Time,C_para__Basolateral___HepG2_,C_para_Apical,C_glu__Basolateral___HepG2_,C_glu_Apical,C_sulf__Basolateral___HepG2_,C_sulf_Apical,C_para_Caco_2,C_sulf_Caco_2,C_glu_Caco_2,P_para,Ai,Mp_s_caco,Mp_g_caco,V_api,V_caco,Mp_s_HepG2,V_basol,P_sulf,P_glu,Mp_g_HepG2,time_threshold,Apical,Caco_2,Basolateral___HepG2
5.4,82.81044722341284,2037.0683136190655,263.8721553750378,42.2745181301228,168.11183865105468,32.26080794941726,916.6087643766542,236.8921492026858,289.80961940393166,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
5.5,82.54067982828653,2029.4067772202234,268.87623175421663,43.23972186877943,171.29972022431815,32.935969624072044,913.17943857107,238.31224373422117,292.2827324514712,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
5.6000000000000005,82.26800432015685,2021.7741737876306,273.8514002795037,44.21075706988784,174.47046820499617,33.61357135561409,909.7613587598553,239.72667268286352,294.74599177918174,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
5.7,81.99279153425145,2014.1703832952674,278.7976048694625,45.18756268118275,177.6240412264654,34.29358641648922,906.3546340173991,241.1354178566069,297.19935437195886,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
5.800000000000001,81.71539380356396,2006.5952867018946,283.71479990341953,46.1700779028951,180.76040420068105,34.975988182501986,902.9593658127811,242.53846314065962,299.6427814725883,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
5.9,81.43612309068027,1999.0487666318975,288.6029636482699,47.15824197080466,183.8795362679331,35.66075004342995,899.5756388120554,243.93579708010213,302.0762438569092,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.0,81.1552588387742,1991.530705341213,293.46209506863306,48.15199445356316,186.98142898557117,36.347845594780914,896.2035230854285,245.32741226283582,304.49972057279706,103.8,0.33,14.9,17.6,500.0,0.33,0.35,380.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.1000000000000005,83.35803470230412,1982.1786106834406,298.38508579755376,49.40077061355126,190.19936671881533,37.20947026914158,893.1030212156212,246.88439764325312,307.10325581018196,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.2,85.30353037159357,1972.878665535347,303.41416704939337,50.6564158069583,193.48010236797822,38.07414783563707,889.9270403520616,248.48109962427984,309.7676679303273,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.300000000000001,87.01556074051291,1963.6306019119747,308.53445111417045,51.91898251859539,196.8147764833676,38.941867898936934,886.6721473382678,250.09477848297615,312.46982276376167,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.4,88.51691109515174,1954.4333133006521,313.7324563337379,53.18861184260722,200.19539458921903,39.81268534911938,883.3477539879423,251.72284652499332,315.2044115945186,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.5,89.82807576466436,1945.2858159932023,318.9960629621619,54.46541447000189,203.61476684389922,40.68664126659134,879.9623302650041,253.36297135636144,317.96665462408816,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.6000000000000005,90.96751667224233,1936.1872132198816,324.3143793842844,55.749476915259145,207.06643001470493,41.56376649195517,876.5235027600582,255.0130537375626,320.7522508665398,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.7,91.95191930986094,1927.1366710096877,329.6775993223853,57.04086628178892,210.54456360371918,42.444084142266206,873.0381537646861,256.671202141982,323.5573246630818,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.800000000000001,92.7963910811058,1918.1334107064745,335.07688092084,58.3396326192271,214.04391829047205,43.327610574785076,869.5125044563079,258.3357108578799,326.37837866032066,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
6.9,93.5146098089387,1909.1767072787318,340.5042526272214,59.64581022534414,217.55976006346404,44.21435576653475,865.9521786335354,260.0050414751783,329.21225656117343,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.0,94.11893886397296,1900.2658883011004,345.95253996491255,60.959418616528346,221.0878267402428,45.10432358084422,862.362252251532,261.6778081524195,332.05611404547403,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.1000000000000005,94.62054389002809,1891.4003298282216,351.41529412622674,62.28046387487743,224.6242856965144,45.9975123065618,858.7473023256413,263.35276387970197,334.9073907838763,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.2,95.02954945090892,1882.5794491632826,356.8866976958219,63.608940656646055,228.16567813001024,46.89391553010167,855.1114717954529,265.02878264625315,337.7637737071587,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.300000000000001,95.3550928835603,1873.8027025265988,362.3615320977157,64.94483286486248,231.70889980842594,47.79352242202737,851.458491891258,266.704853221045,340.623184296644,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.4,95.60543903072211,1865.0695806736394,367.83510770732505,66.28811501220201,235.2511597113434,48.69631829606711,847.7917300431939,268.38006576365825,343.48375124316743,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.5,95.7880127547377,1856.3796076943167,373.3032440084677,67.63875260241018,238.78996828579582,49.602284763999954,844.1142034754826,270.0536080157743,346.3438026800271,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.6000000000000005,95.9094378200819,1847.7323399057923,378.7622455656924,68.99670254487698,242.3231232102109,50.51139989093607,840.4285956065829,271.72476066792666,349.20185674694926,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.7,95.97581770407287,1839.1273540418406,384.20873196619345,70.36191661852912,245.84860880524187,51.423639658193615,836.7373728352063,273.39286492510263,352.05655517603384,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.800000000000001,95.99250309231739,1830.5642575259812,389.639778176886,71.73433854111997,249.36467903202697,52.33897670720657,833.0426880589445,275.0573491985125,354.9067180498209,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
7.9,95.96455004766968,1822.042669061545,395.0526372103463,73.11390963439165,252.86969345484653,53.25738273718257,829.3465711614328,276.71767624074937,357.7512355073625,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.0,95.89640781131929,1813.5622322591018,400.4449287403416,74.50056491186217,256.3622287844035,54.17882683453797,825.6507993872591,278.37337904733687,360.58914135228736,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.1,95.7921998834236,1805.1226036083012,405.81446907854166,75.89423656303426,259.8409783163701,55.1032769520796,821.9570141515185,280.0240284510822,363.4195466691826,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.200000000000001,95.6556446792737,1796.7234562723597,411.1593188064824,77.29485292039483,263.3047800854903,56.030699455710916,818.266688239381,281.66924216257416,366.24165838239435,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.3,95.49005073633022,1788.3644801440869,416.4777858237526,78.70233840832677,266.75261867236924,56.96105910851269,814.5811237496562,283.3086853638555,369.0547804572954,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.4,95.29845379112194,1780.0453764102283,421.7683420334329,80.11661519425047,270.183575908514,57.89431975562495,810.901509246868,284.9420547756473,371.8582813274471,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.5,95.08352288874327,1771.7658614744798,427.0296802367184,81.5376020253118,273.5968645282255,58.83044383414283,807.2288807014817,286.5690895184192,374.651616116638,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.6,94.8476929737601,1763.525661564899,432.26063367149743,82.96521583912212,276.99178056698287,59.76939304645047,803.5641767133919,288.18955573349496,377.43429519254596,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.700000000000001,94.5931540586824,1755.3245132273264,437.4601825465265,84.39937161852482,280.3677072228606,60.71112829753235,799.9082340234871,289.80324782641816,380.20588671303443,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.8,94.32187783340895,1747.1621623213505,442.6274378274252,85.83998270177281,283.7241052596347,61.655609821797306,796.2617986301545,291.4099853607607,382.96601028088827,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
8.9,94.03566896318041,1739.0383618726146,447.76161017122774,87.2869614067367,287.06049462931344,62.6027974463232,792.6255471281042,293.0096071252484,385.71432480624134,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.0,93.736154714335,1730.9528726371086,452.86201609792283,88.74021888334869,290.3764581156725,63.55265052391364,789.0000824490846,294.60197229927655,388.4505309035789,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.1,93.4248064927436,1722.9054621506136,457.9280649983215,90.19966537649078,293.671633649233,64.50512804588011,785.3859428002997,296.1869579757844,391.1743658185461,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.200000000000001,93.10296835559252,1714.8959036772535,462.95924173783726,91.66521055586111,296.94570400978495,65.4601887758797,781.7836135861826,297.7644558251268,393.88559661754795,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.3,92.77183054467987,1706.9239772680048,467.9551227454617,93.13676318792291,300.1984063431435,66.41779111359169,778.1935163774003,299.3343751699849,396.58402647428824,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.4,92.43248607842224,1698.9894675031271,472.9153416358391,94.61423181452439,303.4295118200285,67.37789337672687,774.6160325001958,300.89663641081404,399.2694812288299,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.5,92.0859023116434,1691.092164665652,477.83960646326506,96.09752439732601,306.6388358407232,68.34045365185358,771.0514911984466,302.4511743196387,401.9418161262503,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.600000000000001,91.73296019998197,1683.2318631643245,482.7276758826912,97.58654878758249,309.82622392955756,69.3054299900725,767.500185995679,303.9979334817816,404.60090649639073,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.700000000000001,91.37445230672625,1675.4083616192313,487.5793603643341,99.08121269430536,312.99155245141895,70.27278039356527,763.9623738668989,305.53686852606,407.24664822557884,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.8,91.01108471046953,1667.6214627712907,492.39452105683137,100.58142370221911,316.1347279379135,71.24246282367162,760.4382760275337,307.0679439073484,409.8789573111379,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
9.9,90.64348970032988,1659.8709729711184,497.173062086884,102.08708941896671,319.25568252986426,72.21443526225508,756.9280832231715,308.59113243334525,412.49776684919567,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.0,90.27225907666151,1652.1567009760988,501.91491021739364,103.59811785805805,322.3543619351658,73.18865586617932,753.4319696646127,310.10641136191504,415.1030190691367,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.100000000000001,89.89794213659358,1644.478457978268,506.6200161293422,105.11441741319597,325.43072618753666,74.16508295864523,749.9500921654901,311.6137626497486,417.6946658369778,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.200000000000001,89.52105904834853,1636.8360571016499,511.2883462756194,106.63589701004497,328.48474482378623,75.14367509114082,746.4825957304542,313.11317139049277,420.2726654657364,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.3,89.1419366099161,1629.2293195201864,515.9199830892164,108.1624641577363,331.5164561875409,76.12439025000627,743.0295449065599,314.60464501443045,422.83702192445224,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.4,88.76103901328088,1621.6580621009512,520.5149232353131,109.69402885616537,334.52584802976867,77.1071874488186,739.5910620185944,316.08817463319394,425.3877058950238,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.5,88.37875214662878,1614.1221054425491,525.0732092081983,111.23050103877954,337.5129353889344,78.09202568694765,736.167237014612,317.5637602535433,427.92470626330237,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.600000000000001,87.99534380958588,1606.6212753963478,529.5949535737062,112.77179009241631,340.47777493520294,79.0788637524419,732.7581108539067,319.0314154178795,430.448039599655,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.700000000000001,87.61110205394147,1599.155397829555,534.0802546602966,114.31780649334259,343.42041507555683,80.06766089149484,729.3637332936302,320.491151055563,432.95771717337516,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.8,87.22630170577789,1591.7242998822228,538.5292169820598,115.86846140406453,346.340908038536,81.05837664383816,725.984148900217,321.94297939406016,435.4537529410553,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
10.9,86.84116519645657,1584.3278114668897,542.9419751031028,117.42366620116078,349.2393239949133,82.05097064880793,722.61938069531,323.38691852694694,437.93617287937525,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.0,86.45588608567478,1576.9657643599437,547.3186793269974,118.98333274919419,352.11574258762295,83.04540275813837,719.269439973775,324.82298967330024,440.40500938556465,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.100000000000001,86.07065102185334,1569.637991332333,551.6594823585363,120.5473736571011,354.97024503756046,84.04163314238622,715.9343354604079,326.25121462495713,442.860296059653,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.200000000000001,85.68562278244579,1562.344326832737,555.964549606926,122.11570206878602,357.8029202384139,85.03962220352756,712.6140662434568,327.6716177152399,445.30207173025633,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.3,85.30095050680954,1555.0846066035358,560.234052953136,123.68823177867588,360.6138610666858,86.03933062205711,709.3086260504606,329.08422462379724,447.7303780139441,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.4,84.91676882754119,1547.8586676483349,564.4681713553796,125.26487721692195,363.4031647393903,87.04071935360969,706.0180028571417,330.4890624964341,450.14525955393526,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.5,84.53319921488009,1540.6663482260826,568.6670899903472,126.84555345851697,366.17093230371273,88.04374963076539,702.7421794684387,331.8861597759774,452.54676367932694,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.600000000000001,84.15031472521774,1533.5074891962183,572.8310217313074,128.43017580147102,368.9172813468042,89.04838278981046,699.4811187981535,333.2755503144707,454.9349488059907,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.700000000000001,83.76823153972339,1526.3819304826657,576.9601514478554,130.01866084199574,371.64231302998576,90.05458071395137,696.2348020751456,334.6572627078963,457.309862645145,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.8,83.38704861898798,1519.289513399963,581.0546727432541,131.61092575610172,374.3461338290506,91.06230553732514,693.0032036543889,336.03132732893454,459.67155657280836,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
11.9,83.00686688198475,1512.2300799100633,585.1147762927515,133.20688852029286,377.0288486312222,92.07151973604628,689.7862990208321,337.39777409328013,462.02008106592393,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
