Time,The_FOD_in_the_circulation__X1,The_FOD_in_the_metabolizing_tissues__X4,The_cumulative_FOD_excreted_in_the_non_urinary_pool__X3,The_FOD_in_the_gallbladder___intestinal_lumen__X5,The_cumulative_FOD_excreted_in_the_urine__X2,K1,K2,K3,K4,K5,compartment,R1,R2,R3,R4
0.741,2.753937149468798e-09,0.05954424248163512,0.08620991561845359,0.08424658649172537,0.7699992531858987,3.6,1.2,26.6,1.2,1.2,1.0,7.325472817587003e-08,-0.029642812812108302,0.10109590379007044,0.21435927293388643
0.744,2.5427315696192836e-09,0.05899336199550472,0.0865124978413227,0.08385478777603843,0.7706393503760525,3.6,1.2,26.6,1.2,1.2,1.0,6.763665975187294e-08,-0.02983371093664046,0.10062574533124612,0.212376103183817
0.747,2.3477329083402253e-09,0.05844895847643126,0.0868136711075406,0.08346383548867513,0.77127353311127,3.6,1.2,26.6,1.2,1.2,1.0,6.244969536185e-08,-0.030017852414692653,0.10015660258641015,0.21041625051515253
0.75,2.167680415356379e-09,0.05791094237476398,0.0871134384943864,0.08307374663212493,0.7719018708626941,3.6,1.2,26.6,1.2,1.2,1.0,5.766029904847969e-08,-0.03019536510883314,0.09968849595854991,0.20847939254915032
0.753,2.0014573623476673e-09,0.0573792255019807,0.08741180314139436,0.08268453775961258,0.7725244321272048,3.6,1.2,26.6,1.2,1.2,1.0,5.323876583844795e-08,-0.03036637470915826,0.0992214453115351,0.20656521180713053
0.756,1.8480107911277087e-09,0.05685372097746773,0.08770876824592602,0.08229622499617205,0.7731412844640733,3.6,1.2,26.6,1.2,1.2,1.0,4.9157087043997055e-08,-0.030531004822445182,0.09875546999540645,0.20467339551888383
0.759,1.7063429925564377e-09,0.056334343207171934,0.0880043370615421,0.0819088240468348,0.7737524945097579,3.6,1.2,26.6,1.2,1.2,1.0,4.538872360200124e-08,-0.030689377007595442,0.09829058885620176,0.20280363554581896
0.762,1.5755193442448633e-09,0.055821007869881166,0.08829851289704431,0.08152235020173454,0.7743581279874704,3.6,1.2,26.6,1.2,1.2,1.0,4.1908814556913365e-08,-0.030841610798224048,0.09782682024208145,0.2009556283315722
0.765,1.4547842766615688e-09,0.05531363195907427,0.08859129912038982,0.08113681831876539,0.774958249678636,3.6,1.2,26.6,1.2,1.2,1.0,3.8697261759197734e-08,-0.030987823631629344,0.09736418198251846,0.1991290750526674
0.768,1.3433694925291571e-09,0.05481213366930873,0.08888269914897055,0.0807522428690442,0.7755529235009568,3.6,1.2,26.6,1.2,1.2,1.0,3.573362850127558e-08,-0.031128131039682552,0.09690269144285303,0.19732368120951144
0.771,1.240501489910618e-09,0.05431643238310829,0.08917271644870726,0.08036863794177204,0.7761422125175607,3.6,1.2,26.6,1.2,1.2,1.0,3.299733963162244e-08,-0.03126264667039649,0.09644236553012644,0.19553915657918985
0.774,1.1454655278688549e-09,0.05382644868631207,0.08946135453564005,0.07998601723759771,0.7767261789266343,3.6,1.2,26.6,1.2,1.2,1.0,3.046938304131154e-08,-0.03139148226154277,0.09598322068511725,0.19377521527072344
0.777,1.0577548251898775e-09,0.05334210443054565,0.08974861698164217,0.07960439404296325,0.7773048840187438,3.6,1.2,26.6,1.2,1.2,1.0,2.8136278350050742e-08,-0.03151474753490113,0.0955252728515559,0.19203157594996434
0.78,9.76830768373287e-10,0.05286332259039733,0.09003450740214887,0.07922378128734463,0.777878388274928,3.6,1.2,26.6,1.2,1.2,1.0,2.5983698438729436e-08,-0.031632550436336754,0.09506853754481355,0.1903079613254304
0.783,9.020934752872445e-10,0.05239002723125753,0.09031902945358163,0.07884419155580656,0.7784467513889103,3.6,1.2,26.6,1.2,1.2,1.0,2.3995686442640705e-08,-0.031744997189458835,0.09461302986696787,0.18860409803252712
0.786,8.330180063852233e-10,0.051922143564301616,0.09060218683840753,0.0784656370663691,0.7790100322295532,3.6,1.2,26.6,1.2,1.2,1.0,2.2158278969846943e-08,-0.03185219220248098,0.09415876447964291,0.1869197168314858
0.789,7.692331089241005e-10,0.05145959798371632,0.09088398330862259,0.07808812965458527,0.7795682888154921,3.6,1.2,26.6,1.2,1.2,1.0,2.0461600697381075e-08,-0.03195423800504273,0.09370575558550231,0.18525455274137875
0.792,7.103694083130493e-10,0.051002317957111944,0.09116442265641364,0.07771168081731794,0.7801215783904365,3.6,1.2,26.6,1.2,1.2,1.0,1.8895826261127112e-08,-0.032051235432247194,0.09325401698078152,0.183608344645603
0.795,6.559938323098165e-10,0.05055023196907157,0.09144350870946291,0.07733630173508568,0.7806699574620354,3.6,1.2,26.6,1.2,1.2,1.0,1.744943593944112e-08,-0.03214328371921694,0.09280356208210282,0.18198083508865764
0.798,6.057429458050751e-10,0.0501032695872698,0.09172124533696265,0.07696200324497429,0.7812134817566996,3.6,1.2,26.6,1.2,1.2,1.0,1.6112762358415e-08,-0.03223048038924539,0.09235440389396915,0.18037177051417128
0.801,5.593259083350927e-10,0.049661361467820755,0.09199763645029176,0.07658879583811488,0.781752206216096,3.6,1.2,26.6,1.2,1.2,1.0,1.4878069161713467e-08,-0.03231292124435295,0.09190655500573786,0.17878090128415472
0.804,5.164743482179226e-10,0.04922443929158236,0.09227268599771131,0.07621668968490314,0.7822861850409781,3.6,1.2,26.6,1.2,1.2,1.0,1.3738217662596743e-08,-0.03239070047198494,0.09146002762188377,0.1772079814496965
0.807,4.768952885244136e-10,0.04879243570345213,0.09254639795931989,0.07584569465901544,0.7828154717329665,3.6,1.2,26.6,1.2,1.2,1.0,1.2685414674749403e-08,-0.032463910746675984,0.09101483359081854,0.17565276853242767
0.81,4.403363664223009e-10,0.048365284361731854,0.0928187763515683,0.07547582031715053,0.7833401190608621,3.6,1.2,26.6,1.2,1.2,1.0,1.1712947346833205e-08,-0.03253264314650241,0.09057098438058063,0.17411502370223467
0.8130000000000001,4.065759104157018e-10,0.04794291993413105,0.09308982522711726,0.07510707590028014,0.7838601790635448,3.6,1.2,26.6,1.2,1.2,1.0,1.0814919217057669e-08,-0.0325969871593789,0.09012849108033616,0.1725945117628718
0.8160000000000001,3.754107502616955e-10,0.04752527805831657,0.0933595486716531,0.07473947034908733,0.7843757030771813,3.6,1.2,26.6,1.2,1.2,1.0,9.985925956961102e-09,-0.03265703074892491,0.08968736441890479,0.17109100100993965
0.8190000000000001,3.466352283220801e-10,0.04711229528169996,0.09362795079891366,0.07437301232772937,0.7848867417766708,3.6,1.2,26.6,1.2,1.2,1.0,9.22049707336733e-09,-0.03271286045523529,0.08924761479327524,0.16960426301411985
0.8220000000000001,3.200620171597464e-10,0.04670390909987635,0.09389503575421781,0.0740077102080463,0.7853933451494466,3.6,1.2,26.6,1.2,1.2,1.0,8.513649656449255e-09,-0.032764561329803946,0.08880925224965557,0.16813407275955486
0.8250000000000001,2.955469288199055e-10,0.04630005798646392,0.09416080771724362,0.073643572057233,0.7858955624751616,3.6,1.2,26.6,1.2,1.2,1.0,7.861548306609487e-09,-0.0328122168849229,0.0883722864686796,0.16668020875127013
0.8280000000000001,2.72962411293849e-10,0.04590068133249682,0.09442527089702737,0.07328060566174933,0.786393442367413,3.6,1.2,26.6,1.2,1.2,1.0,7.260800140416384e-09,-0.03285590919510301,0.0879367267940992,0.16524245279698857
0.8310000000000001,2.521389407429888e-10,0.04550571932689114,0.09468842952189264,0.0729188185748424,0.7868870328558838,3.6,1.2,26.6,1.2,1.2,1.0,6.706895823763502e-09,-0.03289571909754151,0.08750258228981088,0.16382058957680812
0.834,2.329317418146301e-10,0.0451151130669493,0.09495028784917137,0.07255821807189189,0.7873763813107046,3.6,1.2,26.6,1.2,1.2,1.0,6.195984332269161e-09,-0.032931726005931104,0.08706986168627026,0.16241440704101748
0.837,2.1519676566952227e-10,0.04472880450230784,0.09521085016059484,0.07219881117249492,0.7878615344810546,3.6,1.2,26.6,1.2,1.2,1.0,5.7242339668092925e-09,-0.032964008004224506,0.08663857340699391,0.16102369620830823
0.84,1.9878803866449296e-10,0.04434673641811092,0.09547012076105942,0.07184060464683333,0.7883425385068572,3.6,1.2,26.6,1.2,1.2,1.0,5.287761828475513e-09,-0.03299264187446689,0.08620872557619999,0.1596482511051993
0.843,1.8364476400685902e-10,0.043968852568447986,0.09572810399031495,0.07148360496183767,0.7888194388274034,3.6,1.2,26.6,1.2,1.2,1.0,4.8849507225824505e-09,-0.03301770287206762,0.0857803259542052,0.15828786924641275
0.846,1.6981433421316598e-10,0.04359509770249345,0.09598480422542564,0.07112781827034019,0.7892922801635751,3.6,1.2,26.6,1.2,1.2,1.0,4.517061290070215e-09,-0.03303926468141608,0.08535338192440822,0.15694235172897644
0.849,1.5707669169961158e-10,0.043225416923224375,0.0962402258258333,0.07077325066762843,0.7897611069578859,3.6,1.2,26.6,1.2,1.2,1.0,4.1782399992096685e-09,-0.033057400493284865,0.08492790080115412,0.15561150092360776
0.852,1.453255304170123e-10,0.0428597563132396,0.09649437318739004,0.07041990794033812,0.7902259629453554,3.6,1.2,26.6,1.2,1.2,1.0,3.8656591090925275e-09,-0.033072181952518216,0.08450388952840573,0.15429512272766258
0.855,1.344503411841514e-10,0.04249806272489267,0.09674725072452274,0.07006779565016143,0.7906868912976215,3.6,1.2,26.6,1.2,1.2,1.0,3.5763790754984273e-09,-0.03308367951032251,0.08408135478019371,0.1529930258096136
0.858,1.2433433971552625e-10,0.042140283764435175,0.09699886286908228,0.06971691913982558,0.7911439346339713,3.6,1.2,26.6,1.2,1.2,1.0,3.3072934364329983e-09,-0.03309196245046849,0.0836603029677907,0.15170502155196663
0.861,1.1491602420124249e-10,0.04178636789949053,0.09724921407977544,0.06936728348970332,0.7915971349477633,3.6,1.2,26.6,1.2,1.2,1.0,3.0567662437530506e-09,-0.03309709870825534,0.08324074018764398,0.1504309244381659
0.864,1.0640459235362593e-10,0.04143626486474685,0.09749830887718575,0.06901889335504904,0.7920465333282624,3.6,1.2,26.6,1.2,1.2,1.0,2.83036215660645e-09,-0.03309915418836263,0.08282267202605885,0.14917055351308867
0.867,9.8547423770593e-11,0.04108992423030944,0.09774615172113843,0.06867175353870549,0.7924921709429477,3.6,1.2,26.6,1.2,1.2,1.0,2.621361472297774e-09,-0.033098195170075256,0.08240610424644658,0.14792372722911398
0.87,9.127685541678774e-11,0.04074729664347685,0.09799274711746292,0.0683258684936634,0.7929340881857684,3.6,1.2,26.6,1.2,1.2,1.0,2.427964354086554e-09,-0.033094286220223854,0.08199104219239607,0.14669026791651665
0.873,8.452396837911847e-11,0.040408333455971265,0.09823809958621656,0.06798124247190912,0.7933723249330273,3.6,1.2,26.6,1.2,1.2,1.0,2.2483375588845515e-09,-0.033087490819125424,0.08157749096629094,0.14547000044149655
0.876,7.821754775680424e-11,0.04007298671008194,0.09848221366070546,0.06763787952960244,0.7938069205530407,3.6,1.2,26.6,1.2,1.2,1.0,2.080586770330993e-09,-0.033077871383424606,0.08116545543552293,0.144262752156295
0.879,7.229035194783789e-11,0.039741209145109875,0.09872509388823814,0.06729578352414502,0.7942379139018645,3.6,1.2,26.6,1.2,1.2,1.0,1.922923361812488e-09,-0.03306548925484217,0.08075494022897402,0.14306835292239556
0.882,6.691921557344674e-11,0.039412954853266624,0.09896674488631357,0.06695495785181656,0.7946653428733317,3.6,1.2,26.6,1.2,1.2,1.0,1.7800511342536834e-09,-0.03305040359825991,0.08034594942217986,0.14188663747175986
0.885,6.19378516222525e-11,0.03908817763781163,0.099207171202683,0.0666154061032791,0.795089245525936,3.6,1.2,26.6,1.2,1.2,1.0,1.6475468531519165e-09,-0.033032674158560954,0.07993848732393491,0.14071743949612187
0.888,5.7313271708368604e-11,0.038766832325303466,0.09944637742756116,0.06627713153902548,0.795509659182444,3.6,1.2,26.6,1.2,1.2,1.0,1.524533027442605e-09,-0.03301235905646641,0.07953255784683057,0.13956059637109247
0.891,5.3014573677799196e-11,0.038448874390200186,0.09968436816178747,0.06594013723897989,0.7959266206876651,3.6,1.2,26.6,1.2,1.2,1.0,1.4101876598294587e-09,-0.03298951541853564,0.07912816468677586,0.13841594780472066
0.894,4.9012569212675215e-11,0.03813425994285727,0.09992114801600521,0.06560442610693502,0.7963401664168369,3.6,1.2,26.6,1.2,1.2,1.0,1.3037343410571607e-09,-0.03296419939689331,0.07872531132832203,0.13728333579428617
0.897,4.527941143549039e-11,0.037822945717525515,0.10015672160984063,0.06527000087498924,0.796750332284012,3.6,1.2,26.6,1.2,1.2,1.0,1.2044323441840444e-09,-0.03293646618895647,0.07832400104998709,0.13616260458309185
0.9,4.1831281496988306e-11,0.037514889456811334,0.10039109360452023,0.06493686395034047,0.7971571534781433,3.6,1.2,26.6,1.2,1.2,1.0,1.112712087819889e-09,-0.032906369392234965,0.07792423674040856,0.1350536020445208
0.903,3.8636199298885014e-11,0.0372100490542777,0.10062426863074797,0.06460501775587403,0.7975606650521105,3.6,1.2,26.6,1.2,1.2,1.0,1.0277229013503415e-09,-0.03287396244191559,0.07752602130704883,0.13395617659539974
0.906,3.567469672794694e-11,0.036908383104515094,0.10085625133529046,0.06427446451110569,0.7979609015450604,3.6,1.2,26.6,1.2,1.2,1.0,9.489469329633887e-10,-0.03283929768790871,0.07712935741332683,0.13287017917625435
0.909,3.2933192029315995e-11,0.03660985083356324,0.10108704637529993,0.06394520625951243,0.7983578970303374,3.6,1.2,26.6,1.2,1.2,1.0,8.760229079798055e-10,-0.03280242651113903,0.07673424751141492,0.13179546300082767
0.912,3.0399527939905973e-11,0.03631441204925562,0.1013166584143177,0.06361724488794164,0.7987516851497316,3.6,1.2,26.6,1.2,1.2,1.0,8.08627443201499e-10,-0.03276339940642323,0.07634069386552997,0.13073188337732022
0.915,2.8062727300585287e-11,0.036022027130395956,0.10154509212155267,0.06329058213057952,0.7991422991210552,3.6,1.2,26.6,1.2,1.2,1.0,7.464685461955686e-10,-0.032722266000220275,0.07594869855669542,0.12967929766942546
0.918,2.590360157336574e-11,0.03573265722798657,0.10177235218877081,0.06296521948908991,0.7995297715998951,3.6,1.2,26.6,1.2,1.2,1.0,6.890358018515288e-10,-0.03267907471332401,0.0755582633869079,0.12863756602075166
0.921,2.391085844338054e-11,0.035446263875326296,0.10199844329809113,0.0626411583864426,0.7999141349478751,3.6,1.2,26.6,1.2,1.2,1.0,6.360288345939224e-10,-0.032633873413339565,0.07516939006373112,0.12760654995117468
0.924,2.2075245778081625e-11,0.03516280910727872,0.10222337013206843,0.06231840011945311,0.8002954211507705,3.6,1.2,26.6,1.2,1.2,1.0,5.872015376969712e-10,-0.032586709214609266,0.07478208014334373,0.12658611278620338
0.927,2.0384715912021115e-11,0.03488225555588677,0.10244713738181148,0.061996945820673395,0.8006736617528897,3.6,1.2,26.6,1.2,1.2,1.0,5.422334432597616e-10,-0.032537628317743955,0.07439633498480808,0.12557612000119237
0.93,1.882665679342256e-11,0.034604566382160445,0.10266974974149537,0.061676796485047675,0.8010488879041159,3.6,1.2,26.6,1.2,1.2,1.0,5.007890707050401e-10,-0.032486676123464675,0.0740121557820572,0.12457643897577761
0.933,1.7387612846739368e-11,0.0343297052660589,0.10289121190770703,0.06135795297356243,0.8014211303669301,3.6,1.2,26.6,1.2,1.2,1.0,4.625105017232672e-10,-0.032433897249004244,0.07362954356827492,0.12358693895781205
0.936,1.6088315276071555e-11,0.03405763672721843,0.10311152860618863,0.06104041588625459,0.8017904192958961,3.6,1.2,26.6,1.2,1.2,1.0,4.279491863435034e-10,-0.03237933499084339,0.0732484990635055,0.12260749221798634
0.9390000000000001,1.493281979163018e-11,0.03378832564111909,0.10333070455193358,0.06072418575301468,0.802156784570646,3.6,1.2,26.6,1.2,1.2,1.0,3.972130064573628e-10,-0.03232303213427471,0.07286902290361762,0.12163797230802872
0.9420000000000001,1.3891277540839326e-11,0.033521737070295723,0.1035487444353797,0.060409263099950206,0.8025202559121294,3.6,1.2,26.6,1.2,1.2,1.0,3.695079825863261e-10,-0.03226503123558538,0.07249111571994024,0.12067825345306461
0.9450000000000001,1.2952683908823926e-11,0.03325783675103623,0.10376565296290136,0.060095648256836845,0.8028808625479192,3.6,1.2,26.6,1.2,1.2,1.0,3.4454139197471646e-10,-0.03220537380696074,0.07211477790820421,0.11972821230373044
0.9480000000000001,1.2104268197484826e-11,0.03299659089292019,0.10398143484037901,0.0597833414359921,0.8032386333502509,3.6,1.2,26.6,1.2,1.2,1.0,3.2197353405309637e-10,-0.03214410065168629,0.07174000972319051,0.11878772721451268
0.9510000000000001,1.1331170390726877e-11,0.03273796616838791,0.10419609477251048,0.05947234273608843,0.8035935968433287,3.6,1.2,26.6,1.2,1.2,1.0,3.0140913239333497e-10,-0.03208125188124063,0.07136681128330612,0.11785667820619647
0.9540000000000001,1.0616117919687027e-11,0.03248192970230954,0.10440963746212209,0.059162652145966485,0.8039457812106325,3.6,1.2,26.6,1.2,1.2,1.0,2.8238873666367496e-10,-0.032016866932388345,0.07099518257515978,0.11693494692831434
0.9570000000000001,9.939102427962397e-12,0.032228449061554094,0.10462206760948005,0.0588542695484482,0.8042952143022254,3.6,1.2,26.6,1.2,1.2,1.0,2.643801245837998e-10,-0.031950984584272916,0.07062512345813783,0.11602241662159474
0.96,9.277056536838396e-12,0.0319774922445586,0.1048333899116015,0.05854719472415005,0.8046419236420598,3.6,1.2,26.6,1.2,1.2,1.0,2.4676970387990134e-10,-0.03188364297550973,0.07025663366898005,0.11511897208041096
0.963,8.60956812503936e-12,0.031729027721125985,0.10504360906572334,0.058241427335461865,0.8049859364007262,3.6,1.2,26.6,1.2,1.2,1.0,2.29014512126047e-10,-0.03181487953720306,0.06988971280255424,0.11422449979605355
0.966,8.191719254837646e-12,0.031483026694559026,0.1052527299567133,0.0579369660329757,0.8053272778392074,3.6,1.2,26.6,1.2,1.2,1.0,2.178997321786814e-10,-0.0317447272061,0.06952435923957083,0.11333889610041249
0.969,7.831369593165893e-12,0.031239457081298654,0.1054607571589398,0.05763381083248455,0.805665975451093,3.6,1.2,26.6,1.2,1.2,1.0,2.0831443117821276e-10,-0.031673224501423076,0.06916057299898146,0.11246204549267516
0.972,7.518262499720696e-12,0.03099828873701224,0.10566769536900941,0.05733196105101263,0.8060020553670949,3.6,1.2,26.6,1.2,1.2,1.0,1.9998578249257053e-10,-0.03160040677680047,0.06879835326121515,0.11159383945324405
0.975,7.240375465805448e-12,0.030759491920984545,0.10587354927883923,0.057031415912886886,0.8063355434116966,3.6,1.2,26.6,1.2,1.2,1.0,1.9259398739042494e-10,-0.031526308790282814,0.06843769909546427,0.11073417091554437
0.978,6.98369948933801e-12,0.030523037286540468,0.1060783235750387,0.05673217455321304,0.8066664651098718,3.6,1.2,26.6,1.2,1.2,1.0,1.8576640641639106e-10,-0.03145096472000709,0.06807860946385565,0.10988293423154569
0.981,6.7320184498583955e-12,0.030288895871467766,0.10628202293829155,0.05643423602135169,0.806994845693805,3.6,1.2,26.6,1.2,1.2,1.0,1.7907169076623334e-10,-0.0313744081798607,0.06772108322562202,0.10904002513728396
0.984,6.466688483536451e-12,0.03005703908843978,0.10648465204273765,0.05613759928439439,0.8073207101096096,3.6,1.2,26.6,1.2,1.2,1.0,1.720139136620696e-10,-0.03129667223514554,0.06736511914127327,0.10820534071838321
0.987,6.1664173581795314e-12,0.029827438715438182,0.10668621555535487,0.055842263230639726,0.807644083024049,3.6,1.2,26.6,1.2,1.2,1.0,1.6402670172757553e-10,-0.031217789418241854,0.06701071587676767,0.10737877937557745
0.99,5.807043848240187e-12,0.029600066886175697,0.10688671813534106,0.055548226673069384,0.807964988831255,3.6,1.2,26.6,1.2,1.2,1.0,1.5446736636318898e-10,-0.031137791744272426,0.06665787200768326,0.1065602407902325
0.993,5.505561470402807e-12,0.02937489773442803,0.10708616456973426,0.055255487700893606,0.8082834505210869,3.6,1.2,26.6,1.2,1.2,1.0,1.4644793511271468e-10,-0.0310567079597587,0.06630658524107233,0.10574963184394091
0.996,5.34143822001845e-12,0.02915190533823425,0.1072845596042399,0.05496404448959822,0.8085994910942346,3.6,1.2,26.6,1.2,1.2,1.0,1.420822566524908e-10,-0.030974566981636767,0.06595685338751786,0.1049468592176433
0.999,5.186266811360927e-12,0.028931061759614855,0.10748190778192623,0.05467389607334079,0.8089131349115802,3.6,1.2,26.6,1.2,1.2,1.0,1.3795469718220066e-10,-0.030891401176471114,0.06560867528800894,0.10415182233461348
1.002,5.034619512516828e-12,0.028712340831113476,0.10767821375530608,0.05438504085208934,0.8092244050881049,3.6,1.2,26.6,1.2,1.2,1.0,1.3392087903294762e-10,-0.03080724002517104,0.06526204902250721,0.10336442699200851
1.0050000000000001,4.8805740686970804e-12,0.028495716732992636,0.10787348216930615,0.054097477152157944,0.8095333244723112,3.6,1.2,26.6,1.2,1.2,1.0,1.2982327022734236e-10,-0.030722112502998375,0.06491697258258954,0.1025845802387735
1.008,4.717649648554188e-12,0.028281163985451777,0.10806771766079679,0.05381120322897524,0.809839915651707,3.6,1.2,26.6,1.2,1.2,1.0,1.254894806515414e-10,-0.030636047092228162,0.06457344387477029,0.1018121903476264
1.0110000000000001,4.538742790499366e-12,0.028068657440845156,0.10826092485812185,0.05352621726985277,0.8101442009582899,3.6,1.2,26.6,1.2,1.2,1.0,1.2073055822728316e-10,-0.03054907179480914,0.06423146072382332,0.10104716678704256
1.014,4.336063349019845e-12,0.027858172275899935,0.10845310838062824,0.05324251739675352,0.8104462024740304,3.6,1.2,26.6,1.2,1.2,1.0,1.1533928508392787e-10,-0.030461214145024305,0.06389102087610422,0.10028942019323978
1.0170000000000001,4.101070440995962e-12,0.027649683983934057,0.10864427283819594,0.052960101669060226,0.8107459420363567,3.6,1.2,26.6,1.2,1.2,1.0,1.090884737304926e-10,-0.030372501222151405,0.06355212200287227,0.09953886234216261
1.02,3.824408392018496e-12,0.027443168367074326,0.10883442283076754,0.05267896808634397,0.8110434412436376,3.6,1.2,26.6,1.2,1.2,1.0,1.01729263227692e-10,-0.030282959663123568,0.06321476170361276,0.09879540612146757
1.0230000000000001,3.6261545105234697e-12,0.027238604595350355,0.10902356319758293,0.052399113387397556,0.8113387193476906,3.6,1.2,26.6,1.2,1.2,1.0,9.64557099799243e-11,-0.030192610550456633,0.06287893606487706,0.09805897654326128
1.026,3.4316229678045776e-12,0.027035967570496325,0.10921169839560399,0.052120536047122794,0.8116317985149927,3.6,1.2,26.6,1.2,1.2,1.0,9.128117094360177e-11,-0.030101482171951764,0.06254464325654735,0.09732948325378678
1.029,3.235085659127498e-12,0.026835234126320908,0.10939883300451161,0.05184323384262738,0.8119226995549522,3.6,1.2,26.6,1.2,1.2,1.0,8.605327853279145e-11,-0.030009599659567766,0.062211880611152855,0.09660684285475526
1.032,3.0375681130298783e-12,0.026636381558465642,0.10958497160716212,0.05156720443000214,0.8122114429329795,3.6,1.2,26.6,1.2,1.2,1.0,8.079931180659477e-11,-0.0299169874458438,0.06188064531600257,0.09589097361047631
1.035,2.8404655194034714e-12,0.026439387467884296,0.10977011877700664,0.05129244540546881,0.8124980488784466,3.6,1.2,26.6,1.2,1.2,1.0,7.555638281613235e-11,-0.029823669525101418,0.06155093448656257,0.09518179488438347
1.038,2.6455469934508125e-12,0.026244229754668585,0.1099542790777519,0.05101895430751719,0.8127825373890634,3.6,1.2,26.6,1.2,1.2,1.0,7.037155002579162e-11,-0.029729669463418325,0.061222745169020626,0.09447922711680691
1.041,2.4549598396421165e-12,0.02605088661187414,0.11013745706302086,0.05074672861904274,0.8130649282352537,3.6,1.2,26.6,1.2,1.2,1.0,6.53019317344803e-11,-0.029635010408602315,0.060896074342851284,0.09378319180274691
1.044,2.2712338156719404e-12,0.025859336519346215,0.11031965727601337,0.05047576576948372,0.8133452409645316,3.6,1.2,26.6,1.2,1.2,1.0,6.041481949687361e-11,-0.029539715100165,0.06057091892338046,0.09309361146964638
1.047,2.097285396416079e-12,0.02566955823754562,0.11050088424916683,0.050206063136958766,0.8136234949058775,3.6,1.2,26.6,1.2,1.2,1.0,5.57877915446677e-11,-0.02944380587929577,0.060247275764350516,0.09241040965516424
1.05,1.925986641047363e-12,0.025481531470378557,0.11068114255668053,0.049937617790644345,0.8138997087120166,3.6,1.2,26.6,1.2,1.2,1.0,5.123124465185986e-11,-0.029347303584318946,0.05992514134877321,0.09173351329336281
1.053,1.7476265495549602e-12,0.02529523638095491,0.11086043677640012,0.04967042667853552,0.8141739006940075,3.6,1.2,26.6,1.2,1.2,1.0,4.6486866218161946e-11,-0.029250228357096737,0.059604512014242626,0.09106285097143767
1.056,1.5762385620603007e-12,0.02511065189785455,0.11103877135613022,0.04940448728482575,0.8144460899912588,3.6,1.2,26.6,1.2,1.2,1.0,4.1927945750804e-11,-0.029152602464365438,0.059285384741790896,0.09039834683227638
1.059,1.4134886368407543e-12,0.024927758024330133,0.11121615079625223,0.04913979673303399,0.8147162949766156,3.6,1.2,26.6,1.2,1.2,1.0,3.759879773996407e-11,-0.029054446450444624,0.05896775607964078,0.08973992888758849
1.062,1.2611418815436262e-12,0.02474653503318143,0.11139257958625332,0.048876352098357306,0.8149845338125921,3.6,1.2,26.6,1.2,1.2,1.0,3.354637404906046e-11,-0.02895578047821105,0.058651622518028766,0.08908752611945316
1.065,1.1210524396594198e-12,0.024566963461503014,0.1115680622044598,0.048614150409450545,0.8152508244551107,3.6,1.2,26.6,1.2,1.2,1.0,2.981999489494057e-11,-0.028856624337537037,0.05833698049134065,0.08844106846141085
1.068,9.95153376994913e-13,0.02438902410543168,0.11174260311777079,0.04835318865020562,0.8155151846572418,3.6,1.2,26.6,1.2,1.2,1.0,2.6471079828064687e-11,-0.028756997453728724,0.05802382638024674,0.08780048677955404
1.071,8.854465681464064e-13,0.024212698014894136,0.11191620678139151,0.04809346376153114,0.8157776319729427,3.6,1.2,26.6,1.2,1.2,1.0,2.355287871269441e-11,-0.0286569188959644,0.05771215651383736,0.08716571285361889
1.074,7.939925829728157e-13,0.02403796648835445,0.11208887763856704,0.04783497264313177,0.8160381837607977,3.6,1.2,26.6,1.2,1.2,1.0,2.11202027070769e-11,-0.028556407385732785,0.05740196717175813,0.08653667935807603
1.077,7.229005730689022e-13,0.023864811067561713,0.11226062012031555,0.04757771215528782,0.8162968571877569,3.6,1.2,26.6,1.2,1.2,1.0,1.92291552436328e-11,-0.028455481305271323,0.05709325458634538,0.08591331984322217
1.08,6.484499870451559e-13,0.02369321446454928,0.11243143871540313,0.047321678764656254,0.8165536685863878,3.6,1.2,26.6,1.2,1.2,1.0,1.7248769655401148e-11,-0.028354157160128367,0.0567860145175875,0.08529557207237741
1.083,5.821459464028172e-13,0.023523158355669774,0.11260133780426315,0.04706686938638769,0.8168086349847421,3.6,1.2,26.6,1.2,1.2,1.0,1.5485082174314938e-11,-0.0282524532368615,0.05648024326366523,0.08468337008041119
1.086,5.267587028058262e-13,0.023354624960252972,0.11277032177807046,0.04681328078109295,0.8170617730117018,3.6,1.2,26.6,1.2,1.2,1.0,1.4011781494634979e-11,-0.028150386985007977,0.056175936937311544,0.0840766498569107
1.089,4.813576330676692e-13,0.023187596853571045,0.11293839502477838,0.046560909626035915,0.8173130990267783,3.6,1.2,26.6,1.2,1.2,1.0,1.2804113039600002e-11,-0.028047975326957846,0.0558730915512431,0.08347534867285576
1.092,4.4467844439702143e-13,0.02302205683987228,0.11310556191968171,0.04630975256338897,0.8175626292082574,3.6,1.2,26.6,1.2,1.2,1.0,1.182844662096077e-11,-0.02794523486822003,0.055571703076066764,0.08287940462354021
1.095,4.150979450893532e-13,0.022857987947673485,0.11327182682519112,0.046059806201804616,0.8178103795565608,3.6,1.2,26.6,1.2,1.2,1.0,1.1041605339376795e-11,-0.02784218190495736,0.05527176744216554,0.08228875661162455
