Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
40.0,2.8524033861522135e-07,0.008999997141442163,6.714988278644639e-07,6.714988229186314e-07,4.945832479848436e-15,0.00040132850115010487,2.2522893090340408e-13,-3.5071479813096765e-55,9.853510900283931,-1.859124657973695e-13,0.0,0.09816888988503382,2.6898407170525088e-09,0.020000722069812793,1.0,0.0,1.4135726432240645e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.3550457412509023e-62,4.945832479848436e-17,6.714988229186314e-09,1.1447507756399517e-10,6.424437651683128e-20,4.945832479848436e-17,-1.4075184426506286e-59,-0.0,0.9853510900283932,1.0,0.0,2.2192957257159883e-10,0.0,0.01,0.009816888988503383,2.8001727392287427e-09,2.6898407170525088e-09,1.3430461426322204e-08,2.567162232160987e-09,8.136205077332614e-16,0.0005,0.0,-3.5071479813096765e-54,0.0,0.0,0.0,0.0,0.0002,2.567162232160987e-10,1.4135726432240646e-11,1.4135726432240645e-10,-1.859124657973695e-13,1e-05
44.0,3.2854518698117943e-07,0.009799996051620068,6.456768976972137e-07,6.456768931299898e-07,4.5672239871790486e-15,0.0004413543230800839,-2.5188635712867043e-12,4.198843476047793e-56,9.901813034572026,1.9137859284954392e-12,0.0,0.09877266499959828,3.1337511637627744e-09,0.022000678321050196,1.0,0.0,1.852457523664104e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.711096210353666e-63,4.567223987179049e-17,6.456768931299898e-09,1.4500483860129804e-10,-8.275605030084716e-19,4.567223987179049e-17,1.8531777200903001e-60,0.0,0.9901813034572027,1.0,0.0,-2.4941316142475334e-09,0.0,0.01,0.009877266499959828,3.245128369092241e-09,3.1337511637627744e-09,1.4205329725570035e-08,3.219741535194335e-09,1.0794193988849816e-15,0.0005,0.0,4.1988434760477934e-55,0.0,0.0,0.0,0.0,0.0002,3.2197415351943353e-10,1.852457523664104e-11,1.8524575236641042e-10,1.9137859284954392e-12,1e-05
48.0,3.720396953445389e-07,0.010599994705237039,6.209942684157112e-07,6.20994264195848e-07,4.219863198069843e-15,0.0004813790057091937,-5.324480791839434e-13,-3.5831572419529614e-57,9.934183886433335,2.195422679711833e-14,0.0,0.09917729959823772,3.5788463796674187e-09,0.024000634381441698,1.0,0.0,2.3588129214484195e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.2251200949646037e-64,4.219863198069843e-17,6.20994264195848e-09,1.7909209862930547e-10,-1.9809182116637923e-19,4.219863198069843e-17,-1.7248566704310134e-61,0.0,0.9934183886433335,1.0,0.0,-5.28943712859151e-10,0.0,0.01,0.009917729959823773,3.6897892327622423e-09,3.5788463796674187e-09,1.4904256389216352e-08,3.9436188007901135e-09,1.3841353491205732e-15,0.0005,0.0,-3.5831572419529613e-56,0.0,0.0,0.0,0.0,0.0002,3.943618800790114e-10,2.3588129214484196e-11,2.35881292144842e-10,2.195422679711833e-14,1e-05
52.0,4.151640595635086e-07,0.011399993077583501,5.974197056059395e-07,5.974197017076652e-07,3.8982743000445566e-15,0.0005214025802718442,1.872620167724526e-13,3.8143095265633995e-59,9.955882288698314,-5.948346007091986e-13,0.0,0.09944852892715378,4.019545589120444e-09,0.026000590816372064,1.0,0.0,2.9307003553012673e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.278743659580212e-66,3.898274300044557e-17,5.974197017076652e-09,2.1646761189254698e-10,7.774445908530125e-20,3.898274300044557e-17,1.9887908291056328e-63,-0.0,0.9955882288698314,1.0,0.0,1.8643585961307874e-10,0.0,0.01,0.009944852892715378,4.128745498701618e-09,4.019545589120444e-09,1.5533265311097493e-08,4.7328674050854626e-09,1.7236119635325253e-15,0.0005,0.0,3.8143095265633995e-58,0.0,0.0,0.0,0.0,0.0002,4.732867405085463e-10,2.9307003553012673e-11,2.9307003553012677e-10,-5.948346007091986e-13,1e-05
56.0,4.574076520239944e-07,0.012199991146459954,5.749220189564377e-07,5.749220153564551e-07,3.599982597903986e-15,0.0005614250779583452,2.778778928495306e-13,8.485381341050207e-61,9.970426324528582,-2.9315157047427093e-13,0.0,0.09963032891455018,4.450883218432438e-09,0.02800054814143435,1.0,0.0,3.5647390363133202e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.878432541664645e-68,3.5999825979039856e-17,5.749220153564551e-09,2.568001266963147e-10,1.271034745176789e-19,3.5999825979039856e-17,4.763905880905401e-65,-0.0,0.9970426324528582,1.0,0.0,2.7705610578714925e-10,0.0,0.01,0.009963032891455018,4.557167481918267e-09,4.450883218432438e-09,1.6098131669360363e-08,5.580369305015767e-09,2.0922176013010355e-15,0.0005,0.0,8.485381341050207e-60,0.0,0.0,0.0,0.0,0.0002,5.580369305015767e-10,3.56473903631332e-11,3.5647390363133205e-10,-2.9315157047427093e-13,1e-05
60.0,4.983123594729904e-07,0.012999988892552175,5.534698391504991e-07,5.534698358251198e-07,3.3253792265051318e-15,0.0006014465301380155,-2.3995970373901363e-13,-9.495722791786721e-63,9.980174561259485,-8.986842512003121e-14,0.0,0.09975218157637677,4.868442303150256e-09,0.03000050681915865,1.0,0.0,4.2562769453686165e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.255596134611045e-70,3.325379226505132e-17,5.534698358251198e-09,2.997082395299175e-10,-1.1957488614862765e-19,3.325379226505132e-17,-5.711169524272593e-67,-0.0,0.9980174561259485,1.0,0.0,-2.3948397309834663e-10,0.0,0.01,0.009975218157637678,4.970774496390248e-09,4.868442303150256e-09,1.660437568363319e-08,6.4780551381703415e-09,2.4831520760353884e-15,0.0005,0.0,-9.49572279178672e-62,0.0,0.0,0.0,0.0,0.0002,6.478055138170342e-10,4.256276945368617e-11,4.2562769453686165e-10,-8.986842512003121e-14,1e-05
64.0,5.374746915564443e-07,0.013799986299705205,5.330314532170366e-07,5.330314501449737e-07,3.0720629017289866e-15,0.0006414669685238239,-2.4804899683710182e-12,-1.117793608999634e-64,9.98670960484287,2.0656917421405128e-12,0.0,0.09983386943654528,5.2683416008854564e-09,0.03200046725691651,1.0,0.0,4.999579343918694e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.958191483678586e-72,3.0720629017289864e-17,5.330314501449737e-09,3.4477226105098966e-10,-1.3332005806590675e-18,3.0720629017289864e-17,-7.170276778002998e-69,0.0,0.998670960484287,1.0,0.0,-2.4771932991847234e-09,0.0,0.01,0.009983386943654528,5.3658178182293514e-09,5.2683416008854564e-09,1.70572555655784e-08,7.417143379917213e-09,2.88879044063695e-15,0.0005,0.0,-1.117793608999634e-63,0.0,0.0,0.0,0.0,0.0002,7.417143379917214e-10,4.999579343918694e-11,4.999579343918694e-10,2.0656917421405128e-12,1e-05
68.0,5.745474000394067e-07,0.014599983355137722,5.135746899018231e-07,5.135746870663837e-07,2.83543945025479e-15,0.0006814864252870209,-9.619723795393814e-14,-2.497930231217715e-66,9.991090475523983,3.395366581141471e-13,0.0,0.09988863021424131,5.647227601569275e-09,0.034000429805309616,1.0,0.0,5.7880210782378405e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.2828737368112975e-73,2.8354394502547905e-17,5.135746870663837e-09,3.9154625381080723e-10,-5.526987295740729e-20,2.8354394502547905e-17,-1.7023055438889423e-70,0.0,0.9991090475523983,1.0,0.0,-9.611153078933054e-11,0.0,0.01,0.009988863021424132,5.7390752783090076e-09,5.647227601569275e-09,1.746176019379059e-08,8.388382477312992e-09,3.3010471489204206e-15,0.0005,0.0,-2.497930231217715e-65,0.0,0.0,0.0,0.0,0.0002,8.388382477312992e-10,5.788021078237841e-11,5.788021078237841e-10,3.395366581141471e-13,1e-05
72.0,6.092396596193451e-07,0.015399980049544395,4.950668578136489e-07,4.950668551925585e-07,2.6210903977311856e-15,0.0007215049331190042,-1.4910276250734387e-14,-1.3301933174235863e-68,9.994027313554595,-5.095760466543172e-13,0.0,0.09992534063765471,6.002271105642625e-09,0.0360003947579925,1.0,0.0,6.6142932730293755e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-6.585346224550516e-76,2.6210903977311856e-17,4.950668551925585e-09,4.3956941986710047e-10,-9.083931627827823e-21,2.6210903977311856e-17,-9.59741040523051e-73,-0.0,0.9994027313554595,1.0,0.0,-1.4901370810248384e-11,0.0,0.01,0.009992534063765471,6.087848051743187e-09,6.002271105642625e-09,1.7822602312890304e-08,9.382278603529132e-09,3.711729628530955e-15,0.0005,0.0,-1.3301933174235863e-67,0.0,0.0,0.0,0.0,0.0002,9.382278603529135e-10,6.614293273029375e-11,6.614293273029376e-10,-5.095760466543172e-13,1e-05
76.0,6.41316637340425e-07,0.016199976377134544,4.77474728564447e-07,4.774747261443858e-07,2.420061215347797e-15,0.0007615225252481531,-3.5903058041473784e-16,-5.873632329970508e-70,9.995995829365809,5.5952907100711895e-14,0.0,0.0999499470726524,6.331163427774132e-09,0.0380003623521068,1.0,0.0,7.470606771490184e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.804510988225479e-77,2.4200612153477968e-17,4.774747261443858e-09,4.883770651511345e-10,-2.302522845339607e-22,2.4200612153477968e-17,-4.472903324298335e-74,0.0,0.9995995829365809,1.0,0.0,-3.588868184440505e-13,0.0,0.01,0.00999499470726524,6.409956395898689e-09,6.331163427774132e-09,1.8144212699422823e-08,1.0389314375178246e-08,4.112870293296302e-15,0.0005,0.0,-5.873632329970509e-69,0.0,0.0,0.0,0.0,0.0002,1.0389314375178246e-09,7.470606771490185e-11,7.470606771490184e-10,5.5952907100711895e-14,1e-05
