Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
0.0,0.6,0.0001,0.2,0.1,0.8,0.1,1.0,0.048,0.06,3.199200000000001e-05,1e-05,1.2e-05
1.0,0.5887939020605063,0.00011114339638857401,0.2,0.1,0.8,0.1,1.0,0.04842312859137384,0.05887939020605063,3.655239158890172e-05,1.1114339638857402e-05,1.3088110809577216e-05
2.0,0.579008983803221,0.00012482797981089436,0.2,0.1,0.8,0.1,1.0,0.048751516095676475,0.0579008983803221,4.202870083666861e-05,1.2482797981089437e-05,1.4455304348102987e-05
3.0,0.5704310677617658,0.00014148633167947863,0.2,0.1,0.8,0.1,1.0,0.04900789293878751,0.05704310677617658,4.8606491235044946e-05,1.4148633167947864e-05,1.614163985072407e-05
4.0,0.5628856170046825,0.0001616614586995129,0.2,0.1,0.8,0.1,1.0,0.049209079834788075,0.056288561700468254,5.651073147706538e-05,1.616614586995129e-05,1.8199381985190467e-05
5.0,0.5562282404709027,0.0001860245163580166,0.2,0.1,0.8,0.1,1.0,0.04936767699470927,0.05562282404709027,6.601425745524813e-05,1.8602451635801663e-05,2.069441788365405e-05
6.0,0.550338673014488,0.00021539973389450549,0.2,0.1,0.8,0.1,1.0,0.04949320359982809,0.055033867301448804,7.744842650397414e-05,2.153997338945055e-05,2.37085607438352e-05
7.0,0.5451160444227978,0.0002507948339871196,0.2,0.1,0.8,0.1,1.0,0.04959290850712803,0.05451160444227979,9.121571845890726e-05,2.507948339871196e-05,2.7342457572946178e-05
8.0,0.540475116763903,0.00029343877816803205,0.2,0.1,0.8,0.1,1.0,0.049672352984589684,0.054047511676390304,0.00010780505116646012,2.9343877816803208e-05,3.171927157868483e-05
9.0,0.5363434160686822,0.0003448281047146684,0.2,0.1,0.8,0.1,1.0,0.049735831221691736,0.053634341606868224,0.00012781033172297023,3.448281047146684e-05,3.69892567278309e-05
10.0,0.532658965686469,0.0004067835862076233,0.2,0.1,0.8,0.1,1.0,0.04978667839205801,0.0532658965686469,0.00015195295122722414,4.067835862076234e-05,4.333538485751705e-05
11.0,0.5293684944724342,0.00048151888779481066,0.2,0.1,0.8,0.1,1.0,0.04982749830648452,0.05293684944724342,0.00018110887893082211,4.815188877948107e-05,5.098018573839598e-05
12.0,0.5264259944556512,0.0005717242814773322,0.2,0.1,0.8,0.1,1.0,0.049860333363405986,0.052642599445565125,0.00021634151151372335,5.7172428147733224e-05,6.019410468622945e-05
13.0,0.523791561607516,0.0006806675985284819,0.2,0.1,0.8,0.1,1.0,0.049886792319255156,0.05237915616075161,0.0002589410766239393,6.80667598528482e-05,7.130558887377427e-05
14.0,0.5214304501601406,0.0008123167396924107,0.2,0.1,0.8,0.1,1.0,0.049908147161186744,0.05214304501601406,0.00031047215836511584,8.123167396924107e-05,8.47133366500863e-05
15.0,0.5193122984681837,0.0009714871489333341,0.2,0.1,0.8,0.1,1.0,0.04992540702557516,0.051931229846818375,0.0003728305099263352,9.714871489333341e-05,0.0001009010448489745
16.0,0.5174104921776017,0.001164018337713478,0.2,0.1,0.8,0.1,1.0,0.049939374952426736,0.051741049217760175,0.0004483104784022882,0.0001164018337713478,0.0001204550602040169
17.0,0.5157016318592038,0.0013969862359120046,0.2,0.1,0.8,0.1,1.0,0.049950691751391614,0.051570163185920385,0.0005396852670592077,0.00013969862359120046,0.00014408561630893348
18.0,0.5141650903012039,0.0016789557278778038,0.2,0.1,0.8,0.1,1.0,0.04995987004335175,0.0514165090301204,0.0006503011296844925,0.00016789557278778039,0.00017265208468720292
19.0,0.5127826399773939,0.0020202802294789343,0.2,0.1,0.8,0.1,1.0,0.04996732082304167,0.051278263997739396,0.0007841872541655741,0.00020202802294789343,0.00020719292591326864
20.0,0.5115381383721561,0.0024334544740257395,0.2,0.1,0.8,0.1,1.0,0.049973374272581,0.051153813837215616,0.00094618240151365,0.00024334544740257395,0.00024896095429130424
21.0,0.5104172613496071,0.002933525270797992,0.2,0.1,0.8,0.1,1.0,0.0499782961331948,0.05104172613496071,0.0011420782123704048,0.0002933525270797992,0.00029946438696411515
22.0,0.5094072748507011,0.003538566309413779,0.2,0.1,0.8,0.1,1.0,0.049982300635976674,0.050940727485070114,0.0013787787498645478,0.0003538566309413779,0.00036051428411139526
23.0,0.5084968392109327,0.004270219489328958,0.2,0.1,0.8,0.1,1.0,0.049985560744684715,0.05084968392109327,0.0016644732814249722,0.00042702194893289583,0.0004342786226121397
24.0,0.5076758431651731,0.005154288673041725,0.2,0.1,0.8,0.1,1.0,0.04998821628634074,0.05076758431651732,0.002008811306650816,0.0005154288673041724,0.0005233415696006317
25.0,0.5069352590100668,0.006221385509733949,0.2,0.1,0.8,0.1,1.0,0.049990380436492655,0.050693525901006675,0.0024230721578358126,0.0006221385509733949,0.0006307679349556911
