Time,H,I,N,V,T,g,an,av,ut,ui,at,ai,uv,beta,un,gamma,delta,rho,tumor,tumor_death,tumor_growth,immune_stimulation,immune_inhibition,vasc_increase,vasc_decrease,necrotise,de_necrotise,hypoxia,normoxia
0.7000000000000001,0.1934749885602523,0.09068198686682276,0.10956187603535711,0.10725263755289875,0.2058716065648099,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0034910742623564554,0.011727506111507828,0.04325565008009828,0.017401415337513368,0.024873721672052828,0.04071208229177342,0.027317271604860964,0.014905039784892523,0.043808497585696535,0.023316493911652372
0.77,0.19491795642783996,0.09247687961526407,0.11042211869047154,0.10615921574995871,0.2064472292693498,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0035701283712246926,0.011780259197753747,0.043210107672336094,0.017780067925506786,0.025012629738891217,0.040417064623919835,0.027316502789083992,0.015150366131939654,0.044126775753252384,0.02339138765157931
0.8400000000000001,0.1963779176265738,0.09424230490441958,0.11126518597901819,0.10509582838548898,0.20702104657128065,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0036483962908167,0.011833256157527032,0.04316710704451594,0.018154489171790123,0.025150029424398226,0.04013055753956464,0.027315724686055122,0.015394390975300216,0.04444943576407548,0.023471932677232597
0.9100000000000001,0.19785478214017566,0.09597874674402086,0.11209116472966281,0.10406176405231041,0.2075931312456432,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.003725886842519664,0.01188650133601242,0.04312652399234233,0.0185247393514794,0.025285949859290904,0.03985242087163459,0.027314938917084065,0.015637003702390982,0.04477645924241423,0.023558098802477494
0.9800000000000001,0.1993484645399095,0.09768662931539657,0.11290017364382096,0.10305636920489031,0.20816355376902568,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0038026068359199514,0.011939999013595685,0.043088252200537365,0.018890868770477746,0.02542041724986444,0.039582531335424186,0.027314147213415012,0.015878097539600528,0.04510783053846946,0.023649864672871602
1.05,0.20085887524292315,0.09936643095382769,0.1136923025804521,0.1020789379210235,0.20873238669968372,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0038785655583836736,0.01199375353590616,0.0430521691623741,0.019252936828458883,0.025553460449590303,0.03932074183565456,0.02731335091642462,0.016117571176125566,0.04544353140302253,0.023747200117635023
1.12,0.20238592758503593,0.10101858418332205,0.11446766763781507,0.10112880911416122,0.20929970119110164,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.003953770823567363,0.012047769213490237,0.0430181665412811,0.019610995425839772,0.025685106108550758,0.03906691767189497,0.027312551430577772,0.016355327398803528,0.045783545500578934,0.023850081501921992
1.1900000000000002,0.2039295371746876,0.10264348342958796,0.11522640716486361,0.10020535922399433,0.2098655673162441,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004028229248796737,0.012102050332155109,0.0429861479185476,0.01996509030185329,0.025815379053272112,0.03882093414129688,0.027311750195095224,0.01659127316348829,0.04612785809163275,0.023958490660011697
1.2600000000000002,0.20548961612668024,0.10424157619420034,0.11596862974542523,0.09930791223906568,0.2104300568709275,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0041019498708829505,0.012156601234350903,0.04295600048465911,0.020315276100073124,0.025944306672702696,0.03858264278576019,0.02731094826764157,0.016825320392242722,0.0464764518701026,0.024072400344571213
1.33,0.20706607943085212,0.10581325730592644,0.11669447388877452,0.09843584667496767,0.21099324013512064,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0041749399355387575,0.012211426222881409,0.04292762826607347,0.020661598985192278,0.026071913832413876,0.038351911772116686,0.02731014682216735,0.01705738485412589,0.0468293117479614,0.024191791301173736
1.4000000000000001,0.20865884299207024,0.10735890227843987,0.11740408929876262,0.09758856142755892,0.21155518689260858,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004247206202950821,0.012266529592841942,0.042900941583836755,0.021004102158416853,0.02619822447868326,0.03812861326227256,0.02730934699687023,0.017287386420365522,0.04718642337177421,0.02431664687759179
1.4700000000000002,0.21026782169465136,0.10887890478755077,0.1180976163639674,0.0967654352249008,0.21211596756589865,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00431875644223049,0.012321915670780136,0.04287584488254874,0.021342831991425087,0.026323263439595547,0.03791260806685519,0.027308549715655033,0.017515249338260656,0.04754777133908313,0.024446946403062733
1.54,0.21189293091351757,0.11037363301951132,0.11877520852320946,0.0959658781697906,0.21267565190173152,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0043895976744199785,0.012377588760714632,0.04285225146043022,0.02167783098119839,0.02644705432795289,0.03770376541482807,0.027307755914149703,0.017740901654382912,0.04791334119651405,0.024582673329939783
1.61,0.2135340864196844,0.11184344447712614,0.11943702553622426,0.09518931183086381,0.21323430941278007,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004459736753694775,0.012433553169087716,0.04283007816158675,0.02200914013281441,0.026569620252161464,0.037501955484304905,0.0273069664632338,0.017964275341252604,0.04828311878657775,0.024723812155855004
1.6800000000000002,0.2151912046723389,0.11328868828380767,0.12008323306521644,0.09443516436393362,0.21379200944333226,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004529180450978778,0.012489813213543215,0.04280924432146608,0.022336799315314786,0.026690983926547906,0.037307047613333075,0.027306182156000388,0.01818530628508768,0.048657090145246995,0.024870347670671533
1.7500000000000002,0.21686420094842088,0.11470971307490847,0.12071399456326565,0.0937028729351967,0.21434882135233915,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004597935765715797,0.01254637320760965,0.04278967062675727,0.022660848716351288,0.02681116804495714,0.03711891141177214,0.027305403698539666,0.01840393407937418,0.04903524111811837,0.02502226499834971
1.8200000000000003,0.21855299120837055,0.11610685382735705,0.1213294818906009,0.0929918880471298,0.21490481418957735,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004666009385558158,0.012603237469157147,0.042771282099499014,0.022981326572922296,0.02693019465537838,0.03693741846542511,0.02730463175511325,0.018620101993864626,0.04941755795333946,0.025179550568847103
1.8900000000000001,0.22025749200344547,0.11748043263123918,0.12192987473131577,0.09230167317428649,0.2154600567148636,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004733407706713725,0.012660410320923335,0.04275400790794617,0.023298269314981888,0.027048085196606987,0.03676244231867325,0.027303866949086052,0.018833756902923444,0.04980402726791873,0.025342192043233
1.9600000000000002,0.22197761834994253,0.11883077738687696,0.12251534628379682,0.09163169455167715,0.21601461785729104,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0048001375888123655,0.01271789608749482,0.04273777647254312,0.023611714748128655,0.02716486138599586,0.03659385466688488,0.027303109797291385,0.019044849091459187,0.05019463516291843,0.02551017628615994
2.0300000000000002,0.2237132861431779,0.12015820021678308,0.12308607984195065,0.09098143343250585,0.2165685661871336,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004866205468539569,0.012775699099762962,0.042722521221458795,0.023921698415301132,0.027280544194655733,0.03643153014299304,0.02730236079544943,0.019253332321484604,0.05058936823503022,0.025683491729619
2.1,0.22546441134810985,0.12146300476158789,0.12364226318196767,0.09035038187104527,0.21712197009397943,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.004931617647938259,0.012833823694385954,0.04270817862873154,0.02422825483682177,0.02739515419376338,0.036275344807760145,0.027301620393735057,0.01945916370669336,0.050988213230961484,0.025862127554028093
2.1700000000000004,0.22723090858974987,0.12274549634713663,0.1241840793554318,0.08973803775364605,0.21767489802037573,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00499638070576697,0.012892274207716308,0.04269468538406193,0.024531419223523993,0.0275087120356791,0.03612517432636815,0.027300888961243188,0.019662303375998155,0.05139115651438821,0.026046072613728176
2.24,0.22901269332094912,0.12400596676643214,0.12471172075485437,0.08914391204965895,0.21822741811511023,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005060500866203343,0.012951054987444421,0.042681982648853006,0.024831224935776497,0.02762123773411558,0.03598089684429192,0.027300166847996375,0.019862714807594214,0.05179818485496413,0.026235316984912754
2.31,0.23080968066722718,0.12524470218945025,0.12522538166387165,0.0885675251341723,0.21877959841199648,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00512398431622051,0.013010170386999262,0.04267001383447462,0.02512770481314635,0.027732751038136907,0.03584239166701516,0.027299454357724684,0.02006036452525742,0.052209285009841344,0.026429851160755295
2.3800000000000003,0.2326217846051216,0.1264619870134669,0.12572525339611468,0.08800840582817865,0.21933150690599,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005186837359284023,0.013069624758594566,0.04265872343903049,0.025420891814066118,0.027843271613111,0.03570953898210688,0.027298751736340866,0.020255221744060466,0.05262444348211223,0.026629665741745984
2.45,0.23444891979860175,0.12765809459333965,0.12621153532370402,0.08746609416305906,0.21988321136397404,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005249066025812636,0.013129422469462288,0.04264805980318956,0.02571081748913799,0.027952818604461666,0.0355822209936548,0.027298059210893358,0.0204472588650206,0.05304364706994596,0.026834752203020482
2.5200000000000005,0.236291000282155,0.1288332938936496,0.12668442695044085,0.08694013931635736,0.2204347794611598,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005310676341893168,0.013189567891247657,0.042637973114043284,0.0259975130819095,0.02806141095079137,0.03546032121960577,0.027297376966663674,0.02063645098945241,0.05346688246547444,0.027045102324480666
2.5900000000000003,0.23814793843618964,0.12998785522386136,0.12714412145838141,0.08643009680876253,0.22098627890833,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005371674564259623,0.013250065392982598,0.04262841355662003,0.026281010463700214,0.02816906765481509,0.03534372346551949,0.02729670512561045,0.020822775488819972,0.05389413588559728,0.027260707520732275
2.66,0.24001964812720933,0.13112203305449202,0.1275908252851615,0.08593553625364929,0.2215377770767051,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005432066457261367,0.013310919365562572,0.04261933677150851,0.0265613393370143,0.02827580697219936,0.03523231493664949,0.027296043821782003,0.021006212983505065,0.05432539414998636,0.027481560716663314
2.7300000000000004,0.24190604244197914,0.1322360784163289,0.12802474399772212,0.0854560357652958,0.22208934126862595,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005491857803369195,0.01337213420505716,0.04261069991683829,0.02683852925682132,0.028381646996866024,0.035125984132647226,0.02729539315175163,0.021186746522415024,0.054760643905048464,0.02770765500462677
2.8000000000000003,0.24380703423447891,0.1333302359073622,0.128446085702274,0.08499118330869317,0.2226410386522133,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005551054272551872,0.013433714317402944,0.04260246261888474,0.027112609144057817,0.028486605519704843,0.035024621451932386,0.027294753190010564,0.021364361696540102,0.05519987181218712,0.027938983975804688
2.87,0.2457225340334541,0.13440475662622553,0.12885504757871782,0.08454056926083685,0.2231929365583021,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005609661963617693,0.01349566410558744,0.042594582798650096,0.02738360938882986,0.028590700640568664,0.03492811628946989,0.0272941239350098,0.021539045877967088,0.055643063709846854,0.028175540022380072
2.9400000000000004,0.24765245261582342,0.135459882265948,0.12925183244134558,0.08410379555925454,0.2237451021152556,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0056676867305515116,0.013557987986425442,0.042587021804560775,0.02765155926696622,0.02869395001560848,0.03483636074305717,0.02729350538166526,0.021710788978719434,0.05609020562864843,0.028417316403026974
3.0100000000000002,0.24959670210739907,0.13649583831039722,0.12963665582232653,0.08368047961509333,0.22429760209276478,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0057251338857601365,0.013620690398170692,0.04257974660786888,0.027916485831380643,0.02879637053533712,0.03474925127210708,0.027292897553442545,0.021879583771947216,0.056541284248018686,0.028664308178294857
3.08,0.25155519337272997,0.1375128501676726,0.13000972917451434,0.08327024503394825,0.22485050327224929,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005782008876954685,0.01368377578437156,0.042572724596658576,0.028178416533776972,0.028897979088042446,0.03466668505515494,0.027292300434139296,0.022045424963603167,0.056996285852936666,0.028916510096822903
3.1500000000000004,0.25352783661480577,0.1385111394077911,0.13037126379933708,0.08287272356129743,0.22540387236797516,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005838317124271297,0.013747248598509938,0.0425659247485656,0.028437378607051273,0.028998792382516094,0.03458856082670405,0.027291713986039846,0.02220830931937271,0.05745519656353763,0.02917391705033074
3.22,0.2555145370919388,0.13949094948621504,0.13072144421051607,0.08248753733559942,0.225957776718908,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00589406512102484,0.013811113281876512,0.0425593087718875,0.028693403188890763,0.029098828175489384,0.03451477171177432,0.027291138030266716,0.022368234077848353,0.05791800043561836,0.029436519984716577
3.2900000000000005,0.25751520568858144,0.14045248225769236,0.1310604938729191,0.08211434268798942,0.22651228258120612,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.005949257709522229,0.013875374319530134,0.04255285296949372,0.028946515143690878,0.029198102242297977,0.034445223070196145,0.027290572550281927,0.022525200597072116,0.058384684111570384,0.0297043159364388
3.3600000000000003,0.2595297505835485,0.14139594801520294,0.13138862338807097,0.08175279561994152,0.22706745647405474,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006003900216779812,0.013940036197054136,0.04254653100598256,0.029196741078408087,0.029296630764563663,0.03437981856636044,0.02729001745641502,0.02267921138793428,0.058855233174579434,0.02997730017567275
3.43,0.2615580794547319,0.14232155224889573,0.13170604420505208,0.08140256093840201,0.22762336482353787,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006057997884033086,0.014005103412529352,0.04254031846775242,0.029444107217770365,0.029394429698377633,0.03431846393005962,0.027289472650812656,0.022830270820685554,0.05932963311598875,0.030255468299161925
3.5000000000000004,0.2636000974731865,0.14322950874771812,0.13201295545612968,0.08106330164221631,0.22818007428441112,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006111556429859744,0.014070580466120211,0.042534188118026985,0.029688641469976886,0.02949151539637284,0.03426106262662576,0.02728893796277816,0.02297838428248108,0.05980786830525881,0.030538813824267146
3.5700000000000003,0.2656557094880953,0.1441200253283124,0.13230955829620095,0.08073469048308798,0.22873765138960686,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0061645814329082515,0.014136471872158123,0.0425281150653747,0.02993037117311316,0.02958790393012435,0.03420752065354387,0.027288413223398943,0.023123558946405564,0.06028992308855807,0.030827330778092098
3.6400000000000006,0.2677248217334509,0.14499329268782685,0.1325960671033619,0.08041641899586799,0.22929616227646205,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0062170778414303955,0.01420278216881959,0.04252208080085011,0.030169321328176856,0.029683610560874873,0.03415775035975463,0.02728789832401348,0.023265804398808935,0.060775782693785106,0.031121015815300627
3.7100000000000004,0.26980733879420926,0.14584950421948403,0.1328726895684491,0.08010818144604893,0.22985567317338368,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006269050827207894,0.014269515902138076,0.042516066021453566,0.030405517724089712,0.029778650680388534,0.03411166386536269,0.027287393117179693,0.02340513140034893,0.061265431673818344,0.031419864578123166
3.7800000000000002,0.2719031645200444,0.14668884997797574,0.13313963273661591,0.07980967955662353,0.2304162502546488,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006320505521259183,0.014336677631368217,0.04251005277909127,0.030638985975786293,0.02987303952472844,0.03406917506077846,0.027286897448474887,0.023541552179018148,0.0617588543707258,0.031723872782876576
3.8500000000000005,0.27401219910709884,0.14751153399702546,0.13339708503140088,0.07952060423427953,0.2309779601446728,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006371447772223121,0.01440427191561367,0.04250401724890181,0.030869754130582464,0.0299667930044781,0.03403019197101603,0.027286411053729292,0.02367507908459645,0.06225603318901781,0.032033032002915615
3.9200000000000004,0.27613434595459974,0.14831773360065612,0.1336452584903404,0.0792406785048856,0.2315408687331986,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006421882357763352,0.01447230334630684,0.04249794672054032,0.031097846532278074,0.030059925754082586,0.03399463480803049,0.027285933805966854,0.023805727540359492,0.06275695262036776,0.032347339540887976
3.99,0.2782695063437487,0.14910763097987717,0.1338843559878177,0.07896962419320032,0.23210504209477467,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00647181436449923,0.01454077652263762,0.04249182641201041,0.03132328857320381,0.030152452645666714,0.03396242206759691,0.02728546552649808,0.023933513667449224,0.06326159614341202,0.03266679082585753
4.0600000000000005,0.2804175808346867,0.14988140490277635,0.134114579840132,0.07870717067053316,0.2326705462473623,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006521248821646548,0.014609696058405883,0.0424856429314625,0.03154610544022417,0.03024438839160853,0.033933474236960116,0.02728500603637187,0.024058454841822285,0.06376994704196425,0.032991381427098135
4.130000000000001,0.28257846811874726,0.15063923711812757,0.13433612514412907,0.07845304636635202,0.2332374473678228,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006570190982968364,0.014679066577954683,0.042479381255729864,0.03176632302787612,0.03033574785446584,0.033907710226876435,0.027284555112874427,0.024180569104488504,0.06428198762769231,0.03332110508750245
4.2,0.28475206606519576,0.15138130651533252,0.13454918585233677,0.07820698650965471,0.23380581159539407,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006618646066045238,0.014748892720411425,0.042473027485888645,0.0319839670966715,0.030426545764324766,0.03388505067769605,0.027284112531796644,0.024299875591178615,0.06479769992942913,0.03365595549605374
4.2700000000000005,0.2869382731524634,0.1521077811391531,0.13475396307965998,0.07796874371395277,0.23437570476297917,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006666618891626914,0.014819179145460921,0.0424665726150086,0.03219906212104637,0.030516796332322786,0.03386542253277797,0.027283678124718533,0.02441639516436784,0.06531706669371116,0.03399592881550503
4.340000000000001,0.28913698638439667,0.15281882981555692,0.13495065300956532,0.07773807256646838,0.23494719278836654,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0067141143981588585,0.01488993052568176,0.042460007042640274,0.03241163295102245,0.030606513813325083,0.03384875252389822,0.027283251698726845,0.02453014938837668,0.06584006997335669,0.034341020104998614
4.41,0.2913481019487525,0.15351461847754366,0.1351394507211258,0.07751473447827074,0.23552034155097384,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006761137475480024,0.014961151549336896,0.04245332230540104,0.03262170427893857,0.030695712328137826,0.03383496927299089,0.02728283306328506,0.024641160790636205,0.06636669157723414,0.03469122446516293
4.48,0.29357151311189106,0.15419532188455187,0.13532053855731363,0.07729847987669776,0.23609521732928634,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006807693491889104,0.015032846915170112,0.04244650520692558,0.03282930227199381,0.030784406435062757,0.0338239956433793,0.027282421942017562,0.024749451832115403,0.06689691142139442,0.035046532791477486
4.550000000000001,0.29580711496220563,0.15486109721767724,0.13549411233218753,0.07708908832728593,0.23667188581527257,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0068537871006528975,0.0151050213448954,0.04243955104356741,0.03303445087677788,0.030872609842138007,0.03381576605228708,0.027282018175021888,0.024855047065799055,0.06743071121783349,0.035406941320707444
4.62,0.29805480078039887,0.15551210428489598,0.13566036127687053,0.0768863378320373,0.23725041286856405,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006899423147210692,0.015177679574066013,0.04243245348394953,0.0332371746354638,0.030960336392545286,0.033810213308171286,0.02728162156592384,0.0249579714118867,0.0679680716774075,0.03577244438478045
4.69,0.30031446298543074,0.15614850025535115,0.13581947326585928,0.07669001283064461,0.23783086431990738,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006944606429483652,0.015250826354728306,0.04242520720647014,0.03343749794401976,0.031047599807801446,0.033807272086022896,0.027281231922980074,0.025058250552563013,0.06850897324487233,0.036143036318974725
4.760000000000001,0.30258599236168976,0.15677044407410065,0.13597163075320948,0.07649989684333537,0.2384133061556618,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.006989341897409954,0.015324466455139076,0.04241780562246564,0.0336354456568635,0.031134413905056373,0.03380687575441253,0.027280849024608495,0.02515591054858224,0.06905339541640833,0.036518709685620876
