Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
245.39999999999998,2.4621214808469566e-05,0.9881138139242248,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.5388259255293479e-06,3.041070308480558e-06,1.8943881832650033e-11,0.030878556685132025,2.090735837080384e-06,0.030511528414621174
245.7,2.417460116149288e-05,0.9882228013444108,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.510912572593305e-06,2.9862365101492925e-06,1.8262854416164153e-11,0.030881962542012836,2.0530376007276387e-06,0.030518259534281087
246.0,2.3735992161402808e-05,0.9883308067844946,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.4834995100876755e-06,2.9323765353387096e-06,1.7606166371442987e-11,0.030885337712015456,2.016008868045363e-06,0.03052493073872781
246.29999999999998,2.3305246629514172e-05,0.9884378387775186,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.4565779143446358e-06,2.8794734513317545e-06,1.6972953764452553e-11,0.030888682461797455,1.9796379977905813e-06,0.030531542535224117
246.6,2.2882225705862334e-05,0.9885439057880273,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.4301391066163959e-06,2.827510596549544e-06,1.6362382914188343e-11,0.030891997055875853,1.9439135351278116e-06,0.030538095427207756
246.89999999999998,2.246679279816586e-05,0.9886490162125197,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.4041745498853662e-06,2.77647157466965e-06,1.5773649332366166e-11,0.03089528175664124,1.9088242075853846e-06,0.030544589914311967
247.2,2.2058813530788543e-05,0.9887531783799005,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.378675845674284e-06,2.726340248732091e-06,1.5205976699565616e-11,0.03089853682437189,1.8743589210033125e-06,0.030551026492386106
247.5,2.1658159708342307e-05,0.9888564005528365,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.3536349817713942e-06,2.6771012314737308e-06,1.465862131100194e-11,0.03090176251727614,1.8405070966381899e-06,0.030557405653572244
247.79999999999998,2.126470490369229e-05,0.9889586909272265,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.3290440564807681e-06,2.6287393405636626e-06,1.4130864832534841e-11,0.03090495909147583,1.807258296637518e-06,0.030563727886265424
248.1,2.0878318379092962e-05,0.9890600576312965,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.3048948986933101e-06,2.58123884740878e-06,1.3622005573086593e-11,0.030908126800978014,1.7746017075935364e-06,0.030569993675050734
248.39999999999998,2.0498875185093795e-05,0.989160508728336,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.2811796990683622e-06,2.534584725805755e-06,1.3131371370439193e-11,0.0309112658977605,1.7425269989914567e-06,0.030576203500865644
248.7,2.0126252456366162e-05,0.9892600522163285,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.2578907785228852e-06,2.488762194487975e-06,1.2658313685543281e-11,0.030914376631760266,1.7110240087104828e-06,0.030582357840970405
249.0,1.9760329366681593e-05,0.9893586960284034,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.2350205854175996e-06,2.4437567119139837e-06,1.2202206771241843e-11,0.030917459250887607,1.6800827394408637e-06,0.030588457168969463
249.29999999999998,1.940098708388969e-05,0.9894564480332905,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.2125616927431056e-06,2.399553971045655e-06,1.1762446869664205e-11,0.030920514001040327,1.6496933550938877e-06,0.03059450195483299
249.6,1.9048108724896034e-05,0.9895533160357727,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.1905067953060021e-06,2.3561398941163504e-06,1.1338451437358138e-11,0.030923541126117896,1.6198461772049911e-06,0.030600492664918558
249.89999999999998,1.8701579310640426e-05,0.9896493077771393,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.1688487069150266e-06,2.313500627389321e-06,1.0929658397255439e-11,0.030926540868035604,1.5905316813301583e-06,0.030606429761992845
250.2,1.8361289582766287e-05,0.9897444309318106,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.147580598922893e-06,2.27162301365865e-06,1.0535529848193805e-11,0.030929513466619082,1.561740821890322e-06,0.03061231370501668
250.5,1.8027130995470658e-05,0.9898386931127121,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.1266956872169161e-06,2.2304939731410425e-06,1.015554537274559e-11,0.030932459159772253,1.533464606534467e-06,0.030618144949471307
250.79999999999998,1.7698991820868225e-05,0.9899321018755444,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.106186988804264e-06,2.190100021788769e-06,9.78919723359876e-12,0.03093537818361076,1.5056937649797783e-06,0.03062392394761666
251.1,1.7376765195216304e-05,0.9900246647112141,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.086047824701019e-06,2.1504282670199395e-06,9.435999020302522e-12,0.03093827077222544,1.4784194335762083e-06,0.030629651148017245
251.39999999999998,1.706034604228567e-05,0.990116389049293,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.0662716276428543e-06,2.1114660274149103e-06,9.095481471329135e-12,0.030941137157790406,1.4516328938477508e-06,0.03063532699575034
251.7,1.6749631033654064e-05,0.9902072822584663,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.046851939603379e-06,2.073200828083332e-06,8.767191867610853e-12,0.030943977570577073,1.4253255693072907e-06,0.03064095193242806
