task_fig2a.time/60,task_fig2a.MAPK_PP,task_fig2a.MAPK
101.7,293.8602053066389,1.078139923352598
101.85,293.4584394909686,1.1835320549266337
102.0,293.00198831713345,1.3063932134892942
102.15,292.4823963187027,1.4501322280738704
102.3,291.88985798064226,1.6188783086638157
102.45,291.21307729511403,1.8176582843683093
102.6,290.43918936568383,2.05261328691124
102.75,289.55376469291883,2.3311878878131607
102.9,288.54087031450865,2.662261570642102
103.05,287.38323442351964,3.0562941271844553
103.2,286.06284665501266,3.5256105623430667
103.35,284.5616410262442,4.084451552272098
103.5,282.8624483763538,4.748660184750293
103.65,280.95029374524165,5.53525760482767
103.8,278.81381535100394,6.461681188142396
103.95,276.4466438963258,7.544492341086019
104.1,273.84859602732365,8.797778852956554
104.25,271.0263990742692,10.23147889735646
104.4,267.9936231190565,11.849870886604402
104.55,264.7698274502719,13.650731552699465
104.7,261.37891825327847,15.625517076744641
104.85,257.8470036987364,17.760493675283843
105.0,254.20011127755933,20.03854857913304
105.15,250.46244366198806,22.441224325715723
105.3,246.65513144912507,24.950512059600452
105.45,242.7956674891883,27.550053864818214
105.6,238.8979404824157,30.225824494270235
105.75,234.9725476566116,32.96627097816168
105.9,231.02731736514812,35.76222832822015
106.05,227.0678171684098,38.60661429009105
106.2,223.0978381345773,41.49411601788525
106.35,219.119813003419,44.42087731753152
106.5,215.13515387876876,47.38419368448363
106.65,211.14449730427174,50.38223415560332
106.8,207.14800023352345,53.41382391591306
106.95,203.14554034331857,56.478171022552
107.1,199.1369320473167,59.57464752437459
107.25,195.1221358088211,62.70258393749428
107.4,191.10139238518664,65.86105880289406
107.55,187.075331401578,69.04880861519612
107.7,183.0449928168302,72.26419378382867
107.85,179.01177065199377,75.50522002256503
108.0,174.97733767563864,78.76965479504081
108.15,170.94353000695068,82.05512901349177
108.3,166.91224656091455,85.35924242220224
108.45,162.88537909280228,88.6796602722263
108.6,158.86475965169177,92.01415876232254
108.75,154.85213513348452,95.36065497572913
108.9,150.8491645246215,98.71721442214898
109.05,146.85742807616234,102.08203938851528
109.2,142.878445232665,105.45344994593029
109.35,138.91369765992087,108.82985967267216
109.5,134.9646538880661,112.20974859154339
109.65,131.03279439198192,115.59163619220324
109.8,127.11963652647849,118.97405480059456
109.95,123.2267589488383,122.35552352099583
110.1,119.35582578654251,125.73452270580614
110.25,115.50861088304652,129.10946850721334
110.4,111.68702251344024,132.47868709670024
110.55,107.89312928283843,135.84038765979287
110.7,104.1291877363045,139.1926335091401
110.85,100.39767219047829,142.53331066743104
111.0,96.7013074400288,145.86009305938455
111.15,93.0431050586366,149.17040332443474
111.3,89.42640395827497,152.4613682545114
111.45,85.85491586807586,155.72976777494418
111.6,82.33277648204997,158.97197618442746
111.75,78.86460307240608,162.18389418160285
111.9,75.45555933874398,165.36087004007345
112.05,72.11142817864327,168.4976081482335
112.2,68.83869276906893,171.58806333654968
112.35,65.64462696355596,174.62531798483067
112.5,62.537394621585804,177.6014405955255
112.65,59.52615785291734,180.50732332319149
112.8,56.62119322083581,183.3324967245153
112.95,53.834014163934725,186.0649205372505
113.1,51.17749679766315,188.69075043911457
113.25,48.66600481781185,191.19408272203503
113.4,46.315507800975595,193.5566814902129
113.55,44.143686699707864,195.75769569338976
113.7,42.17001696247657,197.77338156761618
113.85,40.415819094107526,199.57685224195478
114.0,38.904271856489416,201.13787819643727
114.15,37.660380981276916,202.42277409052133
114.3,36.71090053651697,203.39441435914594
114.45,36.0842094347327,204.01241837107307
114.6,35.81015080518579,204.2335401925871
114.75,35.91984343299771,204.01228530555085
114.9,36.445469277282456,203.30175761571928
115.05,37.42003326640471,202.05471254518048
115.2,38.877082669316124,200.2247628701706
115.35,40.85036446170941,197.76766372107687
115.5,43.37339900670064,194.6425928058667
115.65,46.478947035227556,190.81335775555533
115.8,50.1983697642623,186.24947489945993
115.95,54.560927732879264,180.92707539715516
116.1,59.593048512173695,174.82963246808055
116.25,65.31761350124903,167.9485573501011
116.4,71.75329884106881,160.28372424491377
116.55,78.91400922835483,151.84400289277946
116.7,86.80842609437754,142.6479011838747
116.85,95.43966546912682,132.7244649231153
117.0,104.80501872601852,122.1146477349988
117.15,114.89573340755815,110.8734680199668
117.3,125.69677126852142,99.07345743813565
117.45,137.18644567931304,86.8102520135172
117.6,149.33578840410635,74.21147189932935
117.75,162.10732934510918,61.45284546158842
117.9,175.4528186585557,48.78393869573002
118.05,189.30877802541073,36.57060696135295
118.2,203.5875268909788,25.358899427729934
118.35,218.15956646612017,15.918187387387192
118.5,232.82040905066816,9.079688832697958
118.65,247.2425637764522,5.110282209535016
118.8,260.9282856386133,3.244216722778128
118.95,273.1723717189543,2.3794113248147264
119.1,283.0779778151579,1.8311243454057313
119.25,289.87786622283886,1.3507290571181176
119.4,293.6524909275621,0.9455113618884727
119.55,295.40021414713647,0.6792185916941346
119.7,296.137282638877,0.5402321308502228
119.85,296.43937756279314,0.47692614281066337
120.0,296.56171017881996,0.4500574780717949
120.15,296.60820985924164,0.4395411882825984
120.3,296.62006295382764,0.43660389707947544
120.45,296.61339888553493,0.4376706028753654
120.6,296.59444606411046,0.4413420133360495
120.75,296.5655257017388,0.4471014469886329
120.9,296.52737963217766,0.454794593477555
121.05,296.48006721980806,0.46442504076604485
121.2,296.42331928888774,0.47607862701159465
121.35,296.35666056649615,0.48989280672915536
121.5,296.2794468623405,0.5060500065705278
121.65,296.1908820419317,0.5247782903544993
121.8,296.09000150781844,0.5463545455828372
121.95,295.9756573989111,0.5711125467075037
122.1,295.8464904019017,0.5994534862229022
122.25,295.70089793003876,0.6318570136268854
122.4,295.5369963098232,0.6688969579292235
122.55,295.35257166542317,0.7112616067200093
122.7,295.14502544183244,0.7597758492678682
122.85,294.9113043405119,0.8154320831726217
123.0,294.64782322769656,0.8794250801707282
123.15,294.350374221865,0.9531959699348672
123.3,294.01401092466523,1.03849431094726
123.45,293.63293020312517,1.1374413911767345
123.6,293.2003405267931,1.2526102263614336
123.75,292.7083091007576,1.3871371583023933
123.9,292.1476104609527,1.5448527026745573
124.05,291.507598269172,1.7303951896189353
124.2,290.7760799881327,1.9494035175689155
124.35,289.939267765661,2.2087188920908756
124.5,288.9818076584962,2.516571344439584
124.65,287.8869607145118,2.88278445675672
124.8,286.6369730184503,3.3189371961833953
124.95,285.21367998582025,3.838448702921197
125.1,283.5994225887543,4.456494897089704
125.25,281.7781117373321,5.189707225974019
125.4,279.736694380639,6.055483920131234
125.55,277.4665732052555,7.070925674907767
125.7,274.96485276523725,8.251344812007815
125.85,272.23530651074805,9.608595350512681
126.0,269.2887109988216,11.149520410143113
126.15,266.1422587311893,12.874620981591871
126.3,262.81830317975664,14.777968561165613
126.45,259.34222059824054,16.847748605795964
126.6,255.74035169165035,19.0680775966184
126.75,252.0379290544456,21.420808362122845
126.9,248.25743288141197,23.887545101613423
127.05,244.41791507185619,26.451128986310124
127.2,240.53474491950274,29.09651030295896
127.35,236.6198468331933,31.811103200978884
127.5,232.68214079160697,34.58477065845264
127.65,228.72807171715874,37.40959868589247
127.8,224.7621246516809,40.2795796862013
127.95,220.7872569776748,43.190283070549405
128.1,216.8052630097478,46.138549927341145
128.25,212.81707660616962,49.12221715588291
128.4,208.82303045601648,52.139862701309276
128.55,204.8230903966539,55.190562276824
128.7,200.81707510867614,58.273651887117694
128.85,196.8048604250664,61.388500408086045
129.0,192.78655331033107,64.53431130900293
129.15,188.76261488803263,67.70997709105222
129.3,184.73391473288575,70.91400914849073
129.45,180.701707142303,74.14455541808952
129.6,176.66756192335814,77.3994692797495
129.75,172.63325913776555,80.67642185338191
129.9,168.60068312943167,83.97301620441628
130.05,164.57173700146993,87.28688158879987
130.2,160.5482811922816,90.61574211422348
130.35,156.53209956446014,93.95745481300114
130.5,152.5248875111203,97.31002351851495
130.65,148.52825622001086,100.67159513545938
130.8,144.54374801127935,104.04044332148497
130.95,140.5728574876267,107.4149456130546
131.1,136.6170555725657,110.79355750472723
131.25,132.6778146963536,114.17478523852384
131.4,128.75663374962417,117.55715898282921
131.55,124.85506273087125,120.93920652338271
131.7,120.97472706791922,124.31942746720748
131.85,117.11735169127233,127.69626794137628
132.0,113.2847854472418,131.06809507427735
132.15,109.47902648531804,134.43317050304856
132.3,105.70224910612461,137.78962232837463
132.45,101.95683257615215,141.13541487782337
132.6,98.24539255473636,144.4683154300375
132.75,94.57081584609386,147.7858569309181
132.9,90.93629897718388,151.08529594291812
133.05,87.34539160229293,154.36356438412912
133.2,83.80204517374963,157.61721419174296
133.35,80.31066776275122,160.84235338725182
133.5,76.87618576731101,164.0345720312282
133.65,73.50411324225215,167.18885634997451
133.8,70.20062952006013,170.29948913318816
133.95,66.97266565191352,173.35993434576724
134.1,63.82799996302984,176.36270379260353
134.25,60.775362761666706,179.2992033833911
134.4,57.82454904190056,182.1595583404306
134.55,54.98653886378574,184.93241350616248
134.7,52.27362208344034,187.60471023900607
134.85,49.69952428442633,190.16143990065672
135.0,47.27952873005264,192.58537749337322
135.15,45.0305876215756,194.8568023603506
135.3,42.97141576029145,196.95321589572612
135.45,41.12255712655735,198.84907546602295
135.6,39.50641391054038,200.51557032788628
135.75,38.1472327292837,201.9204701810771
135.9,37.071047495647875,203.02807917784693
136.05,36.305574140390064,203.79934506373513
136.2,35.88006447609508,204.19215982929842
136.35,35.82512767005697,204.1618806077339
136.5,36.172527717239156,203.6620813631666
136.65,36.95495664241222,202.64552362955922
136.8,38.20577412002076,201.06530498332663
136.95,39.958695272534605,198.87611921416294
137.1,42.24739243933985,196.03556067314688
137.25,45.105006489208,192.50536787769846
137.4,48.56356328283568,188.25254923940128
137.55,52.653298851373854,183.2503583235162
137.7,57.40192395964204,177.47910555025297
137.85,62.83389026200985,170.9268109168638
138.0,68.96971148141175,163.58973989765374
138.15,75.82535897432837,155.47291775421462
138.3,83.41175030602666,146.59072308260798
138.45,91.7343602858077,136.96766180325054
138.6,100.79294590714721,126.6394926693369
138.75,110.58132119138442,115.65500756088329
138.9,121.08711725119228,104.07887259753596
139.05,132.29148011301052,91.99619209498908
139.2,144.16859297960235,79.5198444375395
139.35,156.6847328437881,66.80272382682159
139.5,169.79654482537913,54.05956215072779
139.65,183.4477146584651,41.600864704028425
139.8,197.56221473268093,29.888823342964468
139.95,212.03105505147488,19.600117128203696
140.1,226.68633150178712,11.587311725481275
140.25,241.25836047408959,6.452512990346612
140.4,255.32570843038636,3.8459430294039545
140.55,268.27389161206537,2.675626263330624
140.7,279.2734910744489,2.045936992686524
140.85,287.42961128285003,1.546902279761467
141.0,292.38698285680016,1.100804963710447
141.15,294.8403489035589,0.7727931257010207
141.3,295.9050106139496,0.5862353502011285
141.45,296.34452961231096,0.49724858545387896
141.6,296.5236228065668,0.4585103013346116
141.75,296.5945043028748,0.442683512091422
141.9,296.6179726365334,0.4372089978016739
142.05,296.61793581449194,0.4368515264064396
142.2,296.60369587504306,0.4395289177434083
142.35,296.5788001485591,0.4444464761385532
142.5,296.5444838323338,0.4513354172633671
142.65,296.5010294570653,0.46014787071575713
142.8,296.44828285084833,0.4709398704012757
142.95,296.3858460995076,0.4838287099236262
143.1,296.31314144276104,0.4989793624634463
143.25,296.2294372956792,0.5166001832329281
143.4,296.13384500245945,0.5369459581466124
143.55,296.02529741469493,0.5603253506604835
143.7,295.9025234734813,0.5871110427586979
143.85,295.764025109456,0.6177486164536348
144.0,295.6080436527217,0.6527693692845512
144.15,295.43251163369746,0.6928104119415076
144.3,295.23499790466633,0.7386374703007372
144.45,295.0126477912519,0.7911688173020036
144.6,294.7621107077815,0.8515076948446227
144.75,294.47945135967547,0.9209872687577959
144.9,294.16004648272445,1.001222356870149
145.05,293.79846844282963,1.0941672963672322
145.2,293.3883551805794,1.2021922894485289
145.35,292.9222708896599,1.328185030744899
145.5,292.3915576166639,1.4756676361668288
145.65,291.78618008447745,1.6489213412321075
145.8,291.0945944565759,1.8531432843536924
145.95,290.30369098640824,2.09465383935173
146.1,289.3987564425845,2.381071574135251
146.25,288.3635929314184,2.7215254549134773
146.4,287.18080933042614,3.126845379021043
146.55,285.8323340393676,3.6096798148737963
146.7,284.30015888522536,4.1844959883961
146.85,282.56738013105905,4.8673767294832215
147.0,280.61950228208923,5.675478771477373
147.15,278.4458970924262,6.626167444732972
147.3,276.04112675290304,7.735739987794647
147.45,273.4061032389207,9.01773810713636
147.6,270.5486794891347,10.481250113430484
147.75,267.4834777610891,12.129528788765619
147.9,264.23088167811096,13.95930760576085
148.05,260.81531490902347,15.961100601206507
148.2,257.26301863618613,18.12049596297585
148.35,253.59982978547092,20.420012300289063
148.5,249.84953141619602,22.84117120209141
148.65,246.03268075942822,25.366142680533486
148.8,242.16615738123718,27.978937341559476
148.95,238.2633054870673,30.66591012347503
149.1,234.334230174492,33.415920021452926
149.25,230.38636163345836,36.22015834158469
149.4,226.42494538535746,39.07185067560131
149.55,222.45353862000516,41.96595650343774
149.7,218.4743727399496,44.89880938502282
149.85,214.48870804468137,47.86785533621521
150.0,210.49710645504402,50.871402894616644
