Time,IL6ext,IL6int,STAT3mRNA,STAT3prot_star,STAT3prot,TGFbext,TGFbint,RORgtmRNA,FOXP3prot_star,FOXP3mRNA,compartment,IL6_conversion,STAT3_basal_expression,STAT3_autoactivation,STAT3_mRNA_degradation,STAT3_translation,STAT3_activation,STAT3_protein_degradation,STAT3_phosphoprotein_degradation,TGFb_conversion,RORgt_inhibition_by_FOXP3,RORgt_degradation,FOXP3_basal_expression,FOXP3_activation_by_TGFb,FOXP3_inhibition_by_STAT3,FOXP3_mRNA_degradation,FOXP3_translation_activation,FOXP3_protein_degradation,RORgt_activation_by_TGFb_and_STAT3
1.2000000000000002,0.927520854608709,0.07247914539129102,1.3617300334459939,0.1985985205811846,0.5281992256619745,8.054759106479521e-11,0.9999999999194527,0.00614221426838879,0.20531690610400005,0.056384649430934096,1.0,0.05815555758396606,1.0222,2.9421973627061337,3.0022062047383824,0.11520236082953107,0.6264968219210011,0.011673202887129638,0.5539508534570982,1.560553193566662e-09,0.9758168130914089,0.00029421206345582303,0.0,0.07339999999408783,0.0831299093261578,0.04562645831951187,0.0002988386419839507,0.27112097451033207,0.9864388516472887
1.3,0.9217234925728751,0.07827650742712489,1.452340320466481,0.20427724745099318,0.4770621006711201,1.1640364484719045e-11,0.9999999999883598,0.007206106843863929,0.17994529740192516,0.05132287443096041,1.0,0.05779206298431928,1.0222,3.0263265655369738,3.2019747045324505,0.12286799111146429,0.6111029838348334,0.010543072424831755,0.5697905263150552,2.255239136362922e-10,1.0033670185874266,0.00034517251782108216,0.0,0.07339999999914561,0.07783077991204337,0.041530469989533164,0.0002720112344840902,0.2376177652192422,1.0146450880772724
1.4000000000000001,0.9159623662792433,0.08403763372075684,1.5304657145568503,0.20693377635593635,0.4286148631102191,1.6763984966649388e-12,0.9999999999983239,0.00832562848161798,0.15770994843772365,0.047169945744893964,1.0,0.057430840365708564,1.0222,3.065682509957926,3.3742177608834876,0.12947739945150952,0.5894528753283659,0.009472388474735843,0.5772003823896132,3.2479047393935525e-11,1.0160024139282506,0.0003987976042695012,0.0,0.07339999999987698,0.07246314402944984,0.038169920096768194,0.000250000712447938,0.20825598691201408,1.027840067158213
1.5,0.9102372492413723,0.08976275075862766,1.5947279799702714,0.20682600178991262,0.38328996069759874,2.444735568454723e-13,0.9999999999997559,0.009490147710166241,0.13822335378003603,0.0438461751830765,1.0,0.05707187552743405,1.0222,3.0640858513171976,3.515896777440457,0.13491398710548494,0.5630301416595506,0.008470708131416933,0.5768997667926032,4.7365040323912346e-12,1.0150163106504688,0.0004545780753169629,0.0,0.07339999999998209,0.06732203953086237,0.03548032495814551,0.00023238472847030546,0.18252393866653757,1.027304750890245
1.6,0.9045479163917538,0.09545208360824607,1.644411972908463,0.2042748295648105,0.3413656398337897,3.9493788230987375e-14,0.9999999999999607,0.010689020016068895,0.1211459820115662,0.04125675424242078,1.0,0.05671515435776297,1.0222,3.0262907450367544,3.625435076671288,0.13911725290805596,0.5332283927738336,0.007544180640326753,0.5697837821051259,7.651645013236187e-13,1.0019949386408797,0.0005120040587697001,0.0,0.07339999999999712,0.0625648385450396,0.033384965532966895,0.00021866079748483012,0.15997326924627317,1.0146330784483737
1.7000000000000002,0.898894144060556,0.10110585593944392,1.6793954855333513,0.19963859292380115,0.30298414256519335,6.199054573233559e-15,0.999999999999994,0.011912238556749678,0.10617999407612431,0.039304219099818495,1.0,0.056360662832596865,1.0222,2.957605826447529,3.7025632269553794,0.1420768580761215,0.5013075640213952,0.006695949550690774,0.5568519272423585,1.2010234301819896e-13,0.978711523177706,0.0005705962268683095,0.0,0.07339999999999956,0.05825109392244874,0.031804974095573126,0.00020831236122903802,0.14021068217752217,0.9916048910525143
1.8,0.8932757099826607,0.10672429001733916,1.7000723585226527,0.19329112038887347,0.2681702027234171,9.569659958615897e-16,0.9999999999999992,0.013150807270430985,0.09306453455021381,0.03789620404871925,1.0,0.05600838701591283,1.0222,2.863569290337083,3.748149528834892,0.1438261215310164,0.46836220593770855,0.005926561480187518,0.5391469221006847,1.85405462936212e-14,0.9470114838894911,0.0006299236682536442,0.0,0.07339999999999995,0.05437860056287685,0.030665608316223617,0.00020084988145821202,0.12289171787355734,0.9600769949715338
1.9000000000000001,0.8876923932705816,0.1123076067294184,1.7072522061920443,0.18560278000700053,0.23685386198167252,5.863375331429482e-17,1.0000000000000004,0.01439714659503237,0.08157073455474059,0.036949493032829295,1.0,0.05565831305806547,1.0222,2.7496680652477115,3.7639789389916,0.14443353664384695,0.43530904498347106,0.005234470349794963,0.5177018342735266,1.1359879268371422e-15,0.9087186110853142,0.0006896233219020505,0.0,0.07340000000000003,0.05091120474634766,0.029899529762165467,0.00019583231307399525,0.10771415497953496,0.9218890082947719
2.0,0.8821439744347315,0.11785602556526852,1.702070321481612,0.17692535616007762,0.20889000429498766,9.098183512976248e-18,1.0000000000000004,0.01564528487458341,0.07149837629482146,0.036391756165303976,1.0,0.05531042719705767,1.0222,2.621113766440318,3.7525544377705096,0.14399514919734435,0.40288166047617935,0.004616469094919228,0.4934978959373045,1.7627093683545574e-16,0.8655621905494318,0.0007494091454925453,0.0,0.07340000000000003,0.04779841611296843,0.029448209088963978,0.00019287630767611107,0.09441360589731174,0.8787882440471058
2.1,0.8766302353504754,0.12336976464952462,1.6858835400134022,0.16758106867367092,0.18408035584465912,-3.824427802410452e-18,1.0000000000000004,0.016891229807238867,0.0626718110526067,0.03616129338515659,1.0,0.05496471575647481,1.0222,2.4826800161867,3.716867440667548,0.14262574748513382,0.3716415216641103,0.0040681758641669665,0.4674338748514703,-7.409561157224083e-17,0.8191286916403672,0.0008090899077667417,0.0,0.07340000000000003,0.044987237378895026,0.029261718607268714,0.00019165485494132992,0.08275812649496715,0.8323751681021238
2.2,0.8711509592558314,0.12884904074416842,1.6601836102326597,0.15785534881712018,0.16219121902950087,2.1167531428640435e-19,1.0000000000000004,0.01813262546444704,0.05493707317413441,0.03620611636271904,1.0,0.054621165145340635,1.0222,2.338595421655872,3.6602068054799446,0.140451533425683,0.3419924951613729,0.0035844259405519697,0.4403059244555933,4.1010610415790844e-18,0.7708055484770415,0.0008685527597470131,0.0,0.07340000000000003,0.04242888884567958,0.029297989360712248,0.0001918924167224109,0.07254440512644449,0.7840675175746362
2.3000000000000003,0.8657059307439555,0.13429406925604445,1.6265190548959716,0.14799294856735015,0.14296898622872475,-2.6287008061920924e-19,1.0000000000000004,0.01936964123115094,0.048159229956458556,0.0364826277289674,1.0,0.05427976185764602,1.0222,2.192485934435579,3.5859865603291485,0.13760351204419918,0.31420038977538217,0.0031596145956548174,0.41279673143890977,-5.092923802940746e-18,0.7218047465308697,0.0009278058149721299,0.0,0.07340000000000003,0.04008183057138547,0.02952174235828042,0.00019335792696352722,0.06359426315750352,0.7350809755340284
2.4000000000000004,0.8602949357542523,0.13970506424574766,1.5864284178590442,0.13819679461009068,0.1261531458859943,3.948707293901921e-20,1.0000000000000004,0.020603511944836495,0.04222001342581929,0.03695421678990787,1.0,0.053940492471791626,1.0222,2.0473578727895716,3.4975987328538345,0.13421184415087514,0.2884152915159351,0.002787984524080474,0.38547231920592595,7.6503439724244e-19,0.6730979124597366,0.000986908222157668,0.0,0.07340000000000003,0.0379124966940106,0.029903352226393454,0.00019585734898651172,0.055751527728794374,0.6864234788283207
2.5,0.8549177615641477,0.1450822384358522,1.5413874869432536,0.12862907414269933,0.1114863681717523,3.969692048687934e-21,1.0000000000000004,0.021838175056382202,0.03701577647585204,0.03758997655919344,1.0,0.05360334365007206,1.0222,1.905614007609262,3.398296992463791,0.13040138139539925,0.2646939797085532,0.002463848736595726,0.35878507650623126,7.691000465889465e-20,0.625492101224917,0.0010460485852007075,0.0,0.07340000000000003,0.035894806109725653,0.03041780903169933,0.00019922687576372523,0.048879332836362616,0.6389006112667878
2.6,0.8495741967806357,0.15042580321936402,1.4927690081465925,0.11941404008587406,0.0987220559674837,1.0708643512586105e-21,1.0000000000000004,0.023078175098798195,0.032455673508428796,0.03836358166840815,1.0,0.053268302138145866,1.0222,1.769095121064207,3.2911078322607925,0.12628825808920172,0.2430214336926397,0.00218175743688139,0.3330815820115285,2.07472472005897e-20,0.5795764264588293,0.0011054445872324334,0.0,0.07340000000000003,0.03400908532761533,0.031043810286075876,0.00020332698284256318,0.04285771686788022,0.5931295371065366
2.7,0.8442640313319416,0.1557359686680581,1.4418152910743192,0.11064188921453764,0.08762951723062264,-3.179504931867449e-21,1.0000000000000004,0.02432998245926478,0.028460075995902827,0.03925237764490751,1.0,0.05293535476451274,1.0222,1.6391374603355322,3.1787701722315513,0.1219775736248874,0.22333016960556615,0.0019366123307967603,0.3086134215861098,-6.160068240147952e-20,0.5357923074950658,0.0011654061597987828,0.0,0.07340000000000003,0.03224081150516882,0.031763023990259154,0.0002080376015180098,0.03758153035258968,0.5495582637286086
2.8000000000000003,0.8389870564594518,0.16101294354054788,1.3896220957002898,0.10237316013773659,0.07799706107994717,-6.033189026625838e-22,1.0000000000000004,0.025600916722803124,0.02495921704619713,0.040236677720686224,1.0,0.05260448844000763,1.0222,1.51663789280854,3.063699834390429,0.11756202929624451,0.20551668049406743,0.0017237350498668326,0.28554945557218864,-1.1688881415855699e-20,0.49443032250265073,0.0012262839110222697,0.0,0.07340000000000003,0.03057937729634182,0.032559519611579296,0.00021325439191963698,0.03295864610950331,0.5084874864041378
2.9000000000000004,0.8337430647092913,0.16625693529070854,1.337131020325325,0.0946435707061577,0.06963365660501426,-3.6630802454335257e-22,1.0000000000000004,0.026899052591480378,0.021891936619019697,0.04129918938946467,1.0,0.05227569015727257,1.0222,1.402125571297585,2.947972760511244,0.1131212843195225,0.18945541391444817,0.0015389038109708153,0.26398931177068563,-7.096961559910276e-21,0.45565882816667047,0.00128846461913191,0.0,0.07340000000000003,0.029017036613257902,0.03341930405395481,0.00021888570376416274,0.02890830230541551,0.4700946156974854
3.0,0.8285318499242316,0.1714681500757683,1.2851304413036841,0.08746860988809996,0.062369187422290535,9.033214020608014e-23,1.0000000000000004,0.028233306748130283,0.019204630366263888,0.04242460552811726,1.0,0.05194894699024932,1.0222,1.2958299617702231,2.8333270839422324,0.10872203533429167,0.1750094888797034,0.0013783590420326209,0.2439761935608772,1.7501219839946585e-21,0.4195525085411689,0.0013523753932354406,0.0,0.07340000000000003,0.027548023866519205,0.03432999079335249,0.0002248504092990215,0.025359714398651464,0.4344565853141926
3.1,0.8233532072356478,0.1766467927643519,1.2342619586435557,0.08084783623757251,0.056053824777948145,-5.142759973795817e-23,1.0000000000000004,0.029612543552429812,0.016850324009037923,0.04359929800338277,1.0,0.05162424609367512,1.0222,1.1977445242923892,2.721177340221447,0.1044185617012448,0.16203881424343908,0.0012387895275926541,0.225508869617461,-9.96373745603123e-22,0.3861024802309238,0.001418440836161388,0.0,0.07340000000000003,0.02616786623842423,0.03528055194433734,0.00023107627941792866,0.022250852853934577,0.4015712025920228
3.2,0.8182069330554039,0.18179306694459563,1.185030921829688,0.07476878739163272,0.05055681537369619,2.692938404103246e-23,1.0000000000000004,0.031046350269497494,0.014787844680015958,0.04481108407012809,1.0,0.05130157470257383,1.0222,1.1076846314495603,2.612637673357913,0.1002536159867916,0.15040596974465167,0.0011173056197586859,0.20855257867148114,5.217379652261752e-22,0.3552499751099909,0.00148712017790893,0.0,0.07340000000000003,0.024872887239344887,0.036261129229547655,0.00023749874557167888,0.019527348899961074,0.3713765669742398
3.3000000000000003,0.8130928250678784,0.18690717493212136,1.1378198181560215,0.0692103125865832,0.04576485816408257,-1.5178545364444938e-23,1.0000000000000004,0.0325437224335556,0.012981108701551688,0.046049058352267906,1.0,0.05098092013175598,1.0222,1.0253369389077127,2.5085513530885803,0.09625955661599941,0.1399800493037568,0.001011403365426225,0.1930483248977565,-2.940736914543656e-22,0.32688699032598334,0.0015588443045673132,0.0,0.07340000000000003,0.023659849501731424,0.03726289801865519,0.0002440600092670199,0.017141554040399003,0.34376762261755883
3.4000000000000004,0.8080106822219948,0.19198931777800482,1.092902991939415,0.06414538100554737,0.04158031564188319,7.890154549935402e-24,1.0000000000000004,0.03411370521770076,0.011398490168271722,0.047303462203289307,1.0,0.050662269775319076,1.0222,0.9503009905209832,2.409523226328828,0.09245959311807452,0.1306390144344121,0.0009189249756856186,0.17892071123877326,1.5286622129681346e-22,0.30088105559820727,0.0016340464799278664,0.0,0.07340000000000003,0.022525722560705216,0.038277961614901705,0.0002507083496774333,0.015051706267202808,0.31861010745455387
3.5,0.8029603047233259,0.1970396952766736,1.0504618575602078,0.05954334349169723,0.03791937519807066,-3.633136312404059e-24,1.0000000000000004,0.03576513806103892,0.010012271099798985,0.04856558288913764,1.0,0.05034561110615254,1.0222,0.8821227251607962,2.31595325736299,0.08886907314959358,0.12227085473806495,0.0008380181918773617,0.16608424800139107,-7.038947285740996e-23,0.277083796161893,0.0017131501131237641,0.0,0.07340000000000003,0.021467537805690946,0.03929926967389018,0.0002573975893124295,0.013221203987284559,0.2957517871232602
3.6,0.7979414940262357,0.20205850597376382,1.0105997432432614,0.05537170999063963,0.03471027326230795,9.408661690153277e-25,1.0000000000000004,0.037506864455984126,0.008798158141388322,0.04982767049768465,1.0,0.050030931675444985,1.0222,0.820320809169328,2.2280692539284184,0.0854967382783799,0.11477392093980411,0.0007670970390970058,0.1544483106768911,1.8228623418353664e-23,0.25534134734161457,0.0017965788074416397,0.0,0.07340000000000003,0.020482309896962664,0.04032055096672642,0.00026408665363772865,0.011617967825703278,0.27503128352350714
3.7,0.7929540528260746,0.20704594717392494,0.9733558669151248,0.05159749355853629,0.031891641782695365,-2.591903515968436e-25,1.0000000000000004,0.03934598847663116,0.007734859505025056,0.05108286665499649,1.0,0.04971821911219488,1.0222,0.7644065475710033,2.1459576797877755,0.08234590634101956,0.10805668980735879,0.0007048052833975676,0.14392088878282527,-5.021631628942728e-24,0.23548948116461768,0.0018846728480306323,0.0,0.07340000000000003,0.019567001560383778,0.04133625569722316,0.00027073919327148143,0.010213881976385586,0.2562847505052498
3.8000000000000003,0.7879977850514229,0.21200221494857635,0.9387180724941933,0.04818819078647229,0.029411013386410754,5.63733175291327e-26,1.0000000000000004,0.04129080833232272,0.006803714051355174,0.052325140783972005,1.0,0.04940746112272422,1.0222,0.7138984088634297,2.0695917344279477,0.07941554893300874,0.10203717714218387,0.0006499833958396777,0.13441132056070715,1.0921935658046757e-24,0.2173792371741269,0.0019778297191182584,0.0,0.07340000000000003,0.018718517072648825,0.042341503922390146,0.00027732324615505164,0.008984304404814507,0.23935074363640793
3.9000000000000004,0.7830724958563833,0.21692750414361597,0.9066341351510343,0.04511246152290433,0.02722350180446544,1.9912097000761667e-26,1.0000000000000004,0.043346659165271,0.005988366272062873,0.053549230924147796,1.0,0.049098645490195235,1.0222,0.6683320949695231,1.9988562777674852,0.07670124783377749,0.09664216624966,0.0006016393898786863,0.12583218892583706,3.857829409218568e-25,0.20085498243953942,0.002076304974016481,0.0,0.07340000000000003,0.017933711366971476,0.0433320376638204,0.0002838109238979833,0.007907637662259024,0.22407359638426588
4.0,0.7781779916129197,0.22182200838707952,0.8770215648888186,0.0423405727300727,0.025290654826885896,-6.003871409312398e-26,1.0000000000000004,0.04552089121176772,0.005274481461974985,0.05475058799217302,1.0,0.04879176007413007,1.0222,0.627267116881481,1.9335694441103781,0.07419602438959405,0.09180635725103366,0.0005589234716741784,0.11810055951599177,-1.163208058454412e-24,0.18578435934257512,0.0021804506890436737,0.0,0.07340000000000003,0.01720940793013032,0.04430417580326641,0.000290178116358517,0.0069649527705379684,0.21030562475027115
4.1000000000000005,0.7733140799032457,0.22668592009675345,0.8497759284762545,0.039844659036593844,0.023579472610362293,8.129409666612192e-26,1.0000000000000004,0.04781656950126433,0.004649496065039069,0.055925322338614865,1.0,0.04848679280993351,1.0222,0.5902906546953305,1.8735009895115982,0.07189104354909112,0.08747152163697336,0.0005211063446890067,0.1111387074507712,1.575016217038446e-24,0.17202949824312258,0.0022904136791105614,0.0,0.07340000000000003,0.016542419272675708,0.04525477083640715,0.0002964042083946588,0.006139659553884091,0.19790842143476167
4.2,0.7684805695122605,0.23151943048773868,0.82477777345047,0.03759884835037878,0.02206157441216096,-8.122589722720489e-26,1.0000000000000004,0.05023930088378801,0.004102398899782479,0.05707015254888057,1.0,0.04818373170841874,1.0222,0.5570194185411915,1.818387557126251,0.06977619963390976,0.08358570233952063,0.00048756079450875723,0.10487446770371152,-1.5736949006490358e-24,0.15947774900745307,0.0024064625123334455,0.0,0.07340000000000003,0.015929567678196876,0.04618116744255416,0.00030247180850906705,0.005417217747162763,0.18675347975633144
4.3,0.7636772704200308,0.23632272957996844,0.8018982779382672,0.03557929005887445,0.0207124968877635,5.0962327694502985e-26,1.0000000000000004,0.05279069098633244,0.0036235394216902815,0.058182356268114986,1.0,0.04788256485533593,1.0222,0.5271000663642132,1.7679451333704976,0.0678405943135774,0.08010248670212616,0.00045774618121957334,0.0992413137612185,9.873594254516093e-25,0.14801610097805254,0.0025286740982453236,0.0,0.07340000000000003,0.015367704342033398,0.047081162692158646,0.00030836648822100943,0.004784883806342017,0.17672233372242946
4.4,0.7589039937943209,0.24109600620567828,0.7810037727427096,0.033764116882290036,0.019511105041151427,-3.1238880153110314e-26,1.0000000000000004,0.055474632980107165,0.003204459652292867,0.059259723120244,1.0,0.04758328041090393,1.0222,0.5002086387877505,1.7218790177658518,0.06607291917403323,0.07698035888670633,0.00043119542140944656,0.0941782512197716,-6.052314357504052e-25,0.1375523036508956,0.002657234919747133,0.0,0.07340000000000003,0.014853726609608976,0.04795296794890145,0.00031407653253729323,0.004231488970852731,0.16770636855433466
4.5,0.7541605519831697,0.24583944801682953,0.7619592837484741,0.03213336279165316,0.01843909959097848,1.962581663619822e-26,1.0000000000000004,0.05828989657790216,0.0028377469166454058,0.06030050972527594,1.0,0.047285866609344744,1.0222,0.4760493430857832,1.6798916328802607,0.0644617554051209,0.07418213532241764,0.0004075041009606244,0.08962958883475815,3.8023645925469524e-25,0.12799280828659937,0.0027920860460815132,0.0,0.07340000000000003,0.014384592849162787,0.04879517246969329,0.00031959270154396246,0.0037472448034302584,0.15960641298614128
4.6000000000000005,0.7494467585075124,0.25055324149248676,0.7446312461193875,0.030668855613907423,0.017480603774002047,-1.2828852624305231e-26,1.0000000000000004,0.06123840867199327,0.002516904752158504,0.06130339689351808,1.0,0.046990311758421034,1.0222,0.4543529621489157,1.6416885083194135,0.06299580342170018,0.07167447208224054,0.00038632134340544526,0.08554463896387197,-2.485500393990769e-25,0.11926398054338858,0.0029333197753884776,0.0,0.07340000000000003,0.01395733569613619,0.04960670876623483,0.00032490800353564584,0.003323572725225304,0.15233220583427823
4.7,0.7447624280538506,0.25523757194614854,0.7288895277235781,0.029354095443941172,0.016621817270773293,8.35290590258632e-27,1.0000000000000004,0.06431687011885535,0.0022362397708327562,0.062267448947582224,1.0,0.04669660423897644,1.0222,0.43487505318289965,1.6069827417721725,0.0616640540454147,0.0694274407334678,0.00036734216168408983,0.08187737842178511,1.6183170482847815e-25,0.11129147330938723,0.0030807780786931715,0.0,0.07340000000000003,0.01356907330194482,0.05038681968838354,0.0003300174794221858,0.0029529546173846545,0.14580179207005584
4.800000000000001,0.7401073764669662,0.25989262353303294,0.7146088864275424,0.028174128487438097,0.01585072479650107,-4.925479488507493e-27,1.0000000000000004,0.06752330077306443,0.0019907624975607848,0.06319207520312767,1.0,0.04640473250447879,1.0222,0.4173940787156979,1.5754982119068026,0.06045591179177008,0.06741415994534443,0.0003503010180026737,0.07858609659001108,-9.542771725419073e-26,0.10401398550290704,0.003234366107029786,0.0,0.07340000000000003,0.013217019226603706,0.05113502725437091,0.00033491799857657663,0.0026288018780290163,0.13994089619710506
4.9,0.7354814207426822,0.26451857925731703,0.7016699713301375,0.027115421617792988,0.015156850086724332,2.768290395905644e-27,1.0000000000000004,0.07085364824544774,0.0017761004592104575,0.06407699356502701,1.0,0.046114685080566174,1.0222,0.40170954818327953,1.5469717857915541,0.05936127957452963,0.06561047541936722,0.00033496638691660777,0.07563304551850998,5.363368861739472e-26,0.09737520080457196,0.0033938897509569466,0.0,0.07340000000000003,0.012898490904528173,0.05185110319281986,0.0003396080658946432,0.0023453406563874093,0.1346822991755778
5.0,0.7308843790206678,0.2691156209793313,0.6899599624194044,0.026165741633221752,0.014531046911604199,-1.5772500245452676e-27,1.0000000000000004,0.07430386031256121,0.0015884219950402917,0.06492219619877229,1.0,0.045826450564595875,1.0222,0.3876402291478536,1.5211547291460608,0.05837061282068161,0.06399467832530469,0.00032113613674645283,0.07298410313754543,-3.055811515054738e-26,0.09132630614938415,0.003559154908971682,0.0,0.07340000000000003,0.012610916925452575,0.05253504116404654,0.00034408763985349313,0.002097511244450705,0.1299652386922125
