Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
188.0,0.2500003309915517,0.49999979939961037,0.2,0.1,0.8,0.1,1.0,0.049999999999991954,0.04999997993996104,0.05000004012004341,0.025000033099155175,0.025000023069122412
189.0,0.25000029869311385,0.4999998180313193,0.2,0.1,0.8,0.1,1.0,0.04999999999999338,0.049999981803131935,0.050000036393708244,0.025000029869311387,0.025000020770866483
190.0,0.25000027734837943,0.4999998353596873,0.2,0.1,0.8,0.1,1.0,0.049999999999994583,0.04999998353596873,0.05000003292803754,0.025000027734837945,0.02500001950281318
191.0,0.2500002414684089,0.49999985223107046,0.2,0.1,0.8,0.1,1.0,0.04999999999999564,0.04999998522310705,0.05000002955376781,0.02500002414684089,0.025000016758387276
192.0,0.25000021042077386,0.4999998680798228,0.2,0.1,0.8,0.1,1.0,0.049999999999996526,0.04999998680798228,0.050000026384022234,0.025000021042077387,0.025000014446062976
193.0,0.25000018441622285,0.4999998828877312,0.2,0.1,0.8,0.1,1.0,0.049999999999997255,0.04999998828877312,0.05000002342244383,0.025000018441622286,0.025000012586004525
194.0,0.250000163776892,0.49999989659421956,0.2,0.1,0.8,0.1,1.0,0.04999999999999786,0.049999989659421956,0.050000020681148165,0.0250000163776892,0.02500001120739679
195.0,0.2500001489363051,0.4999999090963488,0.2,0.1,0.8,0.1,1.0,0.04999999999999836,0.04999999090963488,0.050000018180723346,0.025000014893630514,0.025000010348445244
196.0,0.2500001404393734,0.49999992024881673,0.2,0.1,0.8,0.1,1.0,0.04999999999999872,0.04999999202488167,0.05000001595022983,0.02500001404393734,0.025000010056375938
197.0,0.2500001389423959,0.4999999298639582,0.2,0.1,0.8,0.1,1.0,0.049999999999999024,0.04999999298639582,0.05000001402720073,0.025000013894239594,0.025000010387435552
198.0,0.250000145213059,0.4999999377117449,0.2,0.1,0.8,0.1,1.0,0.049999999999999226,0.04999999377117449,0.050000012457641387,0.025000014521305902,0.02500001140689134
199.0,0.250000147152133,0.4999999461246039,0.2,0.1,0.8,0.1,1.0,0.04999999999999943,0.049999994612460394,0.05000001077506825,0.0250000147152133,0.02500001202144191
200.0,0.2500001448399749,0.49999995497044397,0.2,0.1,0.8,0.1,1.0,0.0499999999999996,0.0499999954970444,0.050000009005899654,0.025000014483997492,0.025000012232518385
201.0,0.25000014327646103,0.499999963109792,0.2,0.1,0.8,0.1,1.0,0.04999999999999973,0.049999996310979206,0.05000000737802941,0.025000014327646106,0.02500001248313465
202.0,0.2500001419930526,0.49999997048070927,0.2,0.1,0.8,0.1,1.0,0.04999999999999983,0.04999999704807093,0.05000000590384539,0.02500001419930526,0.025000012723339883
203.0,0.25000014051945746,0.4999999770016023,0.2,0.1,0.8,0.1,1.0,0.04999999999999989,0.04999999770016023,0.05000000459966632,0.025000014051945747,0.025000012902025217
204.0,0.25000013838362967,0.4999999825712226,0.2,0.1,0.8,0.1,1.0,0.04999999999999994,0.04999999825712226,0.050000003485742094,0.025000013838362967,0.025000012966923613
205.0,0.2500001351117697,0.49999998706866655,0.2,0.1,0.8,0.1,1.0,0.04999999999999997,0.04999999870686666,0.050000002586253485,0.025000013511176974,0.02500001286460995
206.0,0.2500001302283244,0.49999999035337583,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999903533758,0.050000001929312275,0.025000013022832442,0.02500001254050098
207.0,0.250000123944508,0.4999999927241217,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999927241217,0.0500000014551641,0.0250000123944508,0.025000012030656705
208.0,0.2500001191065368,0.49999999621774494,0.2,0.1,0.8,0.1,1.0,0.05,0.049999999621774496,0.050000000756440025,0.02500001191065368,0.025000011721540837
209.0,0.25000011313254045,0.4999999992341078,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999992341078,0.05000000015316828,0.025000011313254047,0.02500001127495942
210.0,0.2500001058771663,0.5000000017788276,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000017788277,0.04999999964422536,0.025000010587716632,0.025000010676658052
211.0,0.2500000972167373,0.5000000038534855,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.050000000385348554,0.04999999922929504,0.025000009721673735,0.025000009914348083
212.0,0.2500000870492518,0.5000000054556256,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000054556256,0.049999998908868436,0.02500000870492518,0.02500000897770656
213.0,0.25000007529438384,0.500000006578756,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.050000000657875604,0.049999998684243874,0.025000007529438387,0.025000007858376284
214.0,0.2500000618934829,0.5000000072123478,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.05000000072123478,0.049999998557527014,0.025000006189348292,0.02500000654996577
215.0,0.250000046809574,0.5000000073418363,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.050000000734183626,0.04999999853163072,0.0250000046809574,0.025000005048049282
216.0,0.25000003295870915,0.5000000074996037,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.050000000749960374,0.0499999985000782,0.025000003295870918,0.025000003670851152
217.0,0.2500000201111559,0.5000000076186326,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.05000000076186326,0.04999999847627303,0.02500000201111559,0.025000002392047253
218.0,0.25000000767080016,0.5000000075549285,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000075549285,0.04999999848901422,0.02500000076708002,0.025000001144826454
219.0,0.2499999960341243,0.5000000073429572,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.050000000734295724,0.04999999853140857,0.02499999960341243,0.024999999970560287
220.0,0.2499999856425249,0.5000000070175162,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.050000000701751625,0.04999999859649667,0.02499999856425249,0.02499999891512828
221.0,0.24999997698231277,0.5000000066137342,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.050000000661373424,0.04999999867725285,0.024999997698231278,0.024999998028917957
222.0,0.24999997058471282,0.5000000061670715,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000061670715,0.04999999876658515,0.024999997058471283,0.024999997366824823
223.0,0.24999996702586408,0.5000000057133202,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000057133202,0.049999998857335255,0.02499999670258641,0.02499999698825238
224.0,0.24999996531142726,0.5000000052402236,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000052402236,0.049999998951954464,0.024999996531142727,0.024999996793153872
225.0,0.24999996082340795,0.5000000046259868,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.050000000462598684,0.049999999074801564,0.024999996082340797,0.0249999963136401
226.0,0.2499999577480406,0.5000000040114797,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000040114797,0.04999999919770277,0.024999995774804062,0.02499999597537801
227.0,0.24999995624092222,0.5000000034158447,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.05000000034158447,0.04999999931682965,0.024999995624092223,0.02499999579488443
228.0,0.249999956461028,0.5000000028573116,0.2,0.1,0.8,0.1,1.0,0.05,0.050000000285731164,0.04999999942853626,0.0249999956461028,0.024999995788968356
229.0,0.24999995857071117,0.5000000023531979,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000023531979,0.049999999529359136,0.02499999585707112,0.02499999597473099
230.0,0.24999996273570319,0.5000000019199082,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000019199083,0.0499999996160173,0.02499999627357032,0.02499999636956572
231.0,0.24999996912511355,0.5000000015729353,0.2,0.1,0.8,0.1,1.0,0.05,0.050000000157293535,0.0499999996854122,0.024999996912511355,0.024999996991158114
232.0,0.2499999779114299,0.500000001326859,0.2,0.1,0.8,0.1,1.0,0.05,0.0500000001326859,0.04999999973462784,0.02499999779114299,0.024999997857485932
233.0,0.24999997939952248,0.5000000006056762,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000006056762,0.04999999987886445,0.02499999793995225,0.024999997970236058
234.0,0.2499999779929631,0.4999999996908081,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999996908081,0.05000000006183798,0.024999997799296313,0.024999997783836717
235.0,0.24999997635577026,0.4999999987523118,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999987523118,0.05000000024953717,0.024999997635577028,0.024999997573192625
236.0,0.24999997457184955,0.4999999978045956,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999978045956,0.05000000043908033,0.024999997457184956,0.024999997347414746
237.0,0.2499999727251066,0.4999999968620679,0.2,0.1,0.8,0.1,1.0,0.05000000000000001,0.049999999686206796,0.05000000062758577,0.024999997272510663,0.024999997115614077
238.0,0.24999997089944698,0.4999999959391371,0.2,0.1,0.8,0.1,1.0,0.05000000000000001,0.04999999959391371,0.05000000081217183,0.0249999970899447,0.024999996886901577
239.0,0.24999996917877626,0.49999999505021153,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999950502115,0.050000000989956814,0.024999996917877628,0.024999996670388235
240.0,0.24999996764700005,0.4999999942096996,0.2,0.1,0.8,0.1,1.0,0.05,0.049999999420969964,0.05000000115805911,0.024999996764700008,0.024999996475185023
241.0,0.249999966388024,0.4999999934320097,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999934320097,0.05000000131359699,0.0249999966388024,0.02499999631040293
242.0,0.24999996548575362,0.49999999273155016,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999273155016,0.05000000145368881,0.024999996548575362,0.02499999618515292
243.0,0.24999996502409458,0.49999999212272933,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999921227294,0.05000000157545292,0.024999996502409458,0.02499999610854598
244.0,0.24999996508695244,0.4999999916199557,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999916199557,0.05000000167600766,0.024999996508695246,0.02499999608969309
245.0,0.2499999657582328,0.49999999123763755,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999912376376,0.0500000017524713,0.02499999657582328,0.02499999613770522
246.0,0.24999996712184125,0.4999999909901833,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999909901833,0.050000001801962235,0.024999996712184128,0.02499999626169335
247.0,0.24999996926168339,0.4999999908920013,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999908920014,0.050000001821598763,0.02499999692616834,0.024999996470768462
248.0,0.24999997226166484,0.4999999909574999,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999095749995,0.05000000180849921,0.024999997226166484,0.024999996774041532
249.0,0.24999997620569114,0.49999999120108757,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999912010876,0.05000000175978188,0.024999997620569116,0.024999997180623536
250.0,0.24999998117766795,0.49999999163717257,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999916371726,0.050000001672565075,0.024999998117766795,0.024999997699625454
251.0,0.24999998726150083,0.4999999922801634,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999228016345,0.050000001543967096,0.024999998726150083,0.024999998340158276
252.0,0.24999998805128934,0.49999999191128564,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999919112857,0.050000001617742686,0.024999998805128935,0.024999998400693238
253.0,0.24999998835486212,0.49999999144258006,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999914425801,0.050000001711483784,0.024999998835486214,0.02499999840761524
254.0,0.24999998884881502,0.4999999910010771,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999910010772,0.05000000179978441,0.024999998884881504,0.024999998434935382
255.0,0.2499999895605727,0.4999999905904528,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.049999999059045286,0.05000000188190927,0.02499999895605727,0.024999998485579933
256.0,0.2499999905175598,0.499999990214383,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.049999999021438306,0.05000000195712325,0.024999999051755983,0.024999998562475152
257.0,0.24999999174720094,0.49999998987654376,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999898765438,0.05000000202469114,0.024999999174720094,0.0249999986685473
258.0,0.24999999327692077,0.499999989580611,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.0499999989580611,0.050000002083877705,0.024999999327692077,0.02499999880672264
259.0,0.2499999951341439,0.49999998933026063,0.2,0.1,0.8,0.1,1.0,0.049999999999999975,0.04999999893302606,0.0500000021339478,0.02499999951341439,0.02499999897992743
260.0,0.249999997346295,0.49999998912916865,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999891291687,0.05000000217416625,0.0249999997346295,0.02499999919108794
261.0,0.2499999999407987,0.49999998898101095,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.0499999988981011,0.050000002203797814,0.02499999999407987,0.024999999443130416
262.0,0.25000000294507957,0.49999998888946356,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999888894636,0.05000000222210732,0.025000000294507958,0.024999999738981128
263.0,0.25000000638656233,0.4999999888582024,0.2,0.1,0.8,0.1,1.0,0.049999999999999975,0.04999999888582024,0.05000000222835954,0.025000000638656233,0.02500000008156634
264.0,0.2500000102926716,0.4999999888909034,0.2,0.1,0.8,0.1,1.0,0.049999999999999975,0.04999999888909035,0.050000002221819315,0.025000001029267162,0.02500000047381231
265.0,0.250000014690832,0.49999998899124254,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999889912426,0.05000000220175145,0.0250000014690832,0.025000000918645297
266.0,0.2500000196084682,0.4999999891628958,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999891628958,0.05000000216742071,0.02500000196084682,0.025000001418991568
267.0,0.25000002507300473,0.49999998940953905,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999894095391,0.0500000021180919,0.025000002507300473,0.025000001977777374
268.0,0.25000003111186636,0.49999998973484827,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999897348483,0.050000002053029825,0.025000003111186636,0.025000002597928988
269.0,0.25000003775247764,0.49999999014249946,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999901424995,0.05000000197149928,0.025000003775247765,0.025000003282372667
270.0,0.2500000448611481,0.4999999906208955,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999906208955,0.05000000187581963,0.025000004486114807,0.0250000040171595
271.0,0.2500000475493518,0.4999999907077001,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999907077002,0.05000000185845851,0.02500000475493518,0.0250000042903201
272.0,0.2500000501129692,0.4999999908112216,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.04999999908112216,0.05000000183775404,0.025000005011296924,0.02500000455185791
273.0,0.25000005253879615,0.49999999093128444,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.049999999093128446,0.05000000181374129,0.025000005253879617,0.025000004800443742
274.0,0.2500000548136285,0.4999999910677132,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999106771324,0.050000001786455354,0.025000005481362855,0.025000005034748418
275.0,0.25000005692426225,0.4999999912203323,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.049999999122033234,0.05000000175593134,0.025000005692426226,0.02500000525344274
276.0,0.2500000588574931,0.49999999138896634,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.049999999138896634,0.050000001722204375,0.025000005885749313,0.025000005455197524
277.0,0.250000060600117,0.4999999915734398,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999915734398,0.05000000168530952,0.0250000060600117,0.025000005638683587
278.0,0.2500000621389298,0.4999999917735771,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999177357715,0.05000000164528189,0.025000006213892978,0.025000005802571734
279.0,0.25000006346072734,0.4999999919892029,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999919892029,0.05000000160215661,0.025000006346072735,0.02500000594553278
280.0,0.25000006455230556,0.49999999222014163,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999922201417,0.05000000155596873,0.025000006455230556,0.025000006066237538
281.0,0.2500000654004603,0.4999999924662178,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999924662178,0.050000001506753426,0.025000006540046034,0.025000006163356826
282.0,0.2500000659919875,0.499999992727256,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.0499999992727256,0.050000001454545695,0.02500000659919875,0.025000006235561454
