Time,Amyloid,n,a,omega,e,k,ka,C,t1,Brain
3.44,7.723910400159184e-11,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.52,9.720302340809894e-11,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.6,1.2169643071047176e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.68,1.5161116806439168e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.7600000000000002,1.8798851364465463e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.84,2.3204127508336114e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
3.92,2.8517643801961867e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.0,3.4902203349673755e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.08,4.2545589273856876e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.16,5.166378436172181e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.24,6.250453488121366e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.32,7.535123636159824e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.4,9.05273300766396e-10,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.48,1.084009548790732e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.5600000000000005,1.2939019855551237e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.64,1.5396880437279492e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.72,1.8267239942915126e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.8,2.1610525591242435e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.88,2.54947740696565e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
4.96,2.9996439776525108e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.04,3.520126856670913e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.12,4.120525032291766e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.2,4.811565257334394e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.28,5.6052136265805075e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.36,6.514796258016986e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.44,7.555129966085872e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.5200000000000005,8.742662704896986e-09,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.6000000000000005,1.0095625113670792e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.68,1.1634193941567617e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.76,1.3380667462925544e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.84,1.535965332699618e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
5.92,1.7598271284668954e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.0,2.012636968196091e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.08,2.2976757163561956e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.16,2.6185451251770075e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.24,2.9791943578771907e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.32,3.383948321555863e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.4,3.837537898565557e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.48,4.3451322095933165e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.5600000000000005,4.912372930654385e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.640000000000001,5.54541085273641e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.72,6.250944795116453e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.8,7.036262905657509e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.88,7.909286570129126e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
6.96,8.878617019369983e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.04,9.953584689803563e-08,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.12,1.1144301637067144e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.2,1.2461716969447423e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.28,1.3917675578678512e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.36,1.5524980234715713e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.44,1.7297457177711806e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.5200000000000005,1.9250025551365013e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.6000000000000005,2.139877057771855e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.68,2.3761020817580913e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.76,2.63554297053048e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.84,2.920206138012915e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
7.92,3.2322481224866806e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.0,3.573985106752886e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.08,3.947902951217941e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.16,4.3566677321305036e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.24,4.803136829378829e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.32,5.290370574950742e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.4,5.821644482040256e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.48,6.400462091438186e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.56,7.030568438537443e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.64,7.715964188692581e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.72,8.460920448705167e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.8,9.269994283300775e-07,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.88,1.014804498100652e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
8.96,1.110025106387802e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
9.040000000000001,1.2132128104358486e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
9.120000000000001,1.324954735482109e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
9.200000000000001,1.4458755227542142e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
9.28,1.5766393659522038e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
9.36,1.7179521387689078e-06,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
