Time,CycE,E2F,miR449,Myc,CycD,RE,RB,S,PRB,ksE1,JM,JE,ksE2,kP1,JCD,kP2,JCE,kdE,kRE,ksmiR,kdmiR,ksM,JS,kdM1,kdM2,ksCD1,ksCD2,kdCD1,kdCD2,ksCE,kdCE1,kdCE2,ksR,kP,JP,kdR,kdP,kdRE,compartment,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24
0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.55,3.0,0.0,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.0,0.0,0.0,0.0,0.3,118.80000000000001,1.2444444444444445,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.38571428571428573,0.0,0.0,0.3111111111111111,0.0,0.18,0.0,0.033,0.0,0.0,0.0,0.0
0.2,0.04847968879692454,0.6141930423401774,0.21955142493165508,0.1547986408624333,0.06738582923361983,0.5712000830662737,0.008401115878967875,3.0,0.00286232434770019,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.16327358233127495,0.0015236154638789833,0.46461521191613897,0.334260201887874,0.15354826058504434,0.9287832457360174,1.1252003245712365,0.004391028498633102,0.06690238922850707,0.014983661290668504,0.0076931394794464,0.8571428571428571,0.10835904860370331,0.38571428571428573,0.01523615463878983,0.10107874385042974,0.28130008114280913,0.0727195331953868,0.18,0.8011279589262672,0.0005040669527380725,0.010975957165032213,0.007896482000160021,0.0001717394608620114,0.017136002491988208
0.4,0.08164933631719964,0.5955818177751189,0.41094442326042646,0.27319644491978484,0.11437480374627107,0.5941098032326106,0.01416747674788453,3.0,0.006498113883022655,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.2062714619353618,0.001936664035338729,0.8078155600479087,0.5766794974436761,0.14889545444377972,1.5188204798625238,1.1183407709342237,0.008218888465208529,0.1591722570102968,0.04543970675891019,0.02344866286447559,0.8571428571428571,0.19123751144384937,0.38571428571428573,0.01936664035338729,0.1715622056194066,0.2795851927335559,0.12247400447579947,0.18,1.4179323857713386,0.0008500486048730718,0.031222712664633324,0.022289120362080177,0.0003898868329813593,0.017823294096978318
0.6000000000000001,0.1030756513440756,0.5824694600743292,0.5729910062065973,0.35961194823062803,0.14410408216018897,0.6178526359554728,0.018380839494997255,3.0,0.010607410652485489,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.224459576995497,0.0021169751777555465,1.0421229764107935,0.7454161114933708,0.1456173650185823,1.927129978145512,1.1132986268414662,0.011459820124131945,0.24260154744330814,0.07759611528584925,0.04041049630202305,0.8571428571428571,0.2517283637614396,0.38571428571428573,0.02116975177755546,0.21615612324028344,0.27832465671036655,0.15461347701611342,0.18,1.8530556309529365,0.0011028503696998353,0.05080833930000563,0.03634250042436138,0.0006364446391491292,0.018535579078664183
0.8,0.11595940606776911,0.5714362910246582,0.7087728692954115,0.42036558620016573,0.1611241277268774,0.6425919501753307,0.021357432280647563,3.0,0.014719005464910338,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.23350902217631953,0.0022110323433116885,1.1926768303167856,0.8583574590936542,0.14285907275616455,2.196794139887439,1.1089140058344773,0.01417545738590823,0.3134239476147965,0.10563117350993902,0.055535203730316375,0.8571428571428571,0.294255910340116,0.38571428571428573,0.02211032343311688,0.2416861915903161,0.2772285014586193,0.17393910910165367,0.18,2.1436307277368623,0.0012814459368388537,0.06580025346018278,0.04735577730037675,0.0008831403278946202,0.01927775850525992
1.0,0.1229534736135621,0.5609646988722224,0.8224520307929326,0.4611233423621318,0.1695223868402797,0.6684874805202237,0.02345237999476866,3.0,0.018327323144612266,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.238141848770706,0.002263651101493445,1.284130157704085,0.9313711681655792,0.1402411747180556,2.3680723106884205,1.1046266849351092,0.016449040615858654,0.3723488890859885,0.12796802801454712,0.0678710370476138,0.8571428571428571,0.32278633965349224,0.38571428571428573,0.022636511014934448,0.25428358026041953,0.2761566712337773,0.18443021042034313,0.18,2.3291421848715332,0.0014071427996861195,0.07585190659942813,0.05501488959920176,0.0010996393886767359,0.02005462441560671
1.2000000000000002,0.12606904229867588,0.5503235121100388,0.9180083505308474,0.48656597129324286,0.17245289718313758,0.6955816557793332,0.02496170290365077,3.0,0.021103751970140194,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.24025789394986313,0.002293081910919958,1.3364792080144388,0.9770126020413875,0.1375808780275097,2.4726621618332003,1.1001385839991564,0.01836016701061695,0.4210136685351508,0.14491535524832658,0.0774448915183524,0.8571428571428571,0.34059617990526997,0.38571428571428573,0.02293081910919958,0.25867934577470636,0.2750346459997891,0.18910356344801382,0.18,2.442583363108083,0.0014977021742190462,0.08199795132477244,0.05994334315525952,0.0012662251182084115,0.020867449673379994
1.4000000000000001,0.12674269583233738,0.5392584370961039,0.9988354464669077,0.5004466956896275,0.1721491036860503,0.7237333974751963,0.026100816845321877,3.0,0.02298338096436867,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.2407803067270285,0.0023081677515128375,1.3643459491295704,1.0044832063486546,0.13481460927402597,2.5335154258091888,1.0953247306123006,0.019976708929338154,0.4610959533205687,0.15744061525921688,0.08465936125230221,0.8571428571428571,0.35031268698273926,0.38571428571428573,0.023081677515128376,0.25822365552907545,0.27383118265307516,0.19011404374850607,0.18,2.5085412426673264,0.0015660490107193125,0.08548579455496805,0.06293788248253286,0.0013790028578621201,0.02171200192425589
1.6,0.12595621258500064,0.5277965134877414,1.067684654313796,0.5057331378113507,0.17009653009651354,0.7526665162387194,0.027015976502896305,3.0,0.024104166187658826,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.2402268008361632,0.0023137452203468457,1.3777207272365724,1.020200028208149,0.13194912837193534,2.5666088772051747,1.0901724989416044,0.021353693086275924,0.4940700531512439,0.16659942484175524,0.09000095756598783,0.8571428571428571,0.35401319646794543,0.38571428571428573,0.023137452203468453,0.2551447951447703,0.2725431247354011,0.18893431887750095,0.18,2.544410492198833,0.0016209585901737782,0.087343647349075,0.06467783327036203,0.0014462499712595295,0.02257999548716158
1.8,0.12435636212883859,0.516080076770602,1.1267372797179722,0.5047536086337465,0.16723075497672743,0.7820691788041311,0.027803529862088092,3.0,0.024687720226132394,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.2389198167953452,0.0023127185645620183,1.3831096733283257,1.0285099019271484,0.1290200191926505,2.5827926086296267,1.0847225921871793,0.022534745594359445,0.5211652448375723,0.17330739135657905,0.09391608839968885,0.8571428571428571,0.35332752604362255,0.38571428571428573,0.023127185645620177,0.25084613246509113,0.2711806480467948,0.18653454319325788,0.18,2.5621687512089943,0.0016682117917252855,0.08830194505560396,0.06566321283153716,0.0014812632135679435,0.02346207536412393
