Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
100.0,7.711655385963349e-07,0.02099994675934585,3.876575476500442e-07,3.4514134405347926e-07,4.251620359656498e-08,0.0009094200468081166,1.7836526456328277e-09,0.019607843137254943,9.999649671420178,1.767438749553138e-06,0.0,0.09999582278570789,7.677800261058802e-09,0.0500002311564477,0.980392156862747,0.2,1.2777711295686221e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,6.767477334381962e-10,4.251620359656498e-10,3.4514134405347927e-09,7.013134002070853e-10,1.3754914531382172e-15,4.251620359656498e-10,1.78317656236886e-06,0.0,0.9999649671420179,1.0,0.0,1.7835901591830037e-06,0.0,0.01,0.00999958227857079,7.711333253592409e-09,7.677800261058802e-09,1.938296699204385e-08,1.61944352531653e-08,5.946962879185752e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,1.61944352531653e-09,1.2777711295686223e-10,1.277771129568622e-09,1.767438749553138e-06,1e-05
110.0,7.938225246253014e-07,0.022999930890506438,3.578644271179477e-07,3.1718408906247783e-07,4.0680338055469884e-08,0.0009908133259144932,1.94317954508264e-09,0.019607843137254943,9.999848177029778,1.92732981948064e-06,0.0,0.09999832462861252,7.922412468826834e-09,0.05500020825478926,0.980392156862747,0.2,1.4827709759364801e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,6.219295863970167e-10,4.0680338055469883e-10,3.1718408906247783e-09,7.865299358098346e-10,1.5425396922777462e-15,4.0680338055469883e-10,1.9427712272833242e-06,0.0,0.9999848177029778,1.0,0.0,1.943150043153619e-06,0.0,0.01,0.009999832462861253,7.938092251498565e-09,7.922412468826834e-09,1.9682618018467977e-08,1.8257863205709277e-08,6.301542006024872e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,1.825786320570928e-09,1.48277097593648e-10,1.4827709759364803e-09,1.92732981948064e-06,1e-05
120.0,8.001245592677626e-07,0.024999913307936772,3.316456058138495e-07,2.929302294832882e-07,3.8715376330561285e-08,0.0010706228535867501,2.099655588840095e-09,0.019607843137254947,9.99994155392139,2.0841079147897936e-06,0.0,0.09999951195864987,8.000699473947917e-09,0.06000020187440354,0.980392156862747,0.2,1.6649833247835504e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.74372998986841e-10,3.8715376330561287e-10,2.929302294832882e-09,8.566316388680928e-10,1.6799860026347753e-15,3.8715376330561287e-10,2.099260497228927e-06,0.0,0.9999941553921391,1.0,0.0,2.099643317176535e-06,0.0,0.01,0.009999951195864987,8.001206543290608e-09,8.000699473947917e-09,1.989880329958983e-08,2.0003044617245182e-08,6.401993103434313e-15,0.0005,0.19607843137254943,0.19607843137254946,0.2,0.2,0.0,0.0,0.0002,2.0003044617245184e-09,1.6649833247835505e-10,1.6649833247835504e-09,2.0841079147897936e-06,1e-05
130.0,7.926751557685611e-07,0.026999894320855984,3.0851136724150316e-07,2.7180626503520306e-07,3.670510220630009e-08,0.00114887987453434,2.253023592978658e-09,0.019607843137254943,9.999980024400335,2.237835293350923e-06,0.0,0.10000001255100248,7.938877541037004e-09,0.06500020938556486,0.980392156862747,0.20000000000000004,1.8191416562063758e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.329534608533405e-10,3.6705102206300094e-10,2.7180626503520307e-09,9.106885335058728e-10,1.785915827514601e-15,3.6705102206300094e-10,2.252705636341848e-06,0.0,0.9999980024400336,1.0,0.0,2.2530190924289253e-06,0.0,0.01,0.010000001255100248,7.926752552572396e-09,7.938877541037004e-09,2.00533034685246e-08,2.1402145436519205e-08,6.2833390257271265e-15,0.0005,0.19607843137254946,0.19607843137254943,0.2,0.20000000000000004,0.0,0.0,0.0002,2.1402145436519205e-09,1.8191416562063758e-10,1.819141656206376e-09,2.237835293350923e-06,1e-05
140.0,7.743858018508817e-07,0.028999874247394995,2.8801640032393004e-07,2.5330784321599133e-07,3.470855710793872e-08,0.0012256149757283825,2.4034939675435433e-09,0.019607843137254943,9.999983014969745,2.38857258032222e-06,0.0,0.10000006923901107,7.765725857513931e-09,0.0700002278480071,0.980392156862747,0.2,1.9429021584603348e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.966820455215527e-10,3.4708557107938726e-10,2.5330784321599133e-09,9.490988357398724e-10,1.8612316032999635e-15,3.4708557107938726e-10,2.403166619075265e-06,0.0,0.9999983014969746,1.0,0.0,2.4034898852017675e-06,0.0,0.01,0.010000006923901107,7.743863380279527e-09,7.765725857513931e-09,2.0161213646637928e-08,2.2457090872643706e-08,5.99673370108233e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,2.2457090872643706e-09,1.942902158460335e-10,1.942902158460335e-09,2.38857258032222e-06,1e-05
150.0,7.48151267533195e-07,0.030999853390644722,2.697667003247639e-07,2.3700082884633926e-07,3.276587147842469e-08,0.001300858094665677,2.5510240675673643e-09,0.019607843137254943,9.999976299533763,2.5363791358148624e-06,0.0,0.10000000420136956,7.510232077887912e-09,0.07500025433797027,0.980392156862747,0.2,2.0364642546458094e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.6470750754184273e-10,3.276587147842469e-10,2.3700082884633927e-09,9.732386324049432e-10,1.9085518896582105e-15,3.276587147842469e-10,2.550702146403294e-06,0.0,0.9999976299533764,1.0,0.0,2.551018021521386e-06,0.0,0.01,0.010000000420136957,7.481512989657947e-09,7.510232077887912e-09,2.02325711362723e-08,2.319257960755406e-08,5.597303191115263e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,2.3192579607554063e-09,2.0364642546458094e-10,2.0364642546458094e-09,2.5363791358148624e-06,1e-05
160.0,7.166174315671032e-07,0.03299983202177888,2.5342213279546315e-07,2.2251932632353848e-07,3.0902806471924684e-08,0.0013746385310249775,2.695654419442136e-09,0.019607843137254943,9.999974160816723,2.6813127717143083e-06,0.0,0.0999999959797957,7.1992587279634554e-09,0.08000028618271533,0.980392156862747,0.2,2.101973487419775e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.3631240455595877e-10,3.0902806471924687e-10,2.225193263235385e-09,9.850899334362953e-10,1.9317529464531344e-15,3.0902806471924687e-10,2.6953696686764326e-06,0.0,0.9999974160816724,1.0,0.0,2.6956474540912763e-06,0.0,0.01,0.009999999597979571,7.166174027576185e-09,7.1992587279634554e-09,2.027384314867114e-08,2.3648254865593027e-08,5.135405432258319e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,2.3648254865593025e-09,2.1019734874197752e-10,2.101973487419775e-09,2.6813127717143083e-06,1e-05
170.0,6.820422966712258e-07,0.03499981037043853,2.3869544149136505e-07,2.0956092988117797e-07,2.9134511610187072e-08,0.0014469849612059203,2.8375346278060825e-09,0.019607843137254943,9.999974430227802,2.823429945040427e-06,0.0,0.10000001747703298,6.855731513714174e-09,0.0850003211013183,0.980392156862747,0.2,2.142859073188822e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.1090378408074204e-10,2.9134511610187074e-10,2.0956092988117796e-09,9.869049461896104e-10,1.9353186344329923e-15,2.9134511610187074e-10,2.8372254141292617e-06,0.0,0.9999974430227803,1.0,0.0,2.8375273722946787e-06,0.0,0.01,0.010000001747703298,6.820424158719829e-09,6.855731513714174e-09,2.0289189172186966e-08,2.387135104811128e-08,4.651816944485603e-15,0.0005,0.19607843137254943,0.19607843137254943,0.2,0.2,0.0,0.0,0.0002,2.3871351048111283e-09,2.142859073188822e-10,2.142859073188822e-09,2.823429945040427e-06,1e-05
180.0,6.462414777872208e-07,0.03699978862187033,2.2534821761275171e-07,1.9787970169635529e-07,2.7468515916396436e-08,0.0015179254552881204,2.9765668252690914e-09,0.01960784313725494,9.999972085537529,2.9627859983737987e-06,0.0,0.10000000592619165,6.498329474875392e-09,0.09000035725948693,0.980392156862747,0.2,2.1631985998235267e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.879994150908935e-10,2.746851591639644e-10,1.978797016963553e-09,9.80946389396235e-10,1.923580943894314e-15,2.746851591639644e-10,2.9763244221335755e-06,0.0,0.999997208553753,1.0,0.0,2.976558516342798e-06,0.0,0.01,0.010000000592619166,6.4624151608472936e-09,6.498329474875392e-09,2.028142009293626e-08,2.3910798076812283e-08,4.17628047612611e-15,0.0005,0.19607843137254943,0.1960784313725494,0.2,0.2,0.0,0.0,0.0002,2.391079807681228e-09,2.1631985998235268e-10,2.163198599823527e-09,2.9627859983737987e-06,1e-05
190.0,6.105825388776235e-07,0.03899976691781328,2.1318550674390771e-07,1.8727840929686122e-07,2.5907097447046502e-08,0.0015874874948379161,3.113001160970192e-09,0.01960784313725494,9.999969405586503,3.099434826113271e-06,0.0,0.09999998982380817,6.141175145609178e-09,0.0950003932755353,0.980392156862747,0.2,2.1672366602183656e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.2,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.672125672487482e-10,2.5907097447046504e-10,1.8727840929686123e-09,9.692921450346132e-10,1.9007441523941694e-15,2.5907097447046504e-10,3.1127205781135674e-06,0.0,0.9999969405586504,1.0,0.0,3.1129916369257183e-06,0.0,0.01,0.009999998982380819,6.105824767435732e-09,6.141175145609178e-09,2.0252706981315517e-08,2.3812576700313983e-08,3.728110367822446e-15,0.0005,0.19607843137254943,0.1960784313725494,0.2,0.2,0.0,0.0,0.0002,2.381257670031399e-09,2.1672366602183657e-10,2.167236660218366e-09,3.099434826113271e-06,1e-05
