Time,M,N,Z,q,r,alpha,k1,beta,d1,s,k2,d2,compartment,Increase_in_the_density_of_tumor_cel,Removal_of_tumor_cell_from_the_system,Activation_and_transfer_of_predator_cells_like_CTL_NK_and_macrophage,Removal_of_hunting_predator_cell,Converstion_of_hunting_to_resting_predator_cell,Removal_of_resting_predator_cells
57.0,2.7602146369194718,4.730494376892029,0.26992180086701706,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9130602261299723,3.9171539456887903,0.12768635612019943,0.09460988753784058,0.13267140802699237,0.13578401014620994
57.25,2.7591961936086253,4.7387247594367965,0.2691468424178649,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.918467485070395,3.922521395639087,0.12754128060897701,0.09477449518873593,0.13252887646742675,0.13561568588151296
57.5,2.7581876795068934,4.746877877895544,0.26837833164755176,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.923819726749631,3.9278340236805955,0.12739591654042773,0.09493755755791089,0.13238617514898623,0.13544726648985428
57.75,2.7571890445646465,4.754954050685502,0.26761625082843704,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.929117284207461,3.933092164787506,0.1272502975905944,0.09509908101371004,0.13224333471135657,0.1352787851154475
58.0,2.7562002380075707,4.762953603357022,0.2668605811274039,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9343604932147,3.938296156557492,0.12710445664747172,0.09525907206714043,0.1321003851766023,0.13511027408129384
58.25,2.7552212083564442,4.770876868448325,0.26611130255176774,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9395496921715116,3.943446339121801,0.12695842577768826,0.0954175373689665,0.13195735593193023,0.13494176485424128
58.5,2.7542519050942667,4.7787241765599076,0.2653683941013787,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9446852132800183,3.948543050163047,0.12681223605871358,0.09557448353119816,0.13181427575202337,0.13477328788175494
58.75,2.7532922771893564,4.786495864186496,0.2646318335271961,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9497673903860493,3.9535866292990423,0.12666591767100135,0.09572991728372993,0.13167117274636758,0.13460487267681723
59.0,2.7523422705915426,4.794192287022361,0.26390159696132864,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.954796572236754,3.9585774254746755,0.12651950006848856,0.09588384574044723,0.13152807427907487,0.1344365479773284
59.25,2.751401832016821,4.801813799749419,0.2631776593341804,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9597731024364293,3.963515785690261,0.1263730116376619,0.09603627599498837,0.1313850070414953,0.13426834141768731
59.5,2.750470907698374,4.809360762654371,0.2624599941615537,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.964697326071528,3.9684020586920736,0.12622647976870716,0.09618721525308742,0.1312419970032055,0.13410027959355378
59.75,2.7495494434142365,4.816833541441373,0.26174857349154523,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.969569589570834,3.973236594866746,0.12607993082185076,0.09633667082882746,0.1310990693933975,0.13393238802659713
60.0,2.7486373845149643,4.82423250704471,0.2610433678514428,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.974390240566046,3.9780197461366322,0.12593339009373603,0.09648465014089419,0.13095624868204145,0.1337646911292793
60.25,2.747734672453141,4.8315580358906285,0.26034440537229114,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.979159646231511,3.9827518611558834,0.12578691038756606,0.09663116071781257,0.13081357068794505,0.13359724254873478
60.5,2.7468412530046624,4.83881050865792,0.2596516331260976,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9838781498449443,3.9874332961962144,0.12564050509607522,0.0967762101731584,0.13067105440367857,0.13343005408985814
60.75,2.7459570701503155,4.845990310879762,0.25896502104477354,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9885461031382166,3.9920644068120628,0.12549419828397462,0.09691980621759524,0.13052872297899598,0.13326314891531782
61.0,2.7450820672819884,4.853097832605066,0.2582845419299472,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.99316385992649,3.9966455493147754,0.1253480150635619,0.09706195665210132,0.13038659971542899,0.13309655132146034
61.25,2.7442161874580226,4.860133468181898,0.25761016754812066,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.997731774767245,4.00117708097738,0.12520197970445676,0.09720266936363796,0.1302447072680156,0.13293028473090038
61.5,2.74335937343066,4.867097616070183,0.25694186858132134,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.002250202823999,4.005659359934446,0.12505611560407673,0.09734195232140365,0.13010306763070165,0.13276437166151636
61.75,2.742511567673489,4.873990678654396,0.25627961457775317,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.006719499730379,4.010092745082732,0.12491044525811103,0.09747981357308792,0.12996170212149202,0.13259883369544362
62.0,2.7416727124088904,4.880813062056256,0.2556233739024484,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.011140021454539,4.014477595982555,0.12476499023099603,0.09761626124112512,0.12982063136736338,0.1324336914480695
62.25,2.7408427482727817,4.8875651793405,0.25497312728300686,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.0155121313410715,4.01881427355179,0.12461977785759777,0.09775130358681,0.12967987824186103,0.13226897167608798
62.5,2.7400216120508687,4.894247456032565,0.2543288906185587,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.0198362120267115,4.0231031412762635,0.12447485259054653,0.0978849491206513,0.12953947294825635,0.13210471930910328
62.75,2.7392092481561314,4.90086030142111,0.25369060069812815,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.02411260500843,4.027344558472185,0.1243302193805131,0.0980172060284222,0.12939942812127156,0.13194093740145693
63.0,2.738405597265975,4.907404136732123,0.253058228787505,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.028341670509554,4.031538886822034,0.1241858998785906,0.09814808273464247,0.12925976342192488,0.13177764674221576
63.25,2.7376105998505467,4.913879386224576,0.25243174565316767,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.032523768899663,4.035686488234649,0.1240419151393786,0.09827758772449154,0.12912049799281355,0.13161486750897364
63.5,2.7368241961960305,4.920286477013459,0.25181112155435514,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.036659260581873,4.039787724751967,0.1238982856145486,0.09840572954026917,0.12898165045667015,0.13145261926117927
63.75,2.73604632642794,4.9266258388928135,0.25119632623513827,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.040748505880342,4.043842958456295,0.12375503114649809,0.09853251677785627,0.12884323891493343,0.13129092093355224
64.0,2.735276930534415,4.932897904158765,0.25058732891649127,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.044791864927981,4.047852551378111,0.1236121709620903,0.0986579580831753,0.12870528094633385,0.13112979082958504
64.25,2.734515948389512,4.939103107432558,0.24998409828836352,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.048789697554396,4.051816865404358,0.12346972366647824,0.09878206214865116,0.12856779360549517,0.13096924661512915
64.5,2.7337633164675395,4.945241900992718,0.24938661553682684,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.052742380549236,4.055736269997627,0.12332771406994777,0.09890483801985436,0.1284307964192751,0.13080931253605257
64.75,2.7330189726700596,4.951314732083071,0.24879485541278237,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.056650282306733,4.059611130733141,0.12318616328717868,0.09902629464166142,0.12829430709609185,0.13065000894956216
65.0,2.7322828581461365,4.957322034313414,0.24820877914522793,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.060513753297401,4.063441804999402,0.12304508499666703,0.09914644068626828,0.12815833983645147,0.13049134837102386
65.25,2.7315549117459,4.963264253587941,0.2476283563743238,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.064333155202764,4.067228655054297,0.1229044969367417,0.09926528507175883,0.12802291037871721,0.1303333476279714
65.5,2.730835072228476,4.9691418376888725,0.24705355653747302,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.068108849328385,4.07097204277159,0.12276441639401905,0.09938283675377746,0.12788803403247628,0.13017602309014326
65.75,2.730123278280669,4.9749552361210805,0.24648434887954668,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.071841196516367,4.0746723295615395,0.1226248602080196,0.09949910472242161,0.12775372568355267,0.13001939067440602
66.0,2.7294194685356508,4.980704899956726,0.24592070246310838,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.075530557057974,4.078329876291839,0.12248584477588041,0.09961409799913452,0.12761999979911678,0.12986346584977365
66.25,2.7287235815916464,4.986391281679891,0.24536258617863932,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.079177290606347,4.081945043208874,0.12234738605715982,0.09972782563359783,0.12748687043288837,0.129708263642519
66.5,2.728035556030617,4.992014835031209,0.24480996875476305,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.082781756089369,4.085518189859235,0.12220949957873038,0.09984029670062418,0.12735435123042982,0.12955379864137329
66.75,2.7273553263856734,4.997576045242783,0.24426281907106162,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.086344332837266,4.089049693803106,0.12207220133330098,0.09995152090485566,0.1272224555076582,0.12940008590543284
67.0,2.7266828324880668,5.003075358907351,0.2437211054715659,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.08986537163097,4.092539907233023,0.12193550572304508,0.10006150717814702,0.12709119608893027,0.12924713888719205
67.25,2.7260180129962475,5.00851323250428,0.24318479625969305,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.093345228619112,4.0959891870410186,0.121799427001053,0.10017026465008559,0.12696058542847624,0.1290949708888438
