Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
1190.0,2.061603706458596e-05,0.2389631293319914,1.0504412804463387e-05,1.0504412804463387e-05,5.904551968631417e-25,0.011891495587170614,5.7011649987700805e-30,-9.846726624032367e-123,10.02,5.5539602123143385e-27,0.2,0.2999999291774344,6.10367328405522e-07,0.4958890840660818,0.9999999999999999,0.0,3.972937463923855e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.0343408123153614e-128,5.904551968631417e-27,1.0504412804463387e-07,2.4515551377846974e-07,1.1753542892596414e-34,5.904551968631417e-27,-1.170923061977563e-125,0.0,1.002,1.0,0.002,5.712567328767621e-27,0.020000000000000004,0.01,0.02999999291774344,6.18480965929515e-07,6.10367328405522e-07,5.20902364425737e-06,4.926472731377783e-06,4.25020984248382e-12,0.0004166666666666667,0.0,-9.846726624032367e-122,0.0,0.0,0.2,0.2,0.0002,4.926472731377783e-07,3.972937463923855e-08,3.9729374639238554e-07,5.5539602123143385e-27,1e-05
1200.0,2.357360656980465e-05,0.24095826220548947,1.2014532905137331e-05,1.2014532905137331e-05,4.6109009474929305e-25,0.011989985467069924,4.66319881864373e-30,-2.748116006821401e-125,10.02,4.5336088128505516e-27,0.2,0.29999991800653975,6.978009926606239e-07,0.5000527056808357,0.9999999999999999,0.0,4.574143438446778e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-3.3017330191090327e-131,4.610900947492931e-27,1.201453290513733e-07,2.8264720017838187e-07,1.0992841430748511e-34,4.610900947492931e-27,-3.2949870983610833e-128,0.0,1.002,1.0,0.002,4.6725252162810174e-27,0.020000000000000004,0.01,0.029999991800653977,7.072080038059822e-07,6.978009926606239e-07,6.007899686705354e-06,5.680255272976039e-06,5.5571492670793704e-12,0.0004166666666666667,0.0,-2.748116006821401e-124,0.0,0.0,0.2,0.2,0.0002,5.680255272976038e-07,4.574143438446778e-08,4.574143438446778e-07,4.5336088128505516e-27,1e-05
1210.0,2.7006126743009336e-05,0.24295264444398057,1.3767467167468805e-05,1.3767467167468805e-05,2.8407054015503916e-25,0.012088232532807575,2.4957905627363898e-30,-2.1409410143841195e-124,10.02,2.0952945706244224e-27,0.2,0.29999990491592,7.992588931657941e-07,0.5042158383055697,0.9999999999999999,0.0,5.275868458026871e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.9475335123020722e-130,2.8407054015503917e-27,1.3767467167468804e-07,3.264563398799701e-07,6.740163626126553e-35,2.8407054015503917e-27,-2.5880192820900164e-127,0.0,1.002,1.0,0.002,2.5007821438618627e-27,0.020000000000000004,0.01,0.029999990491592,8.101835455050085e-07,7.992588931657941e-07,6.94177499918969e-06,6.561209908403422e-06,7.293308816594841e-12,0.0004166666666666667,0.0,-2.1409410143841195e-123,0.0,0.0,0.2,0.2,0.0002,6.561209908403423e-07,5.275868458026871e-08,5.275868458026871e-07,2.0952945706244224e-27,1e-05
1220.0,3.0996449714219056e-05,0.24494614861351716,1.5805602219404134e-05,1.5805602219404134e-05,2.781093136077781e-25,0.012186194397755624,2.8183738309562613e-30,-8.282294697215413e-126,10.02,2.7981192848911784e-27,0.2,0.2999998895522516,9.171849539094523e-07,0.5083783966392347,0.9999999999999999,0.0,6.096251495470812e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.30906655448067e-131,2.7810931360777814e-27,1.5805602219404135e-07,3.7772876185773017e-07,8.735958272710668e-35,2.7810931360777814e-27,-1.0092965323976757e-128,0.0,1.002,1.0,0.002,2.824010578618174e-27,0.020000000000000004,0.01,0.02999998895522516,9.298931490777638e-07,9.171849539094523e-07,8.035226714218203e-06,7.592460978190512e-06,9.607798948861107e-12,0.0004166666666666667,0.0,-8.282294697215413e-125,0.0,0.0,0.2,0.2,0.0002,7.592460978190513e-07,6.096251495470812e-08,6.096251495470812e-07,2.7981192848911784e-27,1e-05
1230.0,3.564293647046548e-05,0.24693862388406287,1.8179259781857924e-05,1.8179259781857924e-05,2.63311255814691e-25,0.012283820740193168,2.5995833232748874e-30,-4.116247616454563e-126,10.02,2.5799815152817088e-27,0.2,0.299999871493147,1.0544802881553616e-06,0.5125402794129774,0.9999999999999999,0.0,7.056926321722627e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-7.483033474598098e-132,2.63311255814691e-27,1.8179259781857924e-07,4.3783144225729133e-07,9.265678324116834e-35,2.63311255814691e-27,-5.056324784277526e-129,0.0,1.002,1.0,0.002,2.6047824899214374e-27,0.020000000000000004,0.01,0.029999987149314702,1.0692876360778048e-06,1.0544802881553616e-06,9.317602888114563e-06,8.801617683203823e-06,1.2704189202376382e-11,0.0004166666666666667,0.0,-4.116247616454563e-125,0.0,0.0,0.2,0.2,0.0002,8.801617683203823e-07,7.056926321722627e-08,7.056926321722627e-07,2.5799815152817088e-27,1e-05
1240.0,4.106235903723932e-05,0.2489298917011097,2.0948175341635823e-05,2.0948175341635823e-05,1.7163341575478798e-25,0.012381051824633364,1.6224399495756946e-30,-5.6691211991605904e-127,10.02,1.4853251658867214e-27,0.2,0.2999998502343784,1.214588591298875e-06,0.5167013664019325,0.9999999999999999,0.0,8.183674859721455e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.1875774491300081e-132,1.71633415754788e-27,2.0948175341635825e-07,5.083951952817621e-07,6.662121172583762e-35,1.71633415754788e-27,-7.018968336693492e-130,0.0,1.002,1.0,0.002,1.625684829474846e-27,0.020000000000000004,0.01,0.029999985023437842,1.2318701561442071e-06,1.214588591298875e-06,1.08239508226505e-05,1.0221648588132067e-05,1.6861173297031494e-11,0.0004166666666666667,0.0,-5.66912119916059e-126,0.0,0.0,0.2,0.2,0.0002,1.0221648588132068e-06,8.183674859721455e-08,8.183674859721455e-07,1.4853251658867214e-27,1e-05
1250.0,4.739372595173833e-05,0.25091974009933243,2.418346122482738e-05,2.418346122482738e-05,2.317392767005089e-25,0.01247781653875013,2.0059651184395813e-30,-6.18640218189844e-128,10.02,1.9519131363776862e-27,0.2,0.29999982517106366,1.4016085156665596e-06,0.5208615144864829,0.9999999999999999,0.0,9.507371778618317e-06,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.4960861728712844e-133,2.317392767005089e-27,2.418346122482738e-07,5.913702175135918e-07,9.507016109207183e-35,2.317392767005089e-27,-7.719279146065225e-131,0.0,1.002,1.0,0.002,2.0099770486764605e-27,0.020000000000000004,0.01,0.029999982517106366,1.4218109499726802e-06,1.4016085156665596e-06,1.2596234239088723e-05,1.1892021398149168e-05,2.2461652595884754e-11,0.0004166666666666667,0.0,-6.18640218189844e-127,0.0,0.0,0.2,0.2,0.0002,1.189202139814917e-06,9.507371778618317e-08,9.507371778618317e-07,1.9519131363776862e-27,1e-05
1260.0,5.4802570593415786e-05,0.2529079173246108,2.796979056644595e-05,2.796979056644595e-05,2.9044766443857907e-25,0.012574030209408463,2.0856201848153143e-30,-2.7385011980524544e-128,10.02,1.8039412234358194e-27,0.2,0.2999997955782432,1.6204205295648746e-06,0.5250205532358543,0.9999999999999999,0.0,1.1064941654748334e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-7.659530497548847e-134,2.9044766443857908e-27,2.796979056644595e-07,6.8908917819485e-07,1.1429734740939413e-34,2.9044766443857908e-27,-3.443399679281283e-131,0.0,1.002,1.0,0.002,2.089791425184945e-27,0.020000000000000004,0.01,0.02999997955782432,1.644075997518698e-06,1.6204205295648746e-06,1.468471491708643e-05,1.3860003992815748e-05,3.003321743646321e-11,0.0004166666666666667,0.0,-2.7385011980524542e-127,0.0,0.0,0.2,0.2,0.0002,1.3860003992815747e-06,1.1064941654748333e-07,1.1064941654748334e-06,1.8039412234358194e-27,1e-05
1270.0,6.348637729511226e-05,0.2548941237611828,3.240816355621493e-05,3.240816355621493e-05,2.855483992853403e-25,0.012669591836418635,3.523090856159575e-30,-3.0484966235904358e-130,10.02,1.4978006435825467e-27,0.2,0.29999976058626804,1.8768462338963591e-06,0.5291782793209363,0.9999999999999999,0.0,1.290063046254048e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.879617717788784e-136,2.8554839928534032e-27,3.240816355621493e-07,8.043464875019476e-07,2.2366827533910685e-34,2.8554839928534032e-27,-3.862320793559116e-133,0.0,1.002,1.0,0.002,3.530137037871894e-27,0.020000000000000004,0.01,0.029999976058626806,1.9045897989023162e-06,1.8768462338963591e-06,1.714969622662929e-05,1.618230451140949e-05,4.030520102057346e-11,0.0004166666666666667,0.0,-3.048496623590436e-129,0.0,0.0,0.2,0.2,0.0002,1.618230451140949e-06,1.290063046254048e-07,1.290063046254048e-06,1.4978006435825467e-27,1e-05
1280.0,7.368092054362195e-05,0.25687800249781867,3.761914021616909e-05,3.761914021616909e-05,7.315863020472081e-25,0.012764380859758609,7.75062733529038e-30,-1.1094716791732837e-129,10.02,6.352898628036723e-27,0.2,0.29999971915070694,2.1778351499092438e-06,0.5333344499859349,0.9999999999999999,0.0,1.5067515296737732e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.173737066468833e-135,7.315863020472081e-27,3.7619140216169095e-07,9.404913319164029e-07,5.710733568547547e-34,7.315863020472081e-27,-1.4161719066083707e-132,0.0,1.002,1.0,0.002,7.76612858996096e-27,0.020000000000000004,0.01,0.029999971915070697,2.210425546985214e-06,2.1778351499092438e-06,2.006358345613431e-05,1.8927007691446096e-05,5.4288780521555304e-11,0.0004166666666666667,0.0,-1.1094716791732837e-128,0.0,0.0,0.2,0.2,0.0002,1.8927007691446097e-06,1.5067515296737734e-07,1.5067515296737734e-06,6.352898628036723e-27,1e-05
1290.0,8.566810970869651e-05,0.25885912763288915,4.374683880326776e-05,4.374683880326776e-05,1.0856846985984954e-24,0.012858253161171422,1.0855021775995574e-29,2.726204386249644e-131,10.02,1.0892814935257604e-26,0.2,0.2999996700158515,2.5316957872222537e-06,0.5374887749691876,0.9999999999999999,0.0,1.7629360787531114e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.1926282383002471e-136,1.0856846985984954e-26,4.374683880326776e-07,1.1015422424734271e-06,9.299291963962785e-34,1.0856846985984954e-26,3.5054226167493884e-134,0.0,1.002,1.0,0.002,1.0876731819547565e-26,0.020000000000000004,0.01,0.02999996700158515,2.570040464349072e-06,2.5316957872222537e-06,2.3513434797142907e-05,2.217597214515182e-05,7.339025021061261e-11,0.0004166666666666667,0.0,2.726204386249644e-130,0.0,0.0,0.2,0.2,0.0002,2.2175972145151824e-06,1.7629360787531115e-07,1.7629360787531115e-06,1.0892814935257604e-26,1e-05
1300.0,9.978529498050908e-05,0.26083699038523617,5.096366987275037e-05,5.096366987275037e-05,1.3704658866817852e-24,0.012951036330101834,1.570535960875523e-29,-4.0187097498201614e-131,10.02,1.4561709331731418e-26,0.2,0.29999961167143185,2.9483696830168075e-06,0.5416409069185105,0.9999999999999999,0.0,2.0662830056828545e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.0480819700423795e-136,1.370465886681785e-26,5.096366987275037e-07,1.2923229805025013e-06,1.5671639413346134e-33,1.370465886681785e-26,-5.204645597005537e-134,0.0,1.002,1.0,0.002,1.5736770327972742e-26,0.020000000000000004,0.01,0.029999961167143187,2.9935549744672e-06,2.9483696830168075e-06,2.760400836977208e-05,2.6027696027419e-05,9.95710509434721e-11,0.0004166666666666667,0.0,-4.018709749820161e-130,0.0,0.0,0.2,0.2,0.0002,2.6027696027419e-06,2.0662830056828546e-07,2.0662830056828548e-06,1.4561709331731418e-26,1e-05
1310.0,0.00011643662222821804,0.2628109821319222,5.947609511857383e-05,5.947609511857383e-05,1.263610788357443e-24,0.013042523904855885,9.687628929415711e-30,1.5961840577687658e-132,10.02,8.329448290408e-27,0.2,0.2999995422995427,3.4397655655935202e-06,0.5457904296955326,0.9999999999999999,0.0,2.4260195877808092e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,9.493479484660627e-138,1.263610788357443e-26,5.947609511857383e-07,1.518627428812208e-06,1.1279947899415336e-33,1.263610788357443e-26,2.0818268729998998e-135,0.0,1.002,1.0,0.002,9.707004187274543e-27,0.020000000000000004,0.01,0.02999995422995427,3.493093337537017e-06,3.4397655655935202e-06,3.246148351137878e-05,3.060082304392159e-05,1.355748699591676e-10,0.0004166666666666667,0.0,1.5961840577687657e-131,0.0,0.0,0.2,0.2,0.0002,3.0600823043921592e-06,2.4260195877808094e-07,2.4260195877808095e-06,8.329448290408e-27,1e-05
1320.0,0.00013610669953268095,0.26478037391132986,6.953155091516846e-05,6.953155091516846e-05,7.126446573093871e-25,0.013132468449059133,5.7889496965996535e-30,-1.3416851843990483e-132,10.02,8.713338532634812e-27,0.2,0.2999994597110002,4.020161686756104e-06,0.5499368442974836,0.9999999999999999,0.0,2.8532621372719575e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.328945171116962e-138,7.126446573093871e-27,6.953155091516846e-07,1.787416937318504e-06,7.879148369648937e-34,7.126446573093871e-27,-1.7619638352690588e-135,0.0,1.002,1.0,0.002,5.8005275959928525e-27,0.020000000000000004,0.01,0.029999945971100023,4.083193632285173e-06,4.020161686756104e-06,3.823796168939755e-05,3.603838279410029e-05,1.8525033657679495e-10,0.0004166666666666667,0.0,-1.3416851843990482e-131,0.0,0.0,0.2,0.2,0.0002,3.603838279410029e-06,2.8532621372719573e-07,2.8532621372719578e-06,8.713338532634812e-27,1e-05
1330.0,0.00015937691483929102,0.2667442917658494,8.14267212363224e-05,8.14267212363224e-05,1.5832146114982482e-24,0.013220573278737786,1.1369265185470801e-29,6.218336144102586e-134,10.02,5.811763234521261e-27,0.2,0.29999936127006105,4.7066869274876325e-06,0.5540795520452662,0.9999999999999999,0.0,3.361411112251884e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.0633872375958926e-139,1.5832146114982484e-26,8.142672123632241e-07,2.1070541815719986e-06,1.811998409250096e-33,1.5832146114982484e-26,8.220996866493201e-137,0.0,1.002,1.0,0.002,1.1392003715841743e-26,0.020000000000000004,0.01,0.029999936127006105,4.781297265298022e-06,4.7066869274876325e-06,4.511688122713628e-05,4.2512882272632775e-05,2.540100098369062e-10,0.0004166666666666667,0.0,6.218336144102586e-133,0.0,0.0,0.2,0.2,0.0002,4.251288227263278e-06,3.361411112251884e-07,3.361411112251884e-06,5.811763234521261e-27,1e-05
1340.0,0.00018694534516972914,0.2687016865078697,9.551759639688653e-05,9.551759639688653e-05,1.1621085453954541e-24,0.013306482403577001,1.1300981341967317e-29,-4.1958168586143577e-134,10.02,1.0891625473936941e-26,0.2,0.2999992438030017,5.51990763205965e-06,0.5582178340685527,0.9999999999999999,0.0,3.966635270473577e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.0077434125637856e-139,1.1621085453954542e-26,9.551759639688654e-07,2.4875849459316296e-06,2.112665857730749e-33,1.1621085453954542e-26,-5.583156319778369e-137,0.0,1.002,1.0,0.002,1.1323583304651252e-26,0.020000000000000004,0.01,0.02999992438030017,5.608346218340988e-06,5.51990763205965e-06,5.3319625776104196e-05,5.023252953190205e-05,3.494856208062917e-10,0.0004166666666666667,0.0,-4.195816858614358e-133,0.0,0.0,0.2,0.2,0.0002,5.023252953190205e-06,3.966635270473577e-07,3.966635270473577e-06,1.0891625473936941e-26,1e-05
1350.0,0.00021965028997697247,0.270651297893688,0.00011223126060694374,0.00011223126060694374,5.137701390382571e-25,0.0133897687393667,5.1973293842650565e-30,2.049756209779926e-135,10.02,-4.1945999766668285e-28,0.2,0.2999991034898999,6.484519565761334e-06,0.5623508270541315,0.9999999999999999,0.0,4.6884442371880115e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.3004672336051214e-140,5.1377013903825716e-27,1.1223126060694375e-06,2.9410665863264967e-06,1.1415949063596594e-33,5.1377013903825716e-27,2.744576162103402e-138,-0.0,1.002,1.0,0.002,5.207724043033587e-27,0.020000000000000004,0.01,0.02999991034898999,6.589489007438829e-06,6.484519565761334e-06,6.311334222364259e-05,5.944863606499254e-05,4.824624988696809e-10,0.0004166666666666667,0.0,2.049756209779926e-134,0.0,0.0,0.2,0.2,0.0002,5.944863606499254e-06,4.6884442371880117e-07,4.688444237188012e-06,-4.1945999766668285e-28,1e-05
1360.0,0.00025849938454520756,0.2725916099253121,0.00013208043784158804,0.00013208043784158804,3.5080196704108033e-25,0.013469919562132008,3.372591027963422e-30,-1.2396343201605693e-135,10.02,5.499385757502236e-27,0.2,0.29999893572985337,7.63020312557323e-06,0.5664774932389115,0.9999999999999999,0.0,5.5504114213072955e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.6373144377026734e-140,3.5080196704108034e-27,1.3208043784158804e-06,3.4819659166845757e-06,8.718127050512335e-34,3.5080196704108034e-27,-1.6697774579021066e-138,0.0,1.002,1.0,0.002,3.379336210019349e-27,0.020000000000000004,0.01,0.02999989357298534,7.754954025038438e-06,7.63020312557323e-06,7.482059533440067e-05,7.046476339788047e-05,6.682193181025109e-10,0.0004166666666666667,0.0,-1.2396343201605693e-134,0.0,0.0,0.2,0.2,0.0002,7.046476339788048e-06,5.550411421307295e-07,5.550411421307296e-06,5.499385757502236e-27,1e-05
1370.0,0.00030470205653975845,0.27452079952983005,0.00015567976946764882,0.00015567976946764882,1.2962404844546875e-25,0.013546320230505959,-5.492465886690829e-30,6.082800653381029e-137,10.02,4.711701726545672e-28,0.2,0.2999987350054839,8.992594069501064e-06,0.5705965869297087,0.9999999999999999,0.0,6.580946341642273e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,9.469690034360223e-142,1.2962404844546875e-27,1.5567976946764881e-06,4.1275916327813e-06,-1.6735656511491637e-33,1.2962404844546875e-27,8.23995655490303e-140,0.0,1.002,1.0,0.002,-5.503450818464211e-27,0.020000000000000004,0.01,0.02999987350054839,9.141023151549697e-06,8.992594069501064e-06,8.883034511224429e-05,8.364705217967797e-05,9.284334325955817e-10,0.0004166666666666667,0.0,6.082800653381029e-136,0.0,0.0,0.2,0.2,0.0002,8.364705217967798e-06,6.580946341642273e-07,6.580946341642273e-06,4.711701726545672e-28,1e-05
1380.0,0.00035971074182018385,0.27643667132540534,0.00018376623367659603,0.00018376623367659603,1.0295593457837764e-24,0.013618233766296995,1.4421237782567496e-29,-3.472383137841617e-137,10.02,1.1484711626469464e-26,0.2,0.29999849470779666,1.061447923828794e-05,0.5747066120133526,0.9999999999999999,0.0,7.814356651404546e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-6.381067711232744e-142,1.0295593457837764e-26,1.8376623367659604e-06,4.898624970355368e-06,5.1874741407326174e-33,1.0295593457837764e-26,-4.728772529727503e-140,0.0,1.002,1.0,0.002,1.4450080258132632e-26,0.020000000000000004,0.01,0.029999849470779667,1.0791268107628005e-05,1.061447923828794e-05,0.00010561166955873056,9.94372401087639e-05,1.2939181778082695e-09,0.0004166666666666667,0.0,-3.472383137841617e-136,0.0,0.0,0.2,0.2,0.0002,9.943724010876391e-06,7.814356651404546e-07,7.814356651404546e-06,1.1484711626469464e-26,1e-05
1390.0,0.000425267281120516,0.2783365830074893,0.0002172218074003076,0.0002172218074003076,1.996118100151e-24,0.013684778192573254,3.821786216795805e-29,1.6597572956482406e-138,10.02,3.207034793007029e-26,0.2,0.2999982069200405,1.2547181112671886e-05,0.5788057740678818,0.9999999999999999,0.0,9.29200370609848e-05,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.2,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.6053547960655755e-143,1.996118100151e-26,2.1722180740030763e-06,5.819688414692957e-06,1.6252806334406148e-32,1.996118100151e-26,2.2713410444451403e-141,0.0,1.002,1.0,0.002,3.8294297892293963e-26,0.020000000000000004,0.01,0.029999820692004048,1.2757942179791557e-05,1.2547181112671886e-05,0.00012572923637675938,0.0001183674418919698,1.8085226039163595e-09,0.0004166666666666667,0.0,1.6597572956482406e-137,0.0,0.0,0.2,0.2,0.0002,1.1836744189196979e-05,9.292003706098481e-07,9.292003706098481e-06,3.207034793007029e-26,1e-05
