Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
0.0,0.6,0.1,0.2,0.1,0.8,0.1,1.0,0.048,0.06,0.024000000000000007,0.010000000000000002,0.012000000000000002
1.0,0.5887935182875141,0.10251020444508156,0.2,0.1,0.8,0.1,1.0,0.048423142222024984,0.05887935182875142,0.025315614795293765,0.010251020444508157,0.01207146878711839
2.0,0.5790086317492079,0.10593740887843436,0.2,0.1,0.8,0.1,1.0,0.04875152722182362,0.0579008631749208,0.026700800090239285,0.010593740887843437,0.012267734833151734
3.0,0.5704309192176962,0.11014915156696263,0.2,0.1,0.8,0.1,1.0,0.04900789712363007,0.05704309192176962,0.02814706735731928,0.011014915156696264,0.012566496355878367
4.0,0.5628854470181233,0.11503357279408026,0.2,0.1,0.8,0.1,1.0,0.049209084110666164,0.056288544701812326,0.02964010070401729,0.011503357279408027,0.012950144808857538
5.0,0.5562280302704714,0.12048927488157872,0.2,0.1,0.8,0.1,1.0,0.04936768172238059,0.05562280302704714,0.03116167798719374,0.012048927488157873,0.013403902407219585
6.0,0.5503384701728934,0.12641900032398914,0.2,0.1,0.8,0.1,1.0,0.04949320768413055,0.05503384701728934,0.03269119795358535,0.012641900032398914,0.013914647847818139
7.0,0.5451158459707063,0.13272643497720593,0.2,0.1,0.8,0.1,1.0,0.049592912088469505,0.05451158459707063,0.03420707644013753,0.013272643497720595,0.014470256577055111
8.0,0.5404748468449612,0.13931520620387244,0.2,0.1,0.8,0.1,1.0,0.04967235735457539,0.05404748468449612,0.03568809183042623,0.013931520620387244,0.015059272947242429
9.0,0.5363429646125677,0.14608927039104516,0.2,0.1,0.8,0.1,1.0,0.04973583778463393,0.053634296461256774,0.037114594470429675,0.014608927039104517,0.015670790475924033
10.0,0.5326583967752699,0.15295422647540294,0.2,0.1,0.8,0.1,1.0,0.049786685824013806,0.053265839677526995,0.03846950241945953,0.015295422647540295,0.016294470610877937
11.0,0.5293678878816548,0.15981951768658517,0.2,0.1,0.8,0.1,1.0,0.04982750543227411,0.05293678878816548,0.039739135146400074,0.015981951768658516,0.016920664104002472
12.0,0.5264253903651401,0.16660079172784606,0.2,0.1,0.8,0.1,1.0,0.04986033974881,0.052642539036514016,0.040913664882422526,0.016660079172784607,0.017540577364094555
13.0,0.5237909576728754,0.17322222557957279,0.2,0.1,0.8,0.1,1.0,0.04988679806660149,0.052379095767287547,0.04198724057462488,0.01732222255795728,0.01814644708531026
14.0,0.5214298549988997,0.17961827331262148,0.2,0.1,0.8,0.1,1.0,0.049908152262945225,0.05214298549988997,0.04295777519700875,0.01796182733126215,0.018731666041710594
15.0,0.5193117248554114,0.1857350213057025,0.2,0.1,0.8,0.1,1.0,0.04992541145662178,0.05193117248554115,0.043826519108761425,0.01857350213057025,0.01929087485606419
16.0,0.5174099471422032,0.19153074867624184,0.2,0.1,0.8,0.1,1.0,0.04993937874810114,0.05174099471422033,0.04459744515126338,0.019153074867624187,0.019819982909736182
17.0,0.5157011124929666,0.196975809997117,0.2,0.1,0.8,0.1,1.0,0.049950695013296645,0.05157011124929666,0.04527655673870417,0.0196975809997117,0.02031612886994329
18.0,0.5141645987017919,0.20205196918484641,0.2,0.1,0.8,0.1,1.0,0.04995987282872344,0.05141645987017919,0.045871201024431145,0.020205196918484644,0.020777593930566676
19.0,0.5127821785969151,0.2067512621382051,0.2,0.1,0.8,0.1,1.0,0.04996732318206332,0.05127821785969151,0.04638945209245889,0.020675126213820512,0.021203672525378144
20.0,0.5115377080582092,0.21107454071997714,0.2,0.1,0.8,0.1,1.0,0.049973376258552714,0.051153770805820925,0.046839593752393285,0.021107454071997715,0.02159451735786725
21.0,0.5104168548366095,0.2150298515346101,0.2,0.1,0.8,0.1,1.0,0.049978297827062604,0.05104168548366095,0.0472297231738679,0.02150298515346101,0.021950972103255754
22.0,0.5094068726622867,0.21863089173815142,0.2,0.1,0.8,0.1,1.0,0.04998230214934311,0.05094068726622867,0.04756747687058677,0.021863089173815145,0.02227441576553974
23.0,0.5084964063633306,0.22189543009921406,0.2,0.1,0.8,0.1,1.0,0.049985562215781834,0.050849640636333064,0.04785985552512231,0.022189543009921407,0.022566605758779196
24.0,0.5076754057357354,0.22484449499964998,0.2,0.1,0.8,0.1,1.0,0.04998821762935837,0.05076754057357355,0.048113142273286814,0.022484449499965,0.02282960404527877
25.0,0.5069348555735051,0.22750029566487695,0.2,0.1,0.8,0.1,1.0,0.04999038155563493,0.050693485557350516,0.048332865289173126,0.022750029566487695,0.023065565905160824
26.0,0.5062666621564699,0.22988612647865772,0.2,0.1,0.8,0.1,1.0,0.049992145789083335,0.05062666621564699,0.04852385072229296,0.022988612647865773,0.023276736385686024
27.0,0.5056635803163433,0.23202486508842549,0.2,0.1,0.8,0.1,1.0,0.04999358477160007,0.05056635803163433,0.048690242452874954,0.02320248650884255,0.023465304800605952
28.0,0.5051191118217869,0.2339387641215099,0.2,0.1,0.8,0.1,1.0,0.049994758938831214,0.050511911182178695,0.04883558240725348,0.02339387641215099,0.02363338815074872
29.0,0.5046274507629114,0.2356490340405015,0.2,0.1,0.8,0.1,1.0,0.04999571733988737,0.05046274507629114,0.048962876378943414,0.023564903404050153,0.02378299426452016
30.0,0.5041834013380315,0.23717570132561439,0.2,0.1,0.8,0.1,1.0,0.049996499830648994,0.050418340133803155,0.049074668973788815,0.02371757013256144,0.02391601036181627
31.0,0.5037822872544916,0.23853750450063496,0.2,0.1,0.8,0.1,1.0,0.04999713886062491,0.05037822872544916,0.04917311506714885,0.023853750450063497,0.024034193922661692
32.0,0.5034199010710932,0.23975169198688354,0.2,0.1,0.8,0.1,1.0,0.04999766085533279,0.050341990107109325,0.04926003609171675,0.023975169198688355,0.024139154612332826
33.0,0.5030924491014155,0.24083402228837406,0.2,0.1,0.8,0.1,1.0,0.04999808735171103,0.05030924491014155,0.04933697431741922,0.024083402228837408,0.0242323556200006
34.0,0.5027965199566339,0.24179875461972225,0.2,0.1,0.8,0.1,1.0,0.049998435895226435,0.050279651995663394,0.04940523562514337,0.024179875461972228,0.024315114470528882
35.0,0.5025290491994102,0.24265871291958085,0.2,0.1,0.8,0.1,1.0,0.049998720782029396,0.05025290491994103,0.049465927744290955,0.024265871291958088,0.024388610456685923
36.0,0.5022872764583227,0.24342541637502038,0.2,0.1,0.8,0.1,1.0,0.049998953673280645,0.05022872764583228,0.04951999490074094,0.02434254163750204,0.024453897882348436
37.0,0.5020687139728541,0.24410916821485534,0.2,0.1,0.8,0.1,1.0,0.0499991440844997,0.05020687139728541,0.049568244842953024,0.024410916821485537,0.024511915230923113
38.0,0.5018711157873671,0.24471917706635185,0.2,0.1,0.8,0.1,1.0,0.04999929978514205,0.05018711157873671,0.0496113719947705,0.024471917706635187,0.024563497289771256
39.0,0.5016924597666295,0.24526364609782622,0.2,0.1,0.8,0.1,1.0,0.04999942711598767,0.050169245976662946,0.04964997447878075,0.024526364609782622,0.024609384380430106
40.0,0.5015309311938413,0.24574984051786075,0.2,0.1,0.8,0.1,1.0,0.04999953124993595,0.05015309311938413,0.049684568038116855,0.024574984051786077,0.02465022927113214
41.0,0.5013848607981592,0.24618427559842954,0.2,0.1,0.8,0.1,1.0,0.049999616432113946,0.05013848607981593,0.049715607435913405,0.024618427559842955,0.024686613750322856
42.0,0.5012528102534819,0.24657257865038926,0.2,0.1,0.8,0.1,1.0,0.049999686093293756,0.05012528102534819,0.04974347530250524,0.024657257865038928,0.024719039595991064
43.0,0.5011333972826344,0.2469199087849812,0.2,0.1,0.8,0.1,1.0,0.04999974308211995,0.05011333972826344,0.04976852374756956,0.024691990878498122,0.02474796254922717
