Time,YT,M,EmptySet,C2,CP,pM,Y,YP,CT,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9
89.80000000000001,0.09262976880442345,0.003170045270894006,0.0,0.0009420911631150634,0.9420879812505554,0.05379988115467549,7.960514092651457e-05,0.035580237237927435,0.99999999883924,1.0,0.003170045270894006,942.0911631150634,942.0879812505553,0.014999009302525214,0.0,0.015,0.0,0.02134814234275646,0.0010657139731332862
89.9,0.09204861552269704,0.0029705269152285173,0.0,0.0009408991052627636,0.9408961227175203,0.05519245010121058,7.97058213620256e-05,0.033805932684895915,0.9999999988392221,1.0,0.0029705269152285173,940.8991052627636,940.8961227175204,0.014998979655509038,0.0,0.015,0.0,0.020283559610937547,0.0010811276739401904
90.0,0.09157135582333484,0.0027915276511678868,0.0,0.0009396881788746558,0.9396853751500738,0.05658340785908608,7.98084578735597e-05,0.03211661185520731,0.9999999988392024,1.0,0.0027915276511678868,939.6881788746558,939.6853751500738,0.014998968135412962,0.0,0.015,0.0,0.019269967113124387,0.0010978693483814428
90.10000000000001,0.09119298209072729,0.002631212148367475,0.0,0.0009384603385837068,0.9384576950146674,0.05797263133756777,7.99127777728862e-05,0.030509225827019162,0.9999999988391863,1.0,0.002631212148367475,938.4603385837067,938.4576950146674,0.014998952246192425,0.0,0.015,0.0,0.018305535496211497,0.0011157522734323605
90.2,0.09090866968573176,0.0024879031452945954,0.0,0.0009372173641665906,0.9372148637635578,0.059360014566157665,8.00185995614117e-05,0.028980733374718085,0.9999999988391767,1.0,0.0024879031452945954,937.2173641665906,937.2148637635578,0.014998924177299831,0.0,0.015,0.0,0.01738844002483085,0.0011346155797557142
90.30000000000001,0.09071377568899175,0.0023600686025532424,0.0,0.0009359608754369432,0.9359585027409185,0.06074546662026162,8.012604607513978e-05,0.027528114420101748,0.9999999988391702,1.0,0.0023600686025532424,935.9608754369432,935.9585027409186,0.014998930823007534,0.0,0.015,0.0,0.016516868652061048,0.0011543209710505155
90.4,0.09060383744730323,0.002246310203510904,0.0,0.0009346923454549098,0.9346900864037743,0.062128909886421786,8.023460341638829e-05,0.026148382753954154,0.999999998839162,1.0,0.002246310203510904,934.6923454549097,934.6900864037742,0.014998897679967305,0.0,0.015,0.0,0.015689029652372493,0.001174749812618238
90.5,0.09057457021139499,0.002145352025363704,0.0,0.0009334131147406626,0.9334109565469914,0.06351027715205561,8.034457887597956e-05,0.024838596455099702,0.9999999988391514,1.0,0.002145352025363704,933.4131147406626,933.4109565469913,0.014998902044398655,0.0,0.015,0.0,0.01490315787305982,0.0011958004816556317
90.60000000000001,0.09062186416179945,0.0020560310221831328,0.0,0.0009321244014159096,0.9321223324541299,0.06488951096140821,8.045558457503295e-05,0.02359586659363306,0.999999998839137,1.0,0.0020560310221831328,932.1244014159096,932.12233245413,0.014998889430608047,0.0,0.015,0.0,0.014157519956179835,0.0012173861091892076
90.7,0.09074178114338435,0.0019772870104299185,0.0,0.0009308273132373965,0.9308253229410626,0.06626656157439458,8.056754202745175e-05,0.02241736501653241,0.9999999988391244,1.0,0.0019772870104299185,930.8273132373964,930.8253229410626,0.014998861665254081,0.0,0.015,0.0,0.013450419009919445,0.0012394325057468144
90.80000000000001,0.09093055064627777,0.0019081540918585156,0.0,0.000929522857121444,0.9295209358890832,0.06764138600105807,8.068070178754756e-05,0.021300329851573634,0.9999999988391213,1.0,0.0019081540918585156,929.5228571214441,929.5209358890833,0.014998880286749847,0.0,0.015,0.0,0.01278019791094418,0.0012618763932687506
90.9,0.09118456575186829,0.0018477529682704137,0.0,0.0009282119470958721,0.9282100862043671,0.06901394771938685,8.079444735478559e-05,0.020242070616856244,0.9999999988391203,1.0,0.0018477529682704137,928.2119470958721,928.210086204367,0.014998844188803945,0.0,0.015,0.0,0.012145242370113746,0.0012846638832939169
91.0,0.09150037873720224,0.0017952828515241871,0.0,0.0009268954145218523,0.9268936060481447,0.0703842145249281,8.090927113550499e-05,0.019239972089614445,0.9999999988391188,1.0,0.0017952828515241871,926.8954145218523,926.8936060481448,0.01499885721710306,0.0,0.015,0.0,0.011543983253768667,0.0013077490730740084
91.10000000000001,0.09187469645408003,0.0017500155828930606,0.0,0.0009255740135342927,0.9255722502827028,0.07175215895998467,8.102470884303418e-05,0.01829149720235926,0.9999999988391148,1.0,0.0017500155828930606,925.5740135342927,925.5722502827028,0.014998844418469591,0.0,0.015,0.0,0.010974898321415556,0.0013310929434083058
91.2,0.09230437560078766,0.0017112886542918566,0.0,0.0009242484294941317,0.9242467049308407,0.07311775682448302,8.114079887644973e-05,0.017394189323136345,0.9999999988391097,1.0,0.0017112886542918566,924.2484294941316,924.2467049308407,0.014998823199402945,0.0,0.015,0.0,0.010436513593881806,0.001354662302671002
91.30000000000001,0.09278641781591257,0.0016784996499489425,0.0,0.0009229192848474509,0.9229175930404904,0.07448098686382003,8.12577531914506e-05,0.016545673548952155,0.9999999988391067,1.0,0.0016784996499489425,922.9192848474509,922.9175930404904,0.014998841998266363,0.0,0.015,0.0,0.009927404129371292,0.0013784289336140193
91.4,0.09331796475040237,0.001651101292956773,0.0,0.0009215871439326271,0.9215854794966897,0.07584183090552253,8.137504770651849e-05,0.01574365750421655,0.9999999988391016,1.0,0.001651101292956773,921.5871439326271,921.5854794966897,0.014998812471935569,0.0,0.015,0.0,0.00944619450252993,0.0014023688754783478
91.5,0.09389629311634846,0.0016285958424268716,0.0,0.0009202525199485984,0.9202508779956955,0.07720027248102466,8.149312251917017e-05,0.014985931670377758,0.9999999988390957,1.0,0.0016285958424268716,920.2525199485983,920.2508779956955,0.014998823509775426,0.0,0.015,0.0,0.008991559002226654,0.0014264617349435843
91.60000000000001,0.09451880971730584,0.001610531515632445,0.0,0.000918915877926984,0.918914254020402,0.07855629742512742,8.161159684446675e-05,0.0142703691797015,0.9999999988390889,1.0,0.001610531515632445,918.915877926984,918.914254020402,0.014998811926749392,0.0,0.015,0.0,0.0085622215078209,0.0014506901984326875
91.7,0.0951830465060913,0.0015964978115958718,0.0,0.0009175776403725481,0.9175760304856883,0.07990989290142647,8.173056500915816e-05,0.013594925228059806,0.9999999988390832,1.0,0.0015964978115958718,917.5776403725481,917.5760304856883,0.014998801482091166,0.0,0.015,0.0,0.008156955136835883,0.0014750395283093314
