Time,Cdc14x2,cdc20,cdh1,clb2,men,net1p,pp2a,securin_total,separase,separase_total,securin_separase,net1,cdc14,net1cdc14,polo_total,cdk,polo,tem1,cdc15,pp2a_total,cdh1_total,net1_total,tem1_total,cdc15_total,securin,Inh,cdc14_total,ks_clb2,kd_clb2,kd_clb2_p,kd_clb2_pp,ks_cdc20,kd_cdc20,kd_cdc20_p,kd_cdh,kd_cdh_p,kp_cdh_p,J_cdh,ks_securin,kd_securin,kd_securin_p,ks_separase,kd_separase,la_securin,ld_securin,kd_p,kd,kp,kp_p,Jnet,l_a_net,l_d_net,ks_polo,kd_polo,kd_polo_p,ka_polo,ka_polo_p,ki_polo,J_polo,ka_tem,ka_tem_p,ki_tem,kitem_p,J_tem1,ka_cdc15,ka_cdc15_p,ki_cdc15,ki_cdc15_p,J_cdc15,la_men,ld_men,kpp,ki,nucleus,R1_Clb2_synthesis,R2_Clb2_degradation,R3_Cdc20_synthesis,R4_Cdc20_degradation,R5_Cdh1_activation,R6_Cdh1_inactivation,R7_Securin_synthesis,R8_Securin_degradation,R9_Separase_synthesis,R10_Separase_degradation,R11_Securin_separase_association,R12_Securin_separase_dissociation,R13_Net1_dephosphorylation,R14_Net1_phosphorylation,R15_Net1_Cdc14_association,R16_Net1_Cdc14_dissociation,R17_Polo_synthesis,R18_Polo_degradation,R19_Polo_activation,R20_Polo_inactivation,R21_Polo_inactivation,R22_Tem1_activation,R23_Tem1_inactivation,R24_Cdc15_activation,R25_Cdc15_inactivation,R26_MEN_activation,R27_MEN,R28_MEN_inactivation,R29_MEN_inactivation
13.0,0.40888201126600376,0.14313517716026883,0.0005189619636437898,0.8322626016822857,0.004352477860616053,0.7000985950986205,0.38194313601269747,0.14350859943615574,0.10960665202352504,0.25,0.14039334797647496,0.0043424105343814415,0.20444100563300188,0.2955589943669981,0.9909178600056356,0.8322626016822857,0.9255016564875879,0.048964534975301066,0.10844758383803751,1.0,1.0,1.0,1.0,1.0,0.003115251459680779,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04965691430567327,0.015,0.007305322283224631,0.21411965937745192,0.2139280688858642,0.03,0.048257687580440196,0.001,0.001,0.1707261413535048,0.18816504223667663,0.14958574608839603,0.0029674068375234804,0.1483243938931434,0.2019716408276274,0.01,0.010037740769665912,0.08630415800593633,0.07873248424447117,0.009375091604127472,0.46033067310743697,0.4372894448215034,0.09982661663992247,0.058523310280553735,0.046438968132239154,4.352477860616053e-05,0.03887084046089168,0.0023487974864104958
13.05,0.4142255447529971,0.1435193519069235,0.0005285521462254467,0.8312792258357878,0.004617710770099244,0.7028542346612516,0.3804188650206889,0.14260061566339843,0.11047422485887304,0.25,0.13952577514112696,0.00425853771524694,0.20711277237649856,0.29288722762350144,0.9909159140985301,0.8312792258357878,0.9254112536899808,0.05012651544798712,0.11052269115285225,1.0,1.0,1.0,1.0,1.0,0.0030748405222714714,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04967805676205818,0.015,0.007327682518296755,0.21678741928149967,0.21659508223423446,0.03,0.048061926666248374,0.001,0.001,0.16984531163129657,0.18710946464387918,0.1493901876236969,0.002927396885303208,0.14811154861383546,0.20133604894947182,0.01,0.010040096824266735,0.08629454684210355,0.0787308485251292,0.009376394562969565,0.4602827633225937,0.4368446556663925,0.10087461297738858,0.059174559384200416,0.04819609066654254,4.617710770099244e-05,0.040242619166778716,0.0024723520331801814
13.100000000000001,0.41952703929928115,0.1439024093876357,0.0005381892919314396,0.8302948019884627,0.0048961154404981765,0.7055860230836568,0.3789260549414811,0.14170238041618136,0.11133308166367259,0.25,0.1386669183363274,0.004177496565983721,0.20976351964964057,0.2902364803503594,0.9909138501488508,0.8302948019884627,0.9253203866055848,0.05130835589343206,0.11261749826975492,1.0,1.0,1.0,1.0,1.0,0.0030354620798539456,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049698840104440874,0.015,0.0073500139410129055,0.2194341911218706,0.21924154608479657,0.03,0.04786774693651271,0.001,0.001,0.16897367381168038,0.18606393922840114,0.1492015501395419,0.002888932253516643,0.1479067111521567,0.20071196133559435,0.01,0.010042463307332675,0.08628491733151357,0.07872920415155742,0.009377703246975094,0.46023456550075686,0.43639896927697636,0.10191251769960526,0.05982117056393109,0.04999590721794007,4.896115440498177e-05,0.041643504152274066,0.0026007624158473986
13.15,0.4247868434593438,0.14428435103703044,0.0005478687492614242,0.8293093480674575,0.005188122311189863,0.7082942799888706,0.3774638902401339,0.1408138145823949,0.11218326630198366,0.25,0.13781673369801634,0.004099141740801229,0.2123934217296719,0.2876065782703281,0.9909116676352038,0.8293093480674575,0.9252290544669326,0.05251008214042489,0.11473173818485288,1.0,1.0,1.0,1.0,1.0,0.0029970808843785557,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04971925801154795,0.015,0.00737231532573283,0.22206014891653783,0.2218661110192682,0.03,0.0476751504372589,0.001,0.001,0.1681111614904121,0.18502843328503227,0.14901963935657803,0.0028519422619135057,0.14770879197152031,0.20009977874372245,0.01,0.010044839060346,0.08627526958051172,0.07872755110590791,0.009379016565882109,0.46018607881338724,0.43595256974903385,0.10294039437516588,0.06046298574492209,0.051838185899226334,5.1881223111898626e-05,0.04307316160136587,0.0027341115048651714
13.200000000000001,0.4300054118111306,0.14466517830963563,0.0005575960042473596,0.8283228820415789,0.005494162183870451,0.7109793504841475,0.37603158109152096,0.13993483895784975,0.11302482426849489,0.25,0.1369751757315051,0.004023355421417754,0.2150027059055653,0.2849972940944347,0.9909093660547998,0.8283228820415789,0.925137256530657,0.053731710822528284,0.1168651553469279,1.0,1.0,1.0,1.0,1.0,0.0029596632263446387,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04973932100545271,0.015,0.007394588366240151,0.22466551961241696,0.22447046373517182,0.03,0.04748413880702745,0.001,0.001,0.16725770802576473,0.1840029116633901,0.14884427240456571,0.0028163736624196413,0.14751885711788693,0.1994998673683144,0.01,0.01004722543631886,0.08626560369928264,0.07872588937073854,0.009380335774712036,0.46013730245783585,0.43550563910679296,0.10395832807786576,0.06109985945360127,0.053722636996386124,5.494162183870451e-05,0.04453121958364412,0.002872477568298549
13.25,0.4351832335976843,0.14504489266144063,0.0005673709158867475,0.8273354218178307,0.005814665457998462,0.7136416038458766,0.37462836246037323,0.13906537426646678,0.11385780258400352,0.25,0.13614219741599648,0.003950012952965502,0.21759161679884215,0.28240838320115785,0.9909069449079221,0.8273354218178307,0.9250449920627032,0.05497324949145792,0.11901750538193707,1.0,1.0,1.0,1.0,1.0,0.002923176850470305,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04975903025709458,0.015,0.007416833140260065,0.22725054746482445,0.22705459016336754,0.03,0.047294713280128825,0.001,0.001,0.16641324637948857,0.18298733689825203,0.14867527476020836,0.0027821669606270284,0.14733646920490834,0.1989125814274819,0.01,0.010049622394301957,0.08625591979045169,0.07872421892874554,0.009381660826722798,0.4600882356498215,0.4350583569591726,0.10496641078370339,0.061731658205390845,0.05564891319227196,5.8146654579984626e-05,0.046017268832128054,0.0030159339962634608
13.3,0.4403208541800294,0.14542349548167088,0.0005771945006363645,0.8263469849609204,0.006150061356000001,0.7162814321716748,0.37325349320909246,0.13820534118092662,0.11468224969979132,0.25,0.13531775030020868,0.0038789949183398458,0.2201604270900147,0.2798395729099853,0.9909044036509966,0.8263469849609204,0.9249522602938856,0.056234696746427316,0.12118855481263542,1.0,1.0,1.0,1.0,1.0,0.0028875908807179385,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04977838882625274,0.015,0.00743905005779422,0.22981550474561596,0.22961881287032224,0.03,0.04710687467658086,0.001,0.001,0.16557770920666748,0.1819816693151645,0.14851248080552687,0.002749264767000488,0.1471610160408633,0.19833825369979058,0.01,0.010052030179620895,0.08624621791734481,0.07872253976195862,0.009382991942437056,0.4600388776011289,0.4346109001732493,0.10596474570763834,0.06235825989479057,0.05761661000639643,6.150061356000001e-05,0.047530863625074804,0.0031645490368234904
13.350000000000001,0.44541888769276705,0.14580098814985493,0.0005870657937987099,0.8253575889268489,0.006500777157150043,0.7188992488081016,0.3719062552406453,0.13735466034273328,0.11549821540579724,0.25,0.13450178459420276,0.0038101950382819676,0.22270944384638353,0.2772905561536165,0.9909017417355575,0.8253575889268489,0.9248590604544431,0.05751604237895644,0.1233780819058974,1.0,1.0,1.0,1.0,1.0,0.00285287574853052,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04979739649253099,0.015,0.007461238953182408,0.23236069806256926,0.23216288128090604,0.03,0.04692062342705307,0.001,0.001,0.16475102886487655,0.1809858671657971,0.14835573404699026,0.0027176174856392444,0.14699265280739704,0.19777718894555238,0.01,0.010054448546752703,0.08623649813292186,0.07872085185236617,0.009384328884163837,0.4599892275365655,0.4341634425734527,0.10695344981167403,0.06297955359751528,0.05962526700167238,6.500777157150043e-05,0.04907152288669579,0.0033183855436049237
13.4,0.4504779899788234,0.14617737205299705,0.0005969872199806565,0.8243672511427146,0.006867237430581303,0.7214954869824578,0.3705859526720307,0.13651325238121853,0.11630575074436025,0.25,0.13369424925563975,0.003743508006953929,0.2252389949894117,0.2747610050105883,0.9908989586210495,0.8243672511427146,0.9247653917859071,0.05881726753301423,0.1255858761467949,1.0,1.0,1.0,1.0,1.0,0.002819003125578784,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049816058637006014,0.015,0.0074834006485818465,0.23488645484518328,0.2346875120714014,0.03,0.04673595958604906,0.001,0.001,0.16393313743556928,0.17999988674501985,0.14820488580072289,0.002687174820222169,0.146830985599971,0.19722967143969483,0.01,0.010056878089857722,0.08622676048915046,0.07871915518213013,0.00938567219795322,0.4599392846996031,0.43371615466410246,0.10793264825279744,0.0635954389218071,0.061674368550271544,6.867237430581304e-05,0.05063873138760341,0.003477500750702264
13.450000000000001,0.45549886867196243,0.1465526485371262,0.000606958622705963,0.8233759887909662,0.0072498632709154555,0.7240705983029823,0.3692919110395252,0.13568103793258168,0.1171049079279442,0.25,0.1328950920720558,0.0036788360329990458,0.22774943433598122,0.2722505656640188,0.9908960537397499,0.8233759887909662,0.9246712535077944,0.06013834487788236,0.12781173831175224,1.0,1.0,1.0,1.0,1.0,0.0027859458605258847,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04983437635581869,0.015,0.007505535214276322,0.2373931283804385,0.23719267703695607,0.03,0.046552882827201346,0.001,0.001,0.1631239667445605,0.17902368248543687,0.14805979533189392,0.0026578904654102117,0.1466758471011601,0.19669595931706477,0.01,0.010059318763403161,0.08621700501268957,0.07871744973298259,0.009387021832699165,0.4598890483355248,0.43326920337637165,0.10890247638684385,0.06420582554700935,0.0637633451059874,7.249863270915456e-05,0.05223194104120419,0.0036419460572289803
13.5,0.46048227405184805,0.14692681892556952,0.000616985657595215,0.8223838188998512,0.007649071543840233,0.7266250512479897,0.36802347653386397,0.134857937658483,0.11789574026107516,0.25,0.13210425973892484,0.003616085777934254,0.23024113702592403,0.269758862974076,0.9908930265108286,0.8223838188998512,0.9245766448298804,0.0614792387929722,0.13005548043867818,1.0,1.0,1.0,1.0,1.0,0.0027536779195581618,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04985236029895807,0.015,0.007527644426264808,0.23988109324420828,0.23967995223735605,0.03,0.0463713924569715,0.001,0.001,0.16232344838344342,0.17805720706474162,0.14792032925084395,0.002629720000056684,0.14652698757335186,0.1961762858293501,0.01,0.010061771961500359,0.08620723171619898,0.07871573548644765,0.00938837908060069,0.4598385176972172,0.4328227518390936,0.10986307785945382,0.06481063276383717,0.06589157463174762,7.649071543840232e-05,0.0538505723170646,0.00381176683320078
13.55,0.4654289988408792,0.14729988451553247,0.0006270654631105254,0.8213907583033806,0.00806527414395308,0.7291593296355572,0.3667800152647371,0.13404387226441628,0.11867830206600971,0.25,0.1313216979339903,0.003555169784882348,0.2327144994204396,0.2672855005795604,0.9908898763352425,0.8213907583033806,0.9244815649462226,0.06283990556324093,0.1323169257571766,1.0,1.0,1.0,1.0,1.0,0.002722174330425986,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04987000706964457,0.015,0.0075497275663763425,0.24235074520492655,0.24214853053793925,0.03,0.04619148742234742,0.001,0.001,0.16153151373131644,0.17710041150254657,0.1477863612666061,0.0026026219849252918,0.14638427784222335,0.19567085741395804,0.01,0.010064236968151348,0.08619744059505609,0.07871401242373294,0.009389743264627262,0.45978769204186437,0.4323769591733927,0.11081460451901055,0.06540978900573637,0.0680583842035208,8.06527414395308e-05,0.055494015753297515,0.003987002244879309
13.600000000000001,0.47033987159593194,0.14767184658003935,0.0006372009783272385,0.8203968236714928,0.00849887726815041,0.7316739310704724,0.3655609125526188,0.13323876251720412,0.11945264861252353,0.25,0.13054735138747647,0.0034960047274935195,0.23516993579796597,0.26483006420203403,0.9908866025993366,0.8203968236714928,0.924386013038289,0.06422029358477514,0.13459590861984455,1.0,1.0,1.0,1.0,1.0,0.00269141112972765,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04988732280345851,0.015,0.00757178561922635,0.24480249791931125,0.24459920426818743,0.03,0.046013166319769934,0.001,0.001,0.16074809397559597,0.17615324525344406,0.14765777169627678,0.00257655676218131,0.1462475394549842,0.19517985412962408,0.01,0.010066714504140279,0.08618763163100197,0.07871228052578577,0.009391115048347894,0.4597365706321488,0.4319319803101948,0.11175721502809782,0.06600323140015224,0.07026305180238232,8.49887726815041e-05,0.057161633557461386,0.0041676851007083245
13.65,0.47521575409483374,0.14804270635990807,0.0006473936213565105,0.8194020314646379,0.008950280708121136,0.7341693653724732,0.36436557224834176,0.1324425292625269,0.12021883605073794,0.25,0.12978116394926206,0.0034385116749436916,0.23760787704741687,0.26239212295258313,0.9908832046679248,0.8194020314646379,0.9242899882674472,0.06562034357837558,0.13689227440861312,1.0,1.0,1.0,1.0,1.0,0.0026613653132648296,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049904311107898995,0.015,0.007593819125566923,0.24723678163016558,0.24703232943463405,0.03,0.04583642740147795,0.001,0.001,0.15997312013325268,0.1752156562936976,0.14753444713796843,0.0025514867029594354,0.14611660669048093,0.19470342868205515,0.01,0.010069204913232077,0.08617780478797592,0.07871053977315678,0.00939249474334648,0.45968515273214294,0.4314879658307957,0.11269107428946643,0.06659090532078077,0.07250480826752578,8.950280708121136e-05,0.058852761289632426,0.004353841718268691
13.700000000000001,0.48005753762389247,0.14841246507011624,0.0006576453530087671,0.8184063979619459,0.009419877162264048,0.7366461529808079,0.36319341607873723,0.1316550934419175,0.12097692134721846,0.25,0.12902307865278154,0.00338261583113833,0.24002876881194624,0.25997123118805376,0.9908796818888262,0.8184063979619459,0.9241934897784633,0.06703998881184223,0.13920587942417587,1.0,1.0,1.0,1.0,1.0,0.002632014789135967,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049920976457980396,0.015,0.007615828789469688,0.24965404131217908,0.2494483923142352,0.03,0.04566126858559882,0.001,0.001,0.15920652306500885,0.17428759120762136,0.14741628010711008,0.002527376073354992,0.14599132546791205,0.19424170590611084,0.01,0.01007170867343451,0.08616796001611111,0.0787087901460629,0.009393882786243073,0.45963343760865866,0.4310450618300622,0.11361635265029749,0.0671727639556621,0.07478283940883765,9.419877162264048e-05,0.06056670959829356,0.004545491812052041
13.75,0.4848661394312105,0.14878112386931763,0.0006679582492518197,0.8174099391373466,0.009908051583175096,0.7391048233718838,0.3620438830164539,0.1308763761092457,0.12172696222477522,0.25,0.12827303777522478,0.0033282463437214896,0.24243306971560524,0.25756693028439476,0.9908760335718533,0.8174099391373466,0.92409651667914,0.06847915532452521,0.1415365907590705,1.0,1.0,1.0,1.0,1.0,0.0026033383340209326,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049937323479215825,0.015,0.007637815351508817,0.2520547349013931,0.25184789054662193,0.03,0.045487687456416466,0.001,0.001,0.15844823352183765,0.17336899525974567,0.14730316868660373,0.0025041909482677715,0.14587155865467533,0.19379478223060023,0.01,0.010074226290871093,0.08615809723799381,0.07870703162401761,0.009395279639646575,0.459581424520726,0.430603409798178,0.11453322514205624,0.06774876787342106,0.07709628823393737,9.908051583175096e-05,0.06230276608922254,0.004742648407640789
13.8,0.48964249923154,0.14914868390623134,0.0006783337062420026,0.8164126708412288,0.010415180255322,0.741545913636876,0.36091642866038887,0.1301062984526401,0.12246901711418257,0.25,0.12753098288581743,0.003275335978893992,0.24482124961577,0.25517875038423,0.9908722590201489,0.8164126708412288,0.9239990680682013,0.06993776191175732,0.14388428654811558,1.0,1.0,1.0,1.0,1.0,0.002575315566822667,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.0499533556669743,0.015,0.007659779354382029,0.2544393315505475,0.25423112686901533,0.03,0.045315681286877234,0.001,0.001,0.15769818311381298,0.17245981247102715,0.14719501618775196,0.0024818990185749893,0.1457571732479292,0.19336272499094076,0.01,0.01007675810316987,0.08614821637125222,0.07870526418633608,0.009396685608783728,0.4595291127337033,0.43016314640977,0.11544187072270623,0.06831888473415067,0.07944425777924251,0.00010415180255321999,0.06406019561659788,0.004945317632796538
13.850000000000001,0.4943875748494334,0.14951514628023496,0.0006887750010169829,0.8154146086504463,0.010941630699131571,0.7439699664764896,0.35981052469712027,0.12934478180310838,0.12320314507066146,0.25,0.12679685492933854,0.0032238209482271835,0.2471937874247167,0.2528062125752833,0.9908683575036743,0.8154146086504463,0.9239011430104055,0.0714157207349413,0.1462488552369753,1.0,1.0,1.0,1.0,1.0,0.00254792687376984,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04996907955360075,0.015,0.007681721904074196,0.2568083094529469,0.2565988727217358,0.03,0.04514524703390906,0.001,0.001,0.15695630212925127,0.1715599857207904,0.14709173077952645,0.002460469514660852,0.14564804251042618,0.19294557270632934,0.01,0.010079304913523565,0.08613831731104624,0.07870348781168329,0.0093981014327832,0.4594765015054977,0.42972440365587283,0.1163424713706106,0.06888308871202825,0.08182581279197088,0.00010941630699131571,0.06583824512054012,0.005153498924017421
13.9,0.4991023378728119,0.14988051205768851,0.0006992831278677505,0.8144157679318965,0.01148776146665391,0.7463775283738391,0.35872565833976205,0.12859174763926132,0.12392940572173705,0.25,0.12607059427826295,0.003173640562566823,0.24955116893640594,0.25044883106359406,0.9908643282694893,0.8144157679318965,0.9238027405453917,0.07291293795865772,0.14863019473232994,1.0,1.0,1.0,1.0,1.0,0.0025211533609983683,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04998449791422301,0.015,0.007703643429440667,0.2591621536740854,0.2589512911583973,0.03,0.044976381347094155,0.001,0.001,0.15622251888094388,0.17066945682097545,0.1469932251165661,0.0024398729937711735,0.14554402502267777,0.19254333538622198,0.01,0.01008186695938611,0.08612839993815222,0.07870170247823405,0.009399527322939263,0.4594235900894741,0.4292873089231881,0.11723521118701588,0.0694413599336883,0.08423998167887004,0.00011487761466653911,0.06763614721392226,0.00536718518249205
13.950000000000001,0.5037877723057564,0.1502447822610192,0.0007098611679984059,0.8134161637945071,0.012053920287013112,0.7487691486782233,0.3576613316929791,0.12784711762526732,0.1246478592822789,0.25,0.1253521407177211,0.003124737474654932,0.2518938861528782,0.24810611384712175,0.990860170535002,0.8134161637945071,0.923703859680096,0.0744293130176612,0.15102821374042544,1.0,1.0,1.0,1.0,1.0,0.0024949769075462147,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04999961689341497,0.015,0.007725544986293907,0.26150135547737835,0.26128906035438687,0.03,0.04480908058187776,0.001,0.001,0.15549676524217795,0.16978816649265135,0.14689941609553225,0.0024200815557610016,0.14544501900205906,0.1921559922595627,0.01,0.01008444499484479,0.08611846411465472,0.07869990816353456,0.009400963971980248,0.4593703777328259,0.4288519844692899,0.11812027605103571,0.0699936845169469,0.08668576133620931,0.00012053920287013113,0.06945311499104634,0.0055863621297388795
