Time,x_Normal_Hematopoietic_Stem_Cell,y_Leukemic_Cell,a,b,c,A,B,C,compartment,Normal_Cells_Growth,Normal_Cells_Removal,Leukemic_Cells_Growth,Leukemic_Cells_Removal
18.0,2.1708664019771375,1.5188645859865921,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.19077056600474343,0.21708664019771376,0.16016904024457274,0.15188645859865924
19.0,2.144999553666909,1.5274183946052262,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.18907277048584661,0.21449995536669092,0.16156267840635652,0.15274183946052264
20.0,2.119987144881761,1.53649599193847,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1873944546110238,0.2119987144881761,0.16298070247254778,0.15364959919384702
21.0,2.0957665566076584,1.5460704476657325,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1857344119495323,0.20957665566076586,0.164422025644626,0.15460704476657328
22.0,2.0722797380373437,1.5561162600042964,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.18409150126948945,0.20722797380373437,0.16588558380175122,0.15561162600042966
23.0,2.0494724113203286,1.566609094255157,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.18246462496009636,0.2049472411320329,0.1673703374176324,0.1566609094255157
24.0,2.0272959304165186,1.5775264725772373,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.18085282500063338,0.20272959304165186,0.16887526766963587,0.15775264725772375
25.0,2.005703238014271,1.5888465344057603,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.17925510716715504,0.20057032380142711,0.17039939931235687,0.15888465344057603
26.0,1.98465198007468,1.6005488651817465,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.17767060084869346,0.198465198007468,0.1719417699946576,0.16005488651817468
27.0,1.9641026944371622,1.6126139904258046,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.17609848280157206,0.19641026944371623,0.17350144339980186,0.16126139904258047
28.0,1.9440181855227838,1.625023218420236,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1745379540674963,0.1944018185522784,0.17507751520069637,0.16250232184202362
29.0,1.9243653654451334,1.6377590625616554,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.17298834198633145,0.19243653654451334,0.17666908575238974,0.16377590625616556
30.0,1.9051126775485239,1.6508045793574633,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.17144897858049227,0.1905112677548524,0.17827528773638793,0.16508045793574633
31.0,1.8862317328539522,1.6641438568802513,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16991928765529543,0.18862317328539524,0.17989526978587161,0.16641438568802513
32.0,1.8676962216946509,1.677761603341207,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16839874006999359,0.1867696221694651,0.1815281972680434,0.1677761603341207
33.0,1.849481789063479,1.6916432597966553,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16688684813600588,0.1849481789063479,0.18317326299769865,0.16916432597966555
34.0,1.8315660206411177,1.7057749105775373,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16538317248221412,0.18315660206411177,0.18482967891256044,0.17057749105775374
35.0,1.8139282104788133,1.720143225317668,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16388731438716483,0.18139282104788135,0.18649667738560005,0.17201432253176682
36.0,1.7965490935061135,1.7347354082058664,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16239890507802177,0.17965490935061135,0.18817351459708329,0.17347354082058664
37.0,1.7794112246672773,1.7495392194574646,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.16091763189505004,0.17794112246672775,0.18985945746537697,0.17495392194574647
38.0,1.7624989055077096,1.7645429350830122,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1594432389279087,0.17624989055077098,0.1915537807719314,0.17645429350830122
39.0,1.7457966612706748,1.77973512573546,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.15797544277784248,0.1745796661270675,0.19325580172254475,0.17797351257354602
40.0,1.7292899124362748,1.795104715144062,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.15651397383912968,0.17292899124362748,0.19496486071238298,0.17951047151440622
41.0,1.7129655193856679,1.8106410996289901,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.15505860912405448,0.1712965519385668,0.19668030957121116,0.181064109962899
42.0,1.6968127419317447,1.8263343348462477,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.15360923023994544,0.16968127419317447,0.19840148844035485,0.1826334334846248
43.0,1.6808199684816083,1.842174466510578,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.15216564023968515,0.16808199684816083,0.20012779171085845,0.1842174466510578
44.0,1.6649775896889822,1.8581521344642267,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1507277280133278,0.16649775896889824,0.20185860849927223,0.18581521344642268
45.0,1.6492768541557428,1.8742583033814273,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14929540657537166,0.1649276854155743,0.20359334193688233,0.18742583033814275
46.0,1.6337098395691538,1.89048424834153,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1478686133733439,0.1633709839569154,0.20533140779525366,0.18904842483415302
47.0,1.6182688890688621,1.9068213872938435,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14644728032699275,0.16182688890688623,0.2070722422891321,0.19068213872938436
48.0,1.6029476200446824,1.9232615681214462,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14503139181531963,0.16029476200446824,0.2088152839642699,0.19232615681214463
49.0,1.5877398628202994,1.9397968549264923,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14362092410193117,0.15877398628202996,0.21055999668335643,0.19397968549264924
50.0,1.572639839943771,1.9564195481138225,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14221585712576812,0.15726398399437713,0.21230586370689677,0.19564195481138225
51.0,1.557642321919511,1.973122153614733,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.14081618633462514,0.15576423219195112,0.21405237872735186,0.1973122153614733
52.0,1.542742900119079,1.9898975072998442,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1394219383976553,0.15427429001190793,0.21579904285463952,0.19898975072998443
53.0,1.5279370827832748,2.006738561136508,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.13803311892918402,0.1527937082783275,0.21754538371270735,0.2006738561136508
54.0,1.5132210320135746,2.0236385121067455,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.13664975785962355,0.15132210320135747,0.21929093515717005,0.20236385121067457
55.0,1.498591613916696,2.040590784017265,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.13527191436010935,0.1498591613916696,0.22103523272081207,0.2040590784017265
56.0,1.4840457201772352,2.0575889562336704,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.13389963493031914,0.14840457201772353,0.22277783466949372,0.20575889562336705
57.0,1.4695807666940104,2.074626833232011,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1325329851206888,0.14695807666940106,0.22451830626901778,0.20746268332320109
58.0,1.455194522326178,2.091698386724488,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.13117204047258507,0.1455194522326178,0.22625622174657878,0.20916983867244882
59.0,1.440885016286503,2.1087977738714807,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.12981688060097982,0.1440885016286503,0.22799116853431353,0.21087977738714808
60.0,1.4266502767811147,2.12591936746344,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1284675716098303,0.14266502767811148,0.22972275940747916,0.212591936746344
61.0,1.412488948242701,2.1430576577709384,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1271242101284636,0.1412488948242701,0.2314505998870935,0.21430576577709384
62.0,1.3983998416507732,2.1602073051025448,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1257868927171399,0.13983998416507734,0.23317430947041645,0.2160207305102545
63.0,1.3843819689448256,2.177363122002259,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.12445571905104028,0.13843819689448256,0.23489351846200693,0.21773631220022593
64.0,1.3704341400923836,2.194520098740185,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.12313076453795575,0.13704341400923836,0.236607886198959,0.21945200987401853
65.0,1.356555874813148,2.2116733150141723,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.12181214427123976,0.13565558748131482,0.238317056243451,0.22116733150141724
66.0,1.3427466916400843,2.2288179920997866,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.12049996435999158,0.13427466916400843,0.24002068919035247,0.22288179920997866
67.0,1.3290062652185592,2.245949474715821,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11919433330193599,0.13290062652185594,0.24171845440433112,0.2245949474715821
68.0,1.315334127051006,2.263063462328223,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11789533696516045,0.1315334127051006,0.24341005739392552,0.2263063462328223
69.0,1.3017302346093151,2.280155510886704,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11660308845085832,0.13017302346093151,0.24509518268730712,0.22801555108867044
70.0,1.288194528013543,2.2972213851670378,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11531769057462977,0.1288194528013543,0.24677353531499846,0.22972213851670378
71.0,1.2747270196693021,2.314256963343104,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11403924430127253,0.12747270196693022,0.2484448304425889,0.2314256963343104
72.0,1.2613280422948494,2.3312583754706817,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11276786338858237,0.12613280422948495,0.2501087906016246,0.23312583754706817
73.0,1.247997747883872,2.3482217355950556,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11150364559218875,0.1247997747883872,0.251765150655092,0.23482217355950558
74.0,1.234736384443551,2.365143295810848,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.11024668876345016,0.1234736384443551,0.2534136550273238,0.23651432958108481
75.0,1.2215442530082936,2.382019426867647,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10899708853093089,0.12215442530082937,0.25505405805475384,0.23820194268676473
76.0,1.208422006677467,2.3988466380668467,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1077549590753173,0.1208422006677467,0.25668611119411405,0.2398846638066847
77.0,1.1953701316588656,2.4156215234072334,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10652039827751122,0.11953701316588657,0.2583095828944457,0.24156215234072334
78.0,1.1823891035719805,2.432340774783143,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10529349845752242,0.11823891035719805,0.25992425218814424,0.2432340774783143
79.0,1.1694794852421126,2.4490011893727264,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10407435327899241,0.11694794852421127,0.2615299043854711,0.24490011893727265
80.0,1.1566419762495537,2.465599691775944,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1028630610835838,0.11566419762495538,0.26312632974831013,0.24655996917759443
81.0,1.1438772734900307,2.4821332958126328,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10165971601007966,0.11438772734900307,0.26471332734665903,0.2482133295812633
82.0,1.1311860280249013,2.498599092155722,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10046440529053521,0.11311860280249014,0.26629070617980083,0.24985990921557222
83.0,1.118568944059431,2.5149942740983087,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09927721592385183,0.11185689440594311,0.2678582818766077,0.2514994274098309
84.0,1.1060267506395574,2.531316157025496,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09809823251444408,0.11060267506395574,0.26941587891526175,0.2531316157025496
85.0,1.0935601863597695,2.547562158568709,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09692753671110411,0.10935601863597695,0.2709633299329914,0.2547562158568709
86.0,1.0811699692103829,2.5637297484586634,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09576520605195368,0.1081169969210383,0.2725004740580908,0.25637297484586635
87.0,1.0688568181072107,2.579816503760716,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0946113146576652,0.10688568181072107,0.2740271589550105,0.2579816503760716
88.0,1.05662147345826,2.595820096852834,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09346593505787505,0.105662147345826,0.27554323892391525,0.2595820096852834
89.0,1.0444647055945164,2.6117382965732845,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09232913892890815,0.10444647055945165,0.2770485743427852,0.26117382965732844
90.0,1.0323871877927426,2.6275689423956257,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09120098849232458,0.10323871877927426,0.27854303623107884,0.26275689423956256
91.0,1.020389603529984,2.6433099652616576,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09008154397459377,0.1020389603529984,0.2800265020934659,0.26433099652616576
92.0,1.0084726486991824,2.6589593756299488,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08897086408535777,0.10084726486991824,0.281498854953945,0.2658959375629949
93.0,0.9966371135912897,2.6745152526934746,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08786901225898448,0.09966371135912898,0.2829599784968126,0.26745152526934746
94.0,0.9848836040209916,2.689975771737359,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08677603609246955,0.09848836040209917,0.2844097723261615,0.2689975771737359
95.0,0.9732127641176552,2.7053391784739618,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08569198397377815,0.09732127641176552,0.28584813936624276,0.27053391784739617
96.0,0.9616252259144297,2.7206037939084338,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08461690144481428,0.09616252259144298,0.28727498850370997,0.2720603793908434
97.0,0.9501216978844391,2.735768014631353,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0835508377688921,0.09501216978844391,0.28869022998557725,0.27357680146313534
98.0,0.938702746145353,2.750830306119597,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08249383011947388,0.0938702746145353,0.29009378599439023,0.2750830306119597
99.0,0.9273689581052139,2.7657892047377195,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08144591556912968,0.0927368958105214,0.29148558240896605,0.27657892047377197
100.0,0.9161208985135822,2.78064331556353,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08040712798414422,0.09161208985135823,0.2928655508008242,0.278064331556353
