Time,C,I,U,V,r,K,beta,alpha,delta_u,K_c,delta,delta_i,b,gamma,mu,psi,compartment,Tumor_Growth,Tumor_Cell_Infection,Uninfected_Tumor_Lysis_Drug,Infected_Tumor_Lysis_Drug,Infected_Tumor_Death,Virus_Production,Virus_Decay,Drug_Injection,Drug_Decay
103.5,48.6810551558753,9.956338051649587e-05,56.41215673701374,0.00016666395508928468,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.293123572261269,0.00011762200486983077,10.931597086236106,2.894021847340094e-05,9.956338051649587e-05,9.956338051649587e-05,1.6666395508928467e-07,203.0,203.0
104.0,48.6810551558753,9.426854764169444e-05,56.5928892221609,0.00015779593084796163,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.328250853884695,0.00011136658984681564,10.966619585326741,2.7401162453185653e-05,9.426854764169444e-05,9.426854764169444e-05,1.5779593084796164e-07,203.0,203.0
104.5,48.6810551558753,8.925519194517687e-05,56.773675467129024,0.000149399618022639,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.363381851009184,0.00010544373002880322,11.001652502042518,2.5943923773769283e-05,8.925519194517687e-05,8.925519194517687e-05,1.4939961802263899e-07,203.0,203.0
105.0,48.6810551558753,8.450836531101717e-05,56.95451195720807,0.00014144994937224538,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.398515874906968,9.983576406178472e-05,11.036695155299848,2.4564157446678973e-05,8.450836531101717e-05,8.450836531101717e-05,1.4144994937224537e-07,203.0,203.0
105.5,48.6810551558753,8.001388958942183e-05,57.135395182334705,0.0001339231502256294,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.433652238271472,9.452594058331828e-05,11.071746864915585,2.3257742290508026e-05,8.001388958942183e-05,8.001388958942183e-05,1.339231502256294e-07,203.0,203.0
106.0,48.6810551558753,7.575837171128042e-05,57.31632163750353,0.00012679676241658438,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.468790255296497,8.949843527712545e-05,11.10680695168672,2.2020785324282163e-05,7.575837171128042e-05,7.575837171128042e-05,1.2679676241658439e-07,203.0,203.0
106.5,48.6810551558753,7.172909347654445e-05,57.49728782184638,0.00012004946041356004,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.503929241497405,8.473822124611701e-05,11.141874737211955,2.0849589732102985e-05,7.172909347654445e-05,7.172909347654445e-05,1.2004946041356004e-07,203.0,203.0
107.0,48.6810551558753,6.791405118282703e-05,57.67829023931381,0.0001136611181022179,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.539068513842665,8.023111629204979e-05,11.176949544023772,1.974066638204504e-05,6.791405118282703e-05,6.791405118282703e-05,1.136611181022179e-07,203.0,203.0
107.5,48.6810551558753,6.430183919075e-05,57.85932539767714,0.00010761261199246784,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.574207390560153,7.59636441428217e-05,11.21203069539504,1.8690699981942464e-05,6.430183919075e-05,6.430183919075e-05,1.0761261199246783e-07,203.0,203.0
108.0,48.6810551558753,6.088169669116891e-05,58.040389809296265,0.00010188590176486754,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.609345191285344,7.192309143351153e-05,11.24711751548781,1.7696562673279654e-05,6.088169669116891e-05,6.088169669116891e-05,1.0188590176486754e-07,203.0,203.0
108.5,48.6810551558753,5.764339969635233e-05,58.221479990208096,9.646384731083615e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.64448123688444,6.809737867582112e-05,11.282209329176663,1.6755282636125605e-05,5.764339969635233e-05,5.764339969635233e-05,9.646384731083615e-08,203.0,203.0
109.0,48.6810551558753,5.457729176913997e-05,58.40259246071185,9.133026043592712e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.679614849567146,6.447509686625191e-05,11.317305462162143,1.5864053021218644e-05,5.457729176913997e-05,5.457729176913997e-05,9.133026043592712e-08,203.0,203.0
109.5,48.6810551558753,5.1674217858056106e-05,58.58372374491832,8.646979418158944e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.714745352799005,6.104542946111601e-05,11.352405240883392,1.5020212717731986e-05,5.1674217858056106e-05,5.1674217858056106e-05,8.646979418158945e-08,203.0,203.0
110.0,48.6810551558753,4.892551022964153e-05,58.76487037085388,8.186791908331623e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.74987207132103,5.77981357137112e-05,11.387507992538325,1.422124226420623e-05,4.892551022964153e-05,4.892551022964153e-05,8.186791908331622e-08,203.0,203.0
110.5,48.6810551558753,4.632296929425176e-05,58.94602887050883,7.751089071777106e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.78499433115855,5.472352785707969e-05,11.422613045092994,1.346475827515897e-05,4.632296929425176e-05,4.632296929425176e-05,7.751089071777106e-08,203.0,203.0
111.0,48.6810551558753,4.3858817508700904e-05,59.12719577960053,7.338567261955424e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.820111459574873,5.1812416771244175e-05,11.45771972723567,1.2748500041905757e-05,4.3858817508700904e-05,4.3858817508700904e-05,7.338567261955424e-08,203.0,203.0
111.5,48.6810551558753,4.1525708196190655e-05,59.30836763792362,6.947995129903751e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.855222785138466,4.905612266813517e-05,11.492827368444736,1.2070332096260462e-05,4.1525708196190655e-05,4.1525708196190655e-05,6.947995129903751e-08,203.0,203.0
112.0,48.6810551558753,3.931666485911947e-05,59.489540988953244,6.578203382262867e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.890327637645678,4.644640285819401e-05,11.527935298911778,1.1428226570509871e-05,3.931666485911947e-05,3.931666485911947e-05,6.578203382262867e-08,203.0,203.0
112.5,48.6810551558753,3.7225103224566695e-05,59.67071238033671,6.228088540264297e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.925425348215157,4.397547836290037e-05,11.563042849636876,1.0820269605403488e-05,3.7225103224566695e-05,3.7225103224566695e-05,6.228088540264298e-08,203.0,203.0
113.0,48.6810551558753,3.524476688753421e-05,59.85187836346052,5.8966021035500304e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.96051524920357,4.163595747354041e-05,11.598149352344688,1.0244642643490125e-05,3.524476688753421e-05,3.524476688753421e-05,5.8966021035500306e-08,203.0,203.0
113.5,48.6810551558753,3.33697536278504e-05,60.03303549398122,5.582754957123565e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,11.99559667430748,3.942086693171801e-05,11.63325413958732,9.699630078686914e-06,3.33697536278504e-05,3.33697536278504e-05,5.582754957123565e-08,203.0,203.0
114.0,48.6810551558753,3.1594455666981465e-05,60.214180331446926,5.2856073745661e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.030668958489573,3.732358140352089e-05,11.668356544671003,9.183601890648263e-06,3.1594455666981465e-05,3.1594455666981465e-05,5.2856073745661004e-08,203.0,203.0
114.5,48.6810551558753,2.9913576316084146e-05,60.39530943972258,5.004271785838917e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.065731438060016,3.533784307961282e-05,11.703455901738476,8.695018483877166e-06,2.9913576316084146e-05,2.9913576316084146e-05,5.004271785838918e-08,203.0,203.0
115.0,48.6810551558753,2.832209450037097e-05,60.57641938686789,4.7379068303162336e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.100783450652152,3.345771973612065e-05,11.738551545745349,8.232420375975907e-06,2.832209450037097e-05,2.832209450037097e-05,4.7379068303162335e-08,203.0,203.0
115.5,48.6810551558753,2.6815256015811412e-05,60.75750674529551,4.485715898530274e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.135824335252204,3.167759448712365e-05,11.77364281249074,7.794425656219912e-06,2.6815256015811412e-05,2.6815256015811412e-05,4.4857158985302745e-08,203.0,203.0
116.0,48.6810551558753,2.5388563797616593e-05,60.93856809191899,4.246945499042094e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.170853432226986,2.999215429980192e-05,11.808729038645973,7.379727156885428e-06,2.5388563797616593e-05,2.5388563797616593e-05,4.246945499042094e-08,203.0,203.0
116.5,48.6810551558753,2.4037752074454505e-05,61.119600008131194,4.020880911289634e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.205870083318855,2.839635934005296e-05,11.843809561750358,6.987084940621336e-06,2.4037752074454505e-05,2.4037752074454505e-05,4.020880911289634e-08,203.0,203.0
117.0,48.6810551558753,2.275879167721062e-05,61.30059908010822,3.80684709408644e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.240873631703398,2.6885449430350196e-05,11.87888372027012,6.615327843553572e-06,2.275879167721062e-05,2.275879167721062e-05,3.8068470940864397e-08,203.0,203.0
117.5,48.6810551558753,2.1547856316457015e-05,61.48156189870758,3.60420301272442e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.275863421968813,2.5454904026309098e-05,11.913950853578635,6.263343673112819e-06,2.1547856316457015e-05,2.1547856316457015e-05,3.6042030127244203e-08,203.0,203.0
118.0,48.6810551558753,2.040133505258701e-05,61.66248505984188,3.412343732361392e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.310838800186945,2.4100457037980927e-05,11.949010302028878,5.930082832744906e-06,2.040133505258701e-05,2.040133505258701e-05,3.412343732361392e-08,203.0,203.0
118.5,48.6810551558753,1.9315796712983293e-05,61.84336516436216,3.230694456176576e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.345799113889733,2.2818054759377582e-05,11.984061406930785,5.614547979002374e-06,1.9315796712983293e-05,1.9315796712983293e-05,3.230694456176576e-08,203.0,203.0
119.0,48.6810551558753,1.828800444345443e-05,62.02419881844767,3.058712956463808e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.380743712143198,2.1603873071244803e-05,12.019103510626806,5.315798251229624e-06,1.828800444345443e-05,1.828800444345443e-05,3.0587129564638085e-08,203.0,203.0
119.5,48.6810551558753,1.731488296912068e-05,62.20498263352157,2.895884087915496e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.415671945530045,2.0454278720442855e-05,12.054135956475553,5.032939755241627e-06,1.731488296912068e-05,1.731488296912068e-05,2.895884087915496e-08,203.0,203.0
120.0,48.6810551558753,1.639352747543323e-05,62.38571322658033,2.7417212798443694e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.450583166211912,1.9365839888308633e-05,12.089158088915646,4.76512814478144e-06,1.639352747543323e-05,1.639352747543323e-05,2.7417212798443694e-08,203.0,203.0
120.5,48.6810551558753,1.5521184591727414e-05,62.56638722024777,2.5957633425956803e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.485476727938503,1.8335303661549783e-05,12.124169253476168,4.511563093984677e-06,1.5521184591727414e-05,1.5521184591727414e-05,2.5957633425956804e-08,203.0,203.0
121.0,48.6810551558753,1.4695247085455243e-05,62.74700124296222,2.457573579680317e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.520351986082318,1.7359589786494105e-05,12.159168796812954,4.271486755145093e-06,1.4695247085455243e-05,1.4695247085455243e-05,2.457573579680317e-08,203.0,203.0
121.5,48.6810551558753,1.3913248968344735e-05,62.927551929168615,2.3267389696734313e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.555208297674268,1.643578491485825e-05,12.194156066745796,4.044182336215518e-06,1.3913248968344735e-05,1.3913248968344735e-05,2.3267389696734313e-08,203.0,203.0
122.0,48.6810551558753,1.3172850959513314e-05,63.1080359194167,2.2028677233692682e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.590045021421167,1.556112537107442e-05,12.22913041227749,3.828969875351936e-06,1.3172850959513314e-05,1.3172850959513314e-05,2.2028677233692682e-08,203.0,203.0
122.5,48.6810551558753,1.2471843693664307e-05,63.288449860627395,2.085589823839605e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.624861517755509,1.473300098868295e-05,12.26409118364543,3.625207173444175e-06,1.2471843693664307e-05,1.2471843693664307e-05,2.0855898238396052e-08,203.0,203.0
123.0,48.6810551558753,1.180812899026525e-05,63.468790406154746,1.9745538861169287e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.659657148845866,1.3948932947431156e-05,12.29903773233364,3.432284349603387e-06,1.180812899026525e-05,1.180812899026525e-05,1.9745538861169287e-08,203.0,203.0
123.5,48.6810551558753,1.1179726841882311e-05,63.6490542160819,1.869428326511639e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.69443127865225,1.3206582052475987e-05,12.33396941113011,3.249625872470385e-06,1.1179726841882311e-05,1.1179726841882311e-05,1.8694283265116392e-08,203.0,203.0
124.0,48.6810551558753,1.0584755816297382e-05,63.829237957279844,1.7698980779636e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.72918327293578,1.2503725548622104e-05,12.368885574138183,3.0766848636732954e-06,1.0584755816297382e-05,1.0584755816297382e-05,1.7698980779636e-08,203.0,203.0
124.5,48.6810551558753,1.0021441058397937e-05,64.00933830370613,1.6756659336093467e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.763912499314419,1.1838266628659805e-05,12.403785576834446,2.91294542374739e-06,1.0021441058397937e-05,1.0021441058397937e-05,1.6756659336093468e-08,203.0,203.0
125.0,48.6810551558753,9.488096357672805e-06,64.18935193648292,1.586449536162797e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.798618327276259,1.1208213180487886e-05,12.438668776083844,2.757917419670543e-06,9.488096357672805e-06,9.488096357672805e-06,1.586449536162797e-08,203.0,203.0
125.5,48.6810551558753,8.983128906275088e-06,64.36927554416295,1.501982179775288e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.833300128228824,1.0611683466804982e-05,12.473534530191232,2.6111378678956295e-06,8.983128906275088e-06,8.983128906275088e-06,1.501982179775288e-08,203.0,203.0
126.0,48.6810551558753,8.505029093277472e-06,64.54910582287442,1.4220110971558936e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.86795727552509,1.004689403797114e-05,12.50838219892944,2.47216796783332e-06,8.505029093277472e-06,8.505029093277472e-06,1.4220110971558936e-08,203.0,203.0
126.5,48.6810551558753,8.052367318820154e-06,64.72883947651964,1.3462969251508604e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.902589144499709,9.512155969376516e-06,12.543211143577773,2.3405921758162774e-06,8.052367318820154e-06,8.052367318820154e-06,1.3462969251508604e-08,203.0,203.0
127.0,48.6810551558753,7.623791558900241e-06,64.90847321698061,1.2746132971828721e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.937195112506565,9.00587199444155e-06,12.578020726961853,2.2160174972532975e-06,7.623791558900241e-06,7.623791558900241e-06,1.2746132971828721e-08,203.0,203.0
127.5,48.6810551558753,7.2180191920837855e-06,65.08800376428081,1.206745472751515e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,12.971774558947821,8.526526833181953e-06,12.612810313484959,2.09807111088897e-06,7.2180191920837855e-06,7.2180191920837855e-06,1.206745472751515e-08,203.0,203.0
128.0,48.6810551558753,6.833838907427474e-06,65.26742784681814,1.1424906569149651e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.006326865316566,8.072689460534522e-06,12.647579269173168,1.986400923381778e-06,6.833838907427474e-06,6.833838907427474e-06,1.1424906569149652e-08,203.0,203.0
128.5,48.6810551558753,6.47010032711058e-06,65.44674220151543,1.0816562610412977e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.040851415223603,7.643000827759656e-06,12.682326961704542,1.8806725529009108e-06,6.47010032711058e-06,6.47010032711058e-06,1.0816562610412978e-08,203.0,203.0
129.0,48.6810551558753,6.125717905770487e-06,65.62594357405975,1.0240605562245346e-05,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.075347594441162,7.236178489087094e-06,12.71705276045546,1.780570462551238e-06,6.125717905770487e-06,6.125717905770487e-06,1.0240605562245347e-08,203.0,203.0
129.5,48.6810551558753,5.799660144782309e-06,65.80502871905637,9.6953086501454e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.10981479093026,6.851003833740286e-06,12.751756036530503,1.6857948252738112e-06,5.799660144782309e-06,5.799660144782309e-06,9.6953086501454e-09,203.0,203.0
130.0,48.6810551558753,5.490953966633856e-06,65.98399440026296,9.179043009327907e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.144252394883281,6.486327320032122e-06,12.7864361628078,1.5960627953511768e-06,5.490953966633856e-06,5.490953966633856e-06,9.179043009327907e-09,203.0,203.0
130.5,48.6810551558753,5.198674938876468e-06,66.16283739075489,8.690261226278955e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.178659798753387,6.141056853580909e-06,12.821092513971069,1.5111056667903343e-06,5.198674938876468e-06,5.198674938876468e-06,8.690261226278955e-09,203.0,203.0
131.0,48.6810551558753,4.92194980123397e-06,66.34155447314366,8.227501563851542e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.213036397293976,5.814160780484921e-06,12.855724466551953,1.430669607880814e-06,4.92194980123397e-06,4.92194980123397e-06,8.227501563851541e-09,203.0,203.0
131.5,48.6810551558753,4.659950998316832e-06,66.52014243976456,7.78937882163661e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.24738158759222,5.504661436040674e-06,12.890331398966378,1.3545140720115268e-06,4.659950998316832e-06,4.659950998316832e-06,7.789378821636609e-09,203.0,203.0
132.0,48.6810551558753,4.411894766904154e-06,66.69859809287456,7.374581154079841e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.281694769104494,5.211632902910681e-06,12.924912691552906,1.2824112416985083e-06,4.411894766904154e-06,4.411894766904154e-06,7.374581154079841e-09,203.0,203.0
132.5,48.6810551558753,4.1770399400356055e-06,66.87691824485364,6.981868051440731e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.315975343692381,4.934199590707835e-06,12.959467726611736,1.2141456809687533e-06,4.1770399400356055e-06,4.1770399400356055e-06,6.981868051440731e-09,203.0,203.0
133.0,48.6810551558753,3.954683366973787e-06,67.05509971839642,6.610062651385869e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.350222715656807,4.671530808589819e-06,12.993995888441852,1.1495130040746659e-06,3.954683366973787e-06,3.954683366973787e-06,6.610062651385869e-09,203.0,203.0
133.5,48.6810551558753,3.7441610185319455e-06,67.23313934671334,6.2580536346149735e-06,0.206,2000.0,0.712,0.5,40.0,10000.0,1.0,60.0,1.0,0.001,203.0,4.17,1.0,13.384436291773882,4.4228421105666455e-06,13.028496563380005,1.0883201967811158e-06,3.7441610185319455e-06,3.7441610185319455e-06,6.2580536346149736e-09,203.0,203.0
