Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
68.0,0.49986080657798443,0.25008908397309915,0.2,0.1,0.8,0.1,1.0,0.04999999612503826,0.04998608065779844,0.05002784225556216,0.025008908397309917,0.025001946246228528
69.0,0.4998740487323835,0.25010303671044576,0.2,0.1,0.8,0.1,1.0,0.049999996827255644,0.049987404873238356,0.050025192142355776,0.02501030367104458,0.025004003512142894
70.0,0.49988603145370347,0.25011159226306273,0.2,0.1,0.8,0.1,1.0,0.04999999740223409,0.04998860314537035,0.050022793921399154,0.025011159226306274,0.025005458255389846
71.0,0.4998968743751338,0.2501160096820035,0.2,0.1,0.8,0.1,1.0,0.04999999787302111,0.049989687437513385,0.050020623929232955,0.025011600968200348,0.02500644229424285
72.0,0.49990668589507425,0.2501172173610056,0.2,0.1,0.8,0.1,1.0,0.04999999825849557,0.04999066858950743,0.050018660579483884,0.025011721736100563,0.02500705384324765
73.0,0.49991556265582626,0.25011595085880634,0.2,0.1,0.8,0.1,1.0,0.049999998574066985,0.04999155626558263,0.05001688454561948,0.025011595085880634,0.025007371260555432
74.0,0.49992359402381503,0.2501128951005314,0.2,0.1,0.8,0.1,1.0,0.04999999883242536,0.0499923594023815,0.05001527789968232,0.025011289510053145,0.025007467486071824
75.0,0.49993086227710953,0.25010874596453525,0.2,0.1,0.8,0.1,1.0,0.04999999904399506,0.04999308622771095,0.05001382409878895,0.025010874596453528,0.025007416206619334
76.0,0.49993743825450404,0.2501037479209951,0.2,0.1,0.8,0.1,1.0,0.0499999992172056,0.04999374382545041,0.050012508930715134,0.025010374792099513,0.02500724540669451
77.0,0.49994338966887863,0.2500983712647005,0.2,0.1,0.8,0.1,1.0,0.04999999935905409,0.04999433896688787,0.05001131877976361,0.025009837126470053,0.02500700549614801
78.0,0.4999487755753551,0.25009275351994736,0.2,0.1,0.8,0.1,1.0,0.049999999475211665,0.04999487755753551,0.05001024180335317,0.025009275351994736,0.025006713180513354
79.0,0.4999536495364013,0.2500869303147601,0.2,0.1,0.8,0.1,1.0,0.04999999957032691,0.04999536495364013,0.050009267270624345,0.02500869303147601,0.025006374702444
80.0,0.4999580601449828,0.250081051351358,0.2,0.1,0.8,0.1,1.0,0.04999999964820972,0.04999580601449828,0.05000838543497173,0.0250081051351358,0.025006007462528554
81.0,0.4999620511687575,0.2500752870955143,0.2,0.1,0.8,0.1,1.0,0.04999999971197725,0.049996205116875754,0.050007587517376925,0.025007528709551433,0.025005630696577852
82.0,0.49996566221374,0.2500696795778096,0.2,0.1,0.8,0.1,1.0,0.04999999976418328,0.049996566221374,0.0500068655871711,0.025006967957780964,0.025005250589939475
83.0,0.4999689294415708,0.25006427260984726,0.2,0.1,0.8,0.1,1.0,0.04999999980692408,0.04999689294415708,0.05000621240449986,0.025006427260984728,0.02500487333366609
84.0,0.4999718856505631,0.2500591486549586,0.2,0.1,0.8,0.1,1.0,0.04999999984191668,0.04999718856505631,0.05000562140137744,0.02500591486549586,0.025004508815438826
85.0,0.49997456028260195,0.2500543175363225,0.2,0.1,0.8,0.1,1.0,0.04999999987056415,0.049997456028260195,0.05000508668862202,0.025005431753632252,0.025004159491397795
86.0,0.4999769806432616,0.2500498271379811,0.2,0.1,0.8,0.1,1.0,0.04999999989402184,0.04999769806432616,0.050004602802743665,0.02500498271379811,0.02500383151656346
87.0,0.4999791705941572,0.25004566227601865,0.2,0.1,0.8,0.1,1.0,0.04999999991322718,0.049997917059415725,0.050004164974028265,0.025004566227601867,0.02500352456708611
88.0,0.49998115245529284,0.2500418182860668,0.2,0.1,0.8,0.1,1.0,0.049999999928954014,0.04999811524552929,0.0500037687404638,0.025004181828606684,0.025003239293736924
89.0,0.49998294579163866,0.250038286252216,0.2,0.1,0.8,0.1,1.0,0.04999999994183079,0.04999829457916387,0.05000341019135596,0.025003828625221602,0.02500297578421519
90.0,0.4999845687178537,0.25003503613368994,0.2,0.1,0.8,0.1,1.0,0.049999999952375106,0.04999845687178537,0.05000308570692671,0.025003503613368994,0.025002731941131187
91.0,0.49998603855162876,0.25003206513610654,0.2,0.1,0.8,0.1,1.0,0.04999999996101559,0.04999860385516288,0.05000279182527648,0.025003206513610654,0.025002508351656943
92.0,0.49998736924474935,0.25002932558697677,0.2,0.1,0.8,0.1,1.0,0.0499999999680928,0.049998736924474936,0.050002525759381536,0.025002932558697677,0.02500230094685428
93.0,0.49998857304399524,0.25002676698680176,0.2,0.1,0.8,0.1,1.0,0.04999999997388494,0.04999885730439953,0.05000228506271585,0.025002676698680178,0.025002105289706904
94.0,0.49998966320656335,0.2500243950854695,0.2,0.1,0.8,0.1,1.0,0.049999999978630146,0.04999896632065634,0.050002067084324746,0.02500243950854695,0.025001922618441724
95.0,0.4999906520061484,0.2500222277031704,0.2,0.1,0.8,0.1,1.0,0.04999999998252301,0.04999906520061484,0.050001869369741235,0.02500222277031704,0.025001755329067572
96.0,0.4999915464247125,0.25002019927335234,0.2,0.1,0.8,0.1,1.0,0.04999999998570742,0.049999154642471254,0.05000169052525384,0.025002019927335237,0.025001597214419646
97.0,0.4999923532469669,0.25001827372066215,0.2,0.1,0.8,0.1,1.0,0.049999999988305434,0.04999923532469669,0.05000152919525122,0.025001827372066215,0.025001445006467633
98.0,0.49999308668402015,0.25001652927696666,0.2,0.1,0.8,0.1,1.0,0.049999999990441225,0.04999930866840202,0.05000138253604006,0.02500165292769667,0.025001307239043254
99.0,0.49999375031837456,0.2500149245869363,0.2,0.1,0.8,0.1,1.0,0.0499999999921883,0.04999937503183746,0.05000124983274959,0.025001492458693632,0.025001179955957575
100.0,0.49999434918926133,0.2500134552681008,0.2,0.1,0.8,0.1,1.0,0.049999999993613674,0.04999943491892614,0.05000113007813888,0.025001345526810083,0.025001062971066516
