t33.time,t33.aRel,t33.a,t33.b,t33.k1,t33.k2,t33.k3,t33.k4,t33.Brain,t33.Loss_of_intracellular_choline,t33.Abeta_formation_from_APP,t33.Effect_of_extracellular_ACh,t33.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t28.aRel,t28.a,t28.b,t28.k1,t28.k2,t28.k3,t28.k4,t28.Brain,t28.Loss_of_intracellular_choline,t28.Abeta_formation_from_APP,t28.Effect_of_extracellular_ACh,t28.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t26.aRel,t26.a,t26.b,t26.k1,t26.k2,t26.k3,t26.k4,t26.Brain,t26.Loss_of_intracellular_choline,t26.Abeta_formation_from_APP,t26.Effect_of_extracellular_ACh,t26.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t24.aRel,t24.a,t24.b,t24.k1,t24.k2,t24.k3,t24.k4,t24.Brain,t24.Loss_of_intracellular_choline,t24.Abeta_formation_from_APP,t24.Effect_of_extracellular_ACh,t24.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t22.aRel,t22.a,t22.b,t22.k1,t22.k2,t22.k3,t22.k4,t22.Brain,t22.Loss_of_intracellular_choline,t22.Abeta_formation_from_APP,t22.Effect_of_extracellular_ACh,t22.Decrease_in_the_extracellular_concentration_of_beta_amyloid
21.9,0.8202257634740263,41.01128817370132,2.630373141513544,0.007,0.33,0.0042,0.01,1.0,0.755124936376832,0.33,0.17224741032954552,0.02630373141513544,0.8907374672023193,44.53687336011596,1.538351849868722,0.007,0.28,0.0042,0.01,1.0,0.4795936706463238,0.28,0.18705486811248703,0.01538351849868722,0.9206481254936384,46.03240627468192,1.0999912948069077,0.007,0.26,0.0042,0.01,1.0,0.35444672326815496,0.26,0.19333610635366405,0.010999912948069077,0.9515863656381578,47.57931828190789,0.6607062952734175,0.007,0.24,0.0042,0.01,1.0,0.22005168579571904,0.24,0.19983313678401313,0.006607062952734175,0.9835883945683949,49.179419728419745,0.2204766981544945,0.007,0.22,0.0042,0.01,1.0,0.07590041255213195,0.22,0.2065535628593629,0.002204766981544945
22.05,0.8179550685569508,40.89775342784754,2.650111213589996,0.007,0.33,0.0042,0.01,1.0,0.7586851647884422,0.33,0.17177056439695965,0.026501112135899958,0.8892944530278428,44.464722651392144,1.5500000228454847,0.007,0.28,0.0042,0.01,1.0,0.48244224787833173,0.28,0.186751835135847,0.015500000228454847,0.9195813756116726,45.97906878058363,1.108351407015907,0.007,0.26,0.0042,0.01,1.0,0.3567267590336873,0.26,0.19311208887845124,0.01108351407015907,0.9509239252623868,47.54619626311934,0.6657469121210797,0.007,0.24,0.0042,0.01,1.0,0.22157613341692167,0.24,0.19969402430510122,0.0066574691212107975,0.9833598519325308,49.16799259662654,0.22216530160927087,0.007,0.22,0.0042,0.01,1.0,0.07646395333326353,0.22,0.20650556890583147,0.002221653016092709
22.2,0.8156737360826686,40.78368680413343,2.6698913409669496,0.007,0.33,0.0042,0.01,1.0,0.7622160857574474,0.33,0.1712914845773604,0.026698913409669497,0.8878429049722402,44.39214524861201,1.5616762909820765,0.007,0.28,0.0042,0.01,1.0,0.48528312518413014,0.28,0.18644701004417044,0.015616762909820765,0.9185077874763912,45.925389373819556,1.1167326735732543,0.007,0.26,0.0042,0.01,1.0,0.35900468002222763,0.26,0.1928866353700421,0.011167326735732544,0.9502569132247481,47.51284566123741,0.6708009006805429,0.007,0.24,0.0042,0.01,1.0,0.22310161764417574,0.24,0.1995539517771971,0.006708009006805429,0.9831296168196987,49.15648084098493,0.22385859414877263,0.007,0.22,0.0042,0.01,1.0,0.07702870486054775,0.22,0.20645721953213672,0.0022385859414877263
22.349999999999998,0.8133818541006782,40.66909270503391,2.6897137954487746,0.007,0.33,0.0042,0.01,1.0,0.7657175378798039,0.33,0.17081018936114242,0.026897137954487747,0.8863828459464191,44.31914229732096,1.5733808807589253,0.007,0.28,0.0042,0.01,1.0,0.4881162379956729,0.28,0.186140397648748,0.015733808807589254,0.917427367104508,45.8713683552254,1.125135277994732,0.007,0.26,0.0042,0.01,1.0,0.361280463504487,0.26,0.19265974709194666,0.01125135277994732,0.94958532337971,47.479266168985504,0.6758683805783672,0.007,0.24,0.0042,0.01,1.0,0.2246281431567704,0.24,0.1994129179097391,0.006758683805783672,0.9828976855570517,49.14488427785258,0.22555662193895254,0.007,0.22,0.0042,0.01,1.0,0.07759467858305218,0.22,0.20640851396698084,0.0022555662193895253
22.5,0.8110795111386884,40.55397555693442,2.7095788458677563,0.007,0.33,0.0042,0.01,1.0,0.7691893599943529,0.33,0.17032669733912453,0.027095788458677564,0.8849142990103211,44.24571495051606,1.5851140176528602,0.007,0.28,0.0042,0.01,1.0,0.49094152092395016,0.28,0.18583200279216744,0.015851140176528604,0.9163401205404577,45.817006027022884,1.1335594033371175,0.007,0.26,0.0042,0.01,1.0,0.3635540861027962,0.26,0.1924314253134961,0.011335594033371175,0.9489091521834245,47.44545760917123,0.6809494751775403,0.007,0.24,0.0042,0.01,1.0,0.2261557162096637,0.24,0.19927092195851914,0.006809494751775403,0.9826640544352341,49.133202721761705,0.22725943118065559,0.007,0.22,0.0042,0.01,1.0,0.07816188591841983,0.22,0.20635945143139914,0.002272594311806556
22.65,0.8087667962026178,40.43833981013089,2.7294867580840916,0.007,0.33,0.0042,0.01,1.0,0.7726313912145991,0.33,0.16984102720254973,0.027294867580840917,0.8834372873729208,44.17186436864604,1.5968759261371095,0.007,0.28,0.0042,0.01,1.0,0.49375890776019105,0.28,0.18552183034831335,0.015968759261371094,0.9152460538563946,45.76230269281973,1.142005232198183,0.007,0.26,0.0042,0.01,1.0,0.36582552378845995,0.26,0.19220167130984286,0.01142005232198183,0.9482283964736711,47.41141982368355,0.6860443083502117,0.007,0.24,0.0042,0.01,1.0,0.22768434304588347,0.24,0.1991279632594709,0.006860443083502117,0.9824287197083836,49.12143598541918,0.22896706811028122,0.007,0.22,0.0042,0.01,1.0,0.07873033825263805,0.22,0.20631003113876056,0.0022896706811028123
22.8,0.8064437987765953,40.322189938829766,2.749437794985893,0.007,0.33,0.0042,0.01,1.0,0.7760434709609294,0.33,0.169353197743085,0.02749437794985893,0.8819518343922258,44.09759171961129,1.6086668296813025,0.007,0.28,0.0042,0.01,1.0,0.49656833147717283,0.28,0.1852098852223674,0.016086668296813024,0.9141451821348973,45.707259106744864,1.1504729435871535,0.007,0.26,0.0042,0.01,1.0,0.36809475449486245,0.26,0.1919704882483284,0.011504729435871535,0.9475430530696507,47.37715265348253,0.6911530038963374,0.007,0.24,0.0042,0.01,1.0,0.22921402960756848,0.24,0.19898404114462662,0.006911530038963374,0.9821916775941348,49.10958387970674,0.23067957900044592,0.007,0.22,0.0042,0.01,1.0,0.07930004693980486,0.22,0.2062602522947683,0.0023067957900044594
22.95,0.8041106088229597,40.205530441147985,2.7694322164891876,0.007,0.33,0.0042,0.01,1.0,0.7794254389932639,0.33,0.16886322785282154,0.027694322164891875,0.880457963575277,44.022898178763846,1.6204869507514685,0.007,0.28,0.0042,0.01,1.0,0.4993697242306318,0.28,0.18489617235080813,0.016204869507514687,0.9130375107546388,45.65187553773194,1.158962719444713,0.007,0.26,0.0042,0.01,1.0,0.3703617527467296,0.26,0.19173787725847413,0.01158962719444713,0.9468531187728173,47.34265593864087,0.6962756855453952,0.007,0.24,0.0042,0.01,1.0,0.2307447815345186,0.24,0.19883915494229162,0.006962756855453952,0.9819529242736219,49.097646213681095,0.2323970101606451,0.007,0.22,0.0042,0.01,1.0,0.07987102330189223,0.22,0.2062101140974606,0.002323970101606451
23.099999999999998,0.8017673167822602,40.08836583911301,2.789470279537916,0.007,0.33,0.0042,0.01,1.0,0.7827771354441416,0.33,0.16837113652427463,0.027894702795379162,0.8789556985781488,43.94778492890744,1.6323365108100376,0.007,0.28,0.0042,0.01,1.0,0.5021630173607791,0.28,0.18458069670141122,0.016323365108100375,0.9119230420071405,45.596152100357024,1.1674747423377518,0.007,0.26,0.0042,0.01,1.0,0.37262649147470084,0.26,0.1915038388214995,0.011674747423377518,0.9461585903677081,47.30792951838541,0.7014124769581016,0.007,0.24,0.0042,0.01,1.0,0.23227660416275,0.24,0.1986933039772187,0.007014124769581016,0.9817124558914812,49.08562279457406,0.23411940793791566,0.007,0.22,0.0042,0.01,1.0,0.08044327862850675,0.22,0.20615961573721103,0.002341194079379157
23.25,0.7994140135732555,39.97070067866277,2.809552238103935,0.007,0.33,0.0042,0.01,1.0,0.7860984008522361,0.33,0.16787694285038363,0.02809552238103935,0.8774450632059484,43.87225316029742,1.6442157303158402,0.007,0.28,0.0042,0.01,1.0,0.504948141393919,0.28,0.18426346327324913,0.016442157303158404,0.9108017825760979,45.540089128804894,1.176009192853595,0.007,0.26,0.0042,0.01,1.0,0.3748889442119263,0.26,0.19126837434098054,0.01176009192853595,0.9454594646227739,47.27297323113869,0.7065635017281277,0.007,0.24,0.0042,0.01,1.0,0.23380950252305377,0.24,0.1985464875707825,0.007065635017281277,0.9814702685558543,49.07351342779271,0.23584681871749816,0.007,0.22,0.0042,0.01,1.0,0.08101682417664738,0.22,0.20610875639672938,0.0023584681871749815
23.4,0.7970507905929146,39.85253952964573,2.8296783431870125,0.007,0.33,0.0042,0.01,1.0,0.7893890761963,0.33,0.16738066602451207,0.028296783431870125,0.8759260814128166,43.79630407064083,1.6561248287241068,0.007,0.28,0.0042,0.01,1.0,0.5077250260441726,0.28,0.18394447709669148,0.01656124828724107,0.9096737391959965,45.483686959799826,1.1845662511125241,0.007,0.26,0.0042,0.01,1.0,0.37714908384121976,0.26,0.19103148523115926,0.011845662511125241,0.9447557382912096,47.23778691456048,0.7117288833838143,0.007,0.24,0.0042,0.01,1.0,0.2353434813395588,0.24,0.198398705041154,0.007117288833838144,0.981226358338391,49.06131791691955,0.23757928892349892,0.007,0.22,0.0042,0.01,1.0,0.08159167117046025,0.22,0.2060575352510621,0.0023757928892349893
23.55,0.7946777397164168,39.73388698582084,2.849848842814834,0.007,0.33,0.0042,0.01,1.0,0.7926490029295384,0.33,0.1668823253404475,0.028498488428148342,0.8743987773019274,43.71993886509637,1.6680640244864686,0.007,0.28,0.0042,0.01,1.0,0.5104936002153051,0.28,0.18362374323340472,0.016680640244864688,0.9085389186521111,45.426945932605555,1.1931460967677796,0.007,0.26,0.0042,0.01,1.0,0.37940688259298494,0.26,0.1907931729169433,0.011931460967677797,0.9440474081117857,47.202370405589285,0.71690874538989,0.007,0.24,0.0042,0.01,1.0,0.23687854502829922,0.24,0.19824995570347498,0.0071690874538989004,0.9809807212742521,49.049036063712606,0.2393168650195526,0.007,0.22,0.0042,0.01,1.0,0.08216783080099074,0.22,0.20600595146759293,0.002393168650195526
23.7,0.7922949532971512,39.61474766485756,2.8700639820429967,0.007,0.33,0.0042,0.01,1.0,0.7958780230144072,0.33,0.16638194019240174,0.028700639820429967,0.872863175125488,43.643158756274396,1.6800335350509568,0.007,0.28,0.0042,0.01,1.0,0.5132537920026565,0.28,0.18330126677635245,0.01680033535050957,0.9073973277805066,45.36986638902533,1.201748909005559,0.007,0.26,0.0042,0.01,1.0,0.38166231204317425,0.26,0.19055343883390638,0.01201748909005559,0.9433344708096777,47.166723540483886,0.7221032111491851,0.007,0.24,0.0042,0.01,1.0,0.2384146976957849,0.24,0.1981002388700323,0.007221032111491851,0.9807333533621124,49.03666766810562,0.24105959350948414,0.007,0.22,0.0042,0.01,1.0,0.08274531422593243,0.22,0.2059540042060436,0.0024105959350948416
23.849999999999998,0.7899025241667169,39.49512620833585,2.890324002955014,0.007,0.33,0.0042,0.01,1.0,0.7990759789578353,0.33,0.16587953007501055,0.02890324002955014,0.8713192992847384,43.56596496423692,1.6920335768620034,0.007,0.28,0.0042,0.01,1.0,0.5160055286951776,0.28,0.18297705284979504,0.016920335768620034,0.9062489734680378,45.31244867340189,1.2103748665450182,0.007,0.26,0.0042,0.01,1.0,0.38391534311127756,0.26,0.19031228442828793,0.012103748665450182,0.9426169230972975,47.13084615486488,0.7273124040043493,0.007,0.24,0.0042,0.01,1.0,0.23995194313757742,0.24,0.19794955385043247,0.0072731240400434926,0.9804842505641631,49.02421252820815,0.24280752093797126,0.007,0.22,0.0042,0.01,1.0,0.08332413256937318,0.22,0.20590169261847424,0.002428075209379713
24.0,0.787500546884316,39.3750273442158,2.9106291039911563,0.007,0.33,0.0042,0.01,1.0,0.8022427039096549,0.33,0.16537511484570636,0.029106291039911563,0.8697671743299523,43.488358716497615,1.7040643653604406,0.007,0.28,0.0042,0.01,1.0,0.5187487367775698,0.28,0.18265110660928996,0.017040643653604408,0.9050938626523487,45.25469313261743,1.2190241476382702,0.007,0.26,0.0042,0.01,1.0,0.38616594605834315,0.26,0.1900697111569932,0.012190241476382702,0.9418947616751236,47.094738083756184,0.7325364472395671,0.007,0.24,0.0042,0.01,1.0,0.24149028483686888,0.24,0.19779789995177596,0.007325364472395671,0.9802334088061153,49.011670440305764,0.2445606938912067,0.007,0.22,0.0042,0.01,1.0,0.08390429692153825,0.22,0.2058490158492842,0.002445606938912067
24.15,0.7850891189932261,39.254455949661306,2.930979399046822,0.007,0.33,0.0042,0.01,1.0,0.8053780119647377,0.33,0.16486871498857747,0.029309793990468222,0.8682068605856869,43.41034302928434,1.7161260631056812,0.007,0.28,0.0042,0.01,1.0,0.5214833475663901,0.28,0.18232344072299422,0.017161260631056812,0.9039320023218734,45.19660011609367,1.2276969300703857,0.007,0.26,0.0042,0.01,1.0,0.3884140904850293,0.26,0.1898257204875934,0.012276969300703858,0.9411679832325319,47.058399161626596,0.7377754640822739,0.007,0.24,0.0042,0.01,1.0,0.24302972596306566,0.24,0.1976452764788317,0.007377754640822739,0.9799808252332767,48.999041261663834,0.2463191657128985,0.007,0.22,0.0042,0.01,1.0,0.08448582075013449,0.22,0.20579597329898808,0.002463191657128985
24.3,0.7826683311307628,39.133416556538144,2.9513752394203525,0.007,0.33,0.0042,0.01,1.0,0.808481776612224,0.33,0.1643603495374602,0.029513752394203525,0.866638359095189,43.331917954759454,1.7282189181965548,0.007,0.28,0.0042,0.01,1.0,0.5242092825980937,0.28,0.1819940554099897,0.01728218918196555,0.902763399515836,45.1381699757918,1.2363933911593938,0.007,0.26,0.0042,0.01,1.0,0.39065974532968845,0.26,0.18958031389832553,0.012363933911593938,0.9404365844486259,47.02182922243129,0.7430295777048723,0.007,0.24,0.0042,0.01,1.0,0.24457026937037624,0.24,0.19749168273421142,0.007430295777048723,0.9797264958261929,48.98632479130964,0.2480829837574413,0.007,0.22,0.0042,0.01,1.0,0.0850687153227745,0.22,0.20574256412350048,0.002480829837574413
24.45,0.780238278174698,39.011913908734904,2.9718168509665754,0.007,0.33,0.0042,0.01,1.0,0.81155384199705,0.33,0.16385003841668658,0.029718168509665754,0.8650616931430356,43.25308465715178,1.7403431455572853,0.007,0.28,0.0042,0.01,1.0,0.5269264658509816,0.28,0.18166295556003748,0.017403431455572854,0.90158806132425,45.0794030662125,1.2451137077562806,0.007,0.26,0.0042,0.01,1.0,0.39290287886648184,0.26,0.18933349287809248,0.012451137077562806,0.939700561993068,46.9850280996534,0.7482989112264481,0.007,0.24,0.0042,0.01,1.0,0.24611191759640294,0.24,0.19733711801854426,0.007482989112264481,0.9794704155744326,48.97352077872163,0.24985219031967087,0.007,0.22,0.0042,0.01,1.0,0.08565299003960658,0.22,0.20568878727063084,0.002498521903196709
24.599999999999998,0.7777990554861871,38.88995277430936,2.992304456399834,0.007,0.33,0.0042,0.01,1.0,0.8145940529702148,0.33,0.1633378016520993,0.029923044563998337,0.8634768888611254,43.17384444305627,1.7524989551792234,0.007,0.28,0.0042,0.01,1.0,0.529634820942685,0.28,0.18133014666083633,0.017524989551792235,0.9004059948879185,45.02029974439593,1.2538580562449904,0.007,0.26,0.0042,0.01,1.0,0.3951434587035258,0.26,0.18908525892646288,0.012538580562449903,0.9389599133671902,46.94799566835951,0.7535835815073296,0.007,0.24,0.0042,0.01,1.0,0.24765467104247071,0.24,0.19718158180710993,0.0075358358150732965,0.9792125803175566,48.960629015877835,0.25162683247786394,0.007,0.22,0.0042,0.01,1.0,0.08623865596772395,0.22,0.2056346418666869,0.0025162683247786396
24.75,0.7753507589097681,38.76753794548841,3.012838275293989,0.007,0.33,0.0042,0.01,1.0,0.8176022551275569,0.33,0.1628236593710513,0.03012838275293989,0.8618839725692922,43.09419862846461,1.764686555993471,0.007,0.28,0.0042,0.01,1.0,0.5323342707267464,0.28,0.18099563423955134,0.01764686555993471,0.8992172162731827,44.96086081365914,1.262626606432216,0.007,0.26,0.0042,0.01,1.0,0.3973814537799515,0.26,0.18883561541736837,0.012626266064322161,0.9382146349032224,46.91073174516112,0.7588837139366498,0.007,0.24,0.0042,0.01,1.0,0.24919853231177638,0.24,0.1970250733296767,0.007588837139366498,0.9789529858621173,48.94764929310587,0.2534069573736073,0.007,0.22,0.0042,0.01,1.0,0.08682572414569452,0.22,0.20558012703104464,0.002534069573736073
24.9,0.7728934847733627,38.64467423866814,3.033418524082416,0.007,0.33,0.0042,0.01,1.0,0.8205782948489453,0.33,0.16230763180240618,0.03033418524082416,0.8602829707753056,43.014148538765276,1.77690615587088,0.007,0.28,0.0042,0.01,1.0,0.5350247372965351,0.28,0.18065942386281414,0.0177690615587088,0.8980217330232968,44.90108665116484,1.2714195335606686,0.007,0.26,0.0042,0.01,1.0,0.3996168305247381,0.26,0.1885845639348923,0.012714195335606686,0.9374647230505553,46.87323615252777,0.7641994329385651,0.007,0.24,0.0042,0.01,1.0,0.2507435034143002,0.24,0.1968675918406166,0.007641994329385651,0.9786916279817475,48.93458139908737,0.2551926122129233,0.007,0.22,0.0042,0.01,1.0,0.08741420558345323,0.22,0.20552524187616694,0.002551926122129233
25.05,0.7704273298882753,38.52136649441377,3.054045416058008,0.007,0.33,0.0042,0.01,1.0,0.8235220193378844,0.33,0.1617897392765378,0.03054045416058008,0.8586739101748695,42.933695508743476,1.789157961622055,0.007,0.28,0.0042,0.01,1.0,0.5377061419892782,0.28,0.1803215211367226,0.01789157961622055,0.8968195478607703,44.840977393038514,1.2802370157600391,0.007,0.26,0.0042,0.01,1.0,0.4018495535699891,0.26,0.18833210505076176,0.012802370157600391,0.9367101744886623,46.83550872443312,0.7695308611459559,0.007,0.24,0.0042,0.01,1.0,0.25228958552645364,0.24,0.19670913664261908,0.00769530861145956,0.9784285024172497,48.92142512086248,0.2569838442673952,0.007,0.22,0.0042,0.01,1.0,0.0880041112621913,0.22,0.2054699855076224,0.002569838442673952
25.2,0.7679523915491941,38.39761957745971,3.0747191613731735,0.007,0.33,0.0042,0.01,1.0,0.8264332766615314,0.33,0.16127000222533075,0.030747191613731736,0.8570568176516236,42.85284088258118,1.80144217899735,0.007,0.28,0.0042,0.01,1.0,0.5403784053902063,0.28,0.17998193170684093,0.018014421789973502,0.8956106686585243,44.78053343292622,1.2890792271819176,0.007,0.26,0.0042,0.01,1.0,0.4040795880135739,0.26,0.1880782404182901,0.012890792271819176,0.9359509858943165,46.79754929471582,0.7748781211278509,0.007,0.24,0.0042,0.01,1.0,0.2538367794961417,0.24,0.19654970703780644,0.007748781211278509,0.9781636048766872,48.90818024383436,0.25878070087529237,0.007,0.22,0.0042,0.01,1.0,0.08859545213424208,0.22,0.2054143570241043,0.002587807008752924
25.349999999999998,0.7654687675341896,38.27343837670948,3.0954399670398374,0.007,0.33,0.0042,0.01,1.0,0.82931191579112,0.33,0.1607484411821798,0.030954399670398373,0.8554317202771419,42.771586013857096,1.8137590126868717,0.007,0.28,0.0042,0.01,1.0,0.5430414473368154,0.28,0.1796406612581998,0.018137590126868715,0.8943951033646879,44.71975516823439,1.2979463414940406,0.007,0.26,0.0042,0.01,1.0,0.4063068982918333,0.26,0.18782297170658444,0.012979463414940407,0.9351871539424934,46.75935769712467,0.7802413353905993,0.007,0.24,0.0042,0.01,1.0,0.2553850858412787,0.24,0.1963893023279236,0.007802413353905992,0.977896931035472,48.894846551773604,0.26058322944269574,0.007,0.22,0.0042,0.01,1.0,0.08918823912296354,0.22,0.20535835551744913,0.0026058322944269574
25.5,0.7629765561047158,38.14882780523579,3.1162080369294416,0.007,0.33,0.0042,0.01,1.0,0.8321577866427917,0.33,0.1602250767819903,0.031162080369294416,0.8537986453109343,42.689932265546716,1.8261086663204773,0.007,0.28,0.0042,0.01,1.0,0.5456951869232431,0.28,0.1792977155152962,0.018261086663204775,0.8931728600025974,44.65864300012987,1.3068385318802906,0.007,0.26,0.0042,0.01,1.0,0.40853144817839016,0.26,0.18756630060054544,0.013068385318802906,0.9344186753072772,46.72093376536386,0.7856206263790405,0.007,0.24,0.0042,0.01,1.0,0.25693450474831175,0.24,0.1962279218145282,0.007856206263790405,0.9776284765364549,48.88142382682275,0.26239147744462316,0.007,0.22,0.0042,0.01,1.0,0.08978248312261779,0.22,0.20530198007265552,0.0026239147744462317
25.65,0.7604758560056101,38.0237928002805,3.137023571772943,0.007,0.33,0.0042,0.01,1.0,0.8349707401188318,0.33,0.1596999297611781,0.03137023571772943,0.8521576202004454,42.60788101002227,1.8384913424677742,0.007,0.28,0.0042,0.01,1.0,0.5483395425047611,0.28,0.17895310024209352,0.018384913424677744,0.8919439466707975,44.597197333539874,1.315755971040696,0.007,0.26,0.0042,0.01,1.0,0.4107532007829971,0.26,0.18730822880086745,0.013157559710406962,0.9336455466627639,46.682277333138195,0.7910161164776756,0.007,0.24,0.0042,0.01,1.0,0.2584850360707496,0.24,0.19606556479918041,0.007910161164776755,0.9773582369900147,48.867911849500736,0.2642054924261544,0.007,0.22,0.0042,0.01,1.0,0.09037819499824672,0.22,0.20524522976790308,0.0026420549242615436
25.8,0.7579667664650925,37.89833832325463,3.1578867691608163,0.007,0.33,0.0042,0.01,1.0,0.8377506281493028,0.33,0.15917302095766941,0.03157886769160816,0.8505086725810547,42.525433629052735,1.8509072426381228,0.007,0.28,0.0042,0.01,1.0,0.5509744317023835,0.28,0.17860682124202149,0.018509072426381227,0.8907083715430403,44.535418577152015,1.3246988311914314,0.007,0.26,0.0042,0.01,1.0,0.4129721185504211,0.26,0.18704875802403845,0.013246988311914315,0.9328677646839663,46.64338823419831,0.7964279280118385,0.007,0.24,0.0042,0.01,1.0,0.2600366793277003,0.24,0.1959022305836329,0.007964279280118385,0.9770862079741484,48.85431039870742,0.2660253220035567,0.007,0.22,0.0042,0.01,1.0,0.09097538558554495,0.22,0.20518810367457116,0.002660253220035567
25.95,0.7554493871947667,37.77246935973834,3.17879782354305,0.007,0.33,0.0042,0.01,1.0,0.8404973037340795,0.33,0.158644371310901,0.0317879782354305,0.8488518302760774,42.44259151380387,1.8633565672806327,0.007,0.28,0.0042,0.01,1.0,0.5535997714075899,0.28,0.17825888435797624,0.018633565672806326,0.889466142868286,44.473307143414296,1.3336672840648172,0.007,0.26,0.0042,0.01,1.0,0.4151881632593645,0.26,0.18678789000234003,0.013336672840648172,0.932085326047718,46.6042663023859,0.8018561832488658,0.007,0.24,0.0042,0.01,1.0,0.2615894337024142,0.24,0.19573791847002078,0.008018561832488658,0.9768123850345592,48.840619251727965,0.26785101386541016,0.007,0.22,0.0042,0.01,1.0,0.09157406569072865,0.22,0.20513060085725743,0.0026785101386541015
26.099999999999998,0.7529238183896193,37.646190919480965,3.199756926229152,0.007,0.33,0.0042,0.01,1.0,0.8432106209852797,0.33,0.15811400186182004,0.03199756926229152,0.8471871212967633,42.35935606483817,1.8758395157841656,0.007,0.28,0.0042,0.01,1.0,0.5562154777871656,0.28,0.1779092954723203,0.018758395157841657,0.8882172689707025,44.410863448535125,1.34266150090932,0.007,0.26,0.0042,0.01,1.0,0.41740129602142323,0.26,0.18652562648384752,0.0134266150090932,0.9312982274335784,46.56491137167892,0.8073010043992688,0.007,0.24,0.0042,0.01,1.0,0.26314329804083525,0.24,0.19557262776105144,0.008073010043992688,0.9765367636847483,48.82683818423742,0.269682615773733,0.007,0.22,0.0042,0.01,1.0,0.09217424609040153,0.22,0.20507272037379715,0.00269682615773733
26.25,0.7503901607280197,37.519508036400985,3.2207642653881443,0.007,0.33,0.0042,0.01,1.0,0.8458904351700852,0.33,0.15758193375288412,0.032207642653881444,0.8455145738422974,42.275728692114875,1.8883562864773349,0.007,0.28,0.0042,0.01,1.0,0.5588214662881575,0.28,0.17755806050688247,0.01888356286477335,0.8869617582496656,44.34808791248328,1.3516816524895525,0.007,0.26,0.0042,0.01,1.0,0.41961147728008147,0.26,0.18626196923242977,0.013516816524895526,0.9305064655247363,46.52532327623681,0.8127625136179037,0.007,0.24,0.0042,0.01,1.0,0.26469827085015857,0.24,0.1954063577601946,0.008127625136179038,0.9762593394061018,48.81296697030509,0.27152017556510677,0.007,0.22,0.0042,0.01,1.0,0.09277593753141698,0.22,0.20501446127528136,0.0027152017556510677
26.4,0.74784851205186,37.392425602593,3.241819992023535,0.007,0.33,0.0042,0.01,1.0,0.8485365900811705,0.33,0.1570481875308906,0.03241819992023535,0.8438342386319061,42.19171193159531,1.9009070308411329,0.007,0.28,0.0042,0.01,1.0,0.5614176529779527,0.28,0.17720519011270028,0.01900907030841133,0.8856996191797587,44.28498095898794,1.3607279090862736,0.007,0.26,0.0042,0.01,1.0,0.42181866680974367,0.26,0.1859969200277493,0.013607279090862736,0.9297100370089147,46.485501850445736,0.8182408330051428,0.007,0.24,0.0042,0.01,1.0,0.2662543502973958,0.24,0.1952391077718721,0.00818240833005143,0.9759801076479822,48.79900538239911,0.2733637411518017,0.007,0.22,0.0042,0.01,1.0,0.09337915073073669,0.22,0.20495582260607625,0.002733637411518017
26.55,0.7452989615208009,37.26494807604004,3.262924160060596,0.007,0.33,0.0042,0.01,1.0,0.8511488958050027,0.33,0.15651278191936815,0.03262924160060596,0.842146140820097,42.10730704100485,1.9134919520968008,0.007,0.28,0.0042,0.01,1.0,0.5640039520320221,0.28,0.17685068957222036,0.01913491952096801,0.8844308603107734,44.22154301553867,1.369800440496388,0.007,0.26,0.0042,0.01,1.0,0.4240228237148039,0.26,0.1857304806652624,0.01369800440496388,0.9289089385792755,46.445446928963776,0.8237360846080453,0.007,0.24,0.0042,0.01,1.0,0.2678115342079477,0.24,0.19507087710164783,0.008237360846080453,0.9756990638278163,48.78495319139082,0.2752133605229021,0.007,0.22,0.0042,0.01,1.0,0.09398389637528601,0.22,0.20489680340384142,0.002752133605229021
26.7,0.7427416228468414,37.13708114234207,3.284077066965192,0.007,0.33,0.0042,0.01,1.0,0.8537272555951375,0.33,0.1559757407978367,0.03284077066965192,0.840450299311804,42.022514965590204,1.926111265604113,0.007,0.28,0.0042,0.01,1.0,0.5665802763896851,0.28,0.17649456285547885,0.01926111265604113,0.8831554988164586,44.15777494082293,1.3788994071913894,0.007,0.26,0.0042,0.01,1.0,0.42622390782154074,0.26,0.1854626547514563,0.013788994071913894,0.9281031669353236,46.40515834676618,0.8292483904215274,0.007,0.24,0.0042,0.01,1.0,0.26936982006418375,0.24,0.19490166505641793,0.008292483904215274,0.9754162033311866,48.77081016655933,0.2770690817454316,0.007,0.22,0.0042,0.01,1.0,0.09459018512180548,0.22,0.20483740269954917,0.002770690817454316
