Time,P,Q,R,body,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.0,0.25,0.9,0.02,1.0,0.09000000000000001,0.05555555555555556,0.9090909090909091,0.02967032967032967,1.4848484848484849,1.5333333333333334
0.14,0.25556703763383243,0.9973822607146118,0.019115866845633156,1.0,0.09973822607146118,0.05609866748947003,0.20746500036021934,0.028389163528389324,1.5179271346748162,1.5100527138023514
0.28,0.26166542658158926,0.9996891562761405,0.020425165617603415,1.0,0.09996891562761406,0.05667858399514473,0.030147263617251757,0.030334310994835578,1.554127235261991,1.5440468430287642
0.42000000000000004,0.2676866143020149,0.9996656708836286,0.021896775204049902,1.0,0.09996656708836286,0.05723632152729363,0.032351313046707325,0.03251985549145328,1.5898651119426057,1.5789239710640177
0.56,0.27363086878368503,0.9996404005954685,0.023492240803880033,1.0,0.09996404005954686,0.057773022583259184,0.03471170944835547,0.03488934227606014,1.6251428173697111,1.6132737778077995
0.7000000000000001,0.2795010133650059,0.9996130013808536,0.02522550598487868,1.0,0.09996130013808537,0.05828997344625924,0.03725798311294827,0.03746347914657529,1.6599767390527302,1.6470640276998927
0.8400000000000001,0.28529969490318463,0.999582859406749,0.027114147570341942,1.0,0.0999582859406749,0.058788352413883305,0.040043675086932684,0.04026836961356266,1.6943821270049495,1.6802902260813504
0.9800000000000001,0.29102939739742256,0.9995497501179518,0.029178580497075595,1.0,0.09995497501179518,0.05926924109634789,0.04308508285736589,0.043334332222717424,1.728373180359184,1.7129445296846122
1.12,0.2966924544497931,0.999513184822238,0.03144262603264995,1.0,0.09995131848222381,0.0597336343227625,0.04642164179590698,0.046696744169719535,1.7619631032533032,1.7450158640555304
1.2600000000000002,0.3022910598060694,0.9994726726490987,0.03393385679653656,1.0,0.09994726726490988,0.06018244878234177,0.05009128464654242,0.050396553762157646,1.795164151355234,1.7764857520586907
1.4000000000000001,0.30782727297855744,0.9994275951168523,0.03668427846463012,1.0,0.09994275951168524,0.06061653033580872,0.05414140769997374,0.05448129273738257,1.8279876406999662,1.8073287891248928
1.54,0.3133030316630063,0.999377225795971,0.03973161965196822,1.0,0.0999377225795971,0.06103666106314683,0.05862632416613003,0.05900699185012735,1.8604439814801401,1.8375175761224227
1.6800000000000002,0.31872015879479815,0.9993206889991681,0.04311937045257546,1.0,0.09993206889991682,0.06144356516533253,0.06361000262834712,0.06403823798450879,1.8925426999594024,1.867012940777711
1.8200000000000003,0.3240803652359759,0.9992569419656839,0.04689818143034745,1.0,0.0999256941965684,0.06183791394093792,0.06916634276223321,0.06965025170186182,1.9242924030266724,1.895769154271552
1.9600000000000002,0.3293852549563847,0.9991847346976084,0.051126868723529784,1.0,0.09991847346976085,0.06222033044413417,0.07538098045651626,0.07593037974867906,1.9557007579346661,1.9237333846752969
2.1,0.3346363288291027,0.9991025668886224,0.05587320297207075,1.0,0.09991025668886225,0.06259139358561429,0.08235270656909127,0.08297926644137589,1.9867744598982735,1.950844365200343
2.24,0.3398349865608005,0.9990086404520799,0.06121487217245469,1.0,0.099900864045208,0.06295164170922546,0.09019444260720831,0.09091228326407405,2.0175191744156957,1.9770337529455508
2.3800000000000003,0.34498252746716424,0.9989007923350937,0.06724031148025883,1.0,0.09989007923350937,0.06330157575335289,0.09903478681472336,0.09986076072806854,2.047939461880929,2.002228026282903
2.5200000000000005,0.3500801499764379,0.9987764280848916,0.07404905072943208,1.0,0.09987764280848917,0.0636416620362384,0.10901804918817985,0.10997250381488188,2.078038688528048,2.0263502704624132
2.66,0.35512894916325916,0.9986324276938032,0.0817517568012072,1.0,0.09986324276938033,0.06397233466180097,0.12030469385721634,0.12141185399316778,2.1078189120258397,2.0493236009656726
2.8000000000000003,0.36012991357426544,0.9984650409229914,0.09046975987160566,1.0,0.09984650409229914,0.06429399766854574,0.13307017968256954,0.1343589844371122,2.137280749297927,2.071075395926171
