Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
260.0,0.7704651601213253,0.09356686749125943,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08957406941696981,0.07704651601213253,0.015520621528952425,0.009356686749125943,0.005767200923496322,0.012976202077866724
270.0,0.7660672792795259,0.0974536078778733,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08961422774248978,0.07660672792795259,0.016098160033032282,0.00974536078778733,0.005972481619438094,0.01343808364373571
280.0,0.7618601806073249,0.1011675019620757,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08964904290201778,0.0761860180607325,0.01664501787543745,0.010116750196207572,0.006166039305313512,0.013873588436955403
290.0,0.7578611081497522,0.1046938565349962,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0896788695893654,0.07578611081497522,0.0171597425451635,0.01046938565349962,0.006347472170406672,0.014281812383415013
300.0,0.7540826263789386,0.10802216353073368,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08970411669458313,0.07540826263789387,0.017641522407726807,0.010802216353073369,0.00651661094259127,0.014662374620830356
310.0,0.7505327583184197,0.1111459393803458,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08972522831699502,0.07505327583184197,0.018090130538740805,0.01111459393803458,0.006673493476721824,0.015015360322624105
320.0,0.7472153516700856,0.11406234024443611,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08974268111070606,0.07472153516700857,0.01850584192291854,0.011406234024443612,0.006818330534244743,0.015341243702050672
330.0,0.7441304722397443,0.11677184710020522,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08975693741577187,0.07441304722397443,0.018889366770462643,0.011677184710020522,0.006951479178158634,0.015640828150856927
340.0,0.7412750318972826,0.11927770125772715,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08976842828716372,0.07412750318972826,0.019241754611990784,0.011927770125772716,0.007073406544356501,0.015915164724802124
350.0,0.7386432068303871,0.1215854952135539,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08977755980317517,0.0738643206830387,0.019564326511673752,0.01215854952135539,0.007184664007088011,0.016165494015948023
