Time,N,T,I,u,a1,a2,a3,b1,b2,alpha,c1,c2,c3,c4,d1,d2,r1,r2,s,p,v,compartment,Presence_of_Normal_Cell,Normal_cells_attacked_and_removed,Induction_of_tumor_cell,Tumor_cells_removed_by_immune_system,Initiation_immune_response_against_tumor,Removal_of_immune_response_components,Increase_in_amount_of_drug_at_tumor_site,Decrease_of_chemotherapeutic_drug_at_tumor_site
123.14999999999999,0.4383700968694926,0.5619553026242613,0.43693790285449996,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24620175504012426,0.24634440044772243,0.36924231071510427,0.36911418616102776,0.3328486346180487,0.3329271519975106,0.0,0.0
123.3,0.4383487725425564,0.5619744591229512,0.4369261648840237,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24619912615299058,0.24634081435681268,0.3692387496246265,0.369111486950495,0.3328485918879453,0.3329265781641693,0.0,0.0
123.44999999999999,0.43832759100062585,0.561993486739765,0.4369145065515686,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461965139682139,0.24633725120068337,0.3692352114027698,0.3691088046727333,0.33284854944638614,0.33292600825441365,0.0,0.0
123.6,0.43830655134644675,0.5620123863078282,0.4369029272787931,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24619391839323138,0.2463337108565712,0.36923169591661303,0.3691061392289862,0.3328485072911371,0.3329254422005887,0.0,0.0
123.75,0.4382856526968932,0.5620311586523875,0.4368914264864599,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24619133933695148,0.24633019320595279,0.36922820303436354,0.36910349052269253,0.3328484654199431,0.3329248799307714,0.0,0.0
123.89999999999999,0.4382648941832175,0.5620498045908034,0.43688000359423973,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461887767097907,0.24632669813468655,0.3692247326253647,0.3691008584595725,0.33284842383052715,0.3329243213686199,0.0,0.0
124.05,0.4382442749512996,0.5620683249325423,0.436868658020515,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24618623042370932,0.24632322553315347,0.36922128456010256,0.36909824294771276,0.3328483825205889,0.3329237664332215,0.0,0.0
124.19999999999999,0.43822379416189655,0.5620867204791691,0.43685738918218386,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461837003922483,0.24631977529639887,0.3692178587102123,0.36909564389765176,0.33284834148780323,0.3329232150389425,0.0,0.0
124.35,0.4382034509908925,0.5621049920243402,0.43684619649446377,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24618118653056495,0.24631634732427396,0.369214454948485,0.3690930612224659,0.33284830072981936,0.3329226670952766,0.0,0.0
124.5,0.4381832445026397,0.5621231404259304,0.436835079458973,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24617868873977958,0.2463129414818471,0.3692110731354302,0.36909049483869144,0.33284826024496195,0.3329221226054833,0.0,0.0
