Time,AR_Central,AR_A1,AR_A2,AR_Dose,F1,F2,Lag_time_1,Lag_time_2,k_a_1,k_a_2,base,CL_V,compartment,A1,A2,Central,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
6.65,1.77236918534522,72.09658016429465,7.42575120291844,272.91186091390324,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.191416767522968,13.099769323867356,21.628974049288395,13.366352165253193,0.32,35.4473837069044
6.675000000000001,1.7690463714448001,71.91089475689189,7.418830406521374,272.23043340093693,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.15598253684872,13.067060803244972,21.573268427067568,13.353894731738473,0.32,35.380927428896
6.7,1.765681993778132,71.72571534227795,7.411414604093262,271.5507073290844,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.120636781112388,13.034433951796052,21.517714602683384,13.340546287367872,0.32,35.31363987556264
6.7250000000000005,1.7622783086121458,71.5410403404739,7.403528704998764,270.87267845003436,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.085379279401787,13.00188856560165,21.462312102142167,13.326351668997775,0.32,35.24556617224292
6.75,1.758837575162846,71.35686817786764,7.3951956058092385,270.19634252609956,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.050209811357176,12.969424441252778,21.40706045336029,13.31135209045663,0.32,35.176751503256924
6.775,1.7553619683261001,71.17319728711523,7.3864372953908095,269.5216953301711,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.015128157168897,12.937041375848214,21.351959186134568,13.295587131703458,0.32,35.107239366522
6.800000000000001,1.751853395341453,70.99002610721845,7.377273474310234,268.848732645725,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.9801340975777,12.904739166994801,21.297007832165537,13.279092253758423,0.32,35.03706790682906
6.825,1.7483138490608443,70.80735308328438,7.367724254561868,268.17745026673464,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.945227413870201,12.872517612803263,21.242205924985313,13.261903658211363,0.32,34.966276981216886
6.8500000000000005,1.744745218270182,70.62517666660668,7.357808730747414,267.5078439976777,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.91040788787924,12.840376511888529,21.187552999982003,13.244055715345345,0.32,34.89490436540364
6.875,1.74114929697045,70.44349531462902,7.347545064135574,266.8399096535092,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.875675301982477,12.808315663368443,21.133048594388704,13.225581115444035,0.32,34.822985939409
6.9,1.7375277378637601,70.26230749093692,7.336950377402744,266.1736430596427,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.841029439101419,12.77633486686285,21.078692247281076,13.20651067932494,0.32,34.750554757275204
6.925000000000001,1.7338820837387319,70.08161166520979,7.326040917584498,265.50904005191956,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.806470082699816,12.744433922492139,21.024483499562937,13.186873651652096,0.32,34.677641674774634
6.95,1.7302139070118998,69.90140631311604,7.314832674414146,264.8460964765601,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.771997016781125,12.712612630874885,20.970421893934812,13.166698813945462,0.32,34.604278140237994
6.9750000000000005,1.7265246622713515,69.72168991635924,7.303340790267492,264.18480819016185,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.737610025888415,12.680870793127768,20.916506974907772,13.146013422481486,0.32,34.53049324542703
7.0,1.7228157378809812,69.54246096262733,7.291579749449187,263.5251710596678,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.703308895102724,12.649208210864055,20.862738288788197,13.124843549008537,0.32,34.45631475761962
7.025,1.7190884922939245,69.36371794563522,7.279562857758839,262.86718096236353,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.669093410042903,12.61762468619345,20.809115383690564,13.103213143965911,0.32,34.38176984587849
7.050000000000001,1.7153441829493248,69.18545936491829,7.2673035794728476,262.21083378579675,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.63496335686143,12.586120021718244,20.755637809475484,13.081146443051125,0.32,34.30688365898649
7.075,1.7115840272627239,69.0076837259323,7.254814590204288,261.55612542779244,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.600918522245205,12.554694020534038,20.702305117779687,13.058666262367717,0.32,34.23168054525448
7.1000000000000005,1.7078091917779805,68.83038953998656,7.24210807197133,260.9030517964158,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.566958693413621,12.52334648622796,20.649116861995967,13.035794529548395,0.32,34.15618383555961
7.125,1.7040207883995115,68.6535753242805,7.229195165033864,260.251608809968,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.533083658118334,12.492077222878464,20.59607259728415,13.012551297060956,0.32,34.08041576799023
7.15,1.7002198891467066,68.47723960177385,7.216086836589003,259.6017923969291,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.499293204640313,12.460886035052598,20.543171880532153,12.988956305860206,0.32,34.004397782934134
7.175000000000001,1.6964075286363007,68.301380901167,7.202793810713384,258.9535984959364,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.46558712178869,12.429772727804947,20.490414270350097,12.965028859284091,0.32,33.92815057272601
7.2,1.6925847032336576,68.12599775691129,7.189326243492701,258.307023055771,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.431965198900093,12.39873710667701,20.437799327073385,12.940787238286863,0.32,33.851694064673154
7.2250000000000005,1.6887523399787627,67.95108870918703,7.175693698435917,257.66206203533574,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.398427225837457,12.367778977696116,20.38532661275611,12.916248657184651,0.32,33.77504679957526
7.25,1.684911256545207,67.77665230390397,7.161904934008044,257.0187114036389,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.364972992989223,12.336898147374669,20.33299569117119,12.89142888121448,0.32,33.698225130904135
7.275,1.6810623555990019,67.60268709253025,7.147968996135118,256.37696713972423,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.331602291265659,12.306094422706764,20.280806127759075,12.866344193043213,0.32,33.62124711198004
7.300000000000001,1.6772064591153506,67.42919163218494,7.133894306250139,255.73682523268442,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.29831491209959,12.275367611168853,20.228757489655482,12.84100975125025,0.32,33.54412918230701
7.325,1.6733443573206996,67.25616448557344,7.119688944220543,255.0982816816249,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.265110647444494,12.244717520717996,20.17684934567203,12.815440099596977,0.32,33.466887146413995
7.3500000000000005,1.6694767118286438,67.08360422104796,7.1053601932194805,254.4613324956678,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.231989289774724,12.214143959792054,20.12508126631439,12.789648347795065,0.32,33.38953423657288
7.375,1.6656042518196332,66.91150941239944,7.090915498746324,253.82597369386838,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.198950632081155,12.183646737305683,20.07345282371983,12.763647897743384,0.32,33.312085036392666
7.4,1.6617276467072288,66.73987863894588,7.076361866459763,253.19220130522828,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.16599446787187,12.153225662650957,20.021963591683765,12.737451359627574,0.32,33.234552934144574
7.425000000000001,1.6578475300899111,66.56871048548216,7.061705990073589,252.5600113686637,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.133120591170512,12.122880545695859,19.970613145644645,12.711070782132461,0.32,33.15695060179822
7.45,1.6539645075505078,66.39800354228805,7.046954144022037,251.9293999329928,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.100328796515624,12.092611196783654,19.919401062686415,12.684517459239668,0.32,33.079290151010156
7.4750000000000005,1.6500791565123556,66.22775640506653,7.032112316518061,251.30036305689944,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.06761887895877,12.062417426731173,19.86832692151996,12.657802169732511,0.32,33.00158313024711
7.5,1.6461920252982172,66.05796767486693,7.017186395395497,250.67289680889226,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.034990634062398,12.032299046826829,19.81739030246008,12.630935511711895,0.32,32.92384050596434
7.525,1.6423036382429037,65.88863595812172,7.002181953147484,250.0469972673015,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.002443857899676,12.002255868830472,19.766590787436517,12.603927515665472,0.32,32.84607276485807
7.550000000000001,1.6384144968841436,65.71975986660722,6.987104302002862,249.4226605202508,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.96997834705304,11.972287704972038,19.715927959982164,12.576787743605152,0.32,32.76828993768287
7.575,1.6345250855537852,65.55133801747415,6.971958306836056,248.79988266565255,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.937593898613931,11.942394367951323,19.665401405242246,12.549524952304902,0.32,32.690501711075704
7.6000000000000005,1.6306358629105902,65.3833690330679,6.956748918668144,248.17865981113087,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.905290310178804,11.912575670934283,19.615010709920366,12.52214805360266,0.32,32.6127172582118
7.625,1.62674727154801,65.21585154101935,6.94148078169943,247.55898807403796,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.873067379849973,11.882831427553823,19.564755462305804,12.494665407058974,0.32,32.5349454309602
7.65,1.6228597375650715,65.0487841741854,6.926158354802348,246.9408635814183,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.840924906233752,11.853161451908079,19.51463525225562,12.467085038644228,0.32,32.45719475130143
7.675000000000001,1.6189736349865687,64.88216557068505,6.910785693354303,246.32428247000664,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.808862688440344,11.823565558560318,19.464649671205514,12.439414248037744,0.32,32.37947269973137
7.7,1.6150893470737262,64.71599437376831,6.895366836268121,245.7092408861669,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.776880526080678,11.794043562536011,19.414798312130493,12.411660305282618,0.32,32.301786941474525
7.7250000000000005,1.6112072462157923,64.55026923182561,6.879905684462407,245.0957349858808,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.744978219265802,11.764595279322279,19.36508076954768,12.383830232032333,0.32,32.224144924315844
7.75,1.607327683539103,64.38498879838033,6.864405940029198,244.48376093473036,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.713155568605979,11.735220524867056,19.315496639514098,12.355930692052556,0.32,32.14655367078206
7.775,1.603450981502842,64.22015173207684,6.848871075357351,243.8733149078786,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.681412375209687,11.705919115578174,19.266045519623052,12.327967935643233,0.32,32.069019630056836
7.800000000000001,1.5995774293986207,64.05575669666312,6.833304313327764,243.26439309004897,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.649748440682545,11.676690868322352,19.216727008998937,12.299947763989975,0.32,31.991548587972414
7.825,1.5957073377856448,63.89180236086974,6.81770893190054,242.65699167546737,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.618163567124302,11.647535600422433,19.167540708260923,12.271876077420973,0.32,31.914146755712895
7.8500000000000005,1.591840988574031,63.72828739847236,6.802087994331048,242.05110686786958,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.586657557129218,11.61845312965774,19.11848621954171,12.243758389795886,0.32,31.83681977148062
7.875,1.587978650165242,63.56521048824025,6.786444436723208,241.4467348804684,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.555230213784355,11.589443274262484,19.069563146472074,12.215599986101775,0.32,31.75957300330484
7.9,1.58412057066613,63.40257031399228,6.770780890448754,240.84387193595916,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.523881340669876,11.56050585292604,19.020771094197684,12.187405602807758,0.32,31.6824114133226
7.925000000000001,1.5802669942638425,63.24036556439957,6.755100077042785,240.24251426643366,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.49261074185455,11.531640684788815,18.97210966931987,12.159180138677014,0.32,31.60533988527685
7.95,1.5764181504114132,63.078594933085654,6.739404531050097,239.64265811340195,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.461418221896901,11.502847589443293,18.923578479925695,12.130928155890174,0.32,31.528363008228265
7.9750000000000005,1.572574257459276,62.91725711856851,6.723696679937217,239.04429972775665,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.430303585843346,11.47412638693232,18.875177135570553,12.102654023886991,0.32,31.451485149185523
8.0,1.5687355215300594,62.75635082431411,6.707978719998945,238.44743536977873,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.399266639228493,11.44547689774938,18.82690524729423,12.074361695998101,0.32,31.374710430601187
8.025,1.5649021396504392,62.59587475860516,6.692252798574235,237.85206130907417,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.368307188071856,11.41689894283556,18.778762427581547,12.046055037433623,0.32,31.298042793008783
8.05,1.5610743010982775,62.43582763448729,6.676521067845826,237.2581738245396,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.33742503887606,11.388392343577902,18.730748290346185,12.017737922122487,0.32,31.22148602196555
8.075000000000001,1.5572521860515482,62.27620816983238,6.660785544495026,236.6657692043715,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.306619998627317,11.359956921809832,18.682862450949713,11.989413980091047,0.32,31.145043721030966
8.1,1.553435967046902,62.11701508727995,6.645048171518895,236.0748437460303,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.275891874793574,11.331592499809455,18.635104526183984,11.961086708734012,0.32,31.06871934093804
8.125,1.549625809690353,61.958247114210955,6.629310826235326,235.48539375621598,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.24524047532323,11.303298900298367,18.587474134263285,11.932759487223587,0.32,30.99251619380706
8.15,1.5458218718074157,61.799902982734906,6.613575306759076,234.89741555084925,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.214665608644161,11.275075946440763,18.53997089482047,11.904435552166337,0.32,30.916437436148314
8.175,1.542024253274621,61.64198143009533,6.597842638087674,234.3109054552101,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.184167083670925,11.246923461850086,18.492594429028596,11.876116748557815,0.32,30.840485065492416
8.200000000000001,1.538233121995852,61.48448119758084,6.582114808247083,233.7258598035131,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.15374470978268,11.218841270568628,18.44534435927425,11.84780665484475,0.32,30.76466243991704
8.225,1.5344486119598326,61.327401031369924,6.5663933601131514,233.14227493921166,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.123398296839007,11.19082919708216,18.398220309410977,11.819508048203673,0.32,30.68897223919665
8.25,1.5306708521852668,61.170739682265136,6.5506797889337625,232.5601472148836,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.093127655173948,11.162887066314413,18.35122190467954,11.791223620080773,0.32,30.613417043705336
8.275,1.5268999673497294,61.01449590566775,6.534975549205423,231.97947299220755,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.062932595594791,11.135014703625963,18.304348771700326,11.762955988569761,0.32,30.53799934699459
8.3,1.5231360784185517,60.858668461552206,6.5192820615498475,231.4002486419388,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.032812929380816,11.107211934813062,18.25760053846566,11.734707710789726,0.32,30.462721568371034
8.325000000000001,1.519379265684946,60.70325611472715,6.503600274149396,230.8224705439949,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.002768468287735,11.079478586111756,18.210976834418144,11.706480493468913,0.32,30.38758531369892
8.35,1.515629596496345,60.54825763460344,6.487930990738773,230.24613508735317,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.972799024542365,11.051814484192953,18.16447729038103,11.678275783329791,0.32,30.312591929926903
8.375,1.5118872002080548,60.39367179460213,6.472275758258384,229.67123866981083,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.942904410830163,11.02421945615092,18.11810153838064,11.65009636486509,0.32,30.237744004161094
8.4,1.5081521693188975,60.23949737288739,6.4566356946981,229.0977776982505,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.913084440309026,10.996693329516024,18.071849211866216,11.62194425045658,0.32,30.16304338637795
8.425,1.5044245927845505,60.08573315209188,6.441011883297043,228.52574858852108,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.883338926603095,10.969235932249012,18.025719945627564,11.593821389934678,0.32,30.08849185569101
8.450000000000001,1.5007045564607915,59.9323779192927,6.425405377220223,227.95514776541478,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.853667683801568,10.94184709273991,17.97971337578781,11.565729678996401,0.32,30.014091129215828
8.475,1.4969921435467424,59.779430465987296,6.409817204235196,227.3859716626437,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.824070526457472,10.914526639806898,17.933829139796188,11.537670967623354,0.32,29.939842870934847
8.5,1.493287367137685,59.62688958865182,6.39424760564007,226.81821672304352,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.794547269598262,10.887274402706089,17.888066876595545,11.509645690152126,0.32,29.8657473427537
8.525,1.4895903174035041,59.474754087458344,6.37869769599345,226.25187939805983,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.76509772869911,10.860090211106872,17.842426226237503,11.481655852788212,0.32,29.791806348070082
8.55,1.4859010645587143,59.32302276708693,6.363168368372736,225.68695614805048,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.735721719698624,10.832973895106424,17.79690683012608,11.453703063070925,0.32,29.718021291174285
