Time,x_Normal_Hematopoietic_Stem_Cell,y_Leukemic_Cell,a,b,c,A,B,C,compartment,Normal_Cells_Growth,Normal_Cells_Removal,Leukemic_Cells_Growth,Leukemic_Cells_Removal
11.0,3.6733196967438584,1.2244398989146172,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3195228519465264,0.36733196967438586,0.10650761731550859,0.12244398989146173
12.0,3.6272501035422833,1.2090833678474242,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3183504829355488,0.3627250103542283,0.10611682764518261,0.12090833678474243
13.0,3.5844807528765927,1.1948269176255266,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3172430808951118,0.3584480752876593,0.10574769363170355,0.11948269176255266
14.0,3.544757896134998,1.1815859653783278,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3161977415175573,0.3544757896134998,0.10539924717251867,0.11815859653783278
15.0,3.5078491723653076,1.169283057455097,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3152115954839784,0.35078491723653077,0.10507053182799232,0.1169283057455097
16.0,3.473540182973689,1.1578467276578905,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3142817841683919,0.3473540182973689,0.10476059472279678,0.11578467276578906
17.0,3.441637807592284,1.1472126025307556,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.31340561039035775,0.34416378075922843,0.10446853679678539,0.11472126025307557
18.0,3.4119623155226995,1.1373207718408942,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3125803789522417,0.34119623155226997,0.10419345965074672,0.11373207718408943
19.0,3.3843507666083537,1.128116922202779,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3118035369993068,0.3384350766608354,0.10393451233310175,0.1128116922202779
20.0,3.358650681409608,1.1195502271365299,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.31107253962860215,0.33586506814096084,0.10369084654286681,0.11195502271365299
21.0,3.334722493886732,1.1115741646289043,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3103849546993642,0.33347224938867326,0.10346165156645418,0.11115741646289044
22.0,3.3124366294498953,1.1041455431499592,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30973841278879194,0.3312436629449895,0.10324613759626343,0.11041455431499592
23.0,3.2916748538003553,1.09722495126678,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3091306754746422,0.32916748538003554,0.10304355849154691,0.109722495126678
24.0,3.272328013022409,1.0907760043407988,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30855959645730463,0.3272328013022409,0.10285319881910115,0.10907760043407988
25.0,3.254295420805582,1.0847651402685239,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3080231264035281,0.3254295420805582,0.10267437546784236,0.10847651402685239
26.0,3.2374838799458274,1.0791612933152737,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3075193041062721,0.3237483879945828,0.1025064347020905,0.10791612933152737
27.0,3.221808111628562,1.0739360372095195,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30704628734538075,0.32218081116285624,0.10234876244846014,0.10739360372095196
28.0,3.207187774964137,1.0690625916547127,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3066022788404393,0.32071877749641375,0.10220075961347981,0.10690625916547128
29.0,3.1935499107021665,1.0645166369007233,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3061856136948976,0.3193549910702167,0.10206187123163264,0.10645166369007233
30.0,3.1808264413251215,1.060275480441708,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30579469598772163,0.3180826441325122,0.10193156532924064,0.1060275480441708
31.0,3.168953892101006,1.05631796403367,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3054280004473863,0.31689538921010063,0.10180933348246224,0.105631796403367
32.0,3.1578733893131816,1.0526244631043944,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30508408160069567,0.31578733893131816,0.10169469386689861,0.10526244631043945
33.0,3.1475311557355377,1.049177051911846,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3047615976351272,0.3147531155735538,0.1015871992117091,0.1049177051911846
34.0,3.1378760523579907,1.0459586841193302,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30445924117424045,0.31378760523579907,0.10148641372474683,0.10459586841193302
35.0,3.1288609395009375,1.042953646500313,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3041757877753883,0.31288609395009376,0.10139192925846283,0.10429536465003131
36.0,3.120442962537581,1.0401476541791954,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3039101108978336,0.3120442962537581,0.10130337029927804,0.10401476541791954
37.0,3.1125809358791656,1.0375269786263919,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3036611044048066,0.31125809358791656,0.10122036813493585,0.10375269786263919
38.0,3.1052377276874945,1.0350792425625037,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30342776205845284,0.3105237727687495,0.10114258735281817,0.10350792425625038
39.0,3.098378361900971,1.0327927873003315,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3032091213736147,0.3098378361900971,0.10106970712453903,0.10327927873003316
40.0,3.0919702292590237,1.0306567430863507,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3030042734817724,0.3091970229259024,0.10100142449392506,0.10306567430863507
41.0,3.085983393421354,1.0286611311404623,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30281237586505483,0.30859833934213543,0.10093745862168603,0.10286611311404624
42.0,3.080389543006216,1.0267965143354172,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30263262138246333,0.3080389543006216,0.10087754046082228,0.10267965143354173
43.0,3.0751626015459053,1.025054200515314,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30246426000861115,0.30751626015459055,0.1008214200028716,0.1025054200515314
44.0,3.0702781630741303,1.023426054358056,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3023065826816164,0.30702781630741305,0.10076886089387338,0.1023426054358056
45.0,3.065713268152693,1.0219044227175769,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30215891573648673,0.30657132681526933,0.10071963857883014,0.10219044227175769
46.0,3.0614470292584564,1.020482343086165,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3020206426446793,0.30614470292584567,0.1006735475482277,0.1020482343086165
47.0,3.0574593975931528,1.0191531325310639,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30189116542508787,0.3057459397593153,0.10063038847503056,0.10191531325310639
48.0,3.0537319811920463,1.0179106603973622,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3017699322692009,0.30537319811920466,0.1005899774230683,0.10179106603973623
49.0,3.0502477221360738,1.0167492407120389,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30165642812889965,0.3050247722136074,0.10055214270963463,0.10167492407120389
50.0,3.046990421458653,1.015663473819566,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30155016012031394,0.3046990421458653,0.10051672004010613,0.1015663473819566
51.0,3.043945322782308,1.0146484409274519,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30145067731873726,0.3043945322782308,0.10048355910624733,0.1014648440927452
52.0,3.0410983991168052,1.0136994663722851,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.301357548180131,0.30410983991168056,0.10045251606004534,0.10136994663722852
53.0,3.038436653704476,1.012812217901509,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3012703709439155,0.3038436653704476,0.10042345698130688,0.10128122179015092
54.0,3.03594800992119,1.0119826699737473,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30118877056711857,0.303594800992119,0.10039625685570791,0.10119826699737473
55.0,3.0336210577171134,1.0112070192390554,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30111239086667346,0.30336210577171135,0.10037079695555957,0.10112070192390554
56.0,3.0314453055991875,1.01048176853308,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3010409031824892,0.30314453055991875,0.10034696772749815,0.10104817685330801
57.0,3.0294108131890103,1.0098036043963543,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3009739946673641,0.3029410813189011,0.10032466488912312,0.10098036043963543
58.0,3.0275083173408857,1.009169439113646,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.300911372726876,0.30275083173408857,0.10030379090896042,0.10091694391136462
59.0,3.025729281885947,1.0085764272953335,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3008527669337923,0.3025729281885947,0.10028425564459921,0.10085764272953335
60.0,3.0240655651620143,1.0080218550540225,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3007979183153524,0.30240655651620146,0.10026597277178591,0.10080218550540226
61.0,3.0225096980279607,1.007503232676005,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3007465887150363,0.3022509698027961,0.1002488629050139,0.1007503232676005
62.0,3.02105465245786,1.0070182174859716,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30069855334904166,0.302105465245786,0.10023285111634904,0.10070182174859717
63.0,3.0196938353132565,1.006564611771104,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3006536007536403,0.3019693835313257,0.10021786691788194,0.10065646117711041
64.0,3.01842116765321,1.0061403892177556,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3006115355442645,0.301842116765321,0.1002038451814234,0.10061403892177556
65.0,3.017230886962181,1.0057436289874127,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3005721720029372,0.3017230886962181,0.10019072400098095,0.10057436289874128
66.0,3.0161176551225637,1.0053725517075403,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3005353377509193,0.3016117655122564,0.10017844591697499,0.10053725517075403
67.0,3.015076476794314,1.0050254922647903,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3005008711437704,0.3015076476794314,0.10016695704792536,0.10050254922647904
68.0,3.0141026540870826,1.0047008846957133,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30046861985097806,0.3014102654087083,0.10015620661699458,0.10047008846957134
69.0,3.0131919220028394,1.0043973073342984,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30043844541393744,0.30131919220028397,0.10014614847131434,0.10043973073342985
70.0,3.0123401424408196,1.0041133808136242,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30041021317269706,0.30123401424408197,0.10013673772423412,0.10041133808136243
71.0,3.011543439995227,1.0038478133317588,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3003837968141746,0.30115434399952273,0.10012793227139316,0.10038478133317588
72.0,3.0107982101804662,1.0035994033935032,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30035907869330336,0.30107982101804664,0.10011969289776922,0.10035994033935032
73.0,3.0101013896774664,1.0033671298925013,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3003359588445362,0.30101013896774664,0.1001119862815133,0.10033671298925013
74.0,3.009449646286319,1.0031498820954505,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30031432814514575,0.30094496462863196,0.10010477604838298,0.10031498820954506
75.0,3.0088399463106663,1.0029466487702317,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3002940871626376,0.30088399463106663,0.10009802905421349,0.10029466487702317
76.0,3.0082695404525706,1.0027565134841985,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3002751457198274,0.30082695404525706,0.1000917152399433,0.10027565134841986
77.0,3.007736218011646,1.0025787393372212,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30025743136812416,0.3007736218011646,0.10008581045604197,0.10025787393372212
78.0,3.007237322747341,1.0024124409157824,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3002408567231687,0.3007237322747341,0.10008028557438978,0.10024124409157825
79.0,3.006770525470322,1.0022568418234374,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3002253451367913,0.3006770525470322,0.10007511504559675,0.10022568418234375
80.0,3.0063337636090908,1.0021112545363533,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3002108287115877,0.3006333763609091,0.10007027623719487,0.10021112545363534
81.0,3.0059253148642027,1.0019751049547172,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30019725076816123,0.3005925314864203,0.10006575025605204,0.10019751049547172
82.0,3.0055431858625417,1.001847728620823,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001845455353742,0.3005543185862542,0.10006151517845564,0.1001847728620823
83.0,3.005185635601851,1.0017285452005857,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001726555581057,0.30051856356018514,0.10005755185269877,0.10017285452005859
84.0,3.0048511065861314,1.0016170355286724,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30016152942033186,0.30048511065861316,0.10005384314010683,0.10016170355286724
85.0,3.0045381959699333,1.0015127319899328,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001511207954922,0.30045381959699335,0.10005037359849292,0.10015127319899329
86.0,3.0042454554760036,1.0014151518252838,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30014138179806293,0.3004245455476004,0.1000471272660159,0.1001415151825284
87.0,3.003971576742243,1.0013238589140256,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001322691542782,0.3003971576742243,0.1000440897180872,0.10013238589140257
88.0,3.0037153678405017,1.0012384559467753,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001237434274972,0.3003715367840502,0.10004124780915986,0.10012384559467753
89.0,3.003475714794006,1.0011585715979407,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001157677429906,0.3003475714794006,0.10003858924765742,0.10011585715979408
90.0,3.0032515276259306,1.0010838425419137,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001083059964365,0.3003251527625931,0.10003610199880586,0.10010838425419138
91.0,3.0030417919285872,1.001013930642798,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3001013245735628,0.30030417919285873,0.10003377485784784,0.10010139306427981
92.0,3.0028456107646333,1.0009485369214792,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000947937485774,0.30028456107646334,0.10003159791618595,0.10009485369214793
93.0,3.002662122977176,1.00088737432566,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000886849680666,0.3002662122977176,0.10002956165601569,0.10008873743256602
94.0,3.0024904732843,1.0008301577613683,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000829698574325,0.30024904732843005,0.10002765661913765,0.10008301577613683
95.0,3.0023298666278966,1.0007766222092334,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30007762203227034,0.3002329866627897,0.10002587401075023,0.10007766222092335
96.0,3.002179644340389,1.000726548113397,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.30007261963690945,0.3002179644340389,0.10002420654562988,0.1000726548113397
97.0,3.0020391358867675,1.000679711962189,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000679404096228,0.30020391358867676,0.10002264680320093,0.10006797119621891
98.0,3.0019076791771733,1.00063589305899,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000635623600001,0.30019076791771737,0.1000211874533266,0.10006358930589901
99.0,3.001784665376388,1.0005948884587268,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000594652624175,0.3001784665376388,0.10001982175413225,0.10005948884587268
100.0,3.0016695999125327,1.0005565333041067,0.3,0.5,0.1,0.3,0.5,0.1,1.0,0.3000556326894583,0.3001669599912533,0.10001854422981234,0.10005565333041067
