Time,P,D,I,S,f_D,alpha,k_p,beta,gamma,theta,epsilon,delta,omega,rho,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6
6.82,-8.78075686023423e-16,3.5063063652250115,0.0,-8.78075686023423e-16,1.5792213461929272e-05,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.8615204543696574e-15,-3.078802367053517e-13,-4.5659935673218e-16,0.035063063652250114,0.0,0.0
7.04,-4.219766508391007e-16,3.4986009169878716,0.0,-4.219766508391007e-16,1.4026838426106636e-05,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-8.945904997788938e-16,-1.4763278975732108e-13,-2.1942785843633238e-16,0.034986009169878714,0.0,0.0
7.26,-2.8868344944069553e-15,3.4909121654830013,0.0,-2.8868344944069553e-15,1.2462010075542373e-05,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-6.120089128142749e-15,-1.007768565626412e-12,-1.5011539370916168e-15,0.03490912165483001,0.0,0.0
7.48,-4.2100880361729755e-15,3.483240296533773,0.0,-4.2100880361729755e-15,1.1074628410323584e-05,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-8.925386636686718e-15,-1.4664748299558619e-12,-2.1892457788099475e-15,0.03483240296533773,0.0,0.0
7.7,-4.391737276137149e-15,3.4755853101401866,0.0,-4.391737276137149e-15,9.844258157087893e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-9.310483025410767e-15,-1.5263857562944055e-12,-2.2837033835913175e-15,0.03475585310140187,0.0,0.0
7.92,-3.4317822142994824e-15,3.467947206302241,0.0,-3.4317822142994824e-15,8.752852199367389e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-7.275378294314909e-15,-1.1901239542721692e-12,-1.784526751435731e-15,0.03467947206302241,0.0,0.0
8.14,-1.330222850659964e-15,3.460325985019938,0.0,-1.330222850659964e-15,7.784468564309144e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.820072443399125e-15,-4.603004696006582e-13,-6.917158823431813e-16,0.03460325985019938,0.0,0.0
8.36,-1.6431801075199065e-15,3.4527212426853624,0.0,-1.6431801075199065e-15,6.924978398603621e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-3.4835418279422033e-15,-5.673442862792931e-13,-8.544536559103514e-16,0.03452721242685362,0.0,0.0
8.58,-4.560529052963106e-15,3.4451328860068244,0.0,-4.560529052963106e-15,6.1619381657163075e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-9.668321592281798e-15,-1.571162861795992e-12,-2.3714751075408154e-15,0.03445132886006824,0.0,0.0
8.8,-7.245099693101332e-15,3.4375611838615048,0.0,-7.245099693101332e-15,5.484379599796085e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.5359611349374855e-14,-2.4905473478230083e-12,-3.767451840412692e-15,0.034375611838615046,0.0,0.0
9.02,-9.341196475326296e-15,3.4300061380998215,0.0,-9.341196475326296e-15,4.882575301845549e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.9803336527691795e-14,-3.204036124759554e-12,-4.857422167169674e-15,0.03430006138099822,0.0,0.0
9.24,-1.0493123847029745e-14,3.422467750572192,0.0,-1.0493123847029745e-14,4.347921353176076e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.2245422555703122e-14,-3.5912377969257e-12,-5.4564244004554674e-15,0.034224677505721925,0.0,0.0
9.46,-1.0345186255603407e-14,3.414946023129035,0.0,-1.0345186255603407e-14,3.872805713234229e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.1931794861879287e-14,-3.532825266213856e-12,-5.379496852913772e-15,0.034149460231290354,0.0,0.0
9.68,-8.541688148439025e-15,3.4074409576207683,0.0,-8.541688148439025e-15,3.4504922421518813e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.8108378874690776e-14,-2.91052980442399e-12,-4.4416778371882935e-15,0.034074409576207686,0.0,0.0
9.9,-4.726933972928296e-15,3.3999525558978085,0.0,-4.726933972928296e-15,3.075018468079449e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.0021100022608e-14,-1.6071351242825337e-12,-2.458005665922714e-15,0.03399952555897809,0.0,0.0
10.12,1.1448649667477301e-15,3.392480798556167,0.0,1.1448649667477301e-15,2.7411045542269363e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,2.4271137295051872e-15,3.8839324166308746e-13,5.953297827088197e-16,0.03392480798556167,0.0,0.0
10.34,1.0113894818042536e-16,3.385025047683849,0.0,1.0113894818042536e-16,2.4440518348045615e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,2.144145701425018e-16,3.423578728871352e-14,5.259225305382119e-17,0.03385025047683849,0.0,0.0
10.56,-1.146534391240218e-15,3.377585741038093,0.0,-1.146534391240218e-15,2.179741977359484e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.4306529094292627e-15,-3.8725182114631945e-13,-5.961978834449134e-16,0.03377585741038093,0.0,0.0
10.78,-2.5858164025419817e-15,3.3701628569207966,0.0,-2.5858164025419817e-15,1.9445068769607943e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-5.481930773389006e-15,-8.714622394665796e-13,-1.3446245293218306e-15,0.03370162856920797,0.0,0.0
11.0,-4.204368436752682e-15,3.3627563736338577,0.0,-4.204368436752682e-15,1.7350957847162007e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-8.913261085915696e-15,-1.4138266757801046e-12,-2.186271587111395e-15,0.03362756373633858,0.0,0.0
11.22,-5.989851844900098e-15,3.355366269479174,0.0,-5.989851844900098e-15,1.5486271091047499e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.2698485911188228e-14,-2.009814683956743e-12,-3.1147229593480508e-15,0.03355366269479174,0.0,0.0
11.44,-7.929927978012005e-15,3.347992522758644,0.0,-7.929927978012005e-15,1.382545863459761e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.681144731338549e-14,-2.654933957641982e-12,-4.123562548566243e-15,0.03347992522758644,0.0,0.0
11.66,-1.0012258187116223e-14,3.340635111774165,0.0,-1.0012258187116223e-14,1.2345860898044236e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.122598735668645e-14,-3.344730124806229e-12,-5.206374257300436e-15,0.03340635111774165,0.0,0.0
11.88,-1.2224503823240531e-14,3.3332940148276355,0.0,-1.2224503823240531e-14,1.1027376678462986e-06,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.5915948105270013e-14,-4.0747865428295015e-12,-6.356741988085076e-15,0.033332940148276355,0.0,0.0
12.1,-1.3727767191558194e-14,3.3259690016621692,0.0,-1.3727767191558194e-14,9.852138304067282e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.910286644610348e-14,-4.565812814122017e-12,-7.138438939610262e-15,0.03325969001662169,0.0,0.0
12.32,-1.4133776977021662e-14,3.318659955723695,0.0,-1.4133776977021662e-14,8.804312956467442e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.996360719128604e-14,-4.690519967683759e-12,-7.349564028051265e-15,0.03318659955723695,0.0,0.0
12.540000000000001,-1.4023192895809646e-14,3.3113670049404664,0.0,-1.4023192895809646e-14,7.869877635124922e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.972916893911656e-14,-4.643593825916473e-12,-7.292060305821017e-15,0.033113670049404666,0.0,0.0
12.76,-1.332295188156278e-14,3.304090112292293,0.0,-1.332295188156278e-14,7.036355568201813e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.8244657988913196e-14,-4.402023357847623e-12,-6.927934978412646e-15,0.03304090112292293,0.0,0.0
12.98,-1.1959990867921674e-14,3.296829240758985,0.0,-1.1959990867921674e-14,6.292665082341387e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.535518063999403e-14,-3.943004761262176e-12,-6.21919525131927e-15,0.03296829240758985,0.0,0.0
13.2,-9.861246788526982e-15,3.2895843533203517,0.0,-9.861246788526982e-15,5.628961173842484e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.090584319167726e-14,-3.2439403139800917e-12,-5.127848330034031e-15,0.03289584353320352,0.0,0.0
13.42,-6.953656577019295e-15,3.2823554129562025,0.0,-6.953656577019295e-15,5.03649534078221e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.474175194328093e-14,-2.282437230543365e-12,-3.6159014200500335e-15,0.032823554129562026,0.0,0.0
13.64,-3.1641571670392514e-15,3.2751423826463473,0.0,-3.1641571670392514e-15,4.5074915466791765e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-6.70801319412322e-15,-1.0363065243127727e-12,-1.6453617268604108e-15,0.032751423826463476,0.0,0.0
13.86,1.5803145077724803e-15,3.2679452253705965,0.0,1.5803145077724803e-15,4.0350364205465894e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.350266756477657e-15,5.164381250258145e-13,8.217635440416897e-16,0.032679452253705964,0.0,0.0
14.08,3.053616930178381e-15,3.260763842546325,0.0,3.053616930178381e-15,3.6129786251670737e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,6.473667891978163e-15,9.95712367490993e-13,1.5878808036927582e-15,0.03260763842546325,0.0,0.0
14.3,4.15856165236154e-15,3.2535982376739088,0.0,4.15856165236154e-15,3.2358527035647455e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,8.816150703006457e-15,1.353028886337618e-12,2.162452059228001e-15,0.03253598237673909,0.0,0.0
14.52,4.844960615445284e-15,3.246448371968264,0.0,4.844960615445284e-15,2.8987933464730276e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.0271316504743988e-14,1.5728914502255079e-12,2.5193795200315477e-15,0.03246448371968264,0.0,0.0
14.74,5.034402060870036e-15,3.239314206240158,0.0,5.034402060870036e-15,2.597470747378594e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.0672932369044463e-14,1.6308010115692825e-12,2.617889071652419e-15,0.032393142062401584,0.0,0.0
14.96,4.6484742300762036e-15,3.2321957013003573,0.0,4.6484742300762036e-15,2.3280307415163293e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,9.85476536776154e-15,1.5024778424050807e-12,2.4172065996396258e-15,0.032321957013003576,0.0,0.0
15.18,3.608765364504216e-15,3.2250928179596285,0.0,3.608765364504216e-15,2.0870417216656278e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,7.65058257274893e-15,1.1638603258759807e-12,1.8765579895421923e-15,0.03225092817959629,0.0,0.0
15.4,1.836863705594467e-15,3.2180055170287387,0.0,1.836863705594467e-15,1.871447565804374e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.894151055860269e-15,5.911037538631762e-13,9.55169126909123e-16,0.03218005517028739,0.0,0.0
15.62,-7.456425052125936e-16,3.210933759318455,0.0,-7.456425052125936e-16,1.678525900494776e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.580762111050699e-15,-2.3942086923700824e-13,-3.877341027105487e-16,0.03210933759318455,0.0,0.0
15.84,-2.7276154203851077e-15,3.203877546307207,0.0,-2.7276154203851077e-15,1.5058520030919453e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-5.7825446912164324e-15,-8.738945800335522e-13,-1.418360018600256e-15,0.03203877546307207,0.0,0.0
16.06,-3.183019142937787e-15,3.196836866229177,0.0,-3.183019142937787e-15,1.351264344862102e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-6.748000583028115e-15,-1.0175592942059954e-12,-1.6551699543276494e-15,0.031968368662291774,0.0,0.0
16.28,-3.477631369879202e-15,3.189811644747485,0.0,-3.477631369879202e-15,1.2128347426365593e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-7.372578504143915e-15,-1.1092989039783685e-12,-1.808368312337185e-15,0.03189811644747485,0.0,0.0
16.5,-3.569107665445084e-15,3.182801845969782,0.0,-3.569107665445084e-15,1.08884481431204e-07,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-7.566508250743584e-15,-1.1359762466047566e-12,-1.8559359860314438e-15,0.03182801845969782,0.0,0.0
16.72,-3.415103593871167e-15,3.1758074340037195,0.0,-3.415103593871167e-15,9.777619902617829e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-7.24001961900688e-15,-1.0845711381312575e-12,-1.7758538688130069e-15,0.0317580743400372,0.0,0.0
16.94,-2.9732747193931777e-15,3.1688283729569466,0.0,-2.9732747193931777e-15,8.78219104105682e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-6.303342405113542e-15,-9.421797291411507e-13,-1.5461028540844525e-15,0.031688283729569465,0.0,0.0
17.16,-2.2012766062468633e-15,3.161864626937116,0.0,-2.2012766062468633e-15,7.88996246114948e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-4.666706405243354e-15,-6.960138635397671e-13,-1.144663835248369e-15,0.03161864626937116,0.0,0.0
17.38,-1.0567648186679527e-15,3.154916160051877,0.0,-1.0567648186679527e-15,7.090046438840147e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.2403414155760603e-15,-3.3340044037901674e-13,-5.495177057073354e-16,0.03154916160051877,0.0,0.0
17.6,5.02605079107849e-16,3.147982936408882,0.0,5.02605079107849e-16,6.372723404535208e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.0655227677086398e-15,1.5821922127838653e-13,2.613546411360815e-16,0.031479829364088815,0.0,0.0
17.82,9.265894434168935e-16,3.1410649912344657,0.0,9.265894434168935e-16,5.7293208066688806e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.964369620043814e-15,2.910477661963963e-13,4.818265105767846e-16,0.03141064991234466,0.0,0.0
18.04,1.2151646669470943e-15,3.134162245872224,0.0,1.2151646669470943e-15,5.1520820387729316e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,2.576149093927839e-15,3.808523221663015e-13,6.31885626812489e-16,0.03134162245872224,0.0,0.0
18.26,1.425956099634155e-15,3.127274663747422,0.0,1.425956099634155e-15,4.6340819626067287e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.0230269312244075e-15,4.4593563820013515e-13,7.414971718097606e-16,0.031272746637474216,0.0,0.0
18.48,1.542121939555783e-15,3.120402211610734,0.0,1.542121939555783e-15,4.1691329277782074e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.2692985118582585e-15,4.812040710762558e-13,8.019034085690072e-16,0.031204022116107344,0.0,0.0
18.7,1.546820384789701e-15,3.1135448562128345,0.0,1.546820384789701e-15,3.751704646948184e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.2792592157541645e-15,4.816094652546386e-13,8.043466000906445e-16,0.031135448562128347,0.0,0.0
18.92,1.423209633413622e-15,3.106702564304397,0.0,1.423209633413622e-15,3.3768532414768515e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,3.0172044228368777e-15,4.4214890176681913e-13,7.400690093750834e-16,0.03106702564304397,0.0,0.0
19.14,1.1544478835052662e-15,3.0998753026360957,0.0,1.1544478835052662e-15,3.040158003120297e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,2.447429513031164e-15,3.5786444822580744e-13,6.003128994227385e-16,0.03099875302636096,0.0,0.0
19.36,7.236933331423496e-16,3.093063037958605,0.0,7.236933331423496e-16,2.7376651390298434e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.534229866261781e-15,2.2384290995595029e-13,3.7632053323402183e-16,0.03093063037958605,0.0,0.0
19.580000000000002,3.1304548214173986e-16,3.0862657462125185,0.0,3.1304548214173986e-16,2.4658379782493967e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,6.636564221404884e-16,9.661415485406042e-14,1.6278365071370473e-16,0.030862657462125187,0.0,0.0
19.8,9.396342247865917e-17,3.0794834028469062,0.0,9.396342247865917e-17,2.221511807842802e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,1.9920245565475745e-16,2.893587999977201e-14,4.886097968890277e-17,0.030794834028469064,0.0,0.0
20.02,-1.5641702971977533e-16,3.0727159650954183,0.0,-1.5641702971977533e-16,2.001853560695821e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-3.316041030059237e-16,-4.8062510443276564e-14,-8.133685545428317e-17,0.030727159650954183,0.0,0.0
20.24,-4.359889496626543e-16,3.0659634005840486,0.0,-4.359889496626543e-16,1.8043274652157493e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-9.242965732848273e-16,-1.3367261627248372e-13,-2.2671425382458025e-16,0.030659634005840486,0.0,0.0
20.46,-7.425250291272689e-16,3.0592256769443518,0.0,-7.425250291272689e-16,1.6266629376815445e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-1.5741530617498106e-15,-2.2715516348801625e-13,-3.8611301514617985e-16,0.030592256769443518,0.0,0.0
20.68,-1.0736775764590903e-15,3.052502761813444,0.0,-1.0736775764590903e-15,1.4668264269879216e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-2.276196462093272e-15,-3.27740376743889e-13,-5.58312339758727e-16,0.03052502761813444,0.0,0.0
20.9,-1.4269785165717983e-15,3.045794622834003,0.0,-1.4269785165717983e-15,1.3229962347871549e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-3.0251944551322136e-15,-4.3462834926746456e-13,-7.420288286173352e-16,0.03045794622834003,0.0,0.0
21.12,-1.7998393909472695e-15,3.0391012276542657,0.0,-1.7998393909472695e-15,1.193540055677289e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-3.815659508808213e-15,-5.469894102609337e-13,-9.359164832925803e-16,0.03039101227654266,0.0,0.0
21.34,-2.189551357635558e-15,3.0324225439280323,0.0,-2.189551357635558e-15,1.0769949931876965e-08,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-4.641848878187386e-15,-6.639644897983748e-13,-1.13856670597049e-15,0.030324225439280324,0.0,0.0
21.56,-2.593285191254929e-15,3.025758539314662,0.0,-2.593285191254929e-15,9.720496518816901e-09,2.12,3.72,1.0,0.52,0.01,0.0,4.27,0.13,1.82,1.0,-5.497764605460454e-15,-7.846654812319893e-13,-1.348508299452563e-15,0.03025758539314662,0.0,0.0
