Time,x_Normal_Hematopoietic_Stem_Cell,y_Leukemic_Cell,a,b,c,A,B,C,compartment,Normal_Cells_Growth,Normal_Cells_Removal,Leukemic_Cells_Growth,Leukemic_Cells_Removal
25.0,1.2320434275131114,2.5106470739679634,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10727057528133893,0.12320434275131115,0.2623140223197247,0.25106470739679637
26.0,1.2162533645914027,2.5220245719050327,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10597720936936689,0.12162533645914027,0.2637053764019887,0.25220245719050327
27.0,1.2007415099489938,2.5336453113741535,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10469659157663311,0.12007415099489938,0.2651002163250866,0.25336453113741536
28.0,1.1854930596418793,2.545488793319659,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10342844298392471,0.11854930596418795,0.2664976639565788,0.2545488793319659
29.0,1.1704950016802163,2.557536120381676,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.10217254207750172,0.11704950016802163,0.2678968810624463,0.2557536120381676
30.0,1.1557347701189407,2.5697689794010072,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.1009286536766169,0.11557347701189408,0.26929707063241043,0.25697689794010076
31.0,1.1412013137240882,2.5821704522744136,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0996965914833416,0.11412013137240883,0.27069747252288723,0.2582170452274414
32.0,1.126883983922729,2.5947241712250912,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09847615856993404,0.1126883983922729,0.2720973650274087,0.2594724171225091
33.0,1.1127734048854898,2.6074149794965473,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09726719909467674,0.11127734048854898,0.2734960603691619,0.26074149794965473
34.0,1.0988605551913588,2.6202282330793043,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09606954847816168,0.10988605551913588,0.27489290655390664,0.2620228233079304
35.0,1.085137481301931,2.6331503427822263,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09488307642819002,0.1085137481301931,0.27628728288478055,0.2633150342782226
36.0,1.0715965459932546,2.6461681982699097,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09370764572540567,0.10715965459932547,0.2776786016869516,0.264616819826991
37.0,1.0582310002045336,2.659269607015638,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09254314716365565,0.10582310002045336,0.27906630428591056,0.2659269607015638
38.0,1.045034385305311,2.6724428283406882,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0913894665650009,0.10450343853053111,0.28044986225347684,0.2672442828340688
39.0,1.0320009733371953,2.685676917763477,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.09024651204499136,0.10320009733371954,0.28182877408434864,0.2685676917763477
40.0,1.019125307943767,2.6989613612547285,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08911418861780018,0.1019125307943767,0.2832025658995171,0.26989613612547286
41.0,1.0064025275716195,2.712286333357121,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08799241854610841,0.10064025275716196,0.28457078879265696,0.2712286333357121
42.0,0.9938280263869784,2.7256424210389354,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08688112260762335,0.09938280263869785,0.2859330190890972,0.2725642421038936
43.0,0.9813976772332113,2.739020804925479,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08578023446134883,0.09813976772332113,0.28728885624030776,0.27390208049254794
44.0,0.9691075945691646,2.752413062153497,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08468968764715411,0.09691075945691646,0.28863792274378713,0.2752413062153497
45.0,0.9569542723679683,2.7658112796705714,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08360942481970854,0.09569542723679683,0.2899798624829576,0.27658112796705714
46.0,0.9449344339054677,2.7792079267952707,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0825393896903178,0.09449344339054677,0.29131434038496334,0.2779207926795271
47.0,0.9330450607221284,2.792595877977739,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0814795296030209,0.09330450607221286,0.2926410413656005,0.2792595877977739
48.0,0.9212833496498056,2.8059683760868377,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.08042979370976658,0.09212833496498057,0.2939596697114896,0.28059683760868376
49.0,0.9096468658130185,2.819319167230703,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07939014305254445,0.09096468658130186,0.2952699475929171,0.28193191672307033
50.0,0.8981331991839518,2.8326421632245236,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07836053085201486,0.0898133199183952,0.29657161386630043,0.28326421632245236
51.0,0.8867401756183816,2.8459316519717026,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07734091557017941,0.08867401756183817,0.2978644238738588,0.28459316519717026
52.0,0.8754659807436548,2.859182422532425,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07633126908386573,0.08754659807436549,0.2991481487408054,0.2859182422532425
53.0,0.8643087114685867,2.8723893658408883,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07533154959707672,0.08643087114685867,0.3004225769386887,0.28723893658408883
54.0,0.8532666163717407,2.8855476769229154,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07434171701362721,0.08532666163717408,0.30168751203130373,0.28855476769229155
55.0,0.8423382215892,2.8986529534961685,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0733617415442791,0.08423382215892,0.3029427705176431,0.28986529534961686
56.0,0.8315220525914214,2.9117009446014843,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0723915868318052,0.08315220525914215,0.30418818277033216,0.29117009446014847
57.0,0.8208167189820831,2.924687635661195,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07143121546141838,0.08208167189820831,0.30542359261786134,0.2924687635661195
58.0,0.8102209295746705,2.9376092751569205,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.07048059012840183,0.08102209295746705,0.3066488574494103,0.29376092751569205
59.0,0.7997335307424959,2.9504623412291977,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0695396773039206,0.07997335307424959,0.30786384397206723,0.2950462341229198
60.0,0.7893534420511861,2.9632435166155373,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06860844308429824,0.07893534420511861,0.30906842991854516,0.29632435166155374
61.0,0.779079575223028,2.975949643947193,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0676868479336199,0.0779079575223028,0.31026250577851366,0.2975949643947193
62.0,0.768910994080359,2.988577817764536,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06677485785977358,0.0768910994080359,0.31144597050187517,0.2988577817764536
63.0,0.758846832611575,3.001125322356856,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06587243932742017,0.0758846832611575,0.3126187323424626,0.3001125322356856
64.0,0.748886226788262,3.01358957039261,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0649795550685552,0.0748886226788262,0.31378070917367734,0.301358957039261
65.0,0.7390283863462642,3.025968187977196,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06409616873302232,0.07390283863462642,0.31493182855869806,0.3025968187977196
66.0,0.7292725655151737,3.0382589705215883,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06322224342931841,0.07292725655151737,0.31607202681471974,0.30382589705215884
67.0,0.7196180557484828,3.0504598473858366,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.06235774176962018,0.07196180557484828,0.31720124739343497,0.3050459847385837
68.0,0.7100641685560536,3.062568910590168,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.061502624436773734,0.07100641685560537,0.31831944299253384,0.3062568910590168
69.0,0.700610239957667,3.074584393637435,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.060656850929501224,0.0700610239957667,0.319426574032898,0.3074584393637435
70.0,0.6912556348265004,3.0865046598251578,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05982038017970217,0.06912556348265005,0.32052260762866175,0.3086504659825158
71.0,0.6819997268029488,3.098328199307519,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05899316920431714,0.06819997268029489,0.32160751835327345,0.3098328199307519
72.0,0.6728418967474573,3.1100536195172555,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.058175173220322965,0.06728418967474574,0.322681287680546,0.31100536195172557
73.0,0.663781622771019,3.1216796822089163,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05736635229066847,0.0663781622771019,0.32374390054482366,0.31216796822089166
74.0,0.6548183372497196,3.1332052309274805,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05656666127362876,0.06548183372497196,0.32479534964100454,0.31332052309274805
75.0,0.6459514301465032,3.1446291872772467,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05577605017732137,0.06459514301465033,0.3258356349774441,0.3144629187277247
76.0,0.63718031314356,3.1559505757866293,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.054994468911544594,0.06371803131435601,0.32686476134870496,0.31559505757866296
77.0,0.6285043861223624,3.1671685028524013,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05422186501570681,0.06285043861223624,0.3278827390908181,0.31671685028524016
78.0,0.6199232637369728,3.1782823227393973,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05345819965256757,0.06199232637369728,0.3288895788882373,0.31782823227393975
79.0,0.6114363852381036,3.1892913413056188,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05270342050706963,0.06114363852381036,0.329885299740408,0.3189291341305619
80.0,0.6030431410799906,3.200194907073684,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05195747064622409,0.06030431410799906,0.3308699261191093,0.3200194907073684
81.0,0.5947429606185348,3.2109924731388606,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05122029477612839,0.059474296061853484,0.3318434857849609,0.32109924731388606
82.0,0.5865352590080763,3.2216835535416624,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.05049183561583094,0.058653525900807635,0.3328060106737661,0.32216835535416627
83.0,0.5784196488426927,3.232267974726445,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.049772048190692975,0.05784196488426927,0.3337575361940796,0.32322679747264454
84.0,0.5703955435602247,3.242745397758109,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04906087340029876,0.057039554356022475,0.33469810181716003,0.3242745397758109
85.0,0.5624623542711401,3.2531155520214248,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04835825117762976,0.056246235427114016,0.3356277506145856,0.3253115552021425
86.0,0.5546195135434163,3.263378261450468,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04766412217680844,0.055461951354341635,0.33654652899421894,0.3263378261450468
87.0,0.5468664427757203,3.2735334031236327,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04697842564553398,0.05468664427757203,0.33745448661193983,0.3273533403123633
88.0,0.5392027394050329,3.2835810139342114,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04630111320000605,0.0539202739405033,0.33835167023516677,0.32835810139342114
89.0,0.5316278030486479,3.2935210673537316,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.045632121588329896,0.05316278030486479,0.3392381352608652,0.3293521067353732
90.0,0.5241410671994213,3.303353606261312,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04497138964248537,0.052414106719942136,0.3401139382903534,0.3303353606261312
91.0,0.5167419771524463,3.3130787265567965,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04431885673805264,0.05167419771524463,0.3409791376035464,0.3313078726556797
92.0,0.5094299738974144,3.3226965642817237,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04367446167041368,0.050942997389741444,0.34183379347449244,0.3322696564281724
93.0,0.5022044854615353,3.3322074205947225,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04303814107984347,0.05022044854615353,0.3426779741556278,0.3332207420594723
94.0,0.4950649432071805,3.3416114891982507,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.042409832799584594,0.04950649432071805,0.34351174281090935,0.33416114891982507
95.0,0.4880107691515879,3.3509090454070067,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04178947345147607,0.048801076915158795,0.3443351666229716,0.3350909045407007
96.0,0.4810413778854916,3.360100402643831,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04117699894642001,0.04810413778854916,0.3451483147193191,0.3360100402643831
97.0,0.4741561761674815,3.369185907610751,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.04057234450502152,0.04741561761674815,0.3459512579587615,0.3369185907610751
98.0,0.46735456134864367,3.378166042538191,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.03997544384993595,0.04673545613486437,0.3467440734320871,0.3378166042538191
99.0,0.4606359228466967,3.387041189562858,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.0393862309761568,0.04606359228466967,0.34752683410393187,0.3387041189562858
100.0,0.45399963990386666,3.395811806851757,0.25,0.5,0.1,0.3,0.5,0.1,1.0,0.038804638750849,0.04539996399038667,0.34829961660406494,0.33958118068517573
