Time,N,S,a,d,u1,r1,e1,Q1,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,normal_cell_growth,normal_cell_death
0.0,0.8,0.5,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.01,0.08000000000000002,0.06400000000000002,0.128
0.8,0.7479053111614221,0.4496842099297136,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.008993684198594271,0.06726424179037215,0.05381139343229772,0.11966484978582755
1.6,0.6951686984950722,0.40930033278366257,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.008186006655673251,0.05690655592696373,0.04552524474157099,0.11122699175921157
2.4000000000000004,0.6431622548288061,0.37697787375896125,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.0075395574751792255,0.04849158786147651,0.03879327028918121,0.10290596077260897
3.2,0.5928478935218633,0.3512000312723862,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.007024000625447724,0.041641639748929336,0.03331331179914347,0.09485566296349812
4.0,0.5448616057237037,0.3307511814589848,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.0066150236291796964,0.03604272396495091,0.028834179171960732,0.08717785691579259
4.800000000000001,0.49959529864681124,0.31465808814467133,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006293161762893427,0.03144034030365435,0.02515227224292348,0.0799352477834898
5.6000000000000005,0.457254644537795,0.3021458407385718,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006042916814771437,0.027631517801097776,0.022105214240878225,0.0731607431260472
6.4,0.41791337871815604,0.29259450891325756,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005851890178265151,0.024455831962863817,0.019564665570291056,0.06686614059490496
7.2,0.3815526922705357,0.285505634356573,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.00571011268713146,0.02178708868943152,0.017429670951545215,0.061048430763285706
8.0,0.34808658758540056,0.28047947514235755,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005609589502847151,0.019526228678009485,0.01562098294240759,0.05569385401366409
8.8,0.31738751675842414,0.27719178553629514,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005543835710725903,0.017595442495439678,0.014076353996351744,0.05078200268134786
9.600000000000001,0.2893026862465847,0.27537763010818767,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.0055075526021637535,0.015933497624503416,0.012746798099602732,0.04628842979945355
10.4,0.2636635655865277,0.2748206685656807,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005496413371313615,0.01449203947418015,0.011593631579344123,0.04218617049384443
11.200000000000001,0.24029641905037263,0.2753419140202672,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005506838280405344,0.01323273519070916,0.01058618815256733,0.038447427048059625
12.0,0.2190282298443978,0.27679210264538817,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005535842052907763,0.012125056855465645,0.009700045484372517,0.035044516775103646
12.8,0.1996900261318546,0.2790463235701664,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005580926471403328,0.011144553529144898,0.008915642823315919,0.031950404181096737
13.600000000000001,0.18211980224481458,0.2819992363191755,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.00563998472638351,0.010271529030327395,0.008217223224261917,0.029139168359170332
14.4,0.16616493257654202,0.2855607726417585,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.00571121545283517,0.00949003730650461,0.007592029845203688,0.026586389212246726
15.200000000000001,0.15168243144561386,0.28965376773152157,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005793075354630432,0.008787077553380056,0.007029662042704046,0.024269189031298218
16.0,0.1385390682764115,0.2942119542083523,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005884239084167046,0.008151970002361474,0.00652157600188918,0.02216625092422584
16.8,0.12661172877380455,0.2991778949597343,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.005983557899194686,0.007575886098351934,0.006060708878681548,0.02025787660380873
17.6,0.11578749858514235,0.30450123904724036,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006090024780944807,0.007051487357071288,0.005641189885657031,0.01852599977362278
18.400000000000002,0.10596304543916865,0.3101377259725155,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.00620275451945031,0.006572627589925219,0.005258102071940177,0.016954087270266986
19.200000000000003,0.09704393820265483,0.31604839881288666,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006320967976257733,0.006134116256689157,0.004907293005351326,0.015527030112424773
20.0,0.08894420787290677,0.32219872597424964,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006443974519484993,0.005731542091887878,0.004585233673510302,0.014231073259665083
20.8,0.08158582515005144,0.32855790740482155,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.0065711581480964315,0.0053611335970393135,0.004288906877631451,0.013053732024008231
21.6,0.07489804672922815,0.3350984005552517,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006701968011105034,0.005019643132735371,0.004015714506188297,0.011983687476676504
22.400000000000002,0.06881679103055625,0.3417955340467296,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006835910680934591,0.004704254368334233,0.003763403494667387,0.011010686564889
23.200000000000003,0.06328409538051102,0.3486271184629169,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.006972542369258337,0.004412510363407989,0.0035300082907263925,0.010125455260881764
24.0,0.058247607398432946,0.3555731534868093,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.007111463069736186,0.004142257089144482,0.003313805671315586,0.009319617183749272
24.8,0.05365997851245713,0.36261552043365125,0.02,0.02,0.2,0.8,0.14,1.0,1.0,0.02,0.007252310408673025,0.0038915882069506373,0.0031132705655605103,0.00858559656199314
