Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
167.4,0.8358042907864732,0.09294340625545958,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05223776817415458,0.00971031221857793,0.021830275390533734,0.0029044814454831118,0.0066758396502723276,0.00026995239894898133
167.7,0.842031140234089,0.09173201987160044,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05262694626463056,0.009655152161057478,0.0221567637851225,0.002866625620987514,0.006637917110727017,0.00026296135842886556
168.0,0.8482932209839388,0.09052287643438543,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.053018326311496174,0.009598742802906988,0.0224875433989783,0.0028288398885745448,0.006599135676998555,0.0002560747236860942
168.29999999999998,0.8545902714619316,0.08931622471804367,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05341189196637072,0.009541097090968478,0.02282264162741806,0.0027911320224388646,0.006559504250040828,0.00024929337493387733
168.6,0.8609220125555154,0.08811231326264492,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05380762578471971,0.009482228758124786,0.023162084740707467,0.0027535097894576537,0.00651903227121079,0.00024261811714045223
168.9,0.867288147310738,0.08691139028715938,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.054205509206921125,0.009422152332793867,0.023505897827052886,0.0027159809464737308,0.006477729728795783,0.00023604968005146696
169.2,0.8736883905640822,0.08571367411168879,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05460552441025514,0.009360880247996951,0.023854106368951758,0.0026785523159902746,0.006435605170497904,0.00022958856030389963
169.5,0.8801223967341865,0.08451942390949857,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.055007649795886654,0.009298429742727573,0.024206732288535274,0.0026412319971718303,0.006392670448125207,0.00022323540681229746
169.79999999999998,0.8865898153162963,0.08332888465017561,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05541186345726852,0.00923481755656402,0.024563796894455762,0.002604027645317988,0.0063489370701377635,0.00021699071928257103
170.1,0.893090279215622,0.08214229820787326,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.055818142450976375,0.009170061005235302,0.02492532021341993,0.0025669468189960395,0.00630441694109927,0.00021085491108972435
170.4,0.8996234024772615,0.08095990521233579,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05622646265482884,0.009104178173919762,0.0252913208213989,0.0025299970378854933,0.006259122494569836,0.00020482832037469986
170.7,0.9061887800081329,0.07978194493746087,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0566367987505083,0.009037187918694211,0.025661815781644632,0.002493185779295652,0.00621306669410227,0.00019891121056262617
171.0,0.9127859872989074,0.07860865518986197,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05704912420618171,0.008969109867214692,0.026036820581538785,0.0024565204746831867,0.006166263033710101,0.00019310377096120668
171.29999999999998,0.9194145801459351,0.07744027219743206,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.057463411259120946,0.008899964418598617,0.026416349068278944,0.002420008506169752,0.006118725537786548,0.00018740611743788652
171.6,0.9260741235336666,0.07627702085316387,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05787963272085416,0.008829771904044117,0.026800415071207773,0.002383656901661371,0.006070468184030331,0.0001818182471948124
