Time,P_10,X_1000,T_Cancer_Cell_Total,T_ast,X_Complex,P_Perforin,C_Cancer_Uncomplexed,E_CTL,k,k_1,k_2,k_3,k_4,k_5,k_6,k_p,k_m,k_m_1,k_m_2,E_init,Perc_Lysis,ModelValue_11,compartment,X_Complex_Formation,X_Complex_Dissociation,X_Complex_Apoptosis,P_Production,P_Apoptosis_Perforin,C_Growth,C_Carrying_Capacity_Limit,T_Growth,T_Carrying_Capacity_Limit
7.4399999999999995,0.0016955819884284418,0.5903577774618758,0.874309700120998,1.2651920987237084,0.0005903577774618758,0.00016955819884284417,0.8737193423435361,0.9994096422225381,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.895102727642865,1.0,1.0,8.732035353344648e-05,5.9035777746187585e-08,5.9035777746187585e-08,0.0004334943914131368,0.00044443883394577297,0.030580176982023765,0.0022901564675556637,0.0442817234553298,0.004802133140018706
7.56,0.0016825041636821633,0.6008418688252609,0.8776572207587571,1.269937446456575,0.0006008418688252609,0.00016825041636821632,0.8770563788899318,0.9993991581311747,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.889728213966144,1.0,1.0,8.765294066961746e-05,6.00841868825261e-08,6.00841868825261e-08,0.00043184191072439117,0.00044269530277989334,0.030696973261147616,0.002307683675254559,0.044447810625980126,0.004838223353737938
7.68,0.0016695342810221863,0.6113656904361611,0.8810168798156702,1.2746984113509467,0.000611365690436161,0.00016695342810221862,0.880405514125234,0.9993886343095638,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.88428823866237,1.0,1.0,8.798672644002271e-05,6.113656904361611e-08,6.113656904361611e-08,0.00043019603344419976,0.00044096015610991217,0.030814192994383195,0.002325341607906353,0.04461444439728314,0.004874568119701883
7.8,0.001656670454829454,0.6219293853738878,0.8843887114561242,1.279475028429848,0.0006219293853738878,0.00016566704548294538,0.8837667820707503,0.9993780706146261,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.87878295354991,1.0,1.0,8.832171415391633e-05,6.219293853738878e-08,6.219293853738878e-08,0.0004285567355551339,0.0004392330950448938,0.030931837372476265,0.002343131175275067,0.044781625995044684,0.004911169045126681
7.92,0.0016439110163946466,0.632533097111509,0.8877727499024662,1.28426733266994,0.000632533097111509,0.00016439110163946465,0.8871402168053547,0.9993674669028885,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.87321250655637,1.0,1.0,8.865790712564468e-05,6.32533097111509e-08,6.32533097111509e-08,0.00042692399308736875,0.00043751387264791725,0.031049907588187417,0.0023610532928203553,0.04494935664344791,0.004948027745289488
8.04,0.0016312545491362616,0.6431769695167878,0.8911690294382362,1.2890753590003898,0.0006431769695167878,0.00016312545491362616,0.8905258524687194,0.9993568230304832,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.86757704147794,1.0,1.0,8.899530867496522e-05,6.431769695167878e-08,6.431769695167878e-08,0.00042529778211752715,0.00043580230438891376,0.03116840483640518,0.0023791088817454184,0.04511763756501365,0.004985145843545952
8.16,0.0016186998596092314,0.6538611468525861,0.8945775844047347,1.2938991423016548,0.0006538611468525861,0.00016186998596092313,0.893923723257882,0.9993461388531474,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.86187669825534,1.0,1.0,8.93339221266994e-05,6.538611468525862e-08,6.538611468525862e-08,0.00042367807877074793,0.0004340982616016685,0.03128733031402588,0.0023972988690097036,0.04528646998055792,0.005022524971346874
8.28,0.0016062459163806667,0.6645857737772086,0.8979984491943632,1.2987387174043077,0.0006645857737772086,0.00016062459163806666,0.897333863420586,0.9993354142262227,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.856111613494836,1.0,1.0,8.967375081006281e-05,6.645857737772087e-08,6.645857737772087e-08,0.0004220648592241881,0.00043240165612482093,0.03140668521972051,0.0024156241873239444,0.045455855109150775,0.005060166768254958
8.4,0.0015938917457373903,0.6753509953453527,0.9014316582398598,1.303594119087863,0.0006753509953453527,0.00015938917457373902,0.9007563072445145,0.9993246490046547,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.85028192129311,1.0,1.0,9.001479805758533e-05,6.753509953453527e-08,6.753509953453527e-08,0.00042045809971229383,0.00043071241291137727,0.03152647075355801,0.0024340857751223226,0.04562579416807521,0.0050980728819613845
8.52,0.0015816361218820606,0.6861569570097098,0.9048772459832102,1.3084653820796919,0.0006861569570097098,0.00015816361218820606,0.9041910890262005,0.9993138430429903,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.844387755602177,1.0,1.0,9.035706720199991e-05,6.861569570097099e-08,6.861569570097099e-08,0.00041885777654125314,0.00042903038624631505,0.03164668811591702,0.0024526845764231593,0.04579628837278922,0.005136244968302862
8.64,0.001569478392708276,0.6970038046173922,0.9083352469563253,1.3133525410535272,0.0006970038046173922,0.0001569478392708276,0.9076382431517079,0.9993029961953827,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.83842924401019,1.0,1.0,9.07005615843015e-05,6.970038046173923e-08,6.970038046173923e-08,0.0004172638660514114,0.0004273555833066918,0.03176733851030978,0.0024714215412945566,0.04596733893687346,0.00517468469127527
8.76,0.0015574176996455782,0.7078916844138778,0.9118056957037263,1.3182556306285365,0.0007078916844138779,0.0001557417699645578,0.9110978040193124,0.9992921083155861,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.832406513675746,1.0,1.0,9.104528454601593e-05,7.07891684413878e-08,7.07891684413878e-08,0.0004156763446534719,0.0004256879538263686,0.031888423140675935,0.00249029762546644,0.04613894707199878,0.005213393723051521
8.879999999999999,0.0015454524883176468,0.7188207430455966,0.9152886267338403,1.3231746853682897,0.0007188207430455966,0.00015454524883176467,0.9145698059907946,0.9992811792569544,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.82631969496298,1.0,1.0,9.139123942432853e-05,7.188207430455967e-08,7.188207430455967e-08,0.00041409518885011725,0.0004240272547225983,0.032009943209677816,0.002509313790090119,0.046311113987890146,0.005252373743998418
9.0,0.0015335823830406922,0.7297911275518846,0.9187840747029863,1.3281097397788304,0.0007297911275518846,0.00015335823830406922,0.9180542835754344,0.9992702088724481,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.820168907428457,1.0,1.0,9.1738429570467e-05,7.297911275518845e-08,7.297911275518845e-08,0.0004125203751520797,0.000422373562789899,0.032131899925140206,0.0025284710027736125,0.04648384089225907,0.005291626442686178
9.12,0.0015218067113835754,0.7408029853717621,0.9222920742695276,1.33306082830805,0.0007408029853717622,0.00015218067113835753,0.9215512712841559,0.9992591970146283,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.813954270929937,1.0,1.0,9.208685833512155e-05,7.408029853717622e-08,7.408029853717622e-08,0.0004109518801450905,0.0004207268728572883,0.03225429449494546,0.0025477702368163317,0.046657128990781754,0.005331153515908033
9.24,0.0015101241046086707,0.7518564643459806,0.925812660053963,1.3380279853446433,0.0007518564643459807,0.00015101241046086707,0.9250608035896171,0.999248143535654,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.807675908550124,1.0,1.0,9.243652906445252e-05,7.518564643459807e-08,7.518564643459807e-08,0.0004093896805069438,0.00041908698531880435,0.0323771281256366,0.002567212471013604,0.04683097948706252,0.005370956668696335
9.36,0.0014985341516270522,0.7629517127100525,0.9293458668011145,1.3430112452159706,0.0007629517127100524,0.00014985341516270522,0.9285829150884045,0.99923704828729,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.801333934350954,1.0,1.0,9.278744511629447e-05,7.629517127100525e-08,7.629517127100525e-08,0.00040783375293501135,0.00041745396326321315,0.032500402028094164,0.002586798690582237,0.04700539358255897,0.005411037614329656
9.48,0.0014870363116562721,0.7740888790993834,0.932891729272619,1.3480106421875298,0.0007740888790993834,0.00014870363116562723,0.9321176403935196,0.9992259111209006,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.794928461489185,1.0,1.0,9.313960984940787e-05,7.740888790993834e-08,7.740888790993834e-08,0.0004062840741945809,0.0004158278334001581,0.03262411741377319,0.0026065298865983483,0.047180372476563544,0.005451398074352509
9.6,0.0014756298047596855,0.7852681125500677,0.9364502822356017,1.353026210461813,0.0007852681125500677,0.00014756298047596854,0.9356650141230516,0.9992147318874499,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.788459603012875,1.0,1.0,9.349302662234321e-05,7.852681125500677e-08,7.852681125500677e-08,0.00040474062112342613,0.00041420855463326006,0.03274827549430681,0.0026264070559616714,0.04735591736616346,0.005492039778589962
9.719999999999999,0.001464313813248532,0.7964895624965971,0.9400215604810308,1.3580579841763045,0.0007964895624965971,0.00014643138132485318,0.9392250709185342,0.9992035104375034,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.781927470410853,1.0,1.0,9.384769879527125e-05,7.964895624965972e-08,7.964895624965972e-08,0.00040320337062342077,0.00041259607352860247,0.032872877482148705,0.0026464312015257773,0.04753202944617066,0.0055329644651550235
9.84,0.0014530875811623028,0.8077533787733915,0.9436055988337984,1.363105997402815,0.0008077533787733915,0.00014530875811623027,0.942797845455025,0.9991922466212266,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.775332172869092,1.0,1.0,9.420362973098586e-05,8.077533787733915e-08,8.077533787733915e-08,0.00040167229965605,0.0004109903522331818,0.032997924590925876,0.0026666033321839115,0.04770870990909853,0.005574173880466569
9.959999999999999,0.0014419504120577803,0.819059711615075,0.9472024321519171,1.3681702841462473,0.0008190597116150749,0.00014419504120577803,0.946383372440302,0.9991809402883849,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.76867381731058,1.0,1.0,9.456082279481938e-05,8.19059711615075e-08,8.19059711615075e-08,0.00040014738524272395,0.00040939136815647763,0.03312341803541057,0.0026869244628944383,0.04788595994511866,0.005615669779262469
10.08,0.0014309016958503908,0.8304087116568568,0.9508120953284271,1.3732508783427755,0.0008304087116568569,0.0001430901695850391,0.9499816866167703,0.9991695912883432,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.761952508207603,1.0,1.0,9.491928135482892e-05,8.304087116568568e-08,8.304087116568568e-08,0.000398628604463942,0.0004077991219220254,0.03324935903158696,0.0027073956147217306,0.048063780741997145,0.005657453924607613
10.2,0.0014199407818594968,0.8418005299344842,0.9544346232781521,1.3783478138590484,0.0008418005299344842,0.00014199407818594968,0.9535928227482177,0.9991581994700656,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.755168348549084,1.0,1.0,9.527900878046866e-05,8.418005299344842e-08,8.418005299344842e-08,0.0003971159344648035,0.0004062136014926126,0.03337574879618762,0.002728017814790741,0.048242173485066694,0.005699528087910054
10.32,0.00140906698920861,0.8532353178845526,0.9580700509381483,1.3834611244909003,0.0008532353178845526,0.00014090669892086101,0.9572168156202638,0.9991467646821155,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.748321439772408,1.0,1.0,9.564000844263038e-05,8.532353178845527e-08,8.532353178845527e-08,0.0003956093524546128,0.0004046347849217695,0.03350258854670924,0.002748792096318595,0.048421139357181515,0.0057418940489328794
10.44,0.0013982795683225011,0.8647132273442992,0.9617184132628565,1.3885908439615484,0.0008647132273442992,0.00013982795683225012,0.9608537000355122,0.9991352867726557,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.74141188205275,1.0,1.0,9.600228371315488e-05,8.647132273442993e-08,8.647132273442993e-08,0.000394108835708669,0.0004030626290720202,0.03362987950124293,0.002769719498615802,0.0486006795386542,0.005784553595801536
10.559999999999999,0.0013875777845406582,0.8762344105525302,0.9653797452323246,1.393737005920815,0.0008762344105525302,0.00013875777845406582,0.9645035108217721,0.9991237655894475,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.73443977369913,1.0,1.0,9.636583796564914e-05,8.762344105525302e-08,8.762344105525302e-08,0.00039261436156465284,0.00040149709341832837,0.03375762287876203,0.0027908010671625727,0.04878079520722853,0.005827508525019354
10.68,0.001376960894815489,0.8877990201497555,0.9690540818491918,1.3988996439437726,0.0008877990201497556,0.0001376960894815489,0.968166282829042,0.9991122009798502,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.727405211338947,1.0,1.0,9.673067457518044e-05,8.877990201497556e-08,8.877990201497556e-08,0.00039112590742371297,0.0003999381333403391,0.03388581989901648,0.002812037853621014,0.04896148753803205,0.005870760641478042
10.799999999999999,0.00136642829479135,0.899407209176974,0.9727414581520425,1.4040787915288717,0.000899407209176974,0.000136642829479135,0.9718420509428655,0.999100592790823,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.720308288907,1.0,1.0,9.70967969196066e-05,8.99407209176974e-08,8.99407209176974e-08,0.00038964345074493737,0.00039838574294291646,0.034014471783000294,0.0028334309159425055,0.049142757703510516,0.00591431175846353
10.92,0.0013559793112406246,0.9110591310774572,0.9764419091947893,1.409274482097242,0.0009110591310774571,0.00013559793112406245,0.9755308500637119,0.9990889408689225,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.71314909912536,1.0,1.0,9.746420837751136e-05,9.110591310774571e-08,9.110591310774571e-08,0.00038816696905359015,0.0003968398950490119,0.03414357975222992,0.002854981318278085,0.049324606873403475,0.005958163697671349
11.04,0.0013456132548806084,0.9227549396965988,0.9801554700511513,1.414486748991262,0.0009227549396965989,0.00013456132548806085,0.9792327151114547,0.9990772450603034,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.705927733140875,1.0,1.0,9.783291232864732e-05,9.227549396965989e-08,9.227549396965989e-08,0.0003866964399390684,0.0003953005563200101,0.03427314502890092,0.0028766901310336543,0.049507036214694176,0.006002318289215609
11.16,0.0013353294316258864,0.9344947892809371,0.9838821758144625,1.4197156254726446,0.0009344947892809371,0.00013353294316258865,0.9829476810251815,0.999065505210719,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.698644280476007,1.0,1.0,9.820291215391278e-05,9.344947892809371e-08,9.344947892809371e-08,0.000385231841054775,0.00039376769046640166,0.034403168835881355,0.0028985584308983455,0.049690046891542564,0.006046777371633547
11.28,0.0013251271731618483,0.9462788344795002,0.9876220616007804,1.4249611447217747,0.0009462788344795002,0.00013251271731618482,0.9866757827663009,0.9990537211655205,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.691298828810194,1.0,1.0,9.857421123565757e-05,9.462788344795003e-08,9.462788344795003e-08,0.00038377315011671123,0.0003922412672533086,0.03453365239682053,0.0029205873008924777,0.04987364006526212,0.006091542791900371
11.4,0.0013150058225774332,0.9581072303436621,0.9913751625466013,1.4302233398362074,0.000958107230343662,0.00013150058225774332,0.9904170553162577,0.9990418927696564,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.68389146410267,1.0,1.0,9.894681295745037e-05,9.58107230343662e-08,9.58107230343662e-08,0.0003823203449042127,0.0003907212583562624,0.03466459693606902,0.002942777830383981,0.05005781689426726,0.006136616405436708
11.52,0.0013049647875026979,0.9699801323302052,0.9951415137937326,1.435502243790255,0.0009699801323302052,0.00013049647875026978,0.9941715336614024,0.9990300198676698,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.67642226972824,1.0,1.0,9.932072070256228e-05,9.699801323302052e-08,9.699801323302052e-08,0.00038087340326556883,0.00038920765324970496,0.03479600367814909,0.002965131115027995,0.05024257853265893,0.00618200007578057
11.639999999999999,0.0012950034247760712,0.9818976962946713,0.9989211505188835,1.440797889516506,0.0009818976962946712,0.00012950034247760712,0.9979392528225889,0.9990181023037054,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.66889132839476,1.0,1.0,9.969593785692004e-05,9.818976962946713e-08,9.818976962946713e-08,0.00037943230310638273,0.0003877004250371179,0.03492787384879061,0.002987648256972321,0.05042792613307771,0.006227695675305653
11.76,0.001285121097972257,0.9938600784947507,1.002714107919117,1.4461103098655397,0.0009938600784947507,0.0001285121097972257,1.0017202478406224,0.9990061399215052,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.661298721233088,1.0,1.0,0.00010007246780764737,9.938600784947508e-08,9.938600784947508e-08,0.00037799702239510685,0.0003861995474297947,0.035060208674421785,0.003010330364801634,0.050613860845293894,0.006273705084898221
11.879999999999999,0.0012753171829355796,1.005867435590504,1.006520421210839,1.4514395376028335,0.001005867435590504,0.00012753171829355797,1.0055145537752483,0.9989941325644095,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.653644527750252,1.0,1.0,0.00010045031394295936,1.005867435590504e-07,1.005867435590504e-07,0.00037656753916326006,0.0003847049964364129,0.0351930093821337,0.0030331785535615105,0.05080038381609918,0.006320030193950181
12.0,0.0012655910607407696,1.0179199246439838,1.010340125631445,1.4567856054134252,0.001017919924643984,0.00012655910607407695,1.009322205706801,0.998982080075356,0.035,0.0001,0.0001,0.0001,3.0,0.003,0.63,0.097,1.0,2.2,80.0,1.0,30.645928825970394,1.0,1.0,0.00010082947965232265,1.017919924643984e-07,1.017919924643984e-07,0.0003751438315046444,0.000383216748284905,0.035326277199738035,0.0030561939447985255,0.050987496189469884,0.006366672900419279
