Time,P,Q,R,body,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.0,0.25,0.9,0.02,1.0,0.09000000000000001,0.05555555555555556,0.9090909090909091,0.02967032967032967,1.4848484848484849,5.9333333333333345
0.14,0.25558421804779136,0.9983237559667556,0.002056136215556512,1.0,0.09983237559667557,0.056100323040817066,0.14356020895690666,0.0030536168824946215,1.5182911146854396,1.517867083721254
0.28,0.26168706331462815,0.9999668267314491,0.0021156341926167636,1.0,0.09999668267314492,0.0566806142316132,0.003306358582970274,0.00314202994710548,1.554543981877497,1.554119579292319
0.42000000000000004,0.26771200011981705,0.9999673748934518,0.0021749542847092447,1.0,0.09999673748934518,0.05723864259442465,0.0032519012922080444,0.003230129082372703,1.5903339963247087,1.5899109500742208
0.56,0.27366030293662086,0.9999667509317899,0.0022340922306528462,1.0,0.099996675093179,0.05777564664802374,0.0033138884506979218,0.0033179576660916643,1.625668730058804,1.6252469311120517
0.7000000000000001,0.279534803189507,0.9999659554410759,0.0022930627874881955,1.0,0.0999965955441076,0.058292912491491856,0.003392904897338328,0.0034055376453391594,1.6605650037855622,1.6601443563288671
0.8400000000000001,0.2853381759654135,0.9999650259380444,0.002351879988532368,1.0,0.09999650259380444,0.058791619966393795,0.0034852169761176695,0.0034928898625251094,1.6950387094424777,1.6946191120194936
0.9800000000000001,0.29107295050110327,0.9999641304485366,0.002410557234494842,1.0,0.09999641304485367,0.05927285349439122,0.003574134884820845,0.0035800342253009716,1.7291048725016351,1.7286862291221974
1.12,0.29674147083273505,0.9999632544940721,0.00246910689184431,1.0,0.09999632544940722,0.059737607640304134,0.0036610977040528415,0.0036669890992705482,1.7627774182219353,1.7623596884703603
1.2600000000000002,0.30234599830600817,0.9999623843677276,0.002527541010659116,1.0,0.09999623843677276,0.06018680338363752,0.0037474668935825292,0.0037537723801290535,1.796069780597775,1.7956528719982683
1.4000000000000001,0.30788867087948824,0.9999615113433701,0.0025858710854652395,1.0,0.09999615113433702,0.06062129134448522,0.0038341086936926963,0.0038404011386358014,1.8289946606097556,1.828578451531939
1.54,0.313371481867962,0.9999606388329293,0.002644107898977063,1.0,0.09999606388329293,0.06104185622616264,0.003920684435560652,0.003926891388846013,1.8615638999573987,1.8611483300296496
1.6800000000000002,0.3187962627207189,0.9999597677813232,0.0027022611942021726,1.0,0.09999597677813232,0.061449221135259975,0.004007100413666986,0.004013257600609626,1.8937883787649903,1.8933734915935119
1.8200000000000003,0.32416493344547753,0.999958898637712,0.0027603412930024746,1.0,0.09999588986377121,0.06184407097106897,0.004093312158199336,0.004099515103443466,1.9256795031815725,1.9252649238460506
1.9600000000000002,0.3294790849519317,0.9999580301454469,0.002818357419305917,1.0,0.09999580301454469,0.062227025451221205,0.004179444387999303,0.0041856775962003405,1.957246724353566,1.956832705729067
2.1,0.3347404742944425,0.9999571618907268,0.002876319355790562,1.0,0.09999571618907269,0.06259867924456479,0.004265538168302837,0.004271759607590494,1.988500480351496,1.9880869337885645
2.24,0.33995060073086675,0.9999562942126811,0.0029342352684333323,1.0,0.0999956294212681,0.06295957450009615,0.004351559896758392,0.004357773265314493,2.0194496778213393,2.0190365604985487
2.3800000000000003,0.3451109442043067,0.9999554268882705,0.0029921134096243716,1.0,0.09999554268882706,0.06331022113453655,0.0044375317132593125,0.004443730825385309,2.0501031086381567,2.049690339520122
2.5200000000000005,0.3502229142722761,0.9999545597980242,0.0030499615871986546,1.0,0.09999545597980242,0.06365109579914176,0.00452346547908324,0.004529643883589228,2.0804691465356626,2.0800565537829283
2.66,0.3552878260098207,0.9999536930775229,0.003107786995519505,1.0,0.0999953693077523,0.063982642760754,0.004609347776692542,0.004615523124627293,2.1105556039665485,2.1101429455313916
2.8000000000000003,0.36030694005507685,0.9999528266003992,0.003165596815229103,1.0,0.09999528266003993,0.0643052788208655,0.00469519114726164,0.004701379212810521,2.140369969979386,2.1399570449361924
2.9400000000000004,0.36528149011063765,0.9999519600235132,0.003223398556836506,1.0,0.09999519600235132,0.06461939697320432,0.004781029593756861,0.004787223302339923,2.1699195735815744,2.1695063513768975
3.08,0.3702126070439736,0.9999510932738084,0.0032811988476896614,1.0,0.09999510932738084,0.0649253633593239,0.004866870349602394,0.004873065235803226,2.199211132892195,2.1987977199451354
3.22,0.375101436128654,0.9999502263050398,0.003339004583552909,1.0,0.09999502263050399,0.06522352624498426,0.00495271798857884,0.0049589152544268844,2.2282514515790792,2.227837962531503
3.3600000000000003,0.3799490204749098,0.9999493589730978,0.0033968222458949566,1.0,0.09999493589730979,0.06551421022554299,0.005038586769408183,0.005044782984141729,2.2570467264053526,2.2566335085716833
3.5000000000000004,0.3847564051295439,0.999948491248204,0.003454657340032136,1.0,0.0999948491248204,0.06579772393332005,0.005124479624697529,0.0051306766011530655,2.285603165638819,2.2851901426582577
3.6400000000000006,0.38952456358175386,0.999947623063561,0.0035125155647589856,1.0,0.09999476230635611,0.06607435680290115,0.005210403148447473,0.005216604569007626,2.3139265524426396,2.3135135997834144
3.7800000000000002,0.39425444555640154,0.9999467543152133,0.0035704024466355223,1.0,0.09999467543152134,0.06634438303398141,0.005296367606660809,0.005302575095455962,2.3420225287952734,2.3416093885214466
3.9200000000000004,0.39894695890243165,0.9999458849041281,0.003628323215977298,1.0,0.09999458849041282,0.06660806152743486,0.0053823827712258365,0.005388595948281458,2.369896487904496,2.369482739031315
4.0600000000000005,0.40360297338106144,0.9999450147516051,0.0036862834418728624,1.0,0.09999450147516052,0.0668656370462016,0.005468456396158833,0.005474675398395938,2.3975535966967163,2.3971389144472495
4.2,0.4082233317243046,0.99994414376533,0.0037442894243500135,1.0,0.099994414376533,0.0671173416789187,0.005554597576424489,0.0055608228022626565,2.4249988614995166,2.4245833922615514
4.340000000000001,0.41280883371278526,0.9999432718582575,0.0038023465665381843,1.0,0.09999432718582575,0.06736339474934247,0.005640814879647658,0.005647046184317996,2.4522370334973678,2.4518210928156394
4.48,0.4173602639017135,0.9999423989616483,0.0038604601613753927,1.0,0.09999423989616484,0.0676040050365404,0.005727115057764188,0.005733353405348276,2.4792727734166697,2.4788567649424698
4.62,0.4218783607002274,0.9999415249943677,0.00391863566550939,1.0,0.09999415249943677,0.06783936978048208,0.0058135060831320294,0.005819752569271717,2.5061104678394726,2.505695117047752
4.760000000000001,0.4263638547451234,0.9999406499049492,0.003976875841953843,1.0,0.09999406499049493,0.06806967731537082,0.005899992990596788,0.005906247779563402,2.5327544572300895,2.5323395151832018
4.9,0.4308174329154948,0.9999397736330933,0.004035184716524,1.0,0.09999397736330934,0.06829510575260335,0.005986581684169591,0.005992845015144342,2.559208822071991,2.5587938244077466
5.040000000000001,0.43523977186839413,0.9999388961207398,0.004093566264453798,1.0,0.09999388961207399,0.06851582522741743,0.006073277842417491,0.006079550179814545,2.5854775821144518,2.585061798412793
5.180000000000001,0.439631516633005,0.9999380173180945,0.004152023783238702,1.0,0.09999380173180945,0.0687319972829369,0.0061600863234396366,0.006166368170832443,2.611564569231101,2.6111468039356076
5.32,0.44399329323418596,0.9999371371429698,0.004210562786120984,1.0,0.099993713714297,0.06894377595214013,0.006247015180799008,0.006253307176165145,2.637473502333412,2.6370531104564314
5.460000000000001,0.4483257081871558,0.9999362554923645,0.004269190260130516,1.0,0.09999362554923646,0.06915130813503621,0.006334074517402772,0.006340377572569959,2.6632079843861645,2.6627855275940555
5.6000000000000005,0.45262934322314474,0.9999353722843545,0.004327911569606457,1.0,0.09999353722843546,0.06935473372799043,0.006421272348212386,0.006427587326869648,2.6887714711576702,2.6883480388869714
5.74,0.45690476769935945,0.99993448742609,0.004386732373128816,1.0,0.09999344874260901,0.06955418656794825,0.006508617760785969,0.0065149448428767675,2.7141673448897543,2.7137446578048534
5.880000000000001,0.46115252447952765,0.999933600834954,0.004445657983213254,1.0,0.09999336008349541,0.06974979409517586,0.006596118826341372,0.006602458010447305,2.739398830440923,2.7389791518376327
6.0200000000000005,0.46537314804592106,0.9999327125902415,0.0045046829097318015,1.0,0.09999327125902416,0.06994167850215127,0.0066837676346910456,0.0066901186759279335,2.764469103167469,2.76405062738144
