Time,Mdm2_p_nuc,p53_total,Mdm2_cyt,Mdm2_p_cyt,DNA_damage,kd2_0,IR,p53_ub,p53_ub_ub,p53,MDM2_total,Kf,Kr,ks53,kDNA,kdDNA,Jdna,vratio,kd53,ks2,ks2_0,kd2,kd2_,kph,kdeph,kin,kout,kd53_0,m,Js,Jdam,Jph,ampl,step,t_on,t_off,ModelValue_6,Cyt,Nuc,DNA_Damage,DNA_Repair,p53_total_production,p53_total_degradation,p53_ubiquitination_1,p53_ubiquitination_2,p53_ub_degradation,p53_ub_ub_degradation,p53_deubiquitination_1,p53_deubiquitination_2,Mdm2_cyt_production,Mdm2_cyt_phosphorylation,Mdm2_cyt_degradation,Mdm2_p_cyt_degradation,Mdm2_p_nuc_translocation_out,Mdm2_p_cyt_dephosphorylation,Mdm2_p_cyt_translocation_out,Mdm2_p_nuc_degradation,p53_total_degradation_2,Mdm2_p_cyt_translocation_in,Mdm2_p_nuc_translocation_in
163.2,0.03859013532030443,1.0114721398762172,0.1696556682272834,0.0013799145071937097,1.3538525268637085,0.018441253196209578,0.0,0.10980103069720941,0.0035479626304006622,0.8981231465486071,0.1736082584224974,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.00894041796569868,0.055,0.005563096769319194,0.3049965050845536,0.037287682369645074,0.0006039056688346517,0.0284032148376725,0.27450257674302353,0.008869906576001656,0.0037473026937815345,0.008304468697885505,0.001696556682272834,1.3799145071937097e-05,0.28942601490228326,0.008279487043162257,0.019318803100711934,0.0007116504563177243,0.028383701043205298,0.019295067660152217,0.289782046510679
164.4,0.03819031232291121,1.0365612638472792,0.17213225148100708,0.0013658089816539051,1.3403079176081492,0.018427977392101495,0.0,0.11158578550940894,0.003567895363366455,0.9214075829745039,0.1760440812841884,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009117947489098471,0.055,0.0057010869511600355,0.3096618216603563,0.037501164794735024,0.0006137218203017492,0.028562786331430154,0.27896446377352235,0.008919738408416138,0.003851534752951743,0.0082237064100877,0.0017213225148100708,1.3658089816539052e-05,0.28642734242183404,0.00819485388992343,0.01912132574315467,0.0007037702120839029,0.02854316290693164,0.019095156161455604,0.28681988614732007
165.6,0.03784210652811828,1.0612713375012868,0.17469770794854952,0.0013535384254654587,1.3265020765854354,0.01841421077895769,0.0,0.11340578097796573,0.0035926626885717594,0.9442728938347493,0.17857405347588953,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009288654171391051,0.055,0.005836992356257077,0.31445282387296014,0.037765320073119134,0.0006237317953788115,0.02876106115336122,0.28351445244491436,0.008981656721429398,0.003953331265561382,0.008153756281579768,0.0017469770794854953,1.3535384254654588e-05,0.2838157989608871,0.008121230552792753,0.01894953795651642,0.0006968325259285408,0.028741301508574076,0.01892105326405914,0.28424306934774635
166.79999999999998,0.037542341706165334,1.0855593213417074,0.17734809075055755,0.0013429898975039704,1.3124455567386468,0.018399944248157774,0.0,0.11525939333606366,0.003622112191414962,0.9666778158142287,0.18119390342847255,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009452117946512066,0.055,0.00597057626737939,0.3193638701533925,0.0380785462593168,0.0006339266633483501,0.028996819148372474,0.2881484833401592,0.009055280478537405,0.004052349617001542,0.008093951979403692,0.0017734809075055755,1.3429898975039705e-05,0.28156756279624,0.008057939385023822,0.018801858565055587,0.0006907769943387305,0.028976897531319695,0.018771170853082667,0.28202787847583377
168.0,0.03728803932400607,1.109383925900238,0.18007910865413151,0.0013340575223078647,1.2981495199513522,0.018385168895005338,0.0,0.1171446419756992,0.0036560913138604227,0.9885831926106784,0.18389903546470646,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009607947019099096,0.055,0.006101611592451309,0.3243884948578423,0.03843922734596106,0.0006442955308663456,0.029268839013109612,0.292861604939248,0.009140228284651056,0.004148299413143895,0.008043670472992865,0.0018007910865413153,1.3340575223078648e-05,0.2796602949300455,0.008004345133847188,0.018676805312310106,0.0006855469007354522,0.02924873051088338,0.018644019662003034,0.2801520796846516
169.2,0.0370764185603809,1.1327055863290072,0.18288621946960848,0.001326642523545829,1.2836256752475397,0.018369876013195674,0.0,0.11905925048390584,0.003694447430842989,1.0099518884142584,0.18668462323051305,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009755777968434508,0.055,0.006229880724809539,0.32951951067810853,0.03884575731895342,0.0006548258776614821,0.029575898907613547,0.2976481262097646,0.009236118577107473,0.004240940741200995,0.00800233330691673,0.0018288621946960849,1.3266425235458289e-05,0.27807313920285676,0.007959855141274973,0.018572995329641604,0.000681089211967544,0.02955557944674391,0.01853820928019045,0.2785949299446241
170.4,0.03690489742603003,1.1554864618206815,0.18576461606817105,0.0013206532518158997,1.2688862867838746,0.018354057165600225,0.0,0.12100065334852865,0.003737028992890658,1.0307487794792622,0.18954559581505562,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.009895276286287637,0.055,0.0063551755400137475,0.3347491662124528,0.03929654696272859,0.0006655035934169075,0.029916785602586163,0.30250163337132163,0.009342572482226644,0.004330081501009887,0.007969402569377605,0.0018576461606817105,1.3206532518158998e-05,0.27678673069522525,0.007923919510895399,0.018489145525422596,0.0006773545970479677,0.029896231943125264,0.018452448713015015,0.27733718288133896
171.6,0.03677109905657918,1.1776903465061923,0.18870939380667848,0.001316005417920959,1.2539440533795223,0.018337704122449082,0.0,0.12296615194574467,0.0037836914043942694,1.0509405031560533,0.19247680582837137,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01002613564006069,0.055,0.006477296905784058,0.3400692886282771,0.03979008487346943,0.0006763138357015957,0.030290341537878324,0.3074153798643617,0.009459228510985674,0.0044155736341696256,0.007944385266824875,0.001887093938066785,1.316005417920959e-05,0.27578324292434386,0.007896032507525755,0.018424075850893427,0.0006742975347568156,0.030269531235154155,0.01838554952828959,0.2763611377634014
172.79999999999998,0.03667283339168207,1.1992827189740707,0.19171542132632055,0.001312621348495892,1.2388121954645221,0.018320809026406464,0.0,0.12495275753528587,0.003834290180796013,1.070495671257989,0.1954728982342619,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010148079084994922,0.055,0.006596054954357389,0.3454713627073376,0.04032487059852051,0.0006872401664440723,0.03069541004236248,0.3123818938382147,0.009585725451990032,0.0044973093926598375,0.007926823823669943,0.0019171542132632056,1.3126213484958921e-05,0.27504625043761555,0.007875728090975352,0.01837669887894249,0.0006718759770262293,0.030674321446368103,0.018336416695841035,0.2756504831841373
174.0,0.03660808735124756,1.2202305990849471,0.19477760019133525,0.0013104295479304416,1.223504264489837,0.01830336425876205,0.0,0.1269573885983953,0.003888686006267919,1.089384524480284,0.19852856889601553,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01026085750983691,0.055,0.006711268294967209,0.3509464977151895,0.04089947111092777,0.0006982656372911741,0.031130875823177823,0.3173934714959883,0.009721715015669798,0.004575216582098094,0.007916304485362825,0.0019477760019133525,1.3104295479304415e-05,0.27456065513435673,0.00786257728758265,0.01834601367102618,0.0006700511576064636,0.031109488050143352,0.01830404367562378,0.2751902050653927
175.2,0.03657502909406884,1.2405024296280043,0.19789079214512129,0.0013093652032325769,1.2080341709859557,0.01828536254516625,0.0,0.12897696903542633,0.003946757488792685,1.1075787031037854,0.2016384926212918,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01036424912712695,0.055,0.0068227633629540235,0.3564855649519295,0.0415125602754327,0.0007093733296948448,0.031595767076529835,0.3224424225885658,0.009866893721981712,0.004649253839667163,0.007912451325823864,0.001978907921451213,1.3093652032325769e-05,0.2743127182055163,0.007856191219395462,0.018331112845256077,0.0006687876670850521,0.03157405991034148,0.01828751454703442,0.27496669267884116
176.4,0.03657200531085865,1.2600681494852453,0.20104984092545056,0.0013093698419645353,1.1924161775396553,0.01826679703200204,0.0,0.13100829877445005,0.004008388046162614,1.1250514626646326,0.20479734445480566,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01045806043258267,0.055,0.006930374822168848,0.3620794149945301,0.042162878547202555,0.0007205456432594753,0.032089150503554806,0.32752074693612515,0.010020970115406536,0.004719406674751386,0.00791492334513449,0.0020104984092545056,1.3093698419645353e-05,0.27429003983143985,0.007856219051787211,0.018331177787503494,0.0006680533980667556,0.032067104369300915,0.018286002655429325,0.2749676668125524
177.6,0.036597526550677634,1.2788989333480218,0.20424970144417504,0.0013103907546650933,1.1766647454619648,0.018247661191634422,0.0,0.13304794309413087,0.0040734490459119616,1.141777541207979,0.20799992730221864,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010542123687168782,0.055,0.0070339441334141195,0.36771885813807265,0.04284918554312442,0.0007317636870177197,0.032609996337048204,0.3326198577353272,0.010183622614779904,0.00478568246362421,0.007923418049296523,0.00204249701444175,1.3103907546650933e-05,0.27448144913008227,0.00786234452799056,0.018345470565311307,0.0006678192649486106,0.03258759236729569,0.018298763275338817,0.2751820584796696
178.79999999999998,0.03665026792837675,1.2969673062872686,0.20748533929216575,0.0013123811183352006,1.160794631508248,0.018227949026622458,0.0,0.135092557109637,0.004141834742193706,1.1577329144354378,0.21124107160572608,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010616298598793365,0.055,0.0071333201845799775,0.3733947492313216,0.04357037003614006,0.0007430090641030034,0.033157458028631716,0.3377313927740925,0.010354586855484266,0.004848107053618761,0.007937663715612522,0.0020748533929216577,1.3123811183352006e-05,0.2748770094628256,0.007874286710011204,0.01837333565669281,0.0006680592156105072,0.03313467793754965,0.018325133964188375,0.27560003485039214
180.0,0.03672905203034271,1.314246913268363,0.2107518377843087,0.0013152993081091797,1.144820753849915,0.01820765500291014,0.0,0.13713886979011053,0.00421345515938021,1.1728945883188722,0.2145157405611074,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010680470082263523,0.055,0.007228358022975996,0.37909789597214705,0.044325430018349606,0.0007542637838456079,0.03373081527841827,0.34284717447527635,0.010533637898450524,0.004906720438734006,0.007957422278000777,0.002107518377843087,1.3152993081091797e-05,0.27546789022757034,0.007891795848655079,0.018414190313528516,0.0006687499079524163,0.03370764127504168,0.018364526015171356,0.2762128547029277
181.2,0.03683286840424678,1.3307123656746083,0.21404438014988061,0.0013191098865055846,1.1287581582774253,0.018186774101758778,0.0,0.13918355156740117,0.004288220250222832,1.1872405938569843,0.2178190145966693,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010734547089385831,0.055,0.007318918011210345,0.38481939370788415,0.04511345906247649,0.0007655095336207064,0.034329347213158876,0.3479588789185029,0.010720550625557079,0.004961573078837769,0.007982486983409733,0.0021404438014988062,1.3191098865055846e-05,0.2762465130318508,0.007914659319033507,0.018467538411078184,0.0006698710571878445,0.034305762001782654,0.01841643420212339,0.27701307616617277
182.4,0.03696083590425389,1.3463394430825661,0.21735823475790164,0.0013237818039274947,1.1126220804594495,0.018165302004238,0.0,0.14122327812298957,0.004366049773515195,1.2007501151860613,0.22114607228877942,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01077846477329512,0.055,0.007404866936954114,0.3905504061307726,0.04593362759536871,0.0007767280296764426,0.034952411461875894,0.35305819530747395,0.010915124433787986,0.005012723735556947,0.008012678384693637,0.0021735823475790166,1.3237818039274947e-05,0.27720626928190417,0.007942690823564968,0.018532945254984924,0.0006714047465298551,0.03492839818812156,0.018480417952126946,0.2779941788247739
183.6,0.03711211238871992,1.361104679183065,0.22068882345850063,0.0013292847101911455,1.096427764055926,0.01814323496087967,0.0,0.1432547092771697,0.00444686080520587,1.2134031091006894,0.22449224899460643,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010812180417126196,0.055,0.007486075735506857,0.3962811825083493,0.046785066863987944,0.0007879009010244334,0.03559934417607559,0.35813677319292425,0.011117152013014676,0.0050602355809923946,0.008047847360202724,0.0022068882345850065,1.3292847101911455e-05,0.2783408429153994,0.007975708261146873,0.018609985942676037,0.0006733337749631188,0.03557488644164696,0.01855605619435996,0.27914978914014055
184.79999999999998,0.0372860878632775,1.3749855043777939,0.2240316607506545,0.001335597791173131,1.08019054196548,0.018120570007732865,0.0,0.14527452660213327,0.004530591786826572,1.225180385988834,0.22785299773271278,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.01083567514207129,0.055,0.007562420274077866,0.4020032149790264,0.04766712511601204,0.000799009896311733,0.036269652549440125,0.3631863165053332,0.011326479467066431,0.005104174481120796,0.008087870235555317,0.002240316607506545,1.335597791173131e-05,0.27964565897458127,0.008013586747038785,0.018698369076423832,0.0006756451654409987,0.03624473429461258,0.01864304393163875,0.2804755361463575
186.0,0.03748230380296135,1.3879600694051244,0.2273823860160397,0.001342706148256894,1.0639257545644785,0.018097304972282346,0.0,0.1472794288181567,0.004617194201612557,1.236063446385355,0.23122391241782736,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010848952193467234,0.055,0.0076337803817281835,0.40770844943093154,0.048579276195021184,0.0008100368584998618,0.03696294818100933,0.36819857204539175,0.011542985504031393,0.005144606515147022,0.00813264952956768,0.002273823860160397,1.342706148256894e-05,0.28111727852221013,0.008056236889541364,0.018797886075596515,0.0006783286829859299,0.03693755361290046,0.018741151901480676,0.2819682911339477
187.2,0.037700380701282066,1.400006973661389,0.23073676068905966,0.0013505954740427783,1.0476486858910896,0.018073438499047023,0.0,0.1492663317068516,0.0047066281236023445,1.246034013830935,0.23460071487652126,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010852034550982728,0.055,0.007700038355137639,0.41338841885592076,0.049521098274842974,0.0008209648243876838,0.03767891144349857,0.37316582926712905,0.011766570309005861,0.005181595497976107,0.008182114166779672,0.0023073676068905966,1.3505954740427784e-05,0.28275285525961547,0.00810357284425667,0.018908336636598896,0.0006813755119952807,0.037653024988818756,0.018850190350641033,0.28362504954898343
188.4,0.03794005428431622,1.4111055869735842,0.23409066164339337,0.0013592565383481131,1.0313746285434342,0.018048970266531808,0.0,0.15123202252908785,0.004798852720619314,1.255074711723877,0.23797925513402923,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.010844967854316842,0.055,0.0077610807283547125,0.41903490370435253,0.050492210069668635,0.0008317761239099831,0.03841721545491792,0.3780800563227196,0.011997131801548285,0.0052152025669078,0.008236216358205926,0.0023409066164339336,1.3592565383481131e-05,0.2845504071323716,0.008155539230088679,0.019029591536873586,0.0006847789116882261,0.038390821764954515,0.01897002714215811,0.28544387305310376
