Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
650.0,0.7613969371608367,0.10157617712142075,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08965266408724228,0.07613969371608367,0.016704895669588573,0.010157617712142075,0.006187183211900513,0.013921162226776156
660.0,0.7574223705026102,0.10508048448119953,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08968195558434823,0.07574223705026102,0.017215909059492926,0.010508048448119953,0.0063672247719450325,0.01432625573687632
670.0,0.7536695089335965,0.10838584615706882,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897067068269541,0.07536695089335965,0.017693928753006,0.010838584615706883,0.0065349685958840335,0.014703679340739071
680.0,0.7501459293353526,0.11148614511077046,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08972737911842511,0.07501459293353527,0.01813877935317944,0.011148614511077046,0.006690470234570792,0.015053558027784282
690.0,0.7468549624114864,0.11437899756274952,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08974444623997753,0.07468549624114865,0.0185507980573502,0.011437899756274954,0.006833961754031265,0.015376413946570343
700.0,0.7437962576449082,0.11706524010165914,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08975837281537001,0.07437962576449082,0.018930740182561672,0.011706524010165914,0.006965814999033336,0.015673083747825008
710.0,0.7409664677825333,0.11954834982613384,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08976957980359873,0.07409664677825333,0.019279682005998413,0.011954834982613384,0.007086505479992082,0.01594463732998218
720.0,0.7383594819055157,0.12183418245806275,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08977846074514287,0.07383594819055157,0.0195989744118053,0.012183418245806276,0.007196593907049383,0.01619233629086111
730.0,0.7359670583935696,0.1239303482914356,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08978540709049694,0.07359670583935696,0.019890150335205047,0.01239303482914356,0.007296692310219072,0.016417557697992913
740.0,0.7337792854964404,0.12584585741603085,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979077653527516,0.07337792854964405,0.02015487385070254,0.012584585741603087,0.007387446666993765,0.01662175500073597
750.0,0.7317851201571771,0.12759074291213496,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979484132329024,0.07317851201571772,0.020394888904394885,0.012759074291213496,0.007469520570632014,0.016806421283922034
760.0,0.7299728166888213,0.12917557967926385,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897978464103317,0.07299728166888213,0.020611956623840334,0.012917557967926386,0.007543572939670682,0.01697303911425903
770.0,0.7283301994445004,0.13061129953962974,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979998525005692,0.07283301994445004,0.020807834517571695,0.013061129953962976,0.007610252307472314,0.017123067691812707
780.0,0.7268453079137887,0.1319086228197583,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980140725166279,0.07268453079137886,0.020984204337712385,0.01319086228197583,0.007670173085592882,0.017257889442583982
790.0,0.7255057924279213,0.13307840034660454,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0898023218502417,0.07255057924279214,0.021142724935588608,0.013307840034660455,0.00772393202388028,0.01737884705373063
800.0,0.7242997234461421,0.13413114855008032,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.089802876513345,0.07242997234461422,0.02128497363173659,0.013413114855008033,0.007772092304026927,0.017487207684060587
810.0,0.7232156202123701,0.13507704995014236,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980315014613793,0.072321562021237,0.021412451456258832,0.013507704995014237,0.00781518659649196,0.01758416984210691
820.0,0.7222430263445964,0.1359254975251512,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980313505618473,0.07222430263445964,0.021526526475739067,0.013592549752515122,0.007853699415196813,0.01767082368419283
830.0,0.7213716150620824,0.13668550935757434,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0898029328544273,0.07213716150620823,0.021628495245029827,0.013668550935757435,0.007888083731268543,0.01774818839535422
840.0,0.7205917868247065,0.13736543354053915,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980264056227875,0.07205917868247065,0.02171954617769322,0.013736543354053915,0.007918752256234207,0.017817192576526964
850.0,0.7198945539788304,0.13797309952624734,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980232838430328,0.07198945539788304,0.021800783007783025,0.013797309952624735,0.00794608663556197,0.017878694930014427
860.0,0.7192721214983715,0.13851554044124054,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980192541064425,0.07192721214983715,0.02187318976682903,0.013851554044124054,0.007970429330693165,0.01793346599405962
870.0,0.7187168349141333,0.13899935780066078,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980150838473161,0.07187168349141333,0.021937683696461173,0.013899935780066078,0.007992094279487045,0.01798221212884585
880.0,0.7182218366603031,0.13943059483116943,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0898010735111608,0.07182218366603031,0.02199509885311352,0.013943059483116943,0.008011367832502487,0.018025577623130593
890.0,0.71778076523342,0.13981473976633982,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980067238719247,0.071778076523342,0.022046189044074203,0.013981473976633983,0.00802850647203159,0.01806413956207108
900.0,0.7173879036654945,0.1401567389603262,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980034008585226,0.07173879036654945,0.022091630513919835,0.014015673896032622,0.00804373993178723,0.018098414846521266
910.0,0.7170384891507582,0.14046102452413356,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979994359899131,0.07170384891507582,0.022132025806565814,0.014046102452413356,0.008057276864748187,0.01812887294568342
920.0,0.7167280473535335,0.14073145569046216,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979951215672306,0.07167280473535335,0.022167898985176224,0.014073145569046217,0.008069294515059623,0.01815591265888415
930.0,0.7164522253370985,0.14097169761307465,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897991170629005,0.07164522253370985,0.022199745887743785,0.014097169761307466,0.008079958917154871,0.018179907563598458
940.0,0.7162071545977157,0.14118501570650083,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979881581349712,0.07162071545977157,0.022228007041871452,0.014118501570650083,0.008089417469678941,0.018201189306777617
950.0,0.715989355661611,0.14137453296165764,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897985628439372,0.0715989355661611,0.0222531016630626,0.014137453296165765,0.008097812860974277,0.01822007893719212
960.0,0.7157959837523107,0.14154278612877816,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979832907223198,0.07157959837523108,0.022275370007934392,0.014154278612877817,0.008105260627207336,0.018236836411216505
970.0,0.7156246261977988,0.14169198712502407,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897980582301182,0.07156246261977987,0.022295108075485844,0.014169198712502407,0.008111862025725494,0.01825168955788236
980.0,0.715472595673097,0.1418243658096028,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979780647356758,0.0715472595673097,0.02231261407175161,0.014182436580960281,0.008117715770838987,0.018264860484387725
990.0,0.7153377140958933,0.14194179590729997,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979758484068873,0.07153377140958933,0.022328138100002202,0.014194179590729997,0.008122905585519504,0.01827653756741888
1000.0,0.715217947108396,0.1420459912473419,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979742177042935,0.07152179471083961,0.022341908678482375,0.014204599124734192,0.008127507380392087,0.018286891605882195
