Time,N,S,T,a,d,u1,u2,r1,e1,r2,e2,Q1,Q2,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death
48.0,0.12976309297207347,0.10133398873983351,0.3236537578045155,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020266797747966704,0.0026298823604156128,0.01639856312448379,0.0021039058883324906,0.003892892789162204,0.013118850499587033,0.009062305218526434
48.800000000000004,0.12833292201973,0.10050568227192568,0.32687169987629344,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020101136454385134,0.00257963757710856,0.016426231605725497,0.002063710061686848,0.0038499876605919002,0.013140985284580398,0.009152407596536216
49.6,0.12690530968460642,0.09970804053721671,0.33003577478372487,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001994160810744334,0.002530695952484156,0.01645361020543368,0.0020245567619873246,0.0038071592905381925,0.013162888164346947,0.009241001693944297
50.400000000000006,0.12548100466253911,0.09893976382783423,0.3331470137803288,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001978795276556685,0.0024830121932381973,0.016480743431686984,0.001986409754590558,0.003764430139876173,0.013184594745349587,0.009328116385849206
51.2,0.12406070910158071,0.09819958517164787,0.33620644445380937,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019639917034329573,0.0024365420339751407,0.016507666688699376,0.001949233627180113,0.003721821273047421,0.013206133350959501,0.009413780444706662
52.0,0.12264508333744506,0.09748627539943894,0.3392150837003552,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019497255079887789,0.002391242474124262,0.016534407534628277,0.0019129939792994098,0.0036793525001233515,0.013227526027702623,0.009498022343609946
52.800000000000004,0.1212347407572156,0.09679862300483194,0.34217395676639917,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001935972460096639,0.0023470711931292496,0.016560983921551167,0.0018776569545033998,0.003637042222716468,0.013248787137240935,0.009580870789459177
53.6,0.11983025924309018,0.09613547518222347,0.3450840579489022,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019227095036444695,0.0023039877827087003,0.016587409944363824,0.0018431902261669604,0.0035949077772927055,0.01326992795549106,0.009662353622569262
54.400000000000006,0.11843217265633339,0.09549570554788724,0.34794638120600796,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019099141109577447,0.002261952777477151,0.01661369258305093,0.0018095622219817212,0.0035529651796900015,0.013290954066440744,0.009742498673768222
55.2,0.11704098207291352,0.09487824259403646,0.3507618909128457,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018975648518807292,0.0022209285381116326,0.016639835889385963,0.0017767428304893062,0.003511229462187406,0.013311868711508773,0.00982133294555968
56.0,0.11565715055879854,0.09428205328967308,0.35353153795990105,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018856410657934616,0.0021808787264632774,0.016665839650757738,0.001744702981170622,0.003469714516763956,0.01333267172060619,0.00989888306287723
56.800000000000004,0.11428110841598538,0.09370615324589147,0.35625624855869364,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018741230649178295,0.002141768611667733,0.016691701311123675,0.0017134148893341865,0.0034284332524795614,0.01335336104889894,0.009975174959643422
57.6,0.11291325624122993,0.09314960276396317,0.3589369255257655,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018629920552792633,0.002103564993131231,0.016717416015021642,0.0016828519945049848,0.003387397687236898,0.013373932812017316,0.010050233914721434
58.400000000000006,0.11155396132704844,0.09261150695796554,0.36157445035683616,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018522301391593107,0.002066236093125713,0.016742977362522348,0.0016529888745005707,0.003346618839811453,0.013394381890017877,0.010124084609991413
59.2,0.110203573260996,0.09209101345480983,0.3641696756760326,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018418202690961966,0.0020297517495893006,0.016768377251257623,0.001623801399671441,0.00330610719782988,0.0134147018010061,0.010196750918928913
60.0,0.10886239787122634,0.09158731757586246,0.3667234367785548,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001831746351517249,0.00199408300118038,0.01679360793337461,0.0015952664009443044,0.00326587193613679,0.013434886346699686,0.010268256229799533
60.800000000000004,0.10753072267065193,0.09109965396840215,0.3692365430561696,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001821993079368043,0.0019592023252537217,0.016818660652453035,0.0015673618602029776,0.003225921680119558,0.013454928521962431,0.01033862320557275
61.6,0.10620882546645646,0.09062729175198964,0.3717097767471103,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018125458350397928,0.0019250836424369393,0.01684352519216365,0.0015400669139495518,0.0031862647639936937,0.013474820153730919,0.01040787374891909
62.400000000000006,0.10489692927394205,0.09016955593443787,0.3741439027488903,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018033911186887575,0.0018917019063034982,0.016868194783222476,0.0015133615250427987,0.0031469078782182616,0.01349455582657798,0.010476029276968928
63.2,0.103595261245211,0.08972579191852495,0.37653966191749777,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001794515838370499,0.0018590333708466068,0.01689265967714057,0.0014872266966772857,0.00310785783735633,0.013514127741712456,0.010543110533689937
