Time,aRel,a,b,k1,k2,k3,k4,Brain,Loss_of_intracellular_choline,Abeta_formation_from_APP,Effect_of_extracellular_ACh,Decrease_in_the_extracellular_concentration_of_beta_amyloid
6.6,0.9955114565081421,49.7755728254071,0.1936557999069914,0.007,0.24,0.0042,0.01,1.0,0.06747529859933042,0.24,0.20905740586670982,0.001936557999069914
6.75,0.9953067791777034,49.76533895888517,0.19800666288487387,0.007,0.24,0.0042,0.01,1.0,0.06897708086208419,0.24,0.20901442362731767,0.0019800666288487387
6.8999999999999995,0.9950975978067134,49.754879890335665,0.2023575172059431,0.007,0.24,0.0042,0.01,1.0,0.07047791774441763,0.24,0.20897049553940977,0.002023575172059431
7.05,0.9948839150835299,49.744195754176495,0.20670850396628554,0.007,0.24,0.0042,0.01,1.0,0.07197783799746314,0.24,0.20892562216754126,0.0020670850396628552
7.199999999999999,0.9946657335955781,49.73328667977891,0.2110597638678052,0.007,0.24,0.0042,0.01,1.0,0.07347687020102799,0.24,0.2088798040550714,0.002110597638678052
7.35,0.9944430558293491,49.72215279146746,0.215411437218224,0.007,0.24,0.0042,0.01,1.0,0.07497504276075893,0.24,0.2088330417241633,0.0021541143721822403
7.5,0.9942158864017059,49.71079432008529,0.21976367819654496,0.007,0.24,0.0042,0.01,1.0,0.07647238904097702,0.24,0.2087853361443582,0.0021976367819654496
7.6499999999999995,0.9939842263088999,49.699211315445,0.2241166180851326,0.007,0.24,0.0042,0.01,1.0,0.07796893413061122,0.24,0.20873668752486899,0.0022411661808513263
7.8,0.9937480777867794,49.687403889338974,0.228470396342614,0.007,0.24,0.0042,0.01,1.0,0.07946470601882973,0.24,0.20868709633522367,0.00228470396342614
7.949999999999999,0.9935074430591555,49.67537215295778,0.23282515260177913,0.007,0.24,0.0042,0.01,1.0,0.08095973271443795,0.24,0.20863656304242265,0.0023282515260177913
8.1,0.9932623242563148,49.66311621281574,0.23718102614860165,0.007,0.24,0.0042,0.01,1.0,0.08245404205565025,0.24,0.2085850880938261,0.0023718102614860167
8.25,0.9930127234150191,49.65063617075096,0.24153815592223873,0.007,0.24,0.0042,0.01,1.0,0.08394766170734433,0.24,0.208532671917154,0.0024153815592223874
8.4,0.9927586424785058,49.63793212392529,0.24589668051503116,0.007,0.24,0.0042,0.01,1.0,0.08544061915832561,0.24,0.20847931492048621,0.002458966805150312
8.549999999999999,0.9925000832964873,49.62500416482437,0.2502567381725032,0.007,0.24,0.0042,0.01,1.0,0.08693294171860085,0.24,0.20842501749226233,0.002502567381725032
8.7,0.992237047625152,49.6118523812576,0.25461846679336275,0.007,0.24,0.0042,0.01,1.0,0.08842465651666118,0.24,0.2083697800012819,0.0025461846679336276
8.85,0.9919695371984604,49.59847685992302,0.25898200441205715,0.007,0.24,0.0042,0.01,1.0,0.08991579067077528,0.24,0.20831360281167666,0.0025898200441205714
9.0,0.9916975557024919,49.58487778512459,0.26334750256151085,0.007,0.24,0.0042,0.01,1.0,0.0914063761067121,0.24,0.20825648669752325,0.0026334750256151087
9.15,0.9914211032375185,49.571055161875925,0.26771508879141165,0.007,0.24,0.0042,0.01,1.0,0.09289643603901905,0.24,0.20819843167987886,0.0026771508879141165
9.299999999999999,0.9911401813112128,49.55700906556064,0.2720849004631707,0.007,0.24,0.0042,0.01,1.0,0.09438599715198862,0.24,0.20813943807535468,0.002720849004631707
9.45,0.9908547913453714,49.54273956726857,0.27645707464315333,0.007,0.24,0.0042,0.01,1.0,0.0958750859540227,0.24,0.208079506182528,0.0027645707464315334
9.6,0.9905649346759157,49.52824673379578,0.2808317481026788,0.007,0.24,0.0042,0.01,1.0,0.09736372877498863,0.24,0.20801863628194228,0.002808317481026788
9.75,0.9902706125528912,49.513530627644556,0.28520905731802026,0.007,0.24,0.0042,0.01,1.0,0.098851951763582,0.24,0.20795682863610712,0.002852090573180203
9.9,0.9899718261404677,49.49859130702339,0.28958913847040507,0.007,0.24,0.0042,0.01,1.0,0.1003397808846971,0.24,0.20789408348949823,0.0028958913847040506
10.049999999999999,0.9896685765169403,49.483428825847014,0.2939721274460144,0.007,0.24,0.0042,0.01,1.0,0.10182724191680377,0.24,0.20783040106855744,0.0029397212744601445
10.2,0.9893608646747275,49.468043233736374,0.2983581598359836,0.007,0.24,0.0042,0.01,1.0,0.10331436044933126,0.24,0.20776578158169276,0.0029835815983598364
10.35,0.9890486916857516,49.45243458428758,0.3027473720773938,0.007,0.24,0.0042,0.01,1.0,0.10480116229255602,0.24,0.20770022525400783,0.0030274737207739376
10.5,0.9887320597465248,49.43660298732624,0.30713990866360413,0.007,0.24,0.0042,0.01,1.0,0.10628767608316368,0.24,0.2076337325467702,0.0030713990866360415
10.65,0.9884109686557445,49.42054843278723,0.3115358978422462,0.007,0.24,0.0042,0.01,1.0,0.10777392449505209,0.24,0.20756630341770635,0.0031153589784224623
10.799999999999999,0.9880854191551539,49.404270957757696,0.3159354746647047,0.007,0.24,0.0042,0.01,1.0,0.10925993256852003,0.24,0.20749793802258232,0.0031593547466470468
10.95,0.9877554119062469,49.38777059531235,0.3203387739261372,0.007,0.24,0.0042,0.01,1.0,0.1107457251561338,0.24,0.20742863650031185,0.003203387739261372
11.1,0.9874209474902687,49.37104737451343,0.3247459301654744,0.007,0.24,0.0042,0.01,1.0,0.11223132692016045,0.24,0.2073583989729564,0.003247459301654744
11.25,0.9870820264082145,49.35410132041073,0.32915707766541963,0.007,0.24,0.0042,0.01,1.0,0.11371676233000597,0.24,0.20728722554572504,0.0032915707766541964
11.4,0.9867386490808319,49.336932454041595,0.33357235045244943,0.007,0.24,0.0042,0.01,1.0,0.11520205565965873,0.24,0.20721511630697467,0.0033357235045244943
11.549999999999999,0.9863908158486183,49.319540792430914,0.3379918822968131,0.007,0.24,0.0042,0.01,1.0,0.11668723098513728,0.24,0.20714207132820983,0.003379918822968131
11.7,0.9860385269718226,49.30192634859113,0.34241580671253313,0.007,0.24,0.0042,0.01,1.0,0.11817231218194307,0.24,0.20706809066408274,0.0034241580671253314
11.85,0.9856817828614425,49.28408914307212,0.34684425834572297,0.007,0.24,0.0042,0.01,1.0,0.11965732342951343,0.24,0.2069931744009029,0.0034684425834572295
12.0,0.9853205845920593,49.266029229602964,0.35127737605677073,0.007,0.24,0.0042,0.01,1.0,0.1211422903355777,0.24,0.20691732276433245,0.003512773760567707
12.15,0.9849549314796207,49.24774657398103,0.35571528836259453,0.007,0.24,0.0042,0.01,1.0,0.12262723461640149,0.24,0.20684053561072033,0.0035571528836259455
12.299999999999999,0.9845848235398893,49.229241176994464,0.3601581282121401,0.007,0.24,0.0042,0.01,1.0,0.12411217948927238,0.24,0.20676281294337673,0.0036015812821214013
12.45,0.9842102607129938,49.21051303564969,0.36460602832586403,0.007,0.24,0.0042,0.01,1.0,0.12559714796864474,0.24,0.20668415474972868,0.0036460602832586405
12.6,0.9838312428634292,49.19156214317146,0.3690591211957332,0.007,0.24,0.0042,0.01,1.0,0.12708216286362908,0.24,0.20660456100132013,0.003690591211957332
12.75,0.9834477697800565,49.17238848900283,0.3735175390852252,0.007,0.24,0.0042,0.01,1.0,0.12856724677548495,0.24,0.20652403165381186,0.0037351753908522523
12.9,0.9830598411761029,49.15299205880515,0.3779814140293283,0.007,0.24,0.0042,0.01,1.0,0.1300524220951166,0.24,0.2064425666469816,0.003779814140293283
13.049999999999999,0.9826674566891619,49.13337283445809,0.3824508778345412,0.007,0.24,0.0042,0.01,1.0,0.13153771100057207,0.24,0.20636016590472397,0.003824508778345412
13.2,0.9822706158811926,49.11353079405963,0.38692606207887337,0.007,0.24,0.0042,0.01,1.0,0.13302313545454483,0.24,0.20627682933505043,0.0038692606207887336
13.35,0.9818693185898638,49.09346592949319,0.39140709979082455,0.007,0.24,0.0042,0.01,1.0,0.1345087178269981,0.24,0.2061925569038714,0.003914070997908246
13.5,0.981463565097136,49.0731782548568,0.3958941262549999,0.007,0.24,0.0042,0.01,1.0,0.13599448119433677,0.24,0.20610734867039854,0.00395894126255
13.65,0.9810533540580404,49.05266770290202,0.4003872691142646,0.007,0.24,0.0042,0.01,1.0,0.13748044565034098,0.24,0.2060212043521885,0.004003872691142646
13.799999999999999,0.9806386848140787,49.03193424070393,0.404886659424897,0.007,0.24,0.0042,0.01,1.0,0.13896663241901885,0.24,0.2059341238109565,0.00404886659424897
13.95,0.9802195566360453,49.010977831802265,0.4093924280382325,0.007,0.24,0.0042,0.01,1.0,0.1404530625056266,0.24,0.2058461068935695,0.0040939242803823255
14.1,0.9797959687240285,48.989798436201426,0.4139047056006629,0.007,0.24,0.0042,0.01,1.0,0.14193975669420236,0.24,0.20575715343204598,0.004139047056006629
14.25,0.9793679202074099,48.9683960103705,0.4184236225536368,0.007,0.24,0.0042,0.01,1.0,0.14342673554510196,0.24,0.20566726324355608,0.004184236225536368
14.399999999999999,0.9789354101448644,48.94677050724322,0.4229493091336595,0.007,0.24,0.0042,0.01,1.0,0.14491401939253612,0.24,0.2055764361304215,0.004229493091336595
14.549999999999999,0.9784984375243603,48.924921876218015,0.42748189537229314,0.007,0.24,0.0042,0.01,1.0,0.14640162834210932,0.24,0.20548467188011565,0.004274818953722932
14.7,0.9780570012631594,48.90285006315797,0.43202151109615633,0.007,0.24,0.0042,0.01,1.0,0.14788958226835988,0.24,0.20539197026526346,0.004320215110961563
14.85,0.9776111009979473,48.88055504989737,0.4365682889891585,0.007,0.24,0.0042,0.01,1.0,0.14937790198081846,0.24,0.20529833120956892,0.004365682889891585
15.0,0.9771607366765285,48.858036833826425,0.4411223630100709,0.007,0.24,0.0042,0.01,1.0,0.15086660862119416,0.24,0.20520375470207097,0.004411223630100709
15.149999999999999,0.9767059059312909,48.835295296564546,0.4456838582131103,0.007,0.24,0.0042,0.01,1.0,0.1523557197732461,0.24,0.2051082402455711,0.004456838582131103
15.299999999999999,0.9762466075142895,48.812330375714474,0.4502529040609707,0.007,0.24,0.0042,0.01,1.0,0.15384525453954281,0.24,0.2050117875780008,0.004502529040609707
15.45,0.9757828401108631,48.789142005543155,0.4548296298268664,0.007,0.24,0.0042,0.01,1.0,0.15533523178566128,0.24,0.20491439642328124,0.004548296298268664
15.6,0.9753146023393175,48.76573011696588,0.4594141645933062,0.007,0.24,0.0042,0.01,1.0,0.15682567013727958,0.24,0.20481606649125667,0.004594141645933062
15.75,0.974841892750609,48.74209463753045,0.464006637250866,0.007,0.24,0.0042,0.01,1.0,0.1583165879772678,0.24,0.2047167974776279,0.00464006637250866
15.899999999999999,0.9743647098280275,48.71823549140137,0.4686071764969629,0.007,0.24,0.0042,0.01,1.0,0.15980800344277807,0.24,0.20461658906388575,0.004686071764969628
16.05,0.9738830519868809,48.694152599344044,0.4732159108346282,0.007,0.24,0.0042,0.01,1.0,0.16129993442233279,0.24,0.20451544091724497,0.004732159108346282
16.2,0.9733969175741778,48.66984587870889,0.47783296857128077,0.007,0.24,0.0042,0.01,1.0,0.16279239855291128,0.24,0.20441335269057734,0.004778329685712808
16.349999999999998,0.9729063048683118,48.64531524341559,0.48245847781750084,0.007,0.24,0.0042,0.01,1.0,0.1642854132170353,0.24,0.20431032402234545,0.004824584778175009
16.5,0.9724112120787438,48.62056060393719,0.48709256648580307,0.007,0.24,0.0042,0.01,1.0,0.16577899553985206,0.24,0.2042063545365362,0.0048709256648580305
16.65,0.9719116373456871,48.59558186728435,0.49173536228940984,0.007,0.24,0.0042,0.01,1.0,0.16727316238621623,0.24,0.20410144384259427,0.0049173536228940985
16.8,0.9714075787397892,48.570378936989464,0.4963869927410253,0.007,0.24,0.0042,0.01,1.0,0.16876793035776966,0.24,0.20399559153535574,0.004963869927410254
16.95,0.9708990342618171,48.54495171309085,0.5010475851516079,0.007,0.24,0.0042,0.01,1.0,0.17026331579001905,0.24,0.20388879719498157,0.0050104758515160785
17.099999999999998,0.970386001842339,48.51930009211695,0.5057172666291444,0.007,0.24,0.0042,0.01,1.0,0.17175933474941205,0.24,0.20378106038689117,0.005057172666291444
17.25,0.9698684806322558,48.49342403161279,0.5103961684967895,0.007,0.24,0.0042,0.01,1.0,0.1732560047611771,0.24,0.2036723809327737,0.005103961684967895
17.4,0.9693464730802,48.46732365401,0.515084433404944,0.007,0.24,0.0042,0.01,1.0,0.17475334760085848,0.24,0.203562759346842,0.005150844334049441
17.55,0.9688199728453291,48.44099864226645,0.5197821739491323,0.007,0.24,0.0042,0.01,1.0,0.17625137307780955,0.24,0.20345219429751907,0.005197821739491323
17.7,0.9682889778144559,48.414448890722795,0.524489517235545,0.007,0.24,0.0042,0.01,1.0,0.1777500964814412,0.24,0.20334068534103572,0.0052448951723554505
17.849999999999998,0.9677534858174542,48.38767429087271,0.5292065902120773,0.007,0.24,0.0042,0.01,1.0,0.1792495328383574,0.24,0.20322823202166537,0.0052920659021207725
18.0,0.9672134946272378,48.36067473136189,0.5339335196681156,0.007,0.24,0.0042,0.01,1.0,0.1807496969098867,0.24,0.2031148338717199,0.005339335196681156
18.15,0.9666690019597404,48.33345009798702,0.5386704322343269,0.007,0.24,0.0042,0.01,1.0,0.18225060318961256,0.24,0.20300049041154547,0.005386704322343268
18.3,0.9661200054738953,48.306000273694764,0.5434174543824455,0.007,0.24,0.0042,0.01,1.0,0.18375226590090246,0.24,0.202885201149518,0.005434174543824455
18.45,0.9655665027716159,48.2783251385808,0.5481747124250614,0.007,0.24,0.0042,0.01,1.0,0.185254698994436,0.24,0.20276896558203933,0.0054817471242506145
18.599999999999998,0.9650084913977749,48.25042456988874,0.5529423325154086,0.007,0.24,0.0042,0.01,1.0,0.18675791614573145,0.24,0.20265178319353272,0.005529423325154086
18.75,0.9644459688401841,48.222298442009205,0.5577204406471524,0.007,0.24,0.0042,0.01,1.0,0.18826193075267106,0.24,0.20253365345643864,0.0055772044064715245
18.9,0.9638789325295748,48.19394662647874,0.5625091626541773,0.007,0.24,0.0042,0.01,1.0,0.1897667559330247,0.24,0.2024145758312107,0.005625091626541773
19.05,0.9633073798395771,48.16536899197886,0.5673086242103754,0.007,0.24,0.0042,0.01,1.0,0.19127240452197222,0.24,0.2022945497663112,0.0056730862421037545
19.2,0.9627313080867002,48.13656540433501,0.572118950829434,0.007,0.24,0.0042,0.01,1.0,0.192778889069624,0.24,0.20217357469820701,0.00572118950829434
19.349999999999998,0.9621507145303115,48.10753572651558,0.5769402678646234,0.007,0.24,0.0042,0.01,1.0,0.19428622183853986,0.24,0.2020516500513654,0.005769402678646234
19.5,0.9615655963726174,48.07827981863087,0.5817727005085853,0.007,0.24,0.0042,0.01,1.0,0.1957944148012461,0.24,0.20192877523824965,0.005817727005085854
19.65,0.9609759511953802,48.04879755976901,0.5866163750066918,0.007,0.24,0.0042,0.01,1.0,0.19730348013559454,0.24,0.2018049497510298,0.005866163750066919
19.8,0.9603817837068432,48.01908918534216,0.5914714374046822,0.007,0.24,0.0042,0.01,1.0,0.1988134379232257,0.24,0.20168017457843707,0.005914714374046823
19.95,0.9597830850667787,47.98915425333893,0.5963379960986677,0.007,0.24,0.0042,0.01,1.0,0.20032429257334194,0.24,0.2015544478640235,0.005963379960986677
20.099999999999998,0.9591798525257004,47.95899262628502,0.6012161764067898,0.007,0.24,0.0042,0.01,1.0,0.20183605519767553,0.24,0.20142776903039705,0.006012161764067899
20.25,0.9585720832954345,47.92860416477173,0.6061061035371141,0.007,0.24,0.0042,0.01,1.0,0.20334873662797745,0.24,0.20130013749204123,0.006061061035371141
20.4,0.957959774549621,47.89798872748105,0.6110079025888672,0.007,0.24,0.0042,0.01,1.0,0.20486234741422382,0.24,0.2011715526554204,0.0061100790258886714
20.55,0.9573429234242148,47.86714617121074,0.6159216985536753,0.007,0.24,0.0042,0.01,1.0,0.2063768978228242,0.24,0.2010420139190851,0.006159216985536753
20.7,0.9567215270179881,47.836076350899404,0.6208476163168014,0.007,0.24,0.0042,0.01,1.0,0.20789239783483088,0.24,0.2009115206737775,0.006208476163168014
20.849999999999998,0.9560955823930315,47.80477911965158,0.6257857806583835,0.007,0.24,0.0042,0.01,1.0,0.20940885714414928,0.24,0.2007800723025366,0.006257857806583836
21.0,0.9554650865752558,47.77325432876279,0.6307363162546727,0.007,0.24,0.0042,0.01,1.0,0.2109262851557501,0.24,0.2006476681808037,0.006307363162546728
21.15,0.9548300365548935,47.74150182774468,0.6356993476792699,0.007,0.24,0.0042,0.01,1.0,0.21244469098388175,0.24,0.20051430767652764,0.0063569934767927
21.3,0.954190429287001,47.709521464350054,0.6406749994043648,0.007,0.24,0.0042,0.01,1.0,0.21396408345028498,0.24,0.20037999015027022,0.006406749994043648
21.45,0.9535462616919591,47.677313084597955,0.6456633958019727,0.007,0.24,0.0042,0.01,1.0,0.2154844710824074,0.24,0.2002447149553114,0.006456633958019728
21.599999999999998,0.9528975306559755,47.644876532798776,0.6506646611451734,0.007,0.24,0.0042,0.01,1.0,0.21700586211161998,0.24,0.20010848143775484,0.006506646611451734
21.75,0.9522442330315865,47.61221165157932,0.6556789196093482,0.007,0.24,0.0042,0.01,1.0,0.21852826447143406,0.24,0.19997128893663313,0.006556789196093482
21.9,0.9515863656381578,47.57931828190789,0.6607062952734175,0.007,0.24,0.0042,0.01,1.0,0.22005168579571904,0.24,0.19983313678401313,0.006607062952734175
22.05,0.9509239252623868,47.54619626311934,0.6657469121210797,0.007,0.24,0.0042,0.01,1.0,0.22157613341692167,0.24,0.19969402430510122,0.0066574691212107975
22.2,0.9502569132247481,47.51284566123741,0.6708009006805429,0.007,0.24,0.0042,0.01,1.0,0.22310161764417574,0.24,0.1995539517771971,0.006708009006805429
22.349999999999998,0.94958532337971,47.479266168985504,0.6758683805783672,0.007,0.24,0.0042,0.01,1.0,0.2246281431567704,0.24,0.1994129179097391,0.006758683805783672
22.5,0.9489091521834245,47.44545760917123,0.6809494751775403,0.007,0.24,0.0042,0.01,1.0,0.2261557162096637,0.24,0.19927092195851914,0.006809494751775403
22.65,0.9482283964736711,47.41141982368355,0.6860443083502117,0.007,0.24,0.0042,0.01,1.0,0.22768434304588347,0.24,0.1991279632594709,0.006860443083502117
22.8,0.9475430530696507,47.37715265348253,0.6911530038963374,0.007,0.24,0.0042,0.01,1.0,0.22921402960756848,0.24,0.19898404114462662,0.006911530038963374
22.95,0.9468531187728173,47.34265593864087,0.6962756855453952,0.007,0.24,0.0042,0.01,1.0,0.2307447815345186,0.24,0.19883915494229162,0.006962756855453952
23.099999999999998,0.9461585903677081,47.30792951838541,0.7014124769581016,0.007,0.24,0.0042,0.01,1.0,0.23227660416275,0.24,0.1986933039772187,0.007014124769581016
23.25,0.9454594646227739,47.27297323113869,0.7065635017281277,0.007,0.24,0.0042,0.01,1.0,0.23380950252305377,0.24,0.1985464875707825,0.007065635017281277
23.4,0.9447557382912096,47.23778691456048,0.7117288833838143,0.007,0.24,0.0042,0.01,1.0,0.2353434813395588,0.24,0.198398705041154,0.007117288833838144
23.55,0.9440474081117857,47.202370405589285,0.71690874538989,0.007,0.24,0.0042,0.01,1.0,0.23687854502829922,0.24,0.19824995570347498,0.0071690874538989004
23.7,0.9433344708096777,47.166723540483886,0.7221032111491851,0.007,0.24,0.0042,0.01,1.0,0.2384146976957849,0.24,0.1981002388700323,0.007221032111491851
23.849999999999998,0.9426169230972975,47.13084615486488,0.7273124040043493,0.007,0.24,0.0042,0.01,1.0,0.23995194313757742,0.24,0.19794955385043247,0.0072731240400434926
24.0,0.9418947616751236,47.094738083756184,0.7325364472395671,0.007,0.24,0.0042,0.01,1.0,0.24149028483686888,0.24,0.19779789995177596,0.007325364472395671
24.15,0.9411679832325319,47.058399161626596,0.7377754640822739,0.007,0.24,0.0042,0.01,1.0,0.24302972596306566,0.24,0.1976452764788317,0.007377754640822739
24.3,0.9404365844486259,47.02182922243129,0.7430295777048723,0.007,0.24,0.0042,0.01,1.0,0.24457026937037624,0.24,0.19749168273421142,0.007430295777048723
24.45,0.939700561993068,46.9850280996534,0.7482989112264481,0.007,0.24,0.0042,0.01,1.0,0.24611191759640294,0.24,0.19733711801854426,0.007482989112264481
24.599999999999998,0.9389599133671902,46.94799566835951,0.7535835815073296,0.007,0.24,0.0042,0.01,1.0,0.24765467104247071,0.24,0.19718158180710993,0.0075358358150732965
24.75,0.9382146349032224,46.91073174516112,0.7588837139366498,0.007,0.24,0.0042,0.01,1.0,0.24919853231177638,0.24,0.1970250733296767,0.007588837139366498
