Time,N,S,a,d,u1,r1,e1,Q1,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,normal_cell_growth,normal_cell_death
48.800000000000004,0.31605781919268616,0.26514014412846165,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0053028028825692335,0.016759923146735217,0.013407938517388177,0.009481734575780585
49.6,0.3191806557713141,0.2634789324688024,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005269578649376048,0.016819475689463625,0.013455580551570904,0.009575419673139423
50.400000000000006,0.3222653734286517,0.26179899259884387,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005235979851976878,0.016873750022622248,0.013499000018097802,0.00966796120285955
51.2,0.32530965267017026,0.26010465041305103,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005202093008261021,0.016922910696753137,0.013538328557402514,0.009759289580105107
52.0,0.3283112338719657,0.2584001872454724,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005168003744909448,0.016967136861461608,0.013573709489169286,0.009849337016158971
52.800000000000004,0.3312680685285171,0.25668960417490394,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005133792083498079,0.017006613877274,0.013605291101819204,0.009938042055855512
53.6,0.33417829557859174,0.25497665721466173,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005099533144293234,0.0170415329440645,0.0136332263552516,0.010025348867357751
54.400000000000006,0.33704018082719855,0.25326496169828605,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0050652992339657215,0.01707209369759677,0.01365767495807742,0.010111205424815957
55.2,0.33985218891954255,0.2515578479155797,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.005031156958311594,0.01709849705079983,0.013678797640639867,0.010195565667586276
56.0,0.34261293742198146,0.24985847166275135,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004997169433255027,0.017120948983228433,0.013696759186582749,0.010278388122659443
56.800000000000004,0.3453212084592598,0.2481697679496691,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0049633953589933826,0.017139656834286764,0.013711725467429414,0.010359636253777792
57.6,0.3479759379413023,0.24649445230799957,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004929889046159991,0.017154827647840754,0.013723862118272605,0.01043927813823907
58.400000000000006,0.3505762408208201,0.24483502969326554,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004896700593865311,0.01716666886622378,0.013733335092979027,0.010517287224624604
59.2,0.35312135060779765,0.24319382146853025,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004863876429370605,0.017175386139287804,0.013740308911430243,0.01059364051823393
60.0,0.35561067042005656,0.2415729311227876,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004831458622455752,0.01718118239838253,0.013744945918706026,0.010668320112601697
60.800000000000004,0.35804376103337615,0.23997425562653976,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0047994851125307955,0.017184257007142226,0.013747405605713784,0.010741312831001285
61.6,0.3604202539733933,0.23839956556494585,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004767991311298917,0.017184806393612882,0.013747845114890309,0.010812607619201798
62.400000000000006,0.36273999686505276,0.2368503663104562,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004737007326209124,0.017183020226588297,0.013746416181270638,0.010882199905951583
63.2,0.36500290390592394,0.23532804736349752,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00470656094726995,0.01717908413163748,0.013743267305309986,0.010950087117177718
64.0,0.367209003929579,0.2338338335911602,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004676676671823204,0.017173177823608974,0.013738542258887182,0.01101627011788737
64.8,0.36935850246961965,0.23236871995017203,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004647374399003441,0.017165472484315596,0.013732377987452478,0.011080755074088589
65.60000000000001,0.3714515875831429,0.23093368293609037,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004618673658721807,0.017156136630606587,0.01372490930448527,0.011143547627494286
66.4,0.37348866838979183,0.22952941743450306,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004590588348690062,0.017145327294779442,0.013716261835823557,0.011204660051693755
67.2,0.37547019161550726,0.22815654157477905,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004563130831495581,0.01713319607668275,0.013706556861346201,0.011264105748465217
68.0,0.37739664344800933,0.22681559574961357,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0045363119149922715,0.017119888903512948,0.01369591112281036,0.01132189930344028
68.8,0.3792686878709294,0.22550688426873122,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004510137685374624,0.017105540020492645,0.013684432016394117,0.01137806063612788
69.60000000000001,0.381086944775647,0.22423073273770464,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004484614654754093,0.017090280972763303,0.013672224778210642,0.011432608343269408
70.4,0.38285217712301767,0.2229872690556211,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004459745381112422,0.01707423228573213,0.013659385828585707,0.01148556531369053
71.2,0.38456519308332204,0.22177653947006248,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00443553078940125,0.017057507544531114,0.013646006035624892,0.011536955792499661
72.0,0.3862267383278571,0.2205986380534638,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004411972761069276,0.017040218490991365,0.013632174792793095,0.011586802149835712
72.8,0.38783776106699686,0.21945338752857327,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004389067750571465,0.017022462095529975,0.013617969676423982,0.011635132832009905
73.60000000000001,0.38939923810960486,0.21834054891126162,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004366810978225232,0.01700432867889564,0.013603462943116512,0.011681977143288145
74.4,0.39091220684617184,0.2172597831765725,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00434519566353145,0.01698590026009495,0.013588720208075963,0.011727366205385155
75.2,0.39237754540948844,0.21621091979004725,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004324218395800945,0.016967261999589308,0.013573809599671449,0.011771326362284652
76.0,0.39379634578313183,0.2151935011070489,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004303870022140978,0.01694848287444684,0.013558786299557472,0.011813890373493955
76.80000000000001,0.39516964935848703,0.21420710596946216,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004284142119389244,0.01692962939120973,0.013543703512967784,0.01185508948075461
77.60000000000001,0.396498496766134,0.2132512910691779,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004265025821383558,0.01691076326847327,0.013528610614778617,0.01189495490298402
78.4,0.3977839248663121,0.21232559045803998,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0042465118091608,0.016891941344391266,0.013513553075513015,0.011933517745989362
79.2,0.3990269921306907,0.21142948909855477,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004228589781971096,0.016873214616544993,0.013498571693235997,0.01197080976392072
80.0,0.40022880305132086,0.21056239367042934,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004211247873408587,0.01685462695726739,0.013483701565813914,0.012006864091539626
80.80000000000001,0.4013903952760594,0.2097237669325737,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004194475338651474,0.016836221141569983,0.013468976913255989,0.012041711858281783
81.60000000000001,0.4025128494138175,0.2089129979048008,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004178259958096016,0.016818033213248852,0.013454426570599082,0.012075385482414524
82.4,0.4035972529645777,0.20812944518687004,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004162588903737401,0.01680009446769248,0.013440075574153987,0.01210791758893733
83.2,0.40464467274847293,0.20737247023878458,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004147449404775691,0.016782433071363085,0.01342594645709047,0.012139340182454187
84.0,0.405656167304698,0.20664142350158515,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0041328284700317035,0.016765073572807997,0.013412058858246399,0.01216968501914094
84.80000000000001,0.4066327931787738,0.20593563700936654,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004118712740187331,0.016748036658433756,0.013398429326747008,0.012198983795363215
85.60000000000001,0.4075755992600481,0.20525443172312946,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004105088634462589,0.016731339602067023,0.01338507168165362,0.012227267977801442
86.4,0.4084856014126076,0.20459714910577914,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004091942982115583,0.01671499789995583,0.013371998319964665,0.012254568042378228
87.2,0.40936381130251276,0.20396311609674397,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00407926232193488,0.0166990237141,0.013359218971280002,0.012280914339075383
88.0,0.41021121650464665,0.20335167014645295,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004067033402929059,0.016683427197805623,0.013346741758244497,0.0123063364951394
88.80000000000001,0.4110287965188411,0.20276214093985373,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004055242818797075,0.016668215754018348,0.013334572603214677,0.012330863895565232
89.60000000000001,0.411817493914432,0.20219388456241474,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004043877691248295,0.01665339576506352,0.01332271661205082,0.01235452481743296
90.4,0.4125782374464921,0.20164625699811842,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004032925139962369,0.016638971459993213,0.013311177167994574,0.012377347123394762
91.2,0.4133119511901901,0.20111860362659786,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004022372072531958,0.016624944497111122,0.0132999555976889,0.012399358535705703
92.0,0.4140195168485919,0.20061030483524078,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004012206096704816,0.016611316296547027,0.013289053037237625,0.012420585505457757
92.80000000000001,0.4147018059849564,0.20012073774431666,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.004002414754886333,0.01659808627152199,0.013278469017217595,0.01244105417954869
93.60000000000001,0.41535967368719334,0.19964928428787496,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0039929856857574995,0.01658525231473869,0.013268201851790952,0.0124607902106158
94.4,0.41599394636132025,0.1991953468484128,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003983906936968256,0.016572811686456648,0.013258249349165318,0.012479818390839607
95.2,0.4166054319593926,0.19875833553299713,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003975166710659943,0.016560760446050832,0.013248608356840668,0.012498162958781778
96.0,0.41719491686266674,0.19833767297319602,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00396675345946392,0.01654909379735746,0.013239275037885969,0.012515847505880001
96.80000000000001,0.4177631655638425,0.19793279535314107,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003958655907062822,0.01653780623112569,0.01323024498490055,0.012532894966915275
97.60000000000001,0.4183109224906202,0.1975431487736732,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0039508629754734645,0.016526891359043415,0.013221513087234734,0.012549327674718605
98.4,0.41883890824600917,0.19716819712364733,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003943363942472947,0.016516342484820475,0.01321307398785638,0.012565167247380275
99.2,0.419347821028876,0.19680741950608985,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003936148390121797,0.01650615250643894,0.013204922005151155,0.01258043463086628
100.0,0.419838336249706,0.19646031127532476,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003929206225506496,0.016496314044986343,0.013197051235989075,0.01259515008749118
100.80000000000001,0.42031110609654965,0.19612638517376907,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0039225277034753816,0.01648681957742096,0.013189455661936774,0.012609333182896488
101.60000000000001,0.4207667664461494,0.1958051619169704,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003916103238339408,0.01647766096665367,0.013182128773322938,0.012623002993384482
102.4,0.4212059659381664,0.19549612914394457,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0039099225828788916,0.01646882718264954,0.013175061746119635,0.012636178978144992
103.2,0.4216292762797601,0.19519886989444,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0039039773978888,0.016460311648843956,0.013168249319075169,0.012648878288392803
104.0,0.42203726759642446,0.1949129555059386,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003898259110118772,0.016452106232173958,0.013161684985739169,0.012661118027892734
104.80000000000001,0.42243048725921867,0.1946379762844961,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003892759525689922,0.01644420303220159,0.013155362425761274,0.01267291461777656
105.60000000000001,0.42280945963595445,0.19437354230958442,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038874708461916884,0.016436594478288345,0.013149275582630678,0.012684283789078633
106.4,0.42317472909417264,0.1941192223628573,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038823844472571463,0.01642926986707472,0.013143415893659778,0.012695241872825178
107.2,0.4235268323161288,0.1938745839832648,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003877491679665296,0.016422217684207884,0.01313777414736631,0.012705804969483864
108.0,0.42386621447469486,0.19363931383482674,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003872786276696535,0.016415432585729087,0.013132346068583269,0.012715986434240845
108.80000000000001,0.42419333556362737,0.19341306603927838,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003868261320785568,0.016408906724957928,0.013127125379966343,0.012725800066908821
109.60000000000001,0.42450863636453223,0.19319551131267332,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038639102262534664,0.016402632611818305,0.013122106089454645,0.012735259090935966
110.4,0.42481253854303835,0.1929863372766871,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003859726745533742,0.01639660316852649,0.013117282534821193,0.01274437615629115
111.2,0.4251055125776145,0.1927851473850562,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003855702947701124,0.016390805779295053,0.013112644623436046,0.012753165377328434
112.0,0.4253879567808533,0.19259164219733288,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038518328439466577,0.01638523303347852,0.013108186426782818,0.012761638703425598
112.80000000000001,0.4256602436071178,0.19240555062102604,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003848111012420521,0.01637987870974152,0.013103902967793216,0.012769807308213534
113.60000000000001,0.42592274718887385,0.19222658920995483,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038445317841990967,0.01637473539181022,0.013099788313448178,0.012777682415666215
114.4,0.42617582765825807,0.19205448605278935,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038410897210557873,0.01636979590980578,0.013095836727844624,0.012785274829747742
115.2,0.4264198319219056,0.1918889797658045,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038377795953160898,0.01636505329988006,0.01309204263990405,0.012792594957657166
